,Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,TB,HRs
0,Ha-Seong Kim,San Diego Padres,Philadelphia Phillies,0,5,0,1,1,0,1,5,0,0
1,Fernando Tatis Jr.,San Diego Padres,Philadelphia Phillies,0,5,1,1,2,0,1,5,0,1
2,Juan Soto,San Diego Padres,Philadelphia Phillies,0,4,1,1,2,1,2,5,0,1
3,Manny Machado,San Diego Padres,Philadelphia Phillies,0,4,1,1,1,1,0,5,1,1
4,Xander Bogaerts,San Diego Padres,Philadelphia Phillies,0,5,0,2,0,0,1,5,0,0
5,Jake Cronenworth,San Diego Padres,Philadelphia Phillies,0,4,1,1,0,0,1,4,1,0
6,Gary Sánchez,San Diego Padres,Philadelphia Phillies,0,3,1,1,1,1,0,4,0,0
7,Brandon Dixon,San Diego Padres,Philadelphia Phillies,0,3,1,1,1,0,0,3,0,0
8,Rougned Odor,San Diego Padres,Philadelphia Phillies,0,1,0,0,0,0,0,1,0,0
9,Trent Grisham,San Diego Padres,Philadelphia Phillies,0,3,2,2,0,1,1,4,4,0
10,Kyle Schwarber,Philadelphia Phillies,San Diego Padres,1,3,0,1,0,2,0,5,2,0
11,Trea Turner,Philadelphia Phillies,San Diego Padres,1,5,0,0,0,0,3,5,0,0
12,Nick Castellanos,Philadelphia Phillies,San Diego Padres,1,5,0,1,0,0,0,5,0,0
13,Bryce Harper,Philadelphia Phillies,San Diego Padres,1,4,0,1,0,0,1,4,1,0
14,J.T. Realmuto,Philadelphia Phillies,San Diego Padres,1,4,1,1,1,0,2,4,4,1
15,Bryson Stott,Philadelphia Phillies,San Diego Padres,1,4,1,1,0,0,1,4,2,0
16,Alec Bohm,Philadelphia Phillies,San Diego Padres,1,3,1,2,1,1,1,4,3,0
17,Darick Hall,Philadelphia Phillies,San Diego Padres,1,2,0,0,0,0,2,2,0,0
18,Drew Ellis,Philadelphia Phillies,San Diego Padres,1,1,0,0,0,1,0,2,0,0
19,Brandon Marsh,Philadelphia Phillies,San Diego Padres,1,3,0,0,0,1,2,4,0,0
0,Luis Arraez,Miami Marlins,Baltimore Orioles,0,3,0,0,0,1,0,4,0,0
1,Jorge Soler,Miami Marlins,Baltimore Orioles,0,4,1,1,1,0,2,4,4,1
2,Bryan De La Cruz,Miami Marlins,Baltimore Orioles,0,4,0,1,1,0,0,4,0,0
3,Jesús Sánchez,Miami Marlins,Baltimore Orioles,0,4,0,2,0,0,1,4,0,0
4,Garrett Cooper,Miami Marlins,Baltimore Orioles,0,4,0,0,0,0,3,4,0,0
5,Jean Segura,Miami Marlins,Baltimore Orioles,0,4,0,0,0,0,1,4,0,0
6,Joey Wendle,Miami Marlins,Baltimore Orioles,0,3,1,1,0,1,2,4,1,0
7,Jacob Stallings,Miami Marlins,Baltimore Orioles,0,2,0,0,0,0,1,3,0,0
8,Yuli Gurriel,Miami Marlins,Baltimore Orioles,0,1,0,0,0,0,0,1,0,0
9,Dane Myers,Miami Marlins,Baltimore Orioles,0,3,0,0,0,0,1,3,0,0
10,Gunnar Henderson,Baltimore Orioles,Miami Marlins,1,3,0,0,0,1,0,4,0,0
11,Adley Rutschman,Baltimore Orioles,Miami Marlins,1,4,0,1,0,0,0,4,0,0
12,Anthony Santander,Baltimore Orioles,Miami Marlins,1,4,0,1,0,0,2,4,1,0
13,Ryan O'Hearn,Baltimore Orioles,Miami Marlins,1,2,0,2,0,1,0,3,0,0
14,Ryan Mountcastle,Baltimore Orioles,Miami Marlins,1,1,0,0,0,0,0,1,0,0
15,Austin Hays,Baltimore Orioles,Miami Marlins,1,4,1,1,0,0,1,4,2,0
16,Cedric Mullins,Baltimore Orioles,Miami Marlins,1,4,2,3,1,0,0,4,6,1
17,Aaron Hicks,Baltimore Orioles,Miami Marlins,1,4,0,0,0,0,1,4,0,0
18,Adam Frazier,Baltimore Orioles,Miami Marlins,1,4,2,3,4,0,0,4,9,2
19,Jordan Westburg,Baltimore Orioles,Miami Marlins,1,4,0,0,0,0,2,4,0,0
20,Jorge Mateo,Baltimore Orioles,Miami Marlins,1,0,0,0,0,0,0,0,0,0
0,Austin Slater,San Francisco Giants,Pittsburgh Pirates,0,4,1,1,0,0,1,4,2,0
1,Mike Yastrzemski,San Francisco Giants,Pittsburgh Pirates,0,1,0,0,0,0,0,1,0,0
2,Wilmer Flores,San Francisco Giants,Pittsburgh Pirates,0,5,1,2,0,0,0,5,3,0
3,Michael Conforto,San Francisco Giants,Pittsburgh Pirates,0,4,0,2,2,0,0,5,2,0
4,Brett Wisely,San Francisco Giants,Pittsburgh Pirates,0,0,0,0,0,0,0,0,0,0
5,J.D. Davis,San Francisco Giants,Pittsburgh Pirates,0,4,1,0,0,1,1,5,0,0
6,Patrick Bailey,San Francisco Giants,Pittsburgh Pirates,0,5,1,1,1,0,1,5,1,0
7,Joc Pederson,San Francisco Giants,Pittsburgh Pirates,0,2,0,0,0,2,0,4,0,0
8,Luis Matos,San Francisco Giants,Pittsburgh Pirates,0,4,1,2,1,0,0,4,2,0
9,Casey Schmitt,San Francisco Giants,Pittsburgh Pirates,0,4,0,1,0,0,1,4,2,0
10,Brandon Crawford,San Francisco Giants,Pittsburgh Pirates,0,4,1,1,1,0,1,4,0,0
11,Jack Suwinski,Pittsburgh Pirates,San Francisco Giants,1,4,0,0,0,0,0,4,0,0
12,Bryan Reynolds,Pittsburgh Pirates,San Francisco Giants,1,4,1,1,0,0,2,4,1,0
13,Henry Davis,Pittsburgh Pirates,San Francisco Giants,1,3,1,2,0,1,0,4,0,0
14,Carlos Santana,Pittsburgh Pirates,San Francisco Giants,1,3,0,0,0,1,0,4,0,0
15,Ji Man Choi,Pittsburgh Pirates,San Francisco Giants,1,3,1,1,2,0,1,4,0,1
16,Jared Triolo,Pittsburgh Pirates,San Francisco Giants,1,3,1,1,0,1,1,4,1,0
17,Tucupita Marcano,Pittsburgh Pirates,San Francisco Giants,1,3,0,2,1,0,0,4,1,0
18,Nick Gonzales,Pittsburgh Pirates,San Francisco Giants,1,4,0,1,0,0,2,4,1,0
19,Austin Hedges,Pittsburgh Pirates,San Francisco Giants,1,2,0,0,0,0,2,2,0,0
20,Josh Palacios,Pittsburgh Pirates,San Francisco Giants,1,1,0,0,0,0,0,1,0,0
21,Jason Delay,Pittsburgh Pirates,San Francisco Giants,1,0,0,0,0,0,0,0,0,0
22,Connor Joe,Pittsburgh Pirates,San Francisco Giants,1,1,0,0,0,0,0,1,0,0
0,Geraldo Perdomo,Arizona Diamondbacks,Toronto Blue Jays,0,3,0,0,0,1,0,4,0,0
1,Ketel Marte,Arizona Diamondbacks,Toronto Blue Jays,0,3,1,1,0,1,1,4,2,0
2,Corbin Carroll,Arizona Diamondbacks,Toronto Blue Jays,0,4,0,2,0,0,1,4,2,0
3,Christian Walker,Arizona Diamondbacks,Toronto Blue Jays,0,4,0,0,0,0,1,4,0,0
4,Lourdes Gurriel Jr.,Arizona Diamondbacks,Toronto Blue Jays,0,4,0,1,0,0,1,4,0,0
5,Evan Longoria,Arizona Diamondbacks,Toronto Blue Jays,0,3,0,2,0,0,1,3,2,0
6,Dominic Canzone,Arizona Diamondbacks,Toronto Blue Jays,0,1,0,0,0,0,1,1,0,0
