,Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,TB,HRs
0,Gunnar Henderson,Baltimore Orioles,Chicago Cubs,0,4,0,0,0,0,1,4,0,0
1,Adley Rutschman,Baltimore Orioles,Chicago Cubs,0,4,1,1,0,0,0,4,0,0
2,Anthony Santander,Baltimore Orioles,Chicago Cubs,0,4,0,1,0,0,0,4,2,0
3,Josh Lester,Baltimore Orioles,Chicago Cubs,0,0,0,0,0,0,0,0,0,0
4,Ryan O'Hearn,Baltimore Orioles,Chicago Cubs,0,4,1,3,0,0,1,4,0,0
5,Austin Hays,Baltimore Orioles,Chicago Cubs,0,4,0,2,2,0,1,4,2,0
6,Aaron Hicks,Baltimore Orioles,Chicago Cubs,0,4,0,0,0,0,0,4,0,0
7,Ryan McKenna,Baltimore Orioles,Chicago Cubs,0,0,0,0,0,0,0,0,0,0
8,Adam Frazier,Baltimore Orioles,Chicago Cubs,0,4,0,0,0,0,1,4,0,0
9,Ramón Urías,Baltimore Orioles,Chicago Cubs,0,4,1,1,0,0,2,4,0,0
10,Jorge Mateo,Baltimore Orioles,Chicago Cubs,0,4,0,1,1,0,1,4,2,0
11,Nico Hoerner,Chicago Cubs,Baltimore Orioles,1,5,1,2,2,0,0,5,2,0
12,Dansby Swanson,Chicago Cubs,Baltimore Orioles,1,5,2,1,1,0,0,5,4,1
13,Christopher Morel,Chicago Cubs,Baltimore Orioles,1,5,2,3,3,0,0,5,7,1
14,Seiya Suzuki,Chicago Cubs,Baltimore Orioles,1,5,0,1,1,0,1,5,1,0
15,Yan Gomes,Chicago Cubs,Baltimore Orioles,1,2,0,0,0,0,1,2,0,0
16,Mike Tauchman,Chicago Cubs,Baltimore Orioles,1,2,1,0,0,1,0,3,0,0
17,Trey Mancini,Chicago Cubs,Baltimore Orioles,1,2,2,2,0,2,0,4,4,0
18,Patrick Wisdom,Chicago Cubs,Baltimore Orioles,1,2,0,0,0,0,2,2,0,0
19,Ian Happ,Chicago Cubs,Baltimore Orioles,1,1,1,1,2,1,0,2,1,0
20,Miguel Amaya,Chicago Cubs,Baltimore Orioles,1,3,1,1,1,1,0,4,4,1
21,Nick Madrigal,Chicago Cubs,Baltimore Orioles,1,3,0,1,0,0,0,4,1,0
0,Luis Arraez,Miami Marlins,Washington Nationals,0,5,2,5,3,0,0,5,8,1
1,Jorge Soler,Miami Marlins,Washington Nationals,0,4,1,1,0,1,1,5,0,0
2,Bryan De La Cruz,Miami Marlins,Washington Nationals,0,5,0,0,0,0,0,5,0,0
3,Jesús Sánchez,Miami Marlins,Washington Nationals,0,3,0,1,2,1,0,4,0,0
4,Yuli Gurriel,Miami Marlins,Washington Nationals,0,3,1,0,0,1,1,4,0,0
5,Joey Wendle,Miami Marlins,Washington Nationals,0,4,0,1,0,0,1,4,0,0
6,Jon Berti,Miami Marlins,Washington Nationals,0,4,0,1,0,0,2,4,2,0
7,Jacob Stallings,Miami Marlins,Washington Nationals,0,2,1,0,0,1,0,3,0,0
8,Garrett Cooper,Miami Marlins,Washington Nationals,0,1,0,1,1,0,0,1,0,0
9,Nick Fortes,Miami Marlins,Washington Nationals,0,0,0,0,0,0,0,0,0,0
10,Jonathan Davis,Miami Marlins,Washington Nationals,0,4,1,1,0,0,1,4,1,0
11,Lane Thomas,Washington Nationals,Miami Marlins,1,5,1,2,2,0,0,5,6,1
12,Luis García,Washington Nationals,Miami Marlins,1,5,1,2,0,0,0,5,0,0
13,Jeimer Candelario,Washington Nationals,Miami Marlins,1,5,1,3,0,0,0,5,6,0
14,Joey Meneses,Washington Nationals,Miami Marlins,1,3,0,1,2,0,1,4,1,0
15,Corey Dickerson,Washington Nationals,Miami Marlins,1,3,0,0,0,0,0,3,0,0
16,Stone Garrett,Washington Nationals,Miami Marlins,1,1,0,0,0,0,1,1,0,0
17,Keibert Ruiz,Washington Nationals,Miami Marlins,1,4,0,0,0,0,0,4,0,0
18,Dominic Smith,Washington Nationals,Miami Marlins,1,4,1,2,0,0,1,4,2,0
19,Victor Robles,Washington Nationals,Miami Marlins,1,4,0,1,0,0,2,4,0,0
20,CJ Abrams,Washington Nationals,Miami Marlins,1,4,1,1,1,0,2,4,2,0
0,Jake Bauers,New York Yankees,Boston Red Sox,0,5,1,1,0,0,0,5,2,0
1,Giancarlo Stanton,New York Yankees,Boston Red Sox,0,5,1,1,0,0,1,5,1,0
2,Gleyber Torres,New York Yankees,Boston Red Sox,0,4,1,1,0,0,0,4,1,0
3,Anthony Rizzo,New York Yankees,Boston Red Sox,0,4,1,1,3,0,1,4,2,0
4,Josh Donaldson,New York Yankees,Boston Red Sox,0,4,1,2,1,0,1,4,5,1
5,Willie Calhoun,New York Yankees,Boston Red Sox,0,4,0,1,0,0,1,4,1,0
6,Billy McKinney,New York Yankees,Boston Red Sox,0,4,0,1,1,0,0,4,1,0
7,Kyle Higashioka,New York Yankees,Boston Red Sox,0,4,0,1,0,0,1,4,1,0
8,Anthony Volpe,New York Yankees,Boston Red Sox,0,2,0,1,0,2,0,4,1,0
9,Alex Verdugo,Boston Red Sox,New York Yankees,1,5,2,2,0,0,0,5,3,0
10,Justin Turner,Boston Red Sox,New York Yankees,1,5,3,3,6,0,0,5,10,2
11,Rafael Devers,Boston Red Sox,New York Yankees,1,4,1,0,0,1,2,5,0,0
12,Adam Duvall,Boston Red Sox,New York Yankees,1,4,1,1,0,0,2,4,2,0
13,Jarren Duran,Boston Red Sox,New York Yankees,1,1,1,1,0,0,0,1,2,0
14,Masataka Yoshida,Boston Red Sox,New York Yankees,1,4,1,4,3,0,0,4,6,0
15,Rob Refsnyder,Boston Red Sox,New York Yankees,1,1,0,0,0,0,0,1,0,0
16,Christian Arroyo,Boston Red Sox,New York Yankees,1,4,2,1,0,0,0,5,2,0
17,Triston Casas,Boston Red Sox,New York Yankees,1,4,1,2,1,1,0,5,3,0
18,Connor Wong,Boston Red Sox,New York Yankees,1,4,2,1,1,1,1,5,1,0
19,Pablo Reyes,Boston Red Sox,New York Yankees,1,4,1,2,2,0,0,4,2,0
0,Brendan Donovan,St. Louis Cardinals,New York Mets,0,4,0,1,0,0,2,4,0,0
1,Paul Goldschmidt,St. Louis Cardinals,New York Mets,0,4,0,0,0,0,0,4,0,0
2,Nolan Gorman,St. Louis Cardinals,New York Mets,0,4,0,0,0,0,3,4,0,0
3,Nolan Arenado,St. Louis Cardinals,New York Mets,0,4,0,0,0,0,0,4,0,0
4,Willson Contreras,St. Louis Cardinals,New York Mets,0,4,1,2,1,0,1,4,5,1
5,Jordan Walker,St. Louis Cardinals,New York Mets,0,3,0,1,0,0,1,3,2,0
6,Dylan Carlson,St. Louis Cardinals,New York Mets,0,1,0,0,0,0,1,3,0,0
7,Paul DeJong,St. Louis Cardinals,New York Mets,0,3,0,1,0,0,1,3,1,0
8,Tommy Edman,St. Louis Cardinals,New York Mets,0,3,0,0,0,0,2,3,0,0
9,Brandon Nimmo,New York Mets,St. Louis Cardinals,1,3,0,0,0,1,0,4,0,0
10,Starling Marte,New York Mets,St. Louis Cardinals,1,4,2,2,0,0,0,4,2,0
11,Jeff McNeil,New York Mets,St. Louis Cardinals,1,4,2,2,0,0,0,4,2,0
12,Francisco Lindor,New York Mets,St. Louis Cardinals,1,3,0,0,1,0,2,4,0,0
13,Brett Baty,New York Mets,St. Louis Cardinals,1,4,1,1,2,0,1,4,2,0
14,Tommy Pham,New York Mets,St. Louis Cardinals,1,4,0,2,2,0,0,4,2,0
15,Daniel Vogelbach,New York Mets,St. Louis Cardinals,1,3,1,1,1,0,0,3,4,1
16,Mark Canha,New York Mets,St. Louis Cardinals,1,2,0,0,0,0,0,3,0,0
17,Omar Narváez,New York Mets,St. Louis Cardinals,1,3,0,0,0,0,0,3,0,0
0,Jurickson Profar,Colorado Rockies,Atlanta Braves,0,4,1,1,0,0,2,4,1,0
1,Ezequiel Tovar,Colorado Rockies,Atlanta Braves,0,4,0,2,0,0,1,4,2,0
2,Elias Díaz,Colorado Rockies,Atlanta Braves,0,3,0,2,0,1,0,4,0,0
3,Randal Grichuk,Colorado Rockies,Atlanta Braves,0,4,0,0,1,0,1,4,0,0
4,Nolan Jones,Colorado Rockies,Atlanta Braves,0,2,0,1,0,2,0,4,0,0
5,Jorge Alfaro,Colorado Rockies,Atlanta Braves,0,4,0,0,0,0,2,4,0,0
6,Elehuris Montero,Colorado Rockies,Atlanta Braves,0,3,0,0,0,1,1,4,0,0
7,Coco Montes,Colorado Rockies,Atlanta Braves,0,4,0,0,0,0,3,4,0,0
8,Brenton Doyle,Colorado Rockies,Atlanta Braves,0,4,0,1,0,0,0,4,0,0
9,Ronald Acuna Jr.,Atlanta Braves,Colorado Rockies,1,3,1,0,0,1,2,4,0,0
10,Ozzie Albies,Atlanta Braves,Colorado Rockies,1,4,0,0,0,0,1,4,0,0
11,Austin Riley,Atlanta Braves,Colorado Rockies,1,2,2,1,0,2,0,4,1,0
12,Travis d'Arnaud,Atlanta Braves,Colorado Rockies,1,4,2,2,4,0,0,4,0,2
13,Matt Olson,Atlanta Braves,Colorado Rockies,1,4,0,0,0,0,2,4,0,0
14,Marcell Ozuna,Atlanta Braves,Colorado Rockies,1,3,1,1,0,1,0,4,1,0
15,Eddie Rosario,Atlanta Braves,Colorado Rockies,1,3,1,1,2,1,1,4,4,1
16,Orlando Arcia,Atlanta Braves,Colorado Rockies,1,2,1,1,0,1,0,3,1,0
17,Michael Harris II,Atlanta Braves,Colorado Rockies,1,3,0,1,0,0,0,3,0,0
0,George Springer,Toronto Blue Jays,Texas Rangers,0,4,0,0,0,0,2,4,0,0
1,Whit Merrifield,Toronto Blue Jays,Texas Rangers,0,4,0,1,0,0,0,4,1,0
2,Kevin Kiermaier,Toronto Blue Jays,Texas Rangers,0,0,0,0,0,0,0,0,0,0
3,Bo Bichette,Toronto Blue Jays,Texas Rangers,0,4,0,1,0,0,0,4,2,0
4,Vladimir Guerrero Jr.,Toronto Blue Jays,Texas Rangers,0,4,0,0,0,0,0,4,0,0
5,Alejandro Kirk,Toronto Blue Jays,Texas Rangers,0,4,0,0,0,0,1,4,0,0
6,Matt Chapman,Toronto Blue Jays,Texas Rangers,0,2,1,0,0,1,2,3,0,0
7,Danny Jansen,Toronto Blue Jays,Texas Rangers,0,3,1,1,2,0,1,3,4,1
8,Daulton Varsho,Toronto Blue Jays,Texas Rangers,0,3,0,0,0,0,1,3,0,0
9,Santiago Espinal,Toronto Blue Jays,Texas Rangers,0,1,0,0,0,1,0,2,0,0
10,Cavan Biggio,Toronto Blue Jays,Texas Rangers,0,1,0,0,0,0,0,1,0,0
11,Marcus Semien,Texas Rangers,Toronto Blue Jays,1,4,0,1,0,0,0,4,2,0
12,Corey Seager,Texas Rangers,Toronto Blue Jays,1,4,0,1,0,0,1,4,2,0
13,Nathaniel Lowe,Texas Rangers,Toronto Blue Jays,1,2,0,1,0,2,0,4,0,0
14,Adolis García,Texas Rangers,Toronto Blue Jays,1,3,0,0,0,1,2,4,0,0
15,Josh Jung,Texas Rangers,Toronto Blue Jays,1,4,0,0,0,0,1,4,0,0
