,Unnamed: 0,Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,TB,HRs
0,0,Zach Neto,Los Angeles Angels,Boston Red Sox,0,4,0,0,0,0,0,4,0,0
1,1,Mike Trout,Los Angeles Angels,Boston Red Sox,0,4,0,0,0,0,2,4,0,0
2,2,Shohei Ohtani,Los Angeles Angels,Boston Red Sox,0,4,0,0,0,0,0,4,0,0
3,3,Anthony Rendon,Los Angeles Angels,Boston Red Sox,0,3,1,1,0,0,0,3,2,0
4,4,Hunter Renfroe,Los Angeles Angels,Boston Red Sox,0,3,0,0,0,0,2,3,0,0
5,5,Gio Urshela,Los Angeles Angels,Boston Red Sox,0,3,0,1,0,0,1,3,1,0
6,6,Brett Phillips,Los Angeles Angels,Boston Red Sox,0,0,0,0,0,0,0,0,0,0
7,7,Jake Lamb,Los Angeles Angels,Boston Red Sox,0,0,0,0,0,0,0,0,0,0
8,8,Luis Rengifo,Los Angeles Angels,Boston Red Sox,0,1,0,0,0,1,1,2,0,0
9,9,Taylor Ward,Los Angeles Angels,Boston Red Sox,0,1,0,0,0,0,0,1,0,0
10,10,Brandon Drury,Los Angeles Angels,Boston Red Sox,0,2,0,1,1,1,0,3,1,0
11,11,Logan O'Hoppe,Los Angeles Angels,Boston Red Sox,0,2,0,1,0,1,0,3,0,0
12,12,Alex Verdugo,Boston Red Sox,Los Angeles Angels,1,4,1,2,0,0,1,4,2,0
13,13,Justin Turner,Boston Red Sox,Los Angeles Angels,1,4,1,2,2,0,0,4,5,1
14,14,Rob Refsnyder,Boston Red Sox,Los Angeles Angels,1,3,0,1,0,1,1,4,1,0
15,15,Rafael Devers,Boston Red Sox,Los Angeles Angels,1,3,0,0,0,0,0,3,0,0
16,16,Enrique Hernández,Boston Red Sox,Los Angeles Angels,1,3,0,1,0,0,1,3,0,0
17,17,Masataka Yoshida,Boston Red Sox,Los Angeles Angels,1,2,0,0,0,0,1,3,0,0
18,18,Christian Arroyo,Boston Red Sox,Los Angeles Angels,1,3,0,1,0,0,1,3,1,0
19,19,Connor Wong,Boston Red Sox,Los Angeles Angels,1,3,0,0,0,0,1,3,0,0
20,20,Yu Chang,Boston Red Sox,Los Angeles Angels,1,3,0,0,0,0,1,3,0,0
21,0,Edouard Julien,Minnesota Twins,New York Yankees,0,3,0,0,0,0,2,4,0,0
22,1,Carlos Correa,Minnesota Twins,New York Yankees,0,4,0,0,0,0,1,4,0,0
23,2,Byron Buxton,Minnesota Twins,New York Yankees,0,3,0,0,0,0,3,3,0,0
24,3,Trevor Larnach,Minnesota Twins,New York Yankees,0,2,0,0,0,1,1,3,0,0
25,4,Jose Miranda,Minnesota Twins,New York Yankees,0,3,0,0,0,0,0,3,0,0
26,5,Donovan Solano,Minnesota Twins,New York Yankees,0,3,0,1,0,0,1,3,1,0
27,6,Max Kepler,Minnesota Twins,New York Yankees,0,3,0,0,0,0,1,3,0,0
28,7,Christian Vázquez,Minnesota Twins,New York Yankees,0,3,0,0,0,0,1,3,0,0
29,8,Michael A. Taylor,Minnesota Twins,New York Yankees,0,3,0,1,0,0,0,3,0,0
30,9,Anthony Volpe,New York Yankees,Minnesota Twins,1,4,0,1,0,0,0,4,1,0
31,10,Aaron Judge,New York Yankees,Minnesota Twins,1,3,1,0,0,1,2,4,0,0
32,11,Anthony Rizzo,New York Yankees,Minnesota Twins,1,3,0,1,0,0,2,4,1,0
33,12,Gleyber Torres,New York Yankees,Minnesota Twins,1,3,0,1,0,1,1,4,1,0
34,13,DJ LeMahieu,New York Yankees,Minnesota Twins,1,4,1,2,2,0,1,4,5,1
35,14,Willie Calhoun,New York Yankees,Minnesota Twins,1,4,0,1,0,0,1,4,1,0
36,15,Oswaldo Cabrera,New York Yankees,Minnesota Twins,1,3,0,0,0,0,0,3,0,0
37,16,Jose Trevino,New York Yankees,Minnesota Twins,1,3,0,1,0,0,0,3,1,0
38,17,Aaron Hicks,New York Yankees,Minnesota Twins,1,3,0,0,0,0,3,3,0,0
39,0,Steven Kwan,Cleveland Guardians,Washington Nationals,0,5,1,2,2,0,1,5,2,0
40,1,Gabriel Arias,Cleveland Guardians,Washington Nationals,0,4,0,0,0,0,2,4,0,0
41,2,José Ramírez,Cleveland Guardians,Washington Nationals,0,4,0,0,0,0,0,4,0,0
42,3,Josh Bell,Cleveland Guardians,Washington Nationals,0,4,0,2,1,0,1,4,3,0
43,4,Oscar Gonzalez,Cleveland Guardians,Washington Nationals,0,4,0,0,0,0,1,4,0,0
