,Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,TB,HRs
0,Jurickson Profar,Colorado Rockies,Houston Astros,0,4,0,2,1,0,0,4,2,0
1,Kris Bryant,Colorado Rockies,Houston Astros,0,4,0,0,0,0,1,4,0,0
2,Ryan McMahon,Colorado Rockies,Houston Astros,0,4,0,0,0,0,3,4,0,0
3,Elias Díaz,Colorado Rockies,Houston Astros,0,4,0,1,0,0,1,4,0,0
4,C.J. Cron,Colorado Rockies,Houston Astros,0,4,1,2,1,0,0,4,5,1
5,Nolan Jones,Colorado Rockies,Houston Astros,0,3,1,0,0,1,2,4,0,0
6,Randal Grichuk,Colorado Rockies,Houston Astros,0,4,1,1,1,0,0,4,4,1
7,Ezequiel Tovar,Colorado Rockies,Houston Astros,0,4,1,1,0,0,2,4,0,0
8,Harold Castro,Colorado Rockies,Houston Astros,0,3,0,1,1,0,0,3,0,0
9,Mauricio Dubón,Houston Astros,Colorado Rockies,1,4,0,2,1,0,0,4,0,0
10,Alex Bregman,Houston Astros,Colorado Rockies,1,2,0,0,0,2,0,4,0,0
11,Kyle Tucker,Houston Astros,Colorado Rockies,1,4,0,1,0,0,2,4,0,0
12,José Abreu,Houston Astros,Colorado Rockies,1,4,1,1,0,0,1,4,0,0
13,Yainer Diaz,Houston Astros,Colorado Rockies,1,4,2,2,3,0,1,4,8,2
14,Bligh Madris,Houston Astros,Colorado Rockies,1,4,0,0,0,0,1,4,0,0
15,Corey Julks,Houston Astros,Colorado Rockies,1,3,2,2,0,1,0,4,2,0
16,Jeremy Peña,Houston Astros,Colorado Rockies,1,3,1,2,2,0,0,3,0,0
17,Jake Meyers,Houston Astros,Colorado Rockies,1,3,0,0,0,0,1,3,0,0
0,Esteury Ruiz,Oakland Athletics,Detroit Tigers,0,4,1,2,2,0,0,4,2,0
1,Tyler Wade,Oakland Athletics,Detroit Tigers,0,1,1,0,1,0,0,1,0,0
2,Jordan Diaz,Oakland Athletics,Detroit Tigers,0,5,3,3,2,0,0,5,6,0
3,Brent Rooker,Oakland Athletics,Detroit Tigers,0,4,0,1,1,0,3,5,0,0
4,Aledmys Díaz,Oakland Athletics,Detroit Tigers,0,5,0,1,1,0,1,5,0,0
5,Ryan Noda,Oakland Athletics,Detroit Tigers,0,5,1,1,2,0,1,5,4,0
6,Shea Langeliers,Oakland Athletics,Detroit Tigers,0,5,2,2,1,0,0,5,5,0
7,JJ Bleday,Oakland Athletics,Detroit Tigers,0,4,1,1,0,0,2,4,0,0
8,Nick Allen,Oakland Athletics,Detroit Tigers,0,3,2,1,0,1,2,4,0,0
9,Tony Kemp,Oakland Athletics,Detroit Tigers,0,4,1,2,2,0,1,4,1,0
10,Zach McKinstry,Detroit Tigers,Oakland Athletics,1,4,0,1,0,0,1,4,1,0
11,Spencer Torkelson,Detroit Tigers,Oakland Athletics,1,4,1,1,0,0,0,4,3,0
12,Andy Ibáñez,Detroit Tigers,Oakland Athletics,1,4,0,0,0,0,2,4,0,0
13,Javier Báez,Detroit Tigers,Oakland Athletics,1,2,0,0,0,0,0,2,0,0
14,Jonathan Schoop,Detroit Tigers,Oakland Athletics,1,1,1,1,1,1,0,2,2,0
15,Matt Vierling,Detroit Tigers,Oakland Athletics,1,2,0,0,0,0,1,2,0,0
16,Tyler Nevin,Detroit Tigers,Oakland Athletics,1,1,1,0,0,1,1,2,0,0
17,Jake Rogers,Detroit Tigers,Oakland Athletics,1,4,0,0,0,0,2,4,0,0
18,Miguel Cabrera,Detroit Tigers,Oakland Athletics,1,2,0,1,1,1,0,3,2,0
19,Zack Short,Detroit Tigers,Oakland Athletics,1,2,0,0,0,1,1,3,0,0
20,Jake Marisnick,Detroit Tigers,Oakland Athletics,1,2,0,0,1,0,0,3,0,0
0,Brendan Donovan,St. Louis Cardinals,Miami Marlins,0,5,0,3,0,0,1,5,3,0
