,Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,TB,HRs
0,George Springer,Toronto Blue Jays,Chicago White Sox,0,5,1,1,0,0,1,5,1,0
1,Bo Bichette,Toronto Blue Jays,Chicago White Sox,0,5,1,4,0,0,1,5,4,0
2,Vladimir Guerrero Jr.,Toronto Blue Jays,Chicago White Sox,0,5,0,2,2,0,1,5,0,0
3,Matt Chapman,Toronto Blue Jays,Chicago White Sox,0,4,1,2,1,0,1,4,6,1
4,Daulton Varsho,Toronto Blue Jays,Chicago White Sox,0,4,0,0,0,0,1,4,0,0
5,Whit Merrifield,Toronto Blue Jays,Chicago White Sox,0,4,2,2,2,0,0,4,8,2
6,Danny Jansen,Toronto Blue Jays,Chicago White Sox,0,4,0,2,0,0,0,4,1,0
7,Cavan Biggio,Toronto Blue Jays,Chicago White Sox,0,4,0,2,0,0,0,4,0,0
8,Kevin Kiermaier,Toronto Blue Jays,Chicago White Sox,0,0,0,0,0,0,0,0,0,0
9,Santiago Espinal,Toronto Blue Jays,Chicago White Sox,0,4,0,1,0,0,0,4,1,0
10,Andrew Benintendi,Chicago White Sox,Toronto Blue Jays,1,4,1,2,0,0,0,4,3,0
11,Tim Anderson,Chicago White Sox,Toronto Blue Jays,1,4,1,1,1,0,1,4,0,0
12,Luis Robert Jr.,Chicago White Sox,Toronto Blue Jays,1,4,0,1,0,0,2,4,0,0
13,Eloy Jiménez,Chicago White Sox,Toronto Blue Jays,1,4,1,1,2,0,0,4,0,0
14,Andrew Vaughn,Chicago White Sox,Toronto Blue Jays,1,4,0,0,0,0,0,4,0,0
15,Jake Burger,Chicago White Sox,Toronto Blue Jays,1,4,0,1,0,0,0,4,0,0
16,Zach Remillard,Chicago White Sox,Toronto Blue Jays,1,3,0,1,0,0,1,3,0,0
17,Yasmani Grandal,Chicago White Sox,Toronto Blue Jays,1,1,0,0,0,0,0,1,0,0
18,Oscar Colás,Chicago White Sox,Toronto Blue Jays,1,3,0,0,0,0,2,3,0,0
19,Seby Zavala,Chicago White Sox,Toronto Blue Jays,1,3,1,2,0,0,1,3,3,0
0,Kevin Newman,Cincinnati Reds,Washington Nationals,0,3,0,1,1,0,0,3,1,0
1,Curt Casali,Cincinnati Reds,Washington Nationals,0,0,0,0,0,0,0,0,0,0
2,Joey Votto,Cincinnati Reds,Washington Nationals,0,2,0,1,1,0,1,2,1,0
3,Matt McLain,Cincinnati Reds,Washington Nationals,0,4,0,0,0,0,2,5,0,0
4,Jonathan India,Cincinnati Reds,Washington Nationals,0,4,0,0,0,0,1,4,0,0
5,Jake Fraley,Cincinnati Reds,Washington Nationals,0,0,0,0,0,0,0,0,0,0
6,Elly De La Cruz,Cincinnati Reds,Washington Nationals,0,4,0,2,1,0,0,4,0,0
7,Spencer Steer,Cincinnati Reds,Washington Nationals,0,4,0,0,0,0,1,4,0,0
8,Tyler Stephenson,Cincinnati Reds,Washington Nationals,0,4,1,0,0,0,2,4,0,0
