,Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,TB,HRs
0,Austin Hays,Baltimore Orioles,Chicago Cubs,0,4,1,3,0,0,0,5,4,0
1,Adley Rutschman,Baltimore Orioles,Chicago Cubs,0,5,0,1,1,0,0,5,2,0
2,Anthony Santander,Baltimore Orioles,Chicago Cubs,0,5,1,2,1,0,0,5,5,1
3,Ryan O'Hearn,Baltimore Orioles,Chicago Cubs,0,4,2,2,0,0,1,4,0,0
4,Aaron Hicks,Baltimore Orioles,Chicago Cubs,0,3,1,2,0,1,0,4,3,0
5,Ramón Urías,Baltimore Orioles,Chicago Cubs,0,3,0,1,2,0,1,4,0,0
6,Adam Frazier,Baltimore Orioles,Chicago Cubs,0,4,1,1,1,0,0,4,1,0
7,Josh Lester,Baltimore Orioles,Chicago Cubs,0,1,0,0,0,1,0,2,0,0
8,Ryan McKenna,Baltimore Orioles,Chicago Cubs,0,2,0,1,0,0,0,2,1,0
9,Jorge Mateo,Baltimore Orioles,Chicago Cubs,0,4,0,1,1,0,1,4,1,0
10,Mike Tauchman,Chicago Cubs,Baltimore Orioles,1,3,1,1,1,1,1,4,4,1
11,Nico Hoerner,Chicago Cubs,Baltimore Orioles,1,4,0,0,0,0,0,4,0,0
12,Seiya Suzuki,Chicago Cubs,Baltimore Orioles,1,4,0,0,0,0,1,4,0,0
13,Ian Happ,Chicago Cubs,Baltimore Orioles,1,3,0,0,0,1,1,4,0,0
14,Dansby Swanson,Chicago Cubs,Baltimore Orioles,1,4,0,1,0,0,1,4,1,0
15,Cody Bellinger,Chicago Cubs,Baltimore Orioles,1,4,1,0,0,0,2,4,0,0
16,Christopher Morel,Chicago Cubs,Baltimore Orioles,1,4,1,1,2,0,1,4,4,1
17,Miguel Amaya,Chicago Cubs,Baltimore Orioles,1,2,0,0,0,0,2,3,0,0
18,Miles Mastrobuoni,Chicago Cubs,Baltimore Orioles,1,0,0,0,0,0,0,0,0,0
19,Tucker Barnhart,Chicago Cubs,Baltimore Orioles,1,1,0,0,0,0,1,1,0,0
20,Nick Madrigal,Chicago Cubs,Baltimore Orioles,1,2,0,0,0,0,1,3,0,0
0,Jurickson Profar,Colorado Rockies,Atlanta Braves,0,3,1,0,0,1,2,5,0,0
1,Ezequiel Tovar,Colorado Rockies,Atlanta Braves,0,3,0,1,0,0,1,3,1,0
2,Coco Montes,Colorado Rockies,Atlanta Braves,0,1,0,0,0,0,0,2,0,0
3,Ryan McMahon,Colorado Rockies,Atlanta Braves,0,4,2,3,3,1,0,5,9,2
4,Elias Díaz,Colorado Rockies,Atlanta Braves,0,5,0,0,0,0,3,5,0,0
5,Nolan Jones,Colorado Rockies,Atlanta Braves,0,4,0,1,0,0,3,5,2,0
6,Mike Moustakas,Colorado Rockies,Atlanta Braves,0,5,1,2,0,0,2,5,2,0
7,Randal Grichuk,Colorado Rockies,Atlanta Braves,0,4,1,2,0,1,2,5,3,0
8,Harold Castro,Colorado Rockies,Atlanta Braves,0,5,1,1,0,0,1,5,1,0
9,Brenton Doyle,Colorado Rockies,Atlanta Braves,0,3,0,1,1,1,1,4,1,0
10,Ronald Acuna Jr.,Atlanta Braves,Colorado Rockies,1,4,1,1,0,2,1,6,0,0
11,Ozzie Albies,Atlanta Braves,Colorado Rockies,1,5,1,3,4,1,0,6,0,1
12,Austin Riley,Atlanta Braves,Colorado Rockies,1,6,0,0,0,0,2,6,0,0
13,Travis d'Arnaud,Atlanta Braves,Colorado Rockies,1,5,1,1,0,1,1,6,0,0
14,Matt Olson,Atlanta Braves,Colorado Rockies,1,4,2,2,1,1,1,5,1,0
15,Marcell Ozuna,Atlanta Braves,Colorado Rockies,1,4,2,1,0,1,1,5,0,0
16,Eddie Rosario,Atlanta Braves,Colorado Rockies,1,4,3,3,6,1,0,5,1,2
17,Orlando Arcia,Atlanta Braves,Colorado Rockies,1,5,1,2,0,0,2,5,0,0
18,Michael Harris II,Atlanta Braves,Colorado Rockies,1,5,3,5,3,0,0,5,0,1
0,Jake Bauers,New York Yankees,Boston Red Sox,0,4,1,2,0,0,1,4,4,0
1,Giancarlo Stanton,New York Yankees,Boston Red Sox,0,4,0,0,0,0,2,4,0,0
2,Gleyber Torres,New York Yankees,Boston Red Sox,0,4,1,1,2,0,0,4,4,0
3,Anthony Rizzo,New York Yankees,Boston Red Sox,0,4,0,1,0,0,0,4,1,0
4,DJ LeMahieu,New York Yankees,Boston Red Sox,0,4,0,0,0,0,2,4,0,0
5,Isiah Kiner-Falefa,New York Yankees,Boston Red Sox,0,3,0,0,0,0,3,3,0,0
6,Billy McKinney,New York Yankees,Boston Red Sox,0,2,0,0,0,1,0,3,0,0
7,Jose Trevino,New York Yankees,Boston Red Sox,0,3,0,0,0,0,0,3,0,0
8,Anthony Volpe,New York Yankees,Boston Red Sox,0,3,0,0,0,0,3,3,0,0
9,Alex Verdugo,Boston Red Sox,New York Yankees,1,4,2,2,1,1,0,5,4,0
10,Justin Turner,Boston Red Sox,New York Yankees,1,5,1,2,1,0,0,5,3,0
11,Rafael Devers,Boston Red Sox,New York Yankees,1,3,0,1,1,2,1,5,1,0
12,Adam Duvall,Boston Red Sox,New York Yankees,1,4,0,2,1,0,0,4,2,0
13,Masataka Yoshida,Boston Red Sox,New York Yankees,1,4,1,1,0,0,0,4,3,0
14,Christian Arroyo,Boston Red Sox,New York Yankees,1,4,0,0,0,0,0,4,0,0
15,Jarren Duran,Boston Red Sox,New York Yankees,1,2,0,0,0,1,0,3,0,0
16,Rob Refsnyder,Boston Red Sox,New York Yankees,1,1,0,0,0,0,0,1,0,0
17,Enrique Hernández,Boston Red Sox,New York Yankees,1,4,1,2,0,0,2,4,0,0
18,Connor Wong,Boston Red Sox,New York Yankees,1,4,1,1,1,0,2,4,2,0
0,Bryan De La Cruz,Miami Marlins,Washington Nationals,0,4,0,0,1,0,1,5,0,0
1,Jorge Soler,Miami Marlins,Washington Nationals,0,4,1,1,1,1,1,5,1,0
2,Jesús Sánchez,Miami Marlins,Washington Nationals,0,0,0,0,0,0,0,0,0,0
3,Yuli Gurriel,Miami Marlins,Washington Nationals,0,5,0,2,0,0,0,5,2,0
4,Garrett Cooper,Miami Marlins,Washington Nationals,0,5,0,1,0,0,0,5,1,0
5,Jon Berti,Miami Marlins,Washington Nationals,0,5,0,3,0,0,0,5,3,0
6,Nick Fortes,Miami Marlins,Washington Nationals,0,3,1,2,1,0,0,4,2,0
7,Jonathan Davis,Miami Marlins,Washington Nationals,0,4,0,1,0,0,1,4,1,0
8,Garrett Hampson,Miami Marlins,Washington Nationals,0,3,1,1,0,1,2,4,1,0
9,Jacob Amaya,Miami Marlins,Washington Nationals,0,3,1,1,1,0,0,3,1,0
