,Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,TB,HRs
0,Tommy Edman,St. Louis Cardinals,Pittsburgh Pirates,0,6,0,0,0,0,3,6,0,0
1,Alec Burleson,St. Louis Cardinals,Pittsburgh Pirates,0,3,2,1,0,1,2,4,1,0
2,Tyler O'Neill,St. Louis Cardinals,Pittsburgh Pirates,0,0,0,0,0,1,0,1,0,0
3,Paul Goldschmidt,St. Louis Cardinals,Pittsburgh Pirates,0,3,2,2,1,1,0,5,2,0
4,Nolan Arenado,St. Louis Cardinals,Pittsburgh Pirates,0,4,1,2,2,1,0,5,3,0
5,Willson Contreras,St. Louis Cardinals,Pittsburgh Pirates,0,3,0,0,0,2,2,5,0,0
6,Andrew Knizner,St. Louis Cardinals,Pittsburgh Pirates,0,5,1,1,0,0,1,5,1,0
7,Richie Palacios,St. Louis Cardinals,Pittsburgh Pirates,0,4,0,3,2,1,1,5,4,0
8,Jordan Walker,St. Louis Cardinals,Pittsburgh Pirates,0,3,0,0,0,2,1,5,0,0
9,Masyn Winn,St. Louis Cardinals,Pittsburgh Pirates,0,5,0,1,1,0,2,5,1,0
10,Ke'Bryan Hayes,Pittsburgh Pirates,St. Louis Cardinals,1,5,1,2,1,0,2,5,6,1
11,Bryan Reynolds,Pittsburgh Pirates,St. Louis Cardinals,1,5,1,1,0,0,1,5,1,0
12,Andrew McCutchen,Pittsburgh Pirates,St. Louis Cardinals,1,4,0,3,0,1,1,5,6,0
13,Connor Joe,Pittsburgh Pirates,St. Louis Cardinals,1,3,0,1,2,0,1,5,2,0
14,Joshua Palacios,Pittsburgh Pirates,St. Louis Cardinals,1,5,0,0,0,0,1,5,0,0
15,Liover Peguero,Pittsburgh Pirates,St. Louis Cardinals,1,4,1,2,0,0,0,4,2,0
16,Ji Hwan Bae,Pittsburgh Pirates,St. Louis Cardinals,1,2,0,0,0,1,1,3,0,0
17,Endy Rodríguez,Pittsburgh Pirates,St. Louis Cardinals,1,1,0,0,0,0,0,1,0,0
18,Alika Williams,Pittsburgh Pirates,St. Louis Cardinals,1,3,0,0,0,1,2,4,0,0
19,Jason Delay,Pittsburgh Pirates,St. Louis Cardinals,1,4,1,1,1,0,0,4,0,0
0,Nico Hoerner,Chicago Cubs,Detroit Tigers,0,4,1,1,1,0,0,5,1,0
1,Dansby Swanson,Chicago Cubs,Detroit Tigers,0,4,1,0,0,1,2,5,0,0
2,Ian Happ,Chicago Cubs,Detroit Tigers,0,4,1,1,0,0,1,4,1,0
3,Cody Bellinger,Chicago Cubs,Detroit Tigers,0,4,0,1,2,0,0,4,1,0
4,Seiya Suzuki,Chicago Cubs,Detroit Tigers,0,3,1,1,0,1,1,4,2,0
5,Yan Gomes,Chicago Cubs,Detroit Tigers,0,4,1,2,1,0,0,4,2,0
6,Jeimer Candelario,Chicago Cubs,Detroit Tigers,0,3,1,1,1,1,2,4,2,0
7,Patrick Wisdom,Chicago Cubs,Detroit Tigers,0,2,0,0,0,0,1,2,0,0
8,Mike Tauchman,Chicago Cubs,Detroit Tigers,0,1,0,0,0,0,1,1,0,0
9,Christopher Morel,Chicago Cubs,Detroit Tigers,0,1,0,1,0,0,0,1,1,0
10,Nick Madrigal,Chicago Cubs,Detroit Tigers,0,3,0,1,1,0,0,4,1,0
11,Akil Baddoo,Detroit Tigers,Chicago Cubs,1,4,1,1,0,0,0,4,1,0
12,Riley Greene,Detroit Tigers,Chicago Cubs,1,4,0,0,0,0,3,4,0,0
13,Spencer Torkelson,Detroit Tigers,Chicago Cubs,1,4,0,0,0,0,1,4,0,0
14,Kerry Carpenter,Detroit Tigers,Chicago Cubs,1,4,1,1,4,0,3,4,4,1
15,Matt Vierling,Detroit Tigers,Chicago Cubs,1,4,0,0,0,0,2,4,0,0
16,Parker Meadows,Detroit Tigers,Chicago Cubs,1,3,0,0,0,1,1,4,0,0
17,Zach McKinstry,Detroit Tigers,Chicago Cubs,1,2,0,1,0,2,0,4,1,0
18,Andy Ibáñez,Detroit Tigers,Chicago Cubs,1,4,1,1,0,0,1,4,0,0
19,Jake Rogers,Detroit Tigers,Chicago Cubs,1,3,1,1,0,1,1,4,1,0
