,Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,TB,HRs
0,Kevin Newman,Cincinnati Reds,Washington Nationals,0,3,0,0,0,0,0,5,0,0
1,Luke Maile,Cincinnati Reds,Washington Nationals,0,1,0,0,0,0,1,1,0,0
2,Matt McLain,Cincinnati Reds,Washington Nationals,0,3,2,1,0,3,0,6,0,0
3,Jonathan India,Cincinnati Reds,Washington Nationals,0,6,3,3,3,0,0,6,9,0
4,Elly De La Cruz,Cincinnati Reds,Washington Nationals,0,4,1,4,1,0,0,5,0,0
5,Spencer Steer,Cincinnati Reds,Washington Nationals,0,4,1,4,1,1,0,5,4,0
6,Tyler Stephenson,Cincinnati Reds,Washington Nationals,0,4,0,1,0,1,1,5,1,0
7,Nick Senzel,Cincinnati Reds,Washington Nationals,0,5,1,1,3,0,0,5,4,0
8,TJ Friedl,Cincinnati Reds,Washington Nationals,0,5,0,1,0,0,2,5,1,0
9,Curt Casali,Cincinnati Reds,Washington Nationals,0,3,0,1,0,0,0,3,1,0
10,Jake Fraley,Cincinnati Reds,Washington Nationals,0,0,0,0,0,2,0,2,0,0
11,Lane Thomas,Washington Nationals,Cincinnati Reds,1,4,0,1,1,0,1,5,2,0
12,Luis García,Washington Nationals,Cincinnati Reds,1,5,0,0,0,0,1,5,0,0
13,Jeimer Candelario,Washington Nationals,Cincinnati Reds,1,4,1,0,0,1,2,5,0,0
14,Dominic Smith,Washington Nationals,Cincinnati Reds,1,4,1,1,0,0,1,4,1,0
15,Joey Meneses,Washington Nationals,Cincinnati Reds,1,3,0,1,1,1,0,4,1,0
16,Corey Dickerson,Washington Nationals,Cincinnati Reds,1,4,0,1,1,0,0,4,1,0
17,Riley Adams,Washington Nationals,Cincinnati Reds,1,3,0,0,0,0,1,4,0,0
18,CJ Abrams,Washington Nationals,Cincinnati Reds,1,3,2,2,0,1,1,4,4,0
19,Derek Hill,Washington Nationals,Cincinnati Reds,1,3,0,1,1,1,1,4,1,0
0,Gunnar Henderson,Baltimore Orioles,New York Yankees,0,5,0,1,0,0,2,5,1,0
1,Adley Rutschman,Baltimore Orioles,New York Yankees,0,5,0,1,0,0,2,5,0,0
2,Anthony Santander,Baltimore Orioles,New York Yankees,0,2,0,0,0,2,0,4,0,0
3,Ryan O'Hearn,Baltimore Orioles,New York Yankees,0,4,0,1,0,0,1,4,0,0
4,Cedric Mullins,Baltimore Orioles,New York Yankees,0,3,0,0,0,1,1,4,0,0
5,Aaron Hicks,Baltimore Orioles,New York Yankees,0,3,1,1,1,1,1,4,4,1
6,Jordan Westburg,Baltimore Orioles,New York Yankees,0,4,2,2,0,0,0,4,3,0
7,Adam Frazier,Baltimore Orioles,New York Yankees,0,2,1,1,2,0,1,2,4,1
8,Ramón Urías,Baltimore Orioles,New York Yankees,0,2,0,1,0,0,0,2,0,0
9,James McCann,Baltimore Orioles,New York Yankees,0,4,0,0,1,0,2,4,0,0
10,Anthony Rizzo,New York Yankees,Baltimore Orioles,1,4,1,0,1,1,1,5,0,0
11,Gleyber Torres,New York Yankees,Baltimore Orioles,1,4,3,2,2,1,1,5,6,1
12,Giancarlo Stanton,New York Yankees,Baltimore Orioles,1,3,1,1,1,1,0,4,1,0
13,Jake Bauers,New York Yankees,Baltimore Orioles,1,2,1,1,0,1,1,3,0,0
14,DJ LeMahieu,New York Yankees,Baltimore Orioles,1,0,0,0,0,1,0,1,0,0
15,Harrison Bader,New York Yankees,Baltimore Orioles,1,3,0,1,2,0,2,4,1,0
16,Anthony Volpe,New York Yankees,Baltimore Orioles,1,4,0,0,0,0,2,4,0,0
17,Isiah Kiner-Falefa,New York Yankees,Baltimore Orioles,1,3,1,1,1,0,0,4,0,0
18,Oswaldo Cabrera,New York Yankees,Baltimore Orioles,1,4,0,0,0,0,1,4,0,0
19,Jose Trevino,New York Yankees,Baltimore Orioles,1,3,1,1,1,1,0,4,4,1
0,Tommy Edman,St. Louis Cardinals,Miami Marlins,0,4,0,1,1,0,2,5,2,0
1,Paul Goldschmidt,St. Louis Cardinals,Miami Marlins,0,3,0,1,0,0,0,3,1,0
2,Alec Burleson,St. Louis Cardinals,Miami Marlins,0,2,0,0,0,0,1,2,0,0
3,Nolan Arenado,St. Louis Cardinals,Miami Marlins,0,3,0,0,0,0,1,3,0,0
4,Nolan Gorman,St. Louis Cardinals,Miami Marlins,0,1,0,0,0,0,0,1,0,0
5,Willson Contreras,St. Louis Cardinals,Miami Marlins,0,4,0,2,0,0,1,4,3,0
6,Jordan Walker,St. Louis Cardinals,Miami Marlins,0,4,0,0,0,0,1,4,0,0
7,Paul DeJong,St. Louis Cardinals,Miami Marlins,0,2,1,1,0,1,1,4,1,0
8,Dylan Carlson,St. Louis Cardinals,Miami Marlins,0,3,1,1,0,1,1,4,1,0
9,Andrew Knizner,St. Louis Cardinals,Miami Marlins,0,2,0,1,0,0,0,2,1,0
10,JoJo Romero,St. Louis Cardinals,Miami Marlins,0,0,0,0,0,0,0,0,0,0
11,Luken Baker,St. Louis Cardinals,Miami Marlins,0,0,0,0,0,1,0,1,0,0
12,Brendan Donovan,St. Louis Cardinals,Miami Marlins,0,1,0,1,0,0,0,1,1,0
13,Lars Nootbaar,St. Louis Cardinals,Miami Marlins,0,4,0,1,1,0,2,4,1,0
14,Luis Arraez,Miami Marlins,St. Louis Cardinals,1,3,2,1,0,2,1,5,0,0
15,Jon Berti,Miami Marlins,St. Louis Cardinals,1,1,1,1,2,0,0,1,0,0
16,Jorge Soler,Miami Marlins,St. Louis Cardinals,1,4,3,3,2,1,1,5,1,0
17,Jacob Stallings,Miami Marlins,St. Louis Cardinals,1,1,0,1,0,0,0,1,0,0
18,Bryan De La Cruz,Miami Marlins,St. Louis Cardinals,1,6,1,1,1,0,1,6,0,0
19,Jesús Sánchez,Miami Marlins,St. Louis Cardinals,1,6,1,3,4,0,0,6,0,0
20,Garrett Cooper,Miami Marlins,St. Louis Cardinals,1,5,1,3,3,1,0,6,6,1
21,Jean Segura,Miami Marlins,St. Louis Cardinals,1,3,1,2,0,2,0,5,1,0
22,Joey Wendle,Miami Marlins,St. Louis Cardinals,1,5,2,2,0,0,0,5,0,0
23,Nick Fortes,Miami Marlins,St. Louis Cardinals,1,4,1,0,1,0,2,5,0,0
24,Jonathan Davis,Miami Marlins,St. Louis Cardinals,1,2,0,0,0,0,1,2,0,0
25,Dane Myers,Miami Marlins,St. Louis Cardinals,1,3,2,2,1,0,1,3,1,0
0,Marcus Semien,Texas Rangers,Boston Red Sox,0,4,1,0,0,1,1,5,0,0
1,Corey Seager,Texas Rangers,Boston Red Sox,0,4,1,1,0,1,0,5,1,0
2,Josh Jung,Texas Rangers,Boston Red Sox,0,5,0,2,1,0,1,5,3,0
3,Adolis García,Texas Rangers,Boston Red Sox,0,4,0,0,0,1,0,5,0,0
4,Nathaniel Lowe,Texas Rangers,Boston Red Sox,0,4,1,1,0,1,0,5,1,0
5,Ezequiel Duran,Texas Rangers,Boston Red Sox,0,5,1,1,0,0,1,5,1,0
6,Mitch Garver,Texas Rangers,Boston Red Sox,0,2,2,2,4,2,0,4,6,0
7,Robbie Grossman,Texas Rangers,Boston Red Sox,0,4,0,3,1,0,1,4,4,0
8,Leody Taveras,Texas Rangers,Boston Red Sox,0,4,0,0,0,0,1,4,0,0
9,Jarren Duran,Boston Red Sox,Texas Rangers,1,3,1,2,0,0,0,3,5,0
10,Rob Refsnyder,Boston Red Sox,Texas Rangers,1,1,0,0,0,0,0,2,0,0
11,Alex Verdugo,Boston Red Sox,Texas Rangers,1,5,0,0,1,0,0,5,0,0
12,Masataka Yoshida,Boston Red Sox,Texas Rangers,1,4,1,2,0,0,0,4,2,0
13,Rafael Devers,Boston Red Sox,Texas Rangers,1,4,0,1,0,0,1,4,1,0
14,Justin Turner,Boston Red Sox,Texas Rangers,1,4,0,2,1,0,2,4,2,0
15,Triston Casas,Boston Red Sox,Texas Rangers,1,3,0,0,0,0,1,3,0,0
16,Adam Duvall,Boston Red Sox,Texas Rangers,1,1,0,0,0,0,1,1,0,0
17,Christian Arroyo,Boston Red Sox,Texas Rangers,1,4,0,2,0,0,1,4,2,0
18,David Hamilton,Boston Red Sox,Texas Rangers,1,4,0,0,0,0,1,4,0,0
19,Connor Wong,Boston Red Sox,Texas Rangers,1,3,0,1,0,1,1,4,2,0
0,Maikel Garcia,Kansas City Royals,Minnesota Twins,0,4,2,1,0,0,2,4,1,0
1,Bobby Witt,Kansas City Royals,Minnesota Twins,0,4,1,2,2,0,1,4,5,1
2,Nick Pratto,Kansas City Royals,Minnesota Twins,0,3,0,0,1,0,2,4,0,0
3,Salvador Perez,Kansas City Royals,Minnesota Twins,0,3,0,0,0,1,1,4,0,0
4,MJ Melendez,Kansas City Royals,Minnesota Twins,0,3,0,1,0,0,1,3,1,0
5,Kyle Isbel,Kansas City Royals,Minnesota Twins,0,3,0,0,0,0,1,3,0,0
6,Michael Massey,Kansas City Royals,Minnesota Twins,0,3,0,1,0,0,1,3,1,0
7,Dairon Blanco,Kansas City Royals,Minnesota Twins,0,3,0,0,0,0,0,3,0,0
8,Nicky Lopez,Kansas City Royals,Minnesota Twins,0,3,0,0,0,0,0,3,0,0
9,Carlos Correa,Minnesota Twins,Kansas City Royals,1,5,1,1,0,0,1,5,0,0
10,Donovan Solano,Minnesota Twins,Kansas City Royals,1,4,3,3,1,0,0,4,8,1
11,Joey Gallo,Minnesota Twins,Kansas City Royals,1,1,0,0,0,0,1,1,0,0
12,Byron Buxton,Minnesota Twins,Kansas City Royals,1,4,3,3,1,0,0,4,6,1
13,Alex Kirilloff,Minnesota Twins,Kansas City Royals,1,3,1,1,2,0,0,4,1,0
14,Max Kepler,Minnesota Twins,Kansas City Royals,1,3,1,2,4,1,1,4,5,1
15,Jose Miranda,Minnesota Twins,Kansas City Royals,1,3,0,0,0,0,0,3,0,0
16,Kyle Farmer,Minnesota Twins,Kansas City Royals,1,0,0,0,0,0,0,1,0,0
17,Willi Castro,Minnesota Twins,Kansas City Royals,1,3,0,0,1,1,0,4,0,0
18,Christian Vázquez,Minnesota Twins,Kansas City Royals,1,4,0,0,0,0,0,4,0,0
19,Michael A. Taylor,Minnesota Twins,Kansas City Royals,1,4,0,0,0,0,3,4,0,0
0,Brandon Nimmo,New York Mets,Arizona Diamondbacks,0,3,1,1,1,2,0,5,4,1
1,Tommy Pham,New York Mets,Arizona Diamondbacks,0,5,0,0,0,0,1,5,0,0
2,Francisco Lindor,New York Mets,Arizona Diamondbacks,0,3,2,1,1,1,1,5,2,0
3,Pete Alonso,New York Mets,Arizona Diamondbacks,0,5,0,0,0,0,3,5,0,0
4,Jeff McNeil,New York Mets,Arizona Diamondbacks,0,3,1,1,0,1,1,4,1,0
5,Starling Marte,New York Mets,Arizona Diamondbacks,0,3,1,2,3,1,0,4,5,1
6,Daniel Vogelbach,New York Mets,Arizona Diamondbacks,0,2,0,0,0,1,0,3,0,0
7,DJ Stewart,New York Mets,Arizona Diamondbacks,0,0,1,0,1,0,0,1,0,0
8,Francisco Alvarez,New York Mets,Arizona Diamondbacks,0,4,1,1,2,0,2,4,4,1
9,Brett Baty,New York Mets,Arizona Diamondbacks,0,4,1,2,0,0,1,4,2,0
10,Luis Guillorme,New York Mets,Arizona Diamondbacks,0,0,0,0,0,0,0,0,0,0
11,Geraldo Perdomo,Arizona Diamondbacks,New York Mets,1,4,0,0,0,1,1,5,0,0
12,Jake McCarthy,Arizona Diamondbacks,New York Mets,1,3,0,1,0,0,2,3,0,0
13,Evan Longoria,Arizona Diamondbacks,New York Mets,1,0,0,0,0,1,0,1,0,0
14,Dominic Fletcher,Arizona Diamondbacks,New York Mets,1,0,0,0,0,1,0,1,0,0
