,Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,TB,HRs
0,Matt Vierling,Detroit Tigers,Minnesota Twins,0,4,0,0,0,0,1,4,0,0
1,Spencer Torkelson,Detroit Tigers,Minnesota Twins,0,3,0,0,0,0,0,3,0,0
2,Kerry Carpenter,Detroit Tigers,Minnesota Twins,0,3,0,0,0,0,1,3,0,0
3,Javier Báez,Detroit Tigers,Minnesota Twins,0,3,0,0,0,0,2,3,0,0
4,Nick Maton,Detroit Tigers,Minnesota Twins,0,3,0,1,0,0,0,3,0,0
5,Zack Short,Detroit Tigers,Minnesota Twins,0,2,0,0,0,1,0,3,0,0
6,Miguel Cabrera,Detroit Tigers,Minnesota Twins,0,3,0,1,0,0,0,3,2,0
7,Jake Rogers,Detroit Tigers,Minnesota Twins,0,2,0,0,0,0,0,2,0,0
8,Zach McKinstry,Detroit Tigers,Minnesota Twins,0,1,0,1,0,0,0,1,1,0
9,Jake Marisnick,Detroit Tigers,Minnesota Twins,0,2,0,0,0,0,1,2,0,0
10,Eric Haase,Detroit Tigers,Minnesota Twins,0,1,0,0,0,0,0,1,0,0
11,Byron Buxton,Minnesota Twins,Detroit Tigers,1,4,0,0,0,0,3,4,0,0
12,Donovan Solano,Minnesota Twins,Detroit Tigers,1,3,0,0,0,1,1,4,0,0
13,Carlos Correa,Minnesota Twins,Detroit Tigers,1,4,0,0,0,0,1,4,0,0
14,Kyle Farmer,Minnesota Twins,Detroit Tigers,1,3,0,0,0,0,1,3,0,0
15,Royce Lewis,Minnesota Twins,Detroit Tigers,1,2,1,0,0,1,2,3,0,0
16,Willi Castro,Minnesota Twins,Detroit Tigers,1,2,1,1,0,1,1,3,1,0
17,Alex Kirilloff,Minnesota Twins,Detroit Tigers,1,3,0,1,1,0,1,3,0,0
18,Max Kepler,Minnesota Twins,Detroit Tigers,1,0,0,0,0,0,0,0,0,0
19,Ryan Jeffers,Minnesota Twins,Detroit Tigers,1,3,0,0,1,0,0,3,0,0
20,Michael A. Taylor,Minnesota Twins,Detroit Tigers,1,3,0,1,0,0,1,3,0,0
0,Austin Hays,Baltimore Orioles,Chicago Cubs,0,4,1,2,0,1,1,5,2,0
