,Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,TB,HRs
0,Steven Kwan,Cleveland Guardians,Kansas City Royals,0,4,0,0,0,1,0,5,0,0
1,José Ramírez,Cleveland Guardians,Kansas City Royals,0,2,0,1,0,2,0,4,0,0
2,Josh Naylor,Cleveland Guardians,Kansas City Royals,0,4,0,0,0,0,1,4,0,0
3,Kole Calhoun,Cleveland Guardians,Kansas City Royals,0,4,1,1,0,0,2,4,2,0
4,David Fry,Cleveland Guardians,Kansas City Royals,0,0,0,0,0,0,0,0,0,0
5,Andrés Giménez,Cleveland Guardians,Kansas City Royals,0,4,1,3,0,0,0,4,0,0
6,Gabriel Arias,Cleveland Guardians,Kansas City Royals,0,3,1,1,2,0,2,4,4,1
7,Will Brennan,Cleveland Guardians,Kansas City Royals,0,4,1,2,0,0,0,4,2,0
8,Bo Naylor,Cleveland Guardians,Kansas City Royals,0,3,0,1,1,1,0,4,2,0
9,Myles Straw,Cleveland Guardians,Kansas City Royals,0,3,0,0,1,0,2,4,0,0
10,Maikel Garcia,Kansas City Royals,Cleveland Guardians,1,4,0,1,0,0,0,4,1,0
11,Bobby Witt,Kansas City Royals,Cleveland Guardians,1,4,1,1,0,0,0,4,0,0
12,MJ Melendez,Kansas City Royals,Cleveland Guardians,1,3,0,1,1,1,0,4,3,0
13,Dairon Blanco,Kansas City Royals,Cleveland Guardians,1,0,1,0,0,0,0,0,0,0
14,Nelson Velázquez,Kansas City Royals,Cleveland Guardians,1,3,2,1,1,0,1,4,0,0
15,Michael Massey,Kansas City Royals,Cleveland Guardians,1,3,1,0,1,1,0,4,0,0
16,Drew Waters,Kansas City Royals,Cleveland Guardians,1,4,0,2,2,0,0,4,4,0
17,Nick Pratto,Kansas City Royals,Cleveland Guardians,1,4,0,0,0,0,2,4,0,0
18,Logan Porter,Kansas City Royals,Cleveland Guardians,1,3,0,0,0,0,2,3,0,0
19,Kyle Isbel,Kansas City Royals,Cleveland Guardians,1,2,1,0,0,1,0,3,0,0
0,Edouard Julien,Minnesota Twins,Cincinnati Reds,0,3,0,0,0,1,1,4,0,0
1,Jorge Polanco,Minnesota Twins,Cincinnati Reds,0,4,0,0,0,0,2,4,0,0
2,Royce Lewis,Minnesota Twins,Cincinnati Reds,0,4,1,1,1,0,0,4,4,1
3,Max Kepler,Minnesota Twins,Cincinnati Reds,0,4,1,2,0,0,0,4,2,0
4,Carlos Correa,Minnesota Twins,Cincinnati Reds,0,0,0,0,0,0,0,0,0,0
5,Kyle Farmer,Minnesota Twins,Cincinnati Reds,0,4,0,1,1,0,0,4,2,0
6,Alex Kirilloff,Minnesota Twins,Cincinnati Reds,0,4,1,1,1,0,1,4,4,1
7,Matt Wallner,Minnesota Twins,Cincinnati Reds,0,4,0,0,0,0,2,4,0,0
8,Christian Vázquez,Minnesota Twins,Cincinnati Reds,0,3,0,0,0,0,1,3,0,0
9,Michael A. Taylor,Minnesota Twins,Cincinnati Reds,0,3,0,0,0,0,2,3,0,0
10,Jonathan India,Cincinnati Reds,Minnesota Twins,1,3,1,0,0,2,1,5,0,0
11,TJ Friedl,Cincinnati Reds,Minnesota Twins,1,4,0,1,0,0,0,4,1,0
12,Spencer Steer,Cincinnati Reds,Minnesota Twins,1,4,1,3,1,0,1,4,4,0
13,Jake Fraley,Cincinnati Reds,Minnesota Twins,1,3,0,0,0,0,0,3,0,0
14,Nick Senzel,Cincinnati Reds,Minnesota Twins,1,1,1,1,0,0,0,1,1,0
15,Tyler Stephenson,Cincinnati Reds,Minnesota Twins,1,3,1,0,0,1,0,4,0,0
16,Joey Votto,Cincinnati Reds,Minnesota Twins,1,4,1,2,2,0,1,4,2,0
17,Elly De La Cruz,Cincinnati Reds,Minnesota Twins,1,3,0,0,0,1,2,4,0,0
18,Noelvi Marte,Cincinnati Reds,Minnesota Twins,1,3,1,1,1,1,0,4,1,0
19,Will Benson,Cincinnati Reds,Minnesota Twins,1,3,1,1,3,0,2,4,4,1
0,Brandon Nimmo,New York Mets,Miami Marlins,0,5,0,1,0,0,2,5,1,0
1,Francisco Lindor,New York Mets,Miami Marlins,0,4,0,1,0,0,0,4,1,0
2,DJ Stewart,New York Mets,Miami Marlins,0,4,0,1,0,0,3,4,1,0
3,Pete Alonso,New York Mets,Miami Marlins,0,3,0,0,0,1,2,4,0,0
4,Jeff McNeil,New York Mets,Miami Marlins,0,4,1,2,1,0,0,4,5,0
5,Ronny Mauricio,New York Mets,Miami Marlins,0,4,1,1,0,0,3,4,1,0
6,Omar Narváez,New York Mets,Miami Marlins,0,3,0,1,0,1,0,4,0,0
7,Mark Vientos,New York Mets,Miami Marlins,0,4,0,1,1,0,0,4,1,0
8,Luis Guillorme,New York Mets,Miami Marlins,0,3,0,0,0,0,0,3,0,0
9,Francisco Alvarez,New York Mets,Miami Marlins,0,1,0,0,0,0,0,1,0,0
10,Rafael Ortega,New York Mets,Miami Marlins,0,0,0,0,0,0,0,0,0,0
11,Luis Arraez,Miami Marlins,New York Mets,1,4,0,2,0,0,0,4,2,0
12,Jorge Soler,Miami Marlins,New York Mets,1,4,0,0,0,0,1,4,0,0
13,Josh Bell,Miami Marlins,New York Mets,1,4,0,0,0,0,1,4,0,0
14,Jazz Chisholm Jr.,Miami Marlins,New York Mets,1,4,0,0,0,0,3,4,0,0
15,Jake Burger,Miami Marlins,New York Mets,1,4,0,1,0,0,1,4,1,0
16,Jesús Sánchez,Miami Marlins,New York Mets,1,2,1,0,0,1,2,3,0,0
17,Garrett Hampson,Miami Marlins,New York Mets,1,3,0,2,0,0,0,3,2,0
18,Joey Wendle,Miami Marlins,New York Mets,1,3,0,0,0,0,0,3,0,0
19,Jacob Stallings,Miami Marlins,New York Mets,1,3,0,0,0,0,1,3,0,0
0,Tim Anderson,Chicago White Sox,Washington Nationals,0,5,1,4,0,0,1,5,4,0
1,Andrew Benintendi,Chicago White Sox,Washington Nationals,0,3,1,1,1,2,0,5,1,0
2,Luis Robert Jr.,Chicago White Sox,Washington Nationals,0,5,1,1,3,0,3,5,0,1
3,Eloy Jiménez,Chicago White Sox,Washington Nationals,0,5,0,2,0,0,0,5,0,0
4,Yoán Moncada,Chicago White Sox,Washington Nationals,0,5,1,2,0,0,3,5,0,0
5,Andrew Vaughn,Chicago White Sox,Washington Nationals,0,4,1,2,1,1,0,5,0,0
6,Yasmani Grandal,Chicago White Sox,Washington Nationals,0,4,0,1,0,1,0,5,1,0
7,Gavin Sheets,Chicago White Sox,Washington Nationals,0,4,0,1,0,0,0,4,1,0
8,Trayce Thompson,Chicago White Sox,Washington Nationals,0,0,0,0,0,0,0,0,0,0
9,Elvis Andrus,Chicago White Sox,Washington Nationals,0,4,1,1,1,0,1,4,1,0
10,CJ Abrams,Washington Nationals,Chicago White Sox,1,4,0,2,0,0,0,4,3,0
