,Unnamed: 0,Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,TB,HRs
0,0,Charlie Blackmon,Colorado Rockies,Cleveland Guardians,0,4,0,0,0,1,1,5,0,0
1,1,Jurickson Profar,Colorado Rockies,Cleveland Guardians,0,5,1,2,3,0,2,5,5,0
2,2,Kris Bryant,Colorado Rockies,Cleveland Guardians,0,4,0,2,0,1,1,5,2,0
3,3,C.J. Cron,Colorado Rockies,Cleveland Guardians,0,5,0,0,0,0,2,5,0,0
4,4,Elias Díaz,Colorado Rockies,Cleveland Guardians,0,4,1,1,0,0,0,4,0,0
5,5,Mike Moustakas,Colorado Rockies,Cleveland Guardians,0,4,2,3,0,0,0,4,4,0
6,6,Alan Trejo,Colorado Rockies,Cleveland Guardians,0,4,0,1,1,0,0,4,0,0
7,7,Brenton Doyle,Colorado Rockies,Cleveland Guardians,0,3,1,0,0,1,1,4,0,0
8,8,Ezequiel Tovar,Colorado Rockies,Cleveland Guardians,0,4,1,1,2,0,0,4,0,0
9,9,Steven Kwan,Cleveland Guardians,Colorado Rockies,1,4,0,3,0,0,0,4,4,0
10,10,Amed Rosario,Cleveland Guardians,Colorado Rockies,1,4,0,0,0,0,0,4,0,0
11,11,José Ramírez,Cleveland Guardians,Colorado Rockies,1,4,0,0,0,0,1,4,0,0
12,12,Josh Bell,Cleveland Guardians,Colorado Rockies,1,3,0,0,0,1,1,4,0,0
13,13,Andrés Giménez,Cleveland Guardians,Colorado Rockies,1,3,0,0,0,1,1,4,0,0
14,14,Oscar Gonzalez,Cleveland Guardians,Colorado Rockies,1,3,0,0,0,0,0,3,0,0
15,15,Will Brennan,Cleveland Guardians,Colorado Rockies,1,1,0,0,0,0,0,1,0,0
16,16,Josh Naylor,Cleveland Guardians,Colorado Rockies,1,3,0,0,0,0,1,3,0,0
17,17,Mike Zunino,Cleveland Guardians,Colorado Rockies,1,2,0,0,0,1,1,3,0,0
18,18,Meibrys Viloria,Cleveland Guardians,Colorado Rockies,1,0,0,0,0,0,0,0,0,0
19,19,Myles Straw,Cleveland Guardians,Colorado Rockies,1,3,0,1,0,0,0,3,1,0
20,0,Alex Verdugo,Boston Red Sox,Baltimore Orioles,0,4,1,1,1,0,0,4,0,0
21,1,Rafael Devers,Boston Red Sox,Baltimore Orioles,0,4,1,1,2,0,2,4,4,0
22,2,Justin Turner,Boston Red Sox,Baltimore Orioles,0,4,0,1,0,0,1,4,1,0
23,3,Masataka Yoshida,Boston Red Sox,Baltimore Orioles,0,3,0,3,0,1,0,4,3,0
24,4,Raimel Tapia,Boston Red Sox,Baltimore Orioles,0,0,0,0,0,0,0,0,0,0
25,5,Enrique Hernández,Boston Red Sox,Baltimore Orioles,0,4,0,0,0,0,1,4,0,0
26,6,Triston Casas,Boston Red Sox,Baltimore Orioles,0,4,1,1,1,0,2,4,4,0
27,7,Jarren Duran,Boston Red Sox,Baltimore Orioles,0,4,0,0,0,0,2,4,0,0
28,8,Connor Wong,Boston Red Sox,Baltimore Orioles,0,1,1,0,0,2,1,3,0,0
29,9,Yu Chang,Boston Red Sox,Baltimore Orioles,0,3,0,0,0,0,1,3,0,0
30,10,Christian Arroyo,Boston Red Sox,Baltimore Orioles,0,0,0,0,0,0,0,0,0,0
31,11,Austin Hays,Baltimore Orioles,Boston Red Sox,1,4,0,2,1,0,0,4,2,0
32,12,Adley Rutschman,Baltimore Orioles,Boston Red Sox,1,4,0,1,0,0,0,4,1,0
33,13,Ryan Mountcastle,Baltimore Orioles,Boston Red Sox,1,4,1,2,0,0,0,4,2,0
34,14,Anthony Santander,Baltimore Orioles,Boston Red Sox,1,4,1,1,0,0,0,4,2,0
35,15,Ryan McKenna,Baltimore Orioles,Boston Red Sox,1,0,0,0,0,0,0,0,0,0
36,16,Ramón Urías,Baltimore Orioles,Boston Red Sox,1,3,1,2,2,1,0,4,0,0
37,17,James McCann,Baltimore Orioles,Boston Red Sox,1,4,0,1,1,0,0,4,1,0
38,18,Cedric Mullins,Baltimore Orioles,Boston Red Sox,1,3,1,2,0,0,0,3,3,0
39,19,Jorge Mateo,Baltimore Orioles,Boston Red Sox,1,3,1,1,0,0,0,3,2,0
40,20,Adam Frazier,Baltimore Orioles,Boston Red Sox,1,3,0,1,1,0,0,3,1,0
41,0,Marcus Semien,Texas Rangers,Cincinnati Reds,0,5,0,1,1,0,2,5,1,0
42,1,Robbie Grossman,Texas Rangers,Cincinnati Reds,0,4,0,1,1,0,1,4,1,0
43,2,Nathaniel Lowe,Texas Rangers,Cincinnati Reds,0,4,0,0,0,0,2,4,0,0
44,3,Adolis García,Texas Rangers,Cincinnati Reds,0,4,1,1,0,0,2,4,0,0
45,4,Josh Jung,Texas Rangers,Cincinnati Reds,0,4,2,2,3,0,0,4,8,0
46,5,Ezequiel Duran,Texas Rangers,Cincinnati Reds,0,4,1,3,0,0,1,4,4,0
47,6,Leody Taveras,Texas Rangers,Cincinnati Reds,0,3,1,1,1,1,0,4,2,0
48,7,Sandy León,Texas Rangers,Cincinnati Reds,0,3,0,0,0,0,2,3,0,0
49,8,Travis Jankowski,Texas Rangers,Cincinnati Reds,0,1,0,0,0,0,1,1,0,0
50,9,Bubba Thompson,Texas Rangers,Cincinnati Reds,0,2,1,1,0,1,0,3,1,0
51,10,Jonah Heim,Texas Rangers,Cincinnati Reds,0,1,0,0,0,0,0,1,0,0
52,11,Jonathan India,Cincinnati Reds,Texas Rangers,1,3,3,1,0,2,0,5,2,0
53,12,TJ Friedl,Cincinnati Reds,Texas Rangers,1,4,1,2,1,0,1,5,2,0
54,13,Spencer Steer,Cincinnati Reds,Texas Rangers,1,4,2,2,2,0,1,4,4,0
55,14,Tyler Stephenson,Cincinnati Reds,Texas Rangers,1,3,0,0,1,1,0,4,0,0
56,15,Stuart Fairchild,Cincinnati Reds,Texas Rangers,1,0,1,0,0,0,0,0,0,0
57,16,Jake Fraley,Cincinnati Reds,Texas Rangers,1,4,0,1,0,0,1,4,1,0
58,17,Wil Myers,Cincinnati Reds,Texas Rangers,1,3,0,1,0,1,2,4,1,0
59,18,Henry Ramos,Cincinnati Reds,Texas Rangers,1,3,0,1,1,1,0,4,1,0
60,19,Nick Senzel,Cincinnati Reds,Texas Rangers,1,3,0,0,1,1,2,4,0,0
61,20,Luke Maile,Cincinnati Reds,Texas Rangers,1,0,0,0,0,0,0,0,0,0
62,21,Jose Barrero,Cincinnati Reds,Texas Rangers,1,4,0,0,0,0,2,4,0,0
63,0,Mauricio Dubón,Houston Astros,Tampa Bay Rays,0,4,1,1,0,0,2,4,0,0
