,Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,TB,HRs
5,Garrett Hampson,Miami Marlins,Milwaukee Brewers,0,4,0,0,0,0,2,4,0,0
6,Xavier Edwards,Miami Marlins,Milwaukee Brewers,0,4,1,1,0,0,0,4,1,0
7,Dane Myers,Miami Marlins,Milwaukee Brewers,0,2,0,0,0,1,0,3,0,0
8,Jacob Stallings,Miami Marlins,Milwaukee Brewers,0,3,0,1,1,0,1,3,1,0
9,Sal Frelick,Milwaukee Brewers,Miami Marlins,1,4,0,1,1,0,1,4,1,0
10,William Contreras,Milwaukee Brewers,Miami Marlins,1,4,1,1,0,0,2,4,2,0
11,Willy Adames,Milwaukee Brewers,Miami Marlins,1,2,0,0,0,2,0,4,0,0
12,Rowdy Tellez,Milwaukee Brewers,Miami Marlins,1,3,0,0,1,0,1,4,0,0
13,Josh Donaldson,Milwaukee Brewers,Miami Marlins,1,4,0,1,0,0,2,4,2,0
14,Andruw Monasterio,Milwaukee Brewers,Miami Marlins,1,3,1,1,0,0,0,3,1,0
15,Brice Turang,Milwaukee Brewers,Miami Marlins,1,2,1,1,0,0,1,3,1,0
16,Tyrone Taylor,Milwaukee Brewers,Miami Marlins,1,3,1,2,2,0,1,3,4,0
17,Joey Wiemer,Milwaukee Brewers,Miami Marlins,1,3,0,0,0,0,2,3,0,0
0,Corbin Carroll,Arizona Diamondbacks,New York Mets,0,4,1,1,0,0,1,4,1,0
1,Ketel Marte,Arizona Diamondbacks,New York Mets,0,2,0,0,0,1,2,3,0,0
2,Jake McCarthy,Arizona Diamondbacks,New York Mets,0,1,0,1,1,0,0,1,2,0
3,Tommy Pham,Arizona Diamondbacks,New York Mets,0,2,0,1,0,1,0,3,1,0
4,Jordan Lawlar,Arizona Diamondbacks,New York Mets,0,1,0,0,0,0,1,1,0,0
5,Christian Walker,Arizona Diamondbacks,New York Mets,0,3,0,0,0,0,2,3,0,0
6,Jace Peterson,Arizona Diamondbacks,New York Mets,0,1,0,0,0,0,0,1,0,0
7,Alek Thomas,Arizona Diamondbacks,New York Mets,0,4,0,0,0,0,3,4,0,0
8,Lourdes Gurriel Jr.,Arizona Diamondbacks,New York Mets,0,3,0,0,0,0,1,3,0,0
9,Gabriel Moreno,Arizona Diamondbacks,New York Mets,0,3,0,0,0,0,1,3,0,0
10,Emmanuel Rivera,Arizona Diamondbacks,New York Mets,0,3,0,1,0,0,1,3,1,0
11,Geraldo Perdomo,Arizona Diamondbacks,New York Mets,0,3,0,0,0,0,1,3,0,0
12,Brandon Nimmo,New York Mets,Arizona Diamondbacks,1,4,1,2,2,0,1,4,3,0
13,Tim Locastro,New York Mets,Arizona Diamondbacks,1,1,1,1,0,0,0,1,1,0
14,Francisco Lindor,New York Mets,Arizona Diamondbacks,1,3,1,0,0,1,1,4,0,0
15,Jonathan Araúz,New York Mets,Arizona Diamondbacks,1,1,1,1,3,0,0,1,0,0
16,Pete Alonso,New York Mets,Arizona Diamondbacks,1,4,2,1,1,1,0,5,2,0
17,DJ Stewart,New York Mets,Arizona Diamondbacks,1,5,1,1,2,0,0,5,1,0
18,Jeff McNeil,New York Mets,Arizona Diamondbacks,1,4,1,1,2,0,1,4,4,1
19,Francisco Alvarez,New York Mets,Arizona Diamondbacks,1,4,0,1,1,0,3,4,2,0
20,Daniel Vogelbach,New York Mets,Arizona Diamondbacks,1,3,1,1,0,1,1,4,1,0
21,Mark Vientos,New York Mets,Arizona Diamondbacks,1,3,2,1,0,1,0,4,1,0
22,Rafael Ortega,New York Mets,Arizona Diamondbacks,1,2,0,0,0,2,1,4,0,0
0,Marcus Semien,Texas Rangers,Toronto Blue Jays,0,4,2,1,1,2,2,6,2,0
1,Corey Seager,Texas Rangers,Toronto Blue Jays,0,4,2,3,3,1,0,5,7,1
2,Jonathan Ornelas,Texas Rangers,Toronto Blue Jays,0,0,0,0,0,0,0,1,0,0
3,Nathaniel Lowe,Texas Rangers,Toronto Blue Jays,0,4,1,1,2,2,0,6,0,0
4,Mitch Garver,Texas Rangers,Toronto Blue Jays,0,3,0,0,0,0,1,3,0,0
5,Sam Huff,Texas Rangers,Toronto Blue Jays,0,1,0,0,0,0,1,1,0,0
6,Leody Taveras,Texas Rangers,Toronto Blue Jays,0,1,0,1,0,0,0,1,1,0
7,Robbie Grossman,Texas Rangers,Toronto Blue Jays,0,3,0,2,1,2,0,5,2,0
8,Jonah Heim,Texas Rangers,Toronto Blue Jays,0,5,1,2,1,0,3,5,5,1
9,Josh H. Smith,Texas Rangers,Toronto Blue Jays,0,3,0,0,1,1,0,5,0,0
10,Ezequiel Duran,Texas Rangers,Toronto Blue Jays,0,5,2,2,0,0,0,5,3,0
11,Travis Jankowski,Texas Rangers,Toronto Blue Jays,0,0,0,0,0,0,0,0,0,0
12,Evan Carter,Texas Rangers,Toronto Blue Jays,0,3,1,0,0,2,2,5,0,0
13,George Springer,Toronto Blue Jays,Texas Rangers,1,3,0,0,0,1,2,4,0,0
14,Bo Bichette,Toronto Blue Jays,Texas Rangers,1,3,1,2,0,1,1,4,1,0
15,Vladimir Guerrero Jr.,Toronto Blue Jays,Texas Rangers,1,4,1,1,2,0,2,4,0,1
16,Davis Schneider,Toronto Blue Jays,Texas Rangers,1,4,0,0,0,0,2,4,0,0
17,Cavan Biggio,Toronto Blue Jays,Texas Rangers,1,4,0,0,0,0,1,4,0,0
18,Matt Chapman,Toronto Blue Jays,Texas Rangers,1,3,0,0,0,1,1,4,0,0
19,Whit Merrifield,Toronto Blue Jays,Texas Rangers,1,4,0,1,0,0,1,4,0,0
20,Alejandro Kirk,Toronto Blue Jays,Texas Rangers,1,2,0,0,0,2,0,4,0,0
21,Kevin Kiermaier,Toronto Blue Jays,Texas Rangers,1,2,0,0,0,0,0,2,0,0
22,Santiago Espinal,Toronto Blue Jays,Texas Rangers,1,1,0,0,0,0,1,1,0,0
23,Daulton Varsho,Toronto Blue Jays,Texas Rangers,1,1,0,0,0,0,0,1,0,0
0,Yandy Díaz,Tampa Bay Rays,Baltimore Orioles,0,4,1,1,0,0,0,4,0,0
1,Brandon Lowe,Tampa Bay Rays,Baltimore Orioles,0,4,1,1,1,0,3,4,1,0
2,Randy Arozarena,Tampa Bay Rays,Baltimore Orioles,0,4,0,1,2,0,1,4,3,0
3,Isaac Paredes,Tampa Bay Rays,Baltimore Orioles,0,4,0,0,0,0,0,4,0,0
4,Josh Lowe,Tampa Bay Rays,Baltimore Orioles,0,4,0,0,0,0,1,4,0,0
5,Harold Ramírez,Tampa Bay Rays,Baltimore Orioles,0,3,0,1,0,0,0,3,0,0
6,Jonathan Aranda,Tampa Bay Rays,Baltimore Orioles,0,1,0,0,0,0,0,1,0,0
7,Taylor Walls,Tampa Bay Rays,Baltimore Orioles,0,3,0,0,0,0,1,3,0,0
8,Luke Raley,Tampa Bay Rays,Baltimore Orioles,0,3,2,2,1,0,0,3,5,1
9,Christian Bethancourt,Tampa Bay Rays,Baltimore Orioles,0,3,0,1,0,0,0,3,0,0
10,Adley Rutschman,Baltimore Orioles,Tampa Bay Rays,1,4,0,0,0,0,1,4,0,0
11,Gunnar Henderson,Baltimore Orioles,Tampa Bay Rays,1,4,1,1,1,0,2,4,4,1
12,Anthony Santander,Baltimore Orioles,Tampa Bay Rays,1,4,0,0,0,0,4,4,0,0
13,Ryan O'Hearn,Baltimore Orioles,Tampa Bay Rays,1,4,1,1,1,0,3,4,0,1
14,Austin Hays,Baltimore Orioles,Tampa Bay Rays,1,3,0,0,0,0,2,3,0,0
15,Cedric Mullins,Baltimore Orioles,Tampa Bay Rays,1,3,1,1,0,0,0,3,1,0
16,Aaron Hicks,Baltimore Orioles,Tampa Bay Rays,1,2,0,0,0,1,1,3,0,0
17,Jordan Westburg,Baltimore Orioles,Tampa Bay Rays,1,2,0,1,0,0,0,2,0,0
18,Heston Kjerstad,Baltimore Orioles,Tampa Bay Rays,1,1,0,0,0,0,1,1,0,0
19,Ramón Urías,Baltimore Orioles,Tampa Bay Rays,1,0,0,0,0,0,0,0,0,0
20,Adam Frazier,Baltimore Orioles,Tampa Bay Rays,1,3,0,0,1,0,1,3,0,0
0,DJ LeMahieu,New York Yankees,Boston Red Sox,0,5,1,3,2,0,1,5,4,0
1,Aaron Judge,New York Yankees,Boston Red Sox,0,2,1,1,4,3,0,5,4,1
2,Gleyber Torres,New York Yankees,Boston Red Sox,0,5,0,1,0,0,0,5,1,0
3,Giancarlo Stanton,New York Yankees,Boston Red Sox,0,3,0,0,0,1,0,4,0,0
4,Isiah Kiner-Falefa,New York Yankees,Boston Red Sox,0,1,0,0,0,0,0,1,0,0
5,Estevan Florial,New York Yankees,Boston Red Sox,0,4,2,1,0,0,0,5,1,0
6,Anthony Volpe,New York Yankees,Boston Red Sox,0,5,1,2,0,0,1,5,3,0
7,Oswald Peraza,New York Yankees,Boston Red Sox,0,5,2,2,2,0,1,5,6,1
8,Oswaldo Cabrera,New York Yankees,Boston Red Sox,0,4,1,1,0,1,1,5,1,0
9,Kyle Higashioka,New York Yankees,Boston Red Sox,0,4,0,1,0,0,2,4,2,0
10,Ceddanne Rafaela,Boston Red Sox,New York Yankees,1,5,2,2,0,0,1,5,2,0
11,Rafael Devers,Boston Red Sox,New York Yankees,1,3,1,3,1,1,0,5,6,1
12,Alex Verdugo,Boston Red Sox,New York Yankees,1,5,1,0,0,0,1,5,0,0
13,Triston Casas,Boston Red Sox,New York Yankees,1,2,0,0,1,2,0,4,0,0
14,Masataka Yoshida,Boston Red Sox,New York Yankees,1,4,0,0,0,0,0,4,0,0
15,Wilyer Abreu,Boston Red Sox,New York Yankees,1,2,0,1,1,1,0,3,1,0
16,Rob Refsnyder,Boston Red Sox,New York Yankees,1,1,0,0,0,0,0,1,0,0
17,Pablo Reyes,Boston Red Sox,New York Yankees,1,4,0,1,0,0,2,4,1,0
18,Reese McGuire,Boston Red Sox,New York Yankees,1,4,0,1,0,0,1,4,1,0
19,Luis Urías,Boston Red Sox,New York Yankees,1,4,1,1,0,0,3,4,0,0
0,Edouard Julien,Minnesota Twins,Chicago White Sox,0,4,1,1,1,1,2,5,4,1
1,Jorge Polanco,Minnesota Twins,Chicago White Sox,0,5,1,1,1,0,2,5,1,0
2,Max Kepler,Minnesota Twins,Chicago White Sox,0,4,1,1,0,1,2,5,2,0
3,Jordan Luplow,Minnesota Twins,Chicago White Sox,0,0,0,0,0,0,0,0,0,0
4,Royce Lewis,Minnesota Twins,Chicago White Sox,0,4,1,1,2,1,1,5,4,1
5,Alex Kirilloff,Minnesota Twins,Chicago White Sox,0,5,1,2,2,0,0,5,2,0
6,Willi Castro,Minnesota Twins,Chicago White Sox,0,5,1,1,0,0,2,5,2,0
7,Matt Wallner,Minnesota Twins,Chicago White Sox,0,4,1,2,2,0,1,4,2,0
8,Andrew Stevenson,Minnesota Twins,Chicago White Sox,0,0,0,0,0,0,0,0,0,0
9,Kyle Farmer,Minnesota Twins,Chicago White Sox,0,4,2,1,2,0,1,4,4,1
10,Christian Vázquez,Minnesota Twins,Chicago White Sox,0,3,1,0,0,1,1,4,0,0
11,Tim Anderson,Chicago White Sox,Minnesota Twins,1,4,0,1,0,0,1,4,1,0
12,Andrew Benintendi,Chicago White Sox,Minnesota Twins,1,4,0,0,0,0,0,4,0,0
13,Luis Robert Jr.,Chicago White Sox,Minnesota Twins,1,4,0,0,0,0,3,4,0,0
14,Eloy Jiménez,Chicago White Sox,Minnesota Twins,1,4,0,1,0,0,0,4,0,0
15,Yoán Moncada,Chicago White Sox,Minnesota Twins,1,3,1,1,0,1,2,4,0,0
16,Andrew Vaughn,Chicago White Sox,Minnesota Twins,1,4,1,1,2,0,1,4,4,1
17,Gavin Sheets,Chicago White Sox,Minnesota Twins,1,4,0,1,0,0,1,4,1,0
18,Lenyn Sosa,Chicago White Sox,Minnesota Twins,1,3,0,1,0,0,1,3,1,0
19,Korey Lee,Chicago White Sox,Minnesota Twins,1,3,0,0,0,0,1,3,0,0
