,Unnamed: 0,Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,TB,HRs
0,0,Jonathan India,Cincinnati Reds,Philadelphia Phillies,0,4,1,1,0,1,2,5,1,0
1,1,TJ Friedl,Cincinnati Reds,Philadelphia Phillies,0,4,2,1,0,1,2,5,1,0
2,2,Jake Fraley,Cincinnati Reds,Philadelphia Phillies,0,3,0,1,3,2,1,5,2,0
3,3,Tyler Stephenson,Cincinnati Reds,Philadelphia Phillies,0,4,1,1,1,1,2,5,1,0
4,4,Wil Myers,Cincinnati Reds,Philadelphia Phillies,0,3,1,1,0,2,2,5,2,0
5,5,Jason Vosler,Cincinnati Reds,Philadelphia Phillies,0,4,0,1,2,0,1,4,2,0
6,6,Jose Barrero,Cincinnati Reds,Philadelphia Phillies,0,0,0,0,0,0,0,0,0,0
7,7,Spencer Steer,Cincinnati Reds,Philadelphia Phillies,0,3,0,0,0,1,1,4,0,0
8,8,Kevin Newman,Cincinnati Reds,Philadelphia Phillies,0,4,0,0,0,0,0,4,0,0
9,9,Will Benson,Cincinnati Reds,Philadelphia Phillies,0,2,0,0,0,0,0,2,0,0
10,10,Stuart Fairchild,Cincinnati Reds,Philadelphia Phillies,0,1,1,0,0,1,1,2,0,0
11,11,Trea Turner,Philadelphia Phillies,Cincinnati Reds,1,4,0,0,0,0,1,4,0,0
12,12,Kyle Schwarber,Philadelphia Phillies,Cincinnati Reds,1,3,1,1,0,1,0,4,1,0
13,13,J.T. Realmuto,Philadelphia Phillies,Cincinnati Reds,1,4,0,0,0,0,2,4,0,0
14,14,Nick Castellanos,Philadelphia Phillies,Cincinnati Reds,1,4,0,1,1,0,2,4,2,0
15,15,Bryson Stott,Philadelphia Phillies,Cincinnati Reds,1,4,2,2,0,0,2,4,2,0
16,16,Alec Bohm,Philadelphia Phillies,Cincinnati Reds,1,4,1,1,2,0,1,4,4,1
17,17,Brandon Marsh,Philadelphia Phillies,Cincinnati Reds,1,2,0,1,0,1,0,3,3,0
18,18,Edmundo Sosa,Philadelphia Phillies,Cincinnati Reds,1,3,0,1,1,0,0,3,0,0
19,19,Jake Cave,Philadelphia Phillies,Cincinnati Reds,1,2,0,0,0,1,1,3,0,0
20,0,Rob Refsnyder,Boston Red Sox,Detroit Tigers,0,3,1,1,1,2,0,5,1,0
21,1,Rafael Devers,Boston Red Sox,Detroit Tigers,0,4,0,1,0,0,1,5,1,0
22,2,Justin Turner,Boston Red Sox,Detroit Tigers,0,3,0,0,1,1,2,5,0,0
23,3,Alex Verdugo,Boston Red Sox,Detroit Tigers,0,4,0,1,0,0,0,4,1,0
24,4,Adam Duvall,Boston Red Sox,Detroit Tigers,0,4,0,1,0,0,1,4,1,0
25,5,Raimel Tapia,Boston Red Sox,Detroit Tigers,0,0,0,0,0,0,0,0,0,0
26,6,Christian Arroyo,Boston Red Sox,Detroit Tigers,0,4,0,0,0,0,0,4,0,0
27,7,Enrique Hernández,Boston Red Sox,Detroit Tigers,0,2,1,0,0,2,2,4,0,0
28,8,Triston Casas,Boston Red Sox,Detroit Tigers,0,4,1,2,2,0,2,4,6,0
29,9,Connor Wong,Boston Red Sox,Detroit Tigers,0,4,1,1,0,0,1,4,2,0
30,10,Akil Baddoo,Detroit Tigers,Boston Red Sox,1,5,0,2,0,0,1,5,3,0
31,11,Riley Greene,Detroit Tigers,Boston Red Sox,1,4,0,1,0,0,1,4,1,0
32,12,Javier Báez,Detroit Tigers,Boston Red Sox,1,4,1,2,0,0,0,4,0,0
33,13,Kerry Carpenter,Detroit Tigers,Boston Red Sox,1,4,0,0,0,0,1,4,0,0
34,14,Jake Rogers,Detroit Tigers,Boston Red Sox,1,0,0,0,0,0,0,0,0,0
35,15,Spencer Torkelson,Detroit Tigers,Boston Red Sox,1,4,0,2,1,0,1,4,2,0
36,16,Nick Maton,Detroit Tigers,Boston Red Sox,1,4,0,0,0,0,4,4,0,0
37,17,Miguel Cabrera,Detroit Tigers,Boston Red Sox,1,4,0,1,0,0,1,4,2,0
38,18,Ryan Kreidler,Detroit Tigers,Boston Red Sox,1,0,0,0,0,0,0,0,0,0
39,19,Jonathan Schoop,Detroit Tigers,Boston Red Sox,1,3,0,1,0,1,0,4,1,0
40,20,Eric Haase,Detroit Tigers,Boston Red Sox,1,2,0,0,0,0,1,2,0,0
41,21,Zach McKinstry,Detroit Tigers,Boston Red Sox,1,2,0,0,0,0,0,2,0,0
42,0,Tony Kemp,Oakland Athletics,Tampa Bay Rays,0,4,0,0,0,0,2,4,0,0
43,1,Jace Peterson,Oakland Athletics,Tampa Bay Rays,0,4,0,0,0,0,1,4,0,0
44,2,Aledmys Díaz,Oakland Athletics,Tampa Bay Rays,0,3,0,0,0,0,2,3,0,0
45,3,Nick Allen,Oakland Athletics,Tampa Bay Rays,0,0,0,0,0,0,0,0,0,0
46,4,Jesús Aguilar,Oakland Athletics,Tampa Bay Rays,0,3,0,0,0,0,1,3,0,0
47,5,Ryan Noda,Oakland Athletics,Tampa Bay Rays,0,3,0,0,0,0,2,3,0,0
48,6,Ramón Laureano,Oakland Athletics,Tampa Bay Rays,0,3,0,1,0,0,0,3,0,0
49,7,Shea Langeliers,Oakland Athletics,Tampa Bay Rays,0,3,0,0,0,0,0,3,0,0
50,8,Carlos Pérez,Oakland Athletics,Tampa Bay Rays,0,0,0,0,0,0,0,0,0,0
51,9,Conner Capel,Oakland Athletics,Tampa Bay Rays,0,2,0,0,0,1,1,3,0,0
52,10,Esteury Ruiz,Oakland Athletics,Tampa Bay Rays,0,3,0,0,0,0,0,3,0,0
53,11,Brandon Lowe,Tampa Bay Rays,Oakland Athletics,1,4,2,2,5,1,1,5,5,1
54,12,Wander Franco,Tampa Bay Rays,Oakland Athletics,1,4,1,1,1,0,2,4,4,1
55,13,Vidal Bruján,Tampa Bay Rays,Oakland Athletics,1,1,0,0,0,0,1,1,0,0
56,14,Randy Arozarena,Tampa Bay Rays,Oakland Athletics,1,5,1,2,1,0,1,5,2,0
57,15,Luke Raley,Tampa Bay Rays,Oakland Athletics,1,2,0,0,0,2,1,5,0,0
58,16,Isaac Paredes,Tampa Bay Rays,Oakland Athletics,1,3,2,0,0,1,0,5,0,0
59,17,Harold Ramírez,Tampa Bay Rays,Oakland Athletics,1,4,3,3,2,1,1,5,0,0
60,18,Josh Lowe,Tampa Bay Rays,Oakland Athletics,1,4,0,2,2,1,0,5,3,0
61,19,Manuel Margot,Tampa Bay Rays,Oakland Athletics,1,4,0,1,0,1,0,5,2,0
62,20,Christian Bethancourt,Tampa Bay Rays,Oakland Athletics,1,4,2,1,0,0,0,4,2,0
63,0,DJ LeMahieu,New York Yankees,Baltimore Orioles,0,4,0,0,0,0,2,4,0,0
64,1,Aaron Judge,New York Yankees,Baltimore Orioles,0,4,3,3,2,0,0,4,9,2
65,2,Anthony Rizzo,New York Yankees,Baltimore Orioles,0,4,0,2,0,0,1,4,3,0
66,3,Giancarlo Stanton,New York Yankees,Baltimore Orioles,0,4,0,1,1,0,1,4,1,0
67,4,Gleyber Torres,New York Yankees,Baltimore Orioles,0,4,0,0,0,0,1,4,0,0
68,5,Oswaldo Cabrera,New York Yankees,Baltimore Orioles,0,4,0,0,0,0,2,4,0,0
69,6,Jose Trevino,New York Yankees,Baltimore Orioles,0,4,1,1,0,0,1,4,0,0
70,7,Franchy Cordero,New York Yankees,Baltimore Orioles,0,4,1,2,2,0,1,4,5,1
71,8,Anthony Volpe,New York Yankees,Baltimore Orioles,0,3,0,0,0,1,1,4,0,0
72,9,Cedric Mullins,Baltimore Orioles,New York Yankees,1,4,0,0,0,0,0,4,0,0
73,10,Adley Rutschman,Baltimore Orioles,New York Yankees,1,4,2,4,1,0,0,4,7,1
74,11,Ryan Mountcastle,Baltimore Orioles,New York Yankees,1,4,1,1,0,0,1,4,2,0
75,12,Anthony Santander,Baltimore Orioles,New York Yankees,1,3,0,1,2,1,2,4,2,0
76,13,Austin Hays,Baltimore Orioles,New York Yankees,1,4,0,0,0,0,2,4,0,0
77,14,Ramón Urías,Baltimore Orioles,New York Yankees,1,4,0,0,0,0,2,4,0,0
78,15,Jorge Mateo,Baltimore Orioles,New York Yankees,1,2,0,0,0,0,2,2,0,0
79,16,Adam Frazier,Baltimore Orioles,New York Yankees,1,1,0,0,0,1,0,2,0,0
80,17,Gunnar Henderson,Baltimore Orioles,New York Yankees,1,3,0,0,0,1,1,4,0,0
81,18,James McCann,Baltimore Orioles,New York Yankees,1,2,0,0,0,0,0,2,0,0
82,19,Terrin Vavra,Baltimore Orioles,New York Yankees,1,1,0,0,0,0,1,1,0,0
83,20,Anthony Bemboom,Baltimore Orioles,New York Yankees,1,0,0,0,0,0,0,0,0,0
84,0,Tim Anderson,Chicago White Sox,Pittsburgh Pirates,0,4,0,0,0,0,0,4,0,0
85,1,Andrew Benintendi,Chicago White Sox,Pittsburgh Pirates,0,4,0,0,0,0,0,4,0,0
86,2,Andrew Vaughn,Chicago White Sox,Pittsburgh Pirates,0,4,0,1,0,0,3,4,1,0
87,3,Yoán Moncada,Chicago White Sox,Pittsburgh Pirates,0,4,0,0,0,0,0,4,0,0
88,4,Gavin Sheets,Chicago White Sox,Pittsburgh Pirates,0,4,0,3,0,0,0,4,3,0
89,5,Oscar Colás,Chicago White Sox,Pittsburgh Pirates,0,3,0,1,0,0,2,4,0,0
90,6,Romy Gonzalez,Chicago White Sox,Pittsburgh Pirates,0,3,0,1,0,0,1,3,1,0
91,7,Seby Zavala,Chicago White Sox,Pittsburgh Pirates,0,2,0,0,0,0,1,2,0,0
92,8,Yasmani Grandal,Chicago White Sox,Pittsburgh Pirates,0,1,0,0,0,0,1,1,0,0
93,9,Elvis Andrus,Chicago White Sox,Pittsburgh Pirates,0,3,0,0,0,0,1,3,0,0
94,10,Oneil Cruz,Pittsburgh Pirates,Chicago White Sox,1,2,0,0,0,1,0,3,0,0
95,11,Ji Hwan Bae,Pittsburgh Pirates,Chicago White Sox,1,1,0,0,0,0,1,1,0,0
96,12,Bryan Reynolds,Pittsburgh Pirates,Chicago White Sox,1,4,0,1,0,0,1,4,1,0
97,13,Ke'Bryan Hayes,Pittsburgh Pirates,Chicago White Sox,1,3,0,0,0,1,0,4,0,0
98,14,Carlos Santana,Pittsburgh Pirates,Chicago White Sox,1,3,0,0,0,0,1,3,0,0
99,15,Ji Man Choi,Pittsburgh Pirates,Chicago White Sox,1,3,0,0,0,0,1,3,0,0
