,Unnamed: 0,Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,TB,HRs
0,0,Ke'Bryan Hayes,Pittsburgh Pirates,Detroit Tigers,0,5,0,0,0,0,1,5,0,0
1,1,Tucupita Marcano,Pittsburgh Pirates,Detroit Tigers,0,0,0,0,0,0,0,0,0,0
2,2,Bryan Reynolds,Pittsburgh Pirates,Detroit Tigers,0,5,2,3,0,0,1,5,4,0
3,3,Josh Palacios,Pittsburgh Pirates,Detroit Tigers,0,0,0,0,0,0,0,0,0,0
4,4,Andrew McCutchen,Pittsburgh Pirates,Detroit Tigers,0,5,1,2,1,0,0,5,2,0
5,5,Carlos Santana,Pittsburgh Pirates,Detroit Tigers,0,4,1,1,1,1,0,5,2,0
6,6,Miguel Andujar,Pittsburgh Pirates,Detroit Tigers,0,0,0,0,0,0,0,0,0,0
7,7,Connor Joe,Pittsburgh Pirates,Detroit Tigers,0,5,1,2,1,0,2,5,2,0
8,8,Rodolfo Castro,Pittsburgh Pirates,Detroit Tigers,0,4,2,2,2,1,0,5,5,0
9,9,Ji Hwan Bae,Pittsburgh Pirates,Detroit Tigers,0,5,1,1,0,0,2,5,0,0
10,10,Chris Owings,Pittsburgh Pirates,Detroit Tigers,0,5,0,1,0,0,3,5,0,0
11,11,Austin Hedges,Pittsburgh Pirates,Detroit Tigers,0,4,0,2,3,0,0,4,3,0
12,12,Matt Vierling,Detroit Tigers,Pittsburgh Pirates,1,3,0,1,0,1,0,4,1,0
13,13,Andy Ibáñez,Detroit Tigers,Pittsburgh Pirates,1,4,0,0,0,0,2,4,0,0
14,14,Javier Báez,Detroit Tigers,Pittsburgh Pirates,1,3,0,0,0,0,2,3,0,0
15,15,Akil Baddoo,Detroit Tigers,Pittsburgh Pirates,1,1,0,0,0,0,1,1,0,0
16,16,Spencer Torkelson,Detroit Tigers,Pittsburgh Pirates,1,3,0,0,0,1,3,4,0,0
17,17,Eric Haase,Detroit Tigers,Pittsburgh Pirates,1,3,0,0,0,0,3,3,0,0
18,18,Jonathan Schoop,Detroit Tigers,Pittsburgh Pirates,1,2,0,0,0,1,1,3,0,0
19,19,Miguel Cabrera,Detroit Tigers,Pittsburgh Pirates,1,3,0,0,0,0,0,3,0,0
20,20,Zack Short,Detroit Tigers,Pittsburgh Pirates,1,3,0,0,0,0,1,3,0,0
21,21,Jake Rogers,Detroit Tigers,Pittsburgh Pirates,1,3,0,0,0,0,1,3,0,0
22,0,Jonathan India,Cincinnati Reds,Colorado Rockies,0,4,1,1,0,1,1,5,1,0
23,1,Nick Senzel,Cincinnati Reds,Colorado Rockies,0,4,1,1,0,1,0,5,1,0
24,2,Spencer Steer,Cincinnati Reds,Colorado Rockies,0,4,1,2,0,1,0,5,3,0
25,3,Stuart Fairchild,Cincinnati Reds,Colorado Rockies,0,5,0,2,3,0,1,5,4,0
26,4,Kevin Newman,Cincinnati Reds,Colorado Rockies,0,4,1,1,0,1,0,5,1,0
27,5,Wil Myers,Cincinnati Reds,Colorado Rockies,0,5,0,1,0,0,0,5,1,0
28,6,Jose Barrero,Cincinnati Reds,Colorado Rockies,0,3,0,2,1,2,1,5,2,0
29,7,Jake Fraley,Cincinnati Reds,Colorado Rockies,0,3,1,0,0,1,0,4,0,0
30,8,Luke Maile,Cincinnati Reds,Colorado Rockies,0,4,1,2,2,0,1,4,6,0
31,9,Charlie Blackmon,Colorado Rockies,Cincinnati Reds,1,3,2,0,1,1,1,5,0,0
32,10,Jurickson Profar,Colorado Rockies,Cincinnati Reds,1,5,1,2,2,0,0,5,3,0
33,11,Kris Bryant,Colorado Rockies,Cincinnati Reds,1,4,1,2,2,1,0,5,2,0
34,12,Elias Díaz,Colorado Rockies,Cincinnati Reds,1,5,0,2,3,0,0,5,0,0
35,13,Ryan McMahon,Colorado Rockies,Cincinnati Reds,1,4,0,0,1,0,1,4,0,0
36,14,Harold Castro,Colorado Rockies,Cincinnati Reds,1,4,1,2,0,0,0,4,3,0
37,15,Michael Toglia,Colorado Rockies,Cincinnati Reds,1,4,2,2,0,0,0,4,2,0
38,16,Brenton Doyle,Colorado Rockies,Cincinnati Reds,1,4,2,2,2,0,2,4,4,0
39,17,Alan Trejo,Colorado Rockies,Cincinnati Reds,1,3,2,1,0,1,0,4,1,0
40,0,Joey Gallo,Minnesota Twins,Los Angeles Dodgers,0,4,1,1,1,0,2,4,4,1
41,1,Ryan Jeffers,Minnesota Twins,Los Angeles Dodgers,0,1,0,0,0,0,1,1,0,0
42,2,Alex Kirilloff,Minnesota Twins,Los Angeles Dodgers,0,4,0,2,0,0,1,4,2,0
43,3,Carlos Correa,Minnesota Twins,Los Angeles Dodgers,0,4,0,1,0,0,2,4,1,0
44,4,Byron Buxton,Minnesota Twins,Los Angeles Dodgers,0,3,1,1,1,1,0,4,4,1
45,5,Jorge Polanco,Minnesota Twins,Los Angeles Dodgers,0,3,0,1,0,0,0,3,1,0
46,6,Michael A. Taylor,Minnesota Twins,Los Angeles Dodgers,0,1,0,0,0,0,0,1,0,0
47,7,Trevor Larnach,Minnesota Twins,Los Angeles Dodgers,0,2,0,0,0,0,0,2,0,0
48,8,Donovan Solano,Minnesota Twins,Los Angeles Dodgers,0,2,0,0,0,0,2,2,0,0
49,9,Nick Gordon,Minnesota Twins,Los Angeles Dodgers,0,2,0,0,0,0,1,2,0,0
50,10,Kyle Farmer,Minnesota Twins,Los Angeles Dodgers,0,2,0,0,0,0,0,2,0,0
51,11,Willi Castro,Minnesota Twins,Los Angeles Dodgers,0,4,1,1,0,0,1,4,0,0
52,12,Christian Vázquez,Minnesota Twins,Los Angeles Dodgers,0,4,0,1,0,0,1,4,0,0
53,13,Mookie Betts,Los Angeles Dodgers,Minnesota Twins,1,4,1,2,1,1,1,5,4,0
54,14,Freddie Freeman,Los Angeles Dodgers,Minnesota Twins,1,4,0,1,1,0,1,5,1,0
55,15,Will Smith,Los Angeles Dodgers,Minnesota Twins,1,4,1,2,0,0,1,4,2,0
56,16,Max Muncy,Los Angeles Dodgers,Minnesota Twins,1,2,1,1,0,2,1,4,1,0
57,17,Jason Heyward,Los Angeles Dodgers,Minnesota Twins,1,3,1,0,0,1,1,4,0,0
58,18,Miguel Vargas,Los Angeles Dodgers,Minnesota Twins,1,3,1,1,1,1,0,4,1,0
59,19,James Outman,Los Angeles Dodgers,Minnesota Twins,1,4,2,2,4,0,1,4,5,1
60,20,Chris Taylor,Los Angeles Dodgers,Minnesota Twins,1,4,0,0,0,0,1,4,0,0
61,21,Trayce Thompson,Los Angeles Dodgers,Minnesota Twins,1,4,0,0,0,0,1,4,0,0
62,0,Josh Rojas,Arizona Diamondbacks,Oakland Athletics,0,3,0,0,0,0,0,3,0,0
63,1,Ketel Marte,Arizona Diamondbacks,Oakland Athletics,0,2,0,2,1,0,0,2,1,0
64,2,Geraldo Perdomo,Arizona Diamondbacks,Oakland Athletics,0,3,1,0,0,2,2,5,0,0
65,3,Corbin Carroll,Arizona Diamondbacks,Oakland Athletics,0,4,1,1,2,0,1,4,4,1
66,4,Christian Walker,Arizona Diamondbacks,Oakland Athletics,0,4,1,1,1,0,3,4,4,1
67,5,Lourdes Gurriel Jr.,Arizona Diamondbacks,Oakland Athletics,0,4,1,1,0,0,0,4,0,0
68,6,Pavin Smith,Arizona Diamondbacks,Oakland Athletics,0,4,0,0,0,0,2,4,0,0
69,7,Dominic Fletcher,Arizona Diamondbacks,Oakland Athletics,0,3,1,1,0,1,2,4,2,0
70,8,Emmanuel Rivera,Arizona Diamondbacks,Oakland Athletics,0,3,0,0,0,1,0,4,0,0
71,9,Jose Herrera,Arizona Diamondbacks,Oakland Athletics,0,2,0,0,1,1,1,4,0,0
72,10,Esteury Ruiz,Oakland Athletics,Arizona Diamondbacks,1,4,0,2,0,1,0,5,3,0
73,11,Ryan Noda,Oakland Athletics,Arizona Diamondbacks,1,3,0,0,0,1,1,4,0,0
74,12,Brent Rooker,Oakland Athletics,Arizona Diamondbacks,1,4,0,0,0,0,2,4,0,0
75,13,JJ Bleday,Oakland Athletics,Arizona Diamondbacks,1,3,0,0,0,1,0,4,0,0
76,14,Carlos Pérez,Oakland Athletics,Arizona Diamondbacks,1,3,1,0,0,1,1,4,0,0
77,15,Jace Peterson,Oakland Athletics,Arizona Diamondbacks,1,2,1,1,0,2,0,4,1,0
78,16,Ramón Laureano,Oakland Athletics,Arizona Diamondbacks,1,4,1,1,3,0,2,4,0,0
