,Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,TB,HRs
0,Luis Arraez,Miami Marlins,Washington Nationals,0,5,1,4,2,0,0,5,0,0
1,Joey Wendle,Miami Marlins,Washington Nationals,0,0,0,0,0,0,0,0,0,0
2,Josh Bell,Miami Marlins,Washington Nationals,0,5,0,1,0,0,0,5,0,0
3,Jake Burger,Miami Marlins,Washington Nationals,0,5,3,2,2,0,0,5,8,2
4,Jazz Chisholm Jr.,Miami Marlins,Washington Nationals,0,4,1,1,0,0,1,4,0,0
5,Yuli Gurriel,Miami Marlins,Washington Nationals,0,1,0,0,0,0,0,1,0,0
6,Bryan De La Cruz,Miami Marlins,Washington Nationals,0,5,3,4,3,0,0,5,0,1
7,Jesús Sánchez,Miami Marlins,Washington Nationals,0,5,2,3,3,0,1,5,0,0
8,Garrett Hampson,Miami Marlins,Washington Nationals,0,4,0,0,1,0,2,5,0,0
9,Xavier Edwards,Miami Marlins,Washington Nationals,0,5,1,2,0,0,0,5,1,0
10,Jacob Stallings,Miami Marlins,Washington Nationals,0,4,0,1,0,0,0,4,0,0
11,Nick Fortes,Miami Marlins,Washington Nationals,0,1,0,0,0,0,1,1,0,0
12,CJ Abrams,Washington Nationals,Miami Marlins,1,3,0,0,0,0,1,3,0,0
13,Ildemaro Vargas,Washington Nationals,Miami Marlins,1,2,0,1,0,0,0,2,1,0
14,Lane Thomas,Washington Nationals,Miami Marlins,1,3,1,1,1,0,0,3,4,1
15,Alex Call,Washington Nationals,Miami Marlins,1,2,0,0,0,0,0,2,0,0
16,Joey Meneses,Washington Nationals,Miami Marlins,1,4,0,0,0,0,3,4,0,0
17,Travis Blankenhorn,Washington Nationals,Miami Marlins,1,3,0,1,0,1,1,4,1,0
18,Carter Kieboom,Washington Nationals,Miami Marlins,1,3,1,0,0,1,0,4,0,0
19,Jake Alu,Washington Nationals,Miami Marlins,1,4,1,2,0,0,0,4,2,0
20,Riley Adams,Washington Nationals,Miami Marlins,1,2,0,1,1,0,0,2,2,0
21,Drew Millas,Washington Nationals,Miami Marlins,1,2,0,1,0,0,0,2,1,0
22,Dominic Smith,Washington Nationals,Miami Marlins,1,3,2,2,2,1,0,4,6,1
23,Jacob Young,Washington Nationals,Miami Marlins,1,3,0,1,1,1,0,4,1,0
0,Nolan Schanuel,Los Angeles Angels,Oakland Athletics,0,3,1,0,0,2,0,5,0,0
1,Shohei Ohtani,Los Angeles Angels,Oakland Athletics,0,2,0,0,0,3,0,5,0,0
2,Brandon Drury,Los Angeles Angels,Oakland Athletics,0,5,0,0,0,0,1,5,0,0
3,Mike Moustakas,Los Angeles Angels,Oakland Athletics,0,4,0,2,0,0,1,4,2,0
4,Luis Rengifo,Los Angeles Angels,Oakland Athletics,0,3,0,1,1,0,0,4,1,0
5,Mickey Moniak,Los Angeles Angels,Oakland Athletics,0,2,0,0,0,0,1,2,0,0
6,Randal Grichuk,Los Angeles Angels,Oakland Athletics,0,1,0,0,0,1,0,2,0,0
7,Logan O'Hoppe,Los Angeles Angels,Oakland Athletics,0,4,0,0,0,0,1,4,0,0
8,Trey Cabbage,Los Angeles Angels,Oakland Athletics,0,2,0,1,0,0,0,2,1,0
9,Eduardo Escobar,Los Angeles Angels,Oakland Athletics,0,1,0,1,0,0,0,1,1,0
10,Andrew Velazquez,Los Angeles Angels,Oakland Athletics,0,0,0,0,0,0,0,0,0,0
11,Michael Stefanic,Los Angeles Angels,Oakland Athletics,0,0,0,0,0,1,0,1,0,0
12,Kyren Paris,Los Angeles Angels,Oakland Athletics,0,2,0,1,0,1,0,4,1,0
13,Tony Kemp,Oakland Athletics,Los Angeles Angels,1,4,0,1,0,0,0,4,1,0
14,Zack Gelof,Oakland Athletics,Los Angeles Angels,1,4,0,0,0,0,1,4,0,0
15,Ryan Noda,Oakland Athletics,Los Angeles Angels,1,3,1,1,0,0,2,3,1,0
16,Brent Rooker,Oakland Athletics,Los Angeles Angels,1,3,1,1,2,0,1,3,4,1
17,Seth Brown,Oakland Athletics,Los Angeles Angels,1,3,0,1,0,0,0,3,2,0
18,Jordan Diaz,Oakland Athletics,Los Angeles Angels,1,3,0,0,0,0,2,3,0,0
19,Lawrence Butler,Oakland Athletics,Los Angeles Angels,1,2,0,0,0,0,0,2,0,0
20,Esteury Ruiz,Oakland Athletics,Los Angeles Angels,1,1,0,0,0,0,0,1,0,0
21,Tyler Soderstrom,Oakland Athletics,Los Angeles Angels,1,3,0,0,0,0,1,3,0,0
22,Shea Langeliers,Oakland Athletics,Los Angeles Angels,1,0,0,0,0,0,0,0,0,0
