,Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,TB,HRs
0,Christian Yelich,Milwaukee Brewers,Philadelphia Phillies,0,4,0,0,1,0,0,4,0,0
1,William Contreras,Milwaukee Brewers,Philadelphia Phillies,0,4,0,0,0,0,1,4,0,0
2,Willy Adames,Milwaukee Brewers,Philadelphia Phillies,0,4,0,0,0,0,3,4,0,0
3,Jesse Winker,Milwaukee Brewers,Philadelphia Phillies,0,4,0,0,0,0,0,4,0,0
4,Blake Perkins,Milwaukee Brewers,Philadelphia Phillies,0,0,0,0,0,0,0,0,0,0
5,Owen Miller,Milwaukee Brewers,Philadelphia Phillies,0,4,0,0,0,0,1,4,0,0
6,Raimel Tapia,Milwaukee Brewers,Philadelphia Phillies,0,4,1,1,0,0,0,4,1,0
7,Andruw Monasterio,Milwaukee Brewers,Philadelphia Phillies,0,3,2,2,1,0,0,3,3,0
8,Brice Turang,Milwaukee Brewers,Philadelphia Phillies,0,3,0,1,0,0,0,3,0,0
9,Joey Wiemer,Milwaukee Brewers,Philadelphia Phillies,0,3,0,0,0,0,2,3,0,0
10,Kyle Schwarber,Philadelphia Phillies,Milwaukee Brewers,1,5,1,1,1,0,1,5,4,1
11,Johan Rojas,Philadelphia Phillies,Milwaukee Brewers,1,0,0,0,0,0,0,0,0,0
12,Trea Turner,Philadelphia Phillies,Milwaukee Brewers,1,4,2,2,0,0,1,4,4,0
13,Nick Castellanos,Philadelphia Phillies,Milwaukee Brewers,1,4,0,1,1,0,0,4,1,0
14,Bryce Harper,Philadelphia Phillies,Milwaukee Brewers,1,3,0,1,0,1,1,4,1,0
15,J.T. Realmuto,Philadelphia Phillies,Milwaukee Brewers,1,3,1,1,0,1,2,4,1,0
16,Bryson Stott,Philadelphia Phillies,Milwaukee Brewers,1,4,0,2,1,0,0,4,3,0
17,Alec Bohm,Philadelphia Phillies,Milwaukee Brewers,1,4,0,2,1,0,0,4,2,0
18,Brandon Marsh,Philadelphia Phillies,Milwaukee Brewers,1,4,0,1,0,0,0,4,1,0
19,Darick Hall,Philadelphia Phillies,Milwaukee Brewers,1,4,0,1,0,0,2,4,1,0
20,Edmundo Sosa,Philadelphia Phillies,Milwaukee Brewers,1,0,0,0,0,0,0,0,0,0
0,Mookie Betts,Los Angeles Dodgers,Baltimore Orioles,0,4,1,0,0,1,1,5,0,0
1,Yonny Hernández,Los Angeles Dodgers,Baltimore Orioles,0,1,0,0,0,0,0,1,0,0
2,Freddie Freeman,Los Angeles Dodgers,Baltimore Orioles,0,4,2,3,1,1,0,6,4,0
3,Will Smith,Los Angeles Dodgers,Baltimore Orioles,0,6,1,4,1,0,0,6,5,0
4,Max Muncy,Los Angeles Dodgers,Baltimore Orioles,0,6,0,0,1,0,2,6,0,0
5,J.D. Martinez,Los Angeles Dodgers,Baltimore Orioles,0,5,1,1,1,1,3,6,1,0
6,David Peralta,Los Angeles Dodgers,Baltimore Orioles,0,6,1,1,0,0,2,6,1,0
7,Jason Heyward,Los Angeles Dodgers,Baltimore Orioles,0,1,1,1,3,0,0,1,4,0
8,Jake Marisnick,Los Angeles Dodgers,Baltimore Orioles,0,1,0,1,0,0,0,1,1,0
9,Chris Taylor,Los Angeles Dodgers,Baltimore Orioles,0,3,0,0,1,1,3,4,0,0
10,Miguel Rojas,Los Angeles Dodgers,Baltimore Orioles,0,3,2,0,0,2,0,5,0,0
11,James Outman,Los Angeles Dodgers,Baltimore Orioles,0,3,1,2,0,2,0,5,2,0
12,Gunnar Henderson,Baltimore Orioles,Los Angeles Dodgers,1,4,1,1,0,1,1,5,1,0
13,Adley Rutschman,Baltimore Orioles,Los Angeles Dodgers,1,5,0,1,0,0,1,5,2,0
14,Anthony Santander,Baltimore Orioles,Los Angeles Dodgers,1,3,1,1,0,1,0,4,2,0
15,Ryan O'Hearn,Baltimore Orioles,Los Angeles Dodgers,1,3,1,1,1,1,1,4,0,0
16,Austin Hays,Baltimore Orioles,Los Angeles Dodgers,1,4,0,1,0,0,1,4,1,0
17,Aaron Hicks,Baltimore Orioles,Los Angeles Dodgers,1,4,0,2,2,0,0,4,3,0
