,Unnamed: 0,Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,TB,HRs
0,0,Zach Neto,Los Angeles Angels,Boston Red Sox,0,5,1,1,0,0,1,5,1,0
1,1,Shohei Ohtani,Los Angeles Angels,Boston Red Sox,0,5,1,2,0,0,0,5,2,0
2,2,Taylor Ward,Los Angeles Angels,Boston Red Sox,0,4,1,0,0,0,2,5,0,0
3,3,Hunter Renfroe,Los Angeles Angels,Boston Red Sox,0,4,1,1,4,0,2,4,4,0
4,4,Gio Urshela,Los Angeles Angels,Boston Red Sox,0,3,1,0,0,1,0,4,0,0
5,5,Jake Lamb,Los Angeles Angels,Boston Red Sox,0,4,0,3,0,0,0,4,3,0
6,6,Luis Rengifo,Los Angeles Angels,Boston Red Sox,0,0,0,0,0,0,0,0,0,0
7,7,Brandon Drury,Los Angeles Angels,Boston Red Sox,0,3,0,1,1,0,0,4,1,0
8,8,Logan O'Hoppe,Los Angeles Angels,Boston Red Sox,0,4,0,1,0,0,1,4,0,0
9,9,Brett Phillips,Los Angeles Angels,Boston Red Sox,0,4,0,0,0,0,4,4,0,0
10,10,Raimel Tapia,Boston Red Sox,Los Angeles Angels,1,3,1,0,0,2,3,5,0,0
11,11,Rafael Devers,Boston Red Sox,Los Angeles Angels,1,5,0,2,1,0,0,5,3,0
12,12,Rob Refsnyder,Boston Red Sox,Los Angeles Angels,1,5,1,1,1,0,1,5,1,0
13,13,Masataka Yoshida,Boston Red Sox,Los Angeles Angels,1,4,0,0,0,1,1,5,0,0
14,14,Triston Casas,Boston Red Sox,Los Angeles Angels,1,3,1,1,0,1,0,4,2,0
15,15,Enrique Hernández,Boston Red Sox,Los Angeles Angels,1,3,0,1,1,0,1,4,0,0
16,16,Reese McGuire,Boston Red Sox,Los Angeles Angels,1,3,0,1,1,0,1,3,1,0
17,17,Justin Turner,Boston Red Sox,Los Angeles Angels,1,1,0,0,0,0,0,1,0,0
18,18,Connor Wong,Boston Red Sox,Los Angeles Angels,1,0,0,0,0,0,0,0,0,0
19,19,Christian Arroyo,Boston Red Sox,Los Angeles Angels,1,3,0,0,0,0,0,3,0,0
20,20,Alex Verdugo,Boston Red Sox,Los Angeles Angels,1,1,1,1,0,0,0,1,1,0
21,21,Jarren Duran,Boston Red Sox,Los Angeles Angels,1,3,0,1,0,1,2,4,2,0
