,Unnamed: 0,Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,TB,HRs
0,0,Jazz Chisholm Jr.,Miami Marlins,Atlanta Braves,0,4,1,1,1,1,1,5,0,0
1,1,Garrett Cooper,Miami Marlins,Atlanta Braves,0,5,0,1,2,0,3,5,2,0
2,2,Bryan De La Cruz,Miami Marlins,Atlanta Braves,0,5,0,0,0,0,5,5,0,0
3,3,Luis Arraez,Miami Marlins,Atlanta Braves,0,4,1,2,0,0,1,4,2,0
4,4,Jesús Sánchez,Miami Marlins,Atlanta Braves,0,3,0,1,0,0,1,3,0,0
5,5,Jorge Soler,Miami Marlins,Atlanta Braves,0,1,0,0,0,0,1,1,0,0
6,6,Jean Segura,Miami Marlins,Atlanta Braves,0,4,1,2,0,0,1,4,3,0
7,7,Yuli Gurriel,Miami Marlins,Atlanta Braves,0,4,1,1,1,0,0,4,0,0
8,8,Nick Fortes,Miami Marlins,Atlanta Braves,0,3,0,1,0,1,1,4,1,0
9,9,Garrett Hampson,Miami Marlins,Atlanta Braves,0,3,0,1,0,0,0,3,0,0
10,10,Avisaíl García,Miami Marlins,Atlanta Braves,0,1,0,1,1,0,0,1,0,0
11,11,Jon Berti,Miami Marlins,Atlanta Braves,0,0,1,0,0,0,0,0,0,0
12,12,Ronald Acuna Jr.,Atlanta Braves,Miami Marlins,1,3,0,0,1,1,0,4,0,0
13,13,Matt Olson,Atlanta Braves,Miami Marlins,1,3,0,0,1,0,1,4,0,0
14,14,Austin Riley,Atlanta Braves,Miami Marlins,1,4,0,0,0,0,4,4,0,0
15,15,Ozzie Albies,Atlanta Braves,Miami Marlins,1,4,0,0,0,0,0,4,0,0
16,16,Sean Murphy,Atlanta Braves,Miami Marlins,1,3,1,0,0,1,1,4,0,0
17,17,Vaughn Grissom,Atlanta Braves,Miami Marlins,1,4,1,1,0,0,1,4,1,0
18,18,Eddie Rosario,Atlanta Braves,Miami Marlins,1,4,1,2,0,0,1,4,2,0
19,19,Kevin Pillar,Atlanta Braves,Miami Marlins,1,2,1,1,1,1,0,3,1,0
20,20,Sam Hilliard,Atlanta Braves,Miami Marlins,1,1,0,0,0,0,1,1,0,0
21,21,Chadwick Tromp,Atlanta Braves,Miami Marlins,1,3,0,1,1,0,0,3,1,0
22,22,Ehire Adrianza,Atlanta Braves,Miami Marlins,1,1,0,0,0,0,1,1,0,0
23,0,Mookie Betts,Los Angeles Dodgers,Pittsburgh Pirates,0,3,1,0,0,1,1,4,0,0
24,1,Freddie Freeman,Los Angeles Dodgers,Pittsburgh Pirates,0,4,0,1,0,0,1,4,1,0
25,2,Jason Heyward,Los Angeles Dodgers,Pittsburgh Pirates,0,3,1,2,0,0,0,3,2,0
26,3,Miguel Vargas,Los Angeles Dodgers,Pittsburgh Pirates,0,1,0,0,0,0,0,1,0,0
27,4,James Outman,Los Angeles Dodgers,Pittsburgh Pirates,0,4,0,0,0,0,4,4,0,0
28,5,David Peralta,Los Angeles Dodgers,Pittsburgh Pirates,0,4,0,1,2,0,0,4,1,0
29,6,Chris Taylor,Los Angeles Dodgers,Pittsburgh Pirates,0,4,0,0,0,0,1,4,0,0
30,7,Michael Busch,Los Angeles Dodgers,Pittsburgh Pirates,0,3,0,0,0,0,2,3,0,0
31,8,Trayce Thompson,Los Angeles Dodgers,Pittsburgh Pirates,0,3,0,0,0,0,3,3,0,0
32,9,Austin Barnes,Los Angeles Dodgers,Pittsburgh Pirates,0,3,0,1,0,0,1,3,1,0
33,10,Tucupita Marcano,Pittsburgh Pirates,Los Angeles Dodgers,1,4,1,1,0,0,0,4,1,0
34,11,Bryan Reynolds,Pittsburgh Pirates,Los Angeles Dodgers,1,4,1,2,1,0,1,4,3,0
35,12,Andrew McCutchen,Pittsburgh Pirates,Los Angeles Dodgers,1,3,2,1,0,1,0,4,1,0
36,13,Connor Joe,Pittsburgh Pirates,Los Angeles Dodgers,1,4,1,1,2,0,1,4,4,1
37,14,Rodolfo Castro,Pittsburgh Pirates,Los Angeles Dodgers,1,2,1,1,2,1,0,4,4,1
38,15,Jack Suwinski,Pittsburgh Pirates,Los Angeles Dodgers,1,4,0,1,1,0,3,4,1,0
39,16,Mark Mathias,Pittsburgh Pirates,Los Angeles Dodgers,1,3,0,1,0,0,2,3,1,0
40,17,Ji Hwan Bae,Pittsburgh Pirates,Los Angeles Dodgers,1,0,0,0,0,0,0,0,0,0
41,18,Drew Maggi,Pittsburgh Pirates,Los Angeles Dodgers,1,3,0,0,0,0,0,3,0,0
42,19,Ke'Bryan Hayes,Pittsburgh Pirates,Los Angeles Dodgers,1,0,0,0,0,0,0,0,0,0
43,20,Austin Hedges,Pittsburgh Pirates,Los Angeles Dodgers,1,3,0,0,0,0,1,3,0,0
44,0,Julio Rodríguez,Seattle Mariners,Philadelphia Phillies,0,4,0,0,0,0,2,4,0,0
45,1,Ty France,Seattle Mariners,Philadelphia Phillies,0,3,0,0,0,0,2,4,0,0
46,2,Eugenio Suárez,Seattle Mariners,Philadelphia Phillies,0,4,0,0,0,0,1,4,0,0
47,3,Teoscar Hernández,Seattle Mariners,Philadelphia Phillies,0,4,0,0,0,0,2,4,0,0
48,4,AJ Pollock,Seattle Mariners,Philadelphia Phillies,0,2,0,0,0,0,0,2,0,0
49,5,Tommy La Stella,Seattle Mariners,Philadelphia Phillies,0,1,0,1,0,0,0,1,0,0
