,Unnamed: 0,Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,TB,HRs
0,0,Yandy Díaz,Tampa Bay Rays,Cincinnati Reds,0,4,1,2,1,1,0,5,0,0
1,1,Brandon Lowe,Tampa Bay Rays,Cincinnati Reds,0,5,1,2,1,0,2,5,0,0
2,2,Randy Arozarena,Tampa Bay Rays,Cincinnati Reds,0,5,1,3,0,0,0,5,1,0
3,3,Luke Raley,Tampa Bay Rays,Cincinnati Reds,0,4,0,0,0,1,2,5,0,0
4,4,Isaac Paredes,Tampa Bay Rays,Cincinnati Reds,0,5,1,1,1,0,1,5,0,0
5,5,Josh Lowe,Tampa Bay Rays,Cincinnati Reds,0,4,2,1,2,1,0,5,1,0
6,6,Manuel Margot,Tampa Bay Rays,Cincinnati Reds,0,4,1,1,1,0,0,4,1,0
7,7,Taylor Walls,Tampa Bay Rays,Cincinnati Reds,0,3,1,1,1,1,0,4,1,0
8,8,Christian Bethancourt,Tampa Bay Rays,Cincinnati Reds,0,3,0,1,0,1,1,4,1,0
9,9,Jonathan India,Cincinnati Reds,Tampa Bay Rays,1,2,0,0,0,2,1,4,0,0
10,10,TJ Friedl,Cincinnati Reds,Tampa Bay Rays,1,3,0,1,0,0,1,4,1,0
11,11,Jake Fraley,Cincinnati Reds,Tampa Bay Rays,1,4,0,0,0,0,0,4,0,0
12,12,Tyler Stephenson,Cincinnati Reds,Tampa Bay Rays,1,4,0,1,0,0,2,4,1,0
13,13,Kevin Newman,Cincinnati Reds,Tampa Bay Rays,1,4,0,1,0,0,0,4,1,0
14,14,Jason Vosler,Cincinnati Reds,Tampa Bay Rays,1,4,0,1,0,0,3,4,1,0
15,15,Stuart Fairchild,Cincinnati Reds,Tampa Bay Rays,1,2,0,0,0,2,2,4,0,0
16,16,Jose Barrero,Cincinnati Reds,Tampa Bay Rays,1,3,0,1,0,1,1,4,1,0
17,17,Luke Maile,Cincinnati Reds,Tampa Bay Rays,1,4,0,0,0,0,2,4,0,0
18,0,Steven Kwan,Cleveland Guardians,Detroit Tigers,0,3,1,0,0,1,0,4,0,0
19,1,Andrés Giménez,Cleveland Guardians,Detroit Tigers,0,3,1,1,0,1,1,4,0,0
20,2,José Ramírez,Cleveland Guardians,Detroit Tigers,0,4,1,1,3,0,1,4,0,0
21,3,Josh Bell,Cleveland Guardians,Detroit Tigers,0,4,0,0,0,0,1,4,0,0
22,4,Josh Naylor,Cleveland Guardians,Detroit Tigers,0,3,0,0,0,1,1,4,0,0
23,5,Will Brennan,Cleveland Guardians,Detroit Tigers,0,4,0,1,0,0,2,4,1,0
24,6,Gabriel Arias,Cleveland Guardians,Detroit Tigers,0,3,0,1,0,1,1,4,1,0
25,7,Mike Zunino,Cleveland Guardians,Detroit Tigers,0,2,0,1,0,1,1,4,1,0
26,8,Myles Straw,Cleveland Guardians,Detroit Tigers,0,4,0,0,0,0,1,4,0,0
27,9,Nick Maton,Detroit Tigers,Cleveland Guardians,1,4,0,0,0,0,1,4,0,0
28,10,Riley Greene,Detroit Tigers,Cleveland Guardians,1,4,0,0,0,0,3,4,0,0
29,11,Javier Báez,Detroit Tigers,Cleveland Guardians,1,4,0,1,0,0,0,4,0,0
30,12,Kerry Carpenter,Detroit Tigers,Cleveland Guardians,1,4,0,2,0,0,0,4,2,0
31,13,Akil Baddoo,Detroit Tigers,Cleveland Guardians,1,4,0,1,0,0,1,4,1,0
32,14,Spencer Torkelson,Detroit Tigers,Cleveland Guardians,1,3,1,2,1,1,0,4,6,1
33,15,Tyler Nevin,Detroit Tigers,Cleveland Guardians,1,4,0,0,0,0,1,4,0,0
34,16,Eric Haase,Detroit Tigers,Cleveland Guardians,1,4,0,0,0,0,0,4,0,0
35,17,Matt Vierling,Detroit Tigers,Cleveland Guardians,1,2,0,1,0,0,1,2,2,0
