,Unnamed: 0,Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,TB,HRs
0,0,Ronald Acuna Jr.,Atlanta Braves,Miami Marlins,0,3,0,1,1,1,2,5,0,0
1,1,Matt Olson,Atlanta Braves,Miami Marlins,0,3,2,1,0,2,2,5,1,0
2,2,Austin Riley,Atlanta Braves,Miami Marlins,0,4,0,1,1,1,0,5,1,0
3,3,Sean Murphy,Atlanta Braves,Miami Marlins,0,2,0,0,1,2,2,5,0,0
4,4,Eddie Rosario,Atlanta Braves,Miami Marlins,0,5,0,1,1,0,2,5,1,0
5,5,Ozzie Albies,Atlanta Braves,Miami Marlins,0,4,1,2,1,1,0,5,6,0
6,6,Michael Harris II,Atlanta Braves,Miami Marlins,0,5,1,1,0,0,1,5,0,0
7,7,Marcell Ozuna,Atlanta Braves,Miami Marlins,0,4,1,2,0,1,1,5,2,0
8,8,Vaughn Grissom,Atlanta Braves,Miami Marlins,0,2,1,0,0,1,0,4,0,0
9,9,Jazz Chisholm Jr.,Miami Marlins,Atlanta Braves,1,4,0,0,0,0,1,4,0,0
10,10,Jorge Soler,Miami Marlins,Atlanta Braves,1,4,0,0,0,0,2,4,0,0
11,11,Yuli Gurriel,Miami Marlins,Atlanta Braves,1,4,0,1,0,0,0,4,2,0
12,12,Luis Arraez,Miami Marlins,Atlanta Braves,1,3,0,1,0,0,0,3,1,0
13,13,Xavier Edwards,Miami Marlins,Atlanta Braves,1,1,0,0,0,0,0,1,0,0
14,14,Bryan De La Cruz,Miami Marlins,Atlanta Braves,1,4,0,1,0,0,3,4,0,0
15,15,Jesús Sánchez,Miami Marlins,Atlanta Braves,1,3,0,0,0,0,2,3,0,0
16,16,Jean Segura,Miami Marlins,Atlanta Braves,1,2,0,0,0,1,0,3,0,0
17,17,Jacob Stallings,Miami Marlins,Atlanta Braves,1,3,0,0,0,0,1,3,0,0
18,18,Jon Berti,Miami Marlins,Atlanta Braves,1,2,0,1,0,1,0,3,1,0
19,0,Ke'Bryan Hayes,Pittsburgh Pirates,Tampa Bay Rays,0,5,1,1,0,0,2,5,1,0
20,1,Bryan Reynolds,Pittsburgh Pirates,Tampa Bay Rays,0,3,0,2,0,2,0,5,3,0
21,2,Andrew McCutchen,Pittsburgh Pirates,Tampa Bay Rays,0,3,0,0,0,2,2,5,0,0
22,3,Carlos Santana,Pittsburgh Pirates,Tampa Bay Rays,0,3,0,0,1,0,0,4,0,0
23,4,Jack Suwinski,Pittsburgh Pirates,Tampa Bay Rays,0,4,0,0,0,0,1,4,0,0
24,5,Connor Joe,Pittsburgh Pirates,Tampa Bay Rays,0,4,0,2,0,0,1,4,4,0
25,6,Rodolfo Castro,Pittsburgh Pirates,Tampa Bay Rays,0,3,0,0,0,0,0,4,0,0
26,7,Mark Mathias,Pittsburgh Pirates,Tampa Bay Rays,0,1,0,0,0,1,0,2,0,0
27,8,Tucupita Marcano,Pittsburgh Pirates,Tampa Bay Rays,0,1,0,0,0,0,0,2,0,0
28,9,Austin Hedges,Pittsburgh Pirates,Tampa Bay Rays,0,2,0,0,0,1,1,3,0,0
29,10,Ji Hwan Bae,Pittsburgh Pirates,Tampa Bay Rays,0,1,0,0,0,0,1,1,0,0
30,11,Yandy Díaz,Tampa Bay Rays,Pittsburgh Pirates,1,1,0,0,0,3,0,4,0,0
31,12,Wander Franco,Tampa Bay Rays,Pittsburgh Pirates,1,3,0,1,1,1,0,4,1,0
32,13,Randy Arozarena,Tampa Bay Rays,Pittsburgh Pirates,1,4,1,1,0,0,0,4,2,0
33,14,Brandon Lowe,Tampa Bay Rays,Pittsburgh Pirates,1,4,0,0,0,0,0,4,0,0
34,15,Harold Ramírez,Tampa Bay Rays,Pittsburgh Pirates,1,3,1,2,2,1,1,4,0,0
35,16,Isaac Paredes,Tampa Bay Rays,Pittsburgh Pirates,1,3,0,0,0,1,0,4,0,0
36,17,Christian Bethancourt,Tampa Bay Rays,Pittsburgh Pirates,1,4,0,0,0,0,2,4,0,0
37,18,Manuel Margot,Tampa Bay Rays,Pittsburgh Pirates,1,2,1,1,0,1,1,3,1,0
38,19,Jose Siri,Tampa Bay Rays,Pittsburgh Pirates,1,3,1,1,0,0,1,3,1,0
39,0,Steven Kwan,Cleveland Guardians,New York Yankees,0,4,0,0,0,1,0,5,0,0
40,1,Amed Rosario,Cleveland Guardians,New York Yankees,0,4,1,1,0,1,1,5,1,0
41,2,José Ramírez,Cleveland Guardians,New York Yankees,0,4,1,2,0,1,0,5,0,0
42,3,Josh Naylor,Cleveland Guardians,New York Yankees,0,4,0,1,1,0,1,4,2,0
43,4,Josh Bell,Cleveland Guardians,New York Yankees,0,2,0,1,0,2,0,4,1,0
44,5,Gabriel Arias,Cleveland Guardians,New York Yankees,0,0,0,0,0,0,0,0,0,0
45,6,Andrés Giménez,Cleveland Guardians,New York Yankees,0,3,0,0,1,0,1,4,0,0
46,7,Mike Zunino,Cleveland Guardians,New York Yankees,0,4,0,0,0,0,4,4,0,0
47,8,Will Brennan,Cleveland Guardians,New York Yankees,0,4,0,1,0,0,2,4,1,0
48,9,Myles Straw,Cleveland Guardians,New York Yankees,0,4,0,0,0,0,2,4,0,0
49,10,Anthony Volpe,New York Yankees,Cleveland Guardians,1,4,2,2,1,0,1,4,5,1
