,Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,TB,HRs
0,George Springer,Toronto Blue Jays,Miami Marlins,0,5,1,2,2,0,0,5,2,0
1,Whit Merrifield,Toronto Blue Jays,Miami Marlins,0,5,0,1,1,0,1,5,1,0
2,Daulton Varsho,Toronto Blue Jays,Miami Marlins,0,0,0,0,0,0,0,0,0,0
3,Brandon Belt,Toronto Blue Jays,Miami Marlins,0,4,0,1,0,0,2,4,1,0
4,Vladimir Guerrero Jr.,Toronto Blue Jays,Miami Marlins,0,4,0,0,0,0,0,4,0,0
5,Matt Chapman,Toronto Blue Jays,Miami Marlins,0,3,2,2,1,1,1,4,6,0
6,Cavan Biggio,Toronto Blue Jays,Miami Marlins,0,4,1,2,1,0,1,4,3,0
7,Santiago Espinal,Toronto Blue Jays,Miami Marlins,0,4,1,1,0,0,1,4,1,0
8,Kevin Kiermaier,Toronto Blue Jays,Miami Marlins,0,4,1,1,1,0,1,4,1,0
9,Tyler Heineman,Toronto Blue Jays,Miami Marlins,0,3,0,1,0,1,1,4,1,0
10,Luis Arraez,Miami Marlins,Toronto Blue Jays,1,5,0,2,0,0,0,5,1,0
11,Jorge Soler,Miami Marlins,Toronto Blue Jays,1,4,0,0,0,0,0,4,0,0
12,Bryan De La Cruz,Miami Marlins,Toronto Blue Jays,1,4,1,1,0,0,1,4,0,0
13,Jesús Sánchez,Miami Marlins,Toronto Blue Jays,1,4,1,1,0,0,0,4,0,0
14,Garrett Cooper,Miami Marlins,Toronto Blue Jays,1,4,0,1,2,0,3,4,1,0
15,Joey Wendle,Miami Marlins,Toronto Blue Jays,1,4,0,1,0,0,1,4,0,0
16,Jonathan Davis,Miami Marlins,Toronto Blue Jays,1,3,1,2,0,1,0,4,0,0
17,Jacob Stallings,Miami Marlins,Toronto Blue Jays,1,2,0,0,0,0,1,3,0,0
18,Nick Fortes,Miami Marlins,Toronto Blue Jays,1,0,0,0,0,1,0,1,0,0
19,Garrett Hampson,Miami Marlins,Toronto Blue Jays,1,3,0,1,1,0,2,3,0,0
20,Yuli Gurriel,Miami Marlins,Toronto Blue Jays,1,1,0,0,0,0,1,1,0,0
0,Gunnar Henderson,Baltimore Orioles,Tampa Bay Rays,0,4,1,2,1,0,2,4,5,1
1,Adley Rutschman,Baltimore Orioles,Tampa Bay Rays,0,4,0,0,0,0,2,4,0,0
2,Anthony Santander,Baltimore Orioles,Tampa Bay Rays,0,4,0,0,0,0,2,4,0,0
3,Ryan O'Hearn,Baltimore Orioles,Tampa Bay Rays,0,4,0,1,0,0,1,4,0,0
4,Austin Hays,Baltimore Orioles,Tampa Bay Rays,0,3,0,0,0,0,0,3,0,0
5,Aaron Hicks,Baltimore Orioles,Tampa Bay Rays,0,3,0,0,0,0,2,3,0,0
6,Adam Frazier,Baltimore Orioles,Tampa Bay Rays,0,3,0,0,0,0,0,3,0,0
7,Ramón Urías,Baltimore Orioles,Tampa Bay Rays,0,3,1,1,1,0,1,3,0,0
8,Jorge Mateo,Baltimore Orioles,Tampa Bay Rays,0,2,0,0,0,0,1,2,0,0
9,Josh Lester,Baltimore Orioles,Tampa Bay Rays,0,1,0,0,0,0,0,1,0,0
10,Yandy Díaz,Tampa Bay Rays,Baltimore Orioles,1,4,1,2,1,1,0,5,0,0
11,Wander Franco,Tampa Bay Rays,Baltimore Orioles,1,4,0,0,1,0,3,5,0,0
12,Harold Ramírez,Tampa Bay Rays,Baltimore Orioles,1,4,0,0,0,0,0,4,0,0
13,Randy Arozarena,Tampa Bay Rays,Baltimore Orioles,1,3,1,3,2,1,0,4,7,1
14,Isaac Paredes,Tampa Bay Rays,Baltimore Orioles,1,3,1,1,1,1,1,4,4,1
15,Manuel Margot,Tampa Bay Rays,Baltimore Orioles,1,4,2,1,0,0,0,4,1,0
16,Taylor Walls,Tampa Bay Rays,Baltimore Orioles,1,3,1,1,0,1,2,4,1,0
17,Christian Bethancourt,Tampa Bay Rays,Baltimore Orioles,1,4,0,0,0,0,3,4,0,0
18,Jose Siri,Tampa Bay Rays,Baltimore Orioles,1,3,1,2,1,1,1,4,2,0
0,Brenton Doyle,Colorado Rockies,Cincinnati Reds,0,4,1,1,1,0,3,4,4,1
1,Nolan Jones,Colorado Rockies,Cincinnati Reds,0,4,0,1,0,0,2,4,0,0
2,Ryan McMahon,Colorado Rockies,Cincinnati Reds,0,4,0,0,0,0,2,4,0,0
3,Randal Grichuk,Colorado Rockies,Cincinnati Reds,0,4,1,2,1,0,1,4,6,1
