,Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,TB,HRs
0,Mike Tauchman,Chicago Cubs,Detroit Tigers,0,2,1,0,0,1,1,3,0,0
1,Nick Madrigal,Chicago Cubs,Detroit Tigers,0,2,0,1,0,0,0,2,1,0
2,Nico Hoerner,Chicago Cubs,Detroit Tigers,0,5,0,0,0,0,2,5,0,0
3,Ian Happ,Chicago Cubs,Detroit Tigers,0,4,1,0,0,1,2,5,0,0
4,Cody Bellinger,Chicago Cubs,Detroit Tigers,0,4,1,1,0,0,2,4,2,0
5,Dansby Swanson,Chicago Cubs,Detroit Tigers,0,4,1,2,4,0,0,4,5,1
6,Seiya Suzuki,Chicago Cubs,Detroit Tigers,0,3,1,2,0,1,0,4,2,0
7,Jeimer Candelario,Chicago Cubs,Detroit Tigers,0,4,1,2,2,0,0,4,6,1
8,Christopher Morel,Chicago Cubs,Detroit Tigers,0,4,0,0,0,0,1,4,0,0
9,Miguel Amaya,Chicago Cubs,Detroit Tigers,0,3,0,0,0,0,1,3,0,0
10,Miles Mastrobuoni,Chicago Cubs,Detroit Tigers,0,1,0,0,0,0,0,1,0,0
11,Matt Vierling,Detroit Tigers,Chicago Cubs,1,4,1,1,0,1,2,5,1,0
12,Andy Ibáñez,Detroit Tigers,Chicago Cubs,1,3,2,2,4,1,0,4,0,0
13,Riley Greene,Detroit Tigers,Chicago Cubs,1,1,0,0,0,0,0,1,0,0
14,Spencer Torkelson,Detroit Tigers,Chicago Cubs,1,3,1,0,0,2,2,5,0,0
15,Kerry Carpenter,Detroit Tigers,Chicago Cubs,1,2,0,1,2,2,1,5,1,0
16,Jake Rogers,Detroit Tigers,Chicago Cubs,1,5,0,1,0,0,0,5,2,0
17,Miguel Cabrera,Detroit Tigers,Chicago Cubs,1,4,0,0,0,0,1,4,0,0
18,Parker Meadows,Detroit Tigers,Chicago Cubs,1,3,2,2,0,1,1,4,4,0
19,Zack Short,Detroit Tigers,Chicago Cubs,1,4,0,1,0,0,2,4,2,0
20,Zach McKinstry,Detroit Tigers,Chicago Cubs,1,2,2,1,1,0,1,4,1,0
0,LaMonte Wade Jr.,San Francisco Giants,Philadelphia Phillies,0,5,1,1,0,0,3,5,0,0
1,Thairo Estrada,San Francisco Giants,Philadelphia Phillies,0,5,1,3,0,0,1,5,4,0
2,Wilmer Flores,San Francisco Giants,Philadelphia Phillies,0,3,1,0,1,2,0,5,0,0
3,Joc Pederson,San Francisco Giants,Philadelphia Phillies,0,3,0,2,2,0,0,3,3,0
4,Austin Slater,San Francisco Giants,Philadelphia Phillies,0,1,0,0,0,0,1,1,0,0
5,Michael Conforto,San Francisco Giants,Philadelphia Phillies,0,3,0,0,0,0,2,3,0,0
6,Luis Matos,San Francisco Giants,Philadelphia Phillies,0,1,0,1,0,0,0,1,2,0
7,J.D. Davis,San Francisco Giants,Philadelphia Phillies,0,3,0,0,0,1,2,4,0,0
8,Patrick Bailey,San Francisco Giants,Philadelphia Phillies,0,4,0,0,0,0,1,4,0,0
9,Wade Meckler,San Francisco Giants,Philadelphia Phillies,0,4,0,1,0,0,1,4,1,0
10,Casey Schmitt,San Francisco Giants,Philadelphia Phillies,0,1,0,0,0,1,1,2,0,0
11,Blake Sabol,San Francisco Giants,Philadelphia Phillies,0,1,0,0,0,0,0,1,0,0
12,Johan Camargo,San Francisco Giants,Philadelphia Phillies,0,1,0,0,0,0,0,1,0,0
13,Kyle Schwarber,Philadelphia Phillies,San Francisco Giants,1,3,1,1,0,2,1,5,2,0
