,Unnamed: 0,Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,TB,HRs
0,0,Clint Frazier,Chicago White Sox,New York Yankees,0,2,0,0,0,2,1,4,0,0
1,1,Gavin Sheets,Chicago White Sox,New York Yankees,0,4,0,1,0,0,0,4,0,0
2,2,Luis Robert Jr.,Chicago White Sox,New York Yankees,0,2,0,0,0,1,1,4,0,0
3,3,Eloy Jiménez,Chicago White Sox,New York Yankees,0,4,0,1,0,0,1,4,0,0
4,4,Andrew Vaughn,Chicago White Sox,New York Yankees,0,0,0,0,0,0,0,0,0,0
5,5,Yoán Moncada,Chicago White Sox,New York Yankees,0,4,0,0,0,0,0,4,0,0
6,6,Jake Burger,Chicago White Sox,New York Yankees,0,4,0,0,0,0,1,4,0,0
7,7,Yasmani Grandal,Chicago White Sox,New York Yankees,0,3,0,0,0,0,1,3,0,0
8,8,Romy Gonzalez,Chicago White Sox,New York Yankees,0,3,0,0,0,0,2,3,0,0
9,9,Elvis Andrus,Chicago White Sox,New York Yankees,0,3,0,0,0,0,0,3,0,0
10,10,Willie Calhoun,New York Yankees,Chicago White Sox,1,4,1,1,0,0,2,4,2,0
11,11,Gleyber Torres,New York Yankees,Chicago White Sox,1,4,1,1,2,0,0,4,4,1
12,12,Anthony Rizzo,New York Yankees,Chicago White Sox,1,4,0,0,0,0,0,4,0,0
13,13,Josh Donaldson,New York Yankees,Chicago White Sox,1,4,0,0,0,0,1,4,0,0
14,14,Jake Bauers,New York Yankees,Chicago White Sox,1,2,0,1,0,1,0,3,2,0
15,15,Isiah Kiner-Falefa,New York Yankees,Chicago White Sox,1,3,0,1,0,0,0,3,0,0
16,16,Billy McKinney,New York Yankees,Chicago White Sox,1,2,1,1,1,0,0,2,4,1
17,17,DJ LeMahieu,New York Yankees,Chicago White Sox,1,1,0,0,0,0,0,1,0,0
18,18,Oswaldo Cabrera,New York Yankees,Chicago White Sox,1,0,0,0,0,0,0,0,0,0
19,19,Jose Trevino,New York Yankees,Chicago White Sox,1,3,0,1,0,0,1,3,0,0
20,20,Anthony Volpe,New York Yankees,Chicago White Sox,1,3,0,0,0,0,1,3,0,0
21,0,Mookie Betts,Los Angeles Dodgers,Cincinnati Reds,0,5,1,1,0,0,0,6,1,0
22,1,Freddie Freeman,Los Angeles Dodgers,Cincinnati Reds,0,2,1,2,2,2,0,5,2,0
23,2,J.D. Martinez,Los Angeles Dodgers,Cincinnati Reds,0,5,0,0,0,0,1,5,0,0
24,3,Max Muncy,Los Angeles Dodgers,Cincinnati Reds,0,4,0,0,0,1,1,5,0,0
25,4,David Peralta,Los Angeles Dodgers,Cincinnati Reds,0,5,0,4,2,0,0,5,4,0
26,5,Miguel Vargas,Los Angeles Dodgers,Cincinnati Reds,0,5,0,1,0,0,1,5,1,0
27,6,Chris Taylor,Los Angeles Dodgers,Cincinnati Reds,0,5,1,2,1,0,1,5,5,0
28,7,James Outman,Los Angeles Dodgers,Cincinnati Reds,0,2,2,1,0,2,0,5,1,0
29,8,Austin Barnes,Los Angeles Dodgers,Cincinnati Reds,0,4,1,1,1,0,0,5,2,0
30,9,Will Smith,Los Angeles Dodgers,Cincinnati Reds,0,0,0,0,0,0,0,0,0,0
31,10,Kevin Newman,Cincinnati Reds,Los Angeles Dodgers,1,3,0,1,0,1,1,4,2,0
32,11,Matt McLain,Cincinnati Reds,Los Angeles Dodgers,1,4,0,2,0,0,2,4,3,0
33,12,Jonathan India,Cincinnati Reds,Los Angeles Dodgers,1,4,0,1,0,0,0,4,1,0
34,13,Elly De La Cruz,Cincinnati Reds,Los Angeles Dodgers,1,4,0,1,0,0,3,4,0,0
35,14,Spencer Steer,Cincinnati Reds,Los Angeles Dodgers,1,4,0,0,0,0,0,4,0,0
36,15,Tyler Stephenson,Cincinnati Reds,Los Angeles Dodgers,1,4,0,0,0,0,1,4,0,0
37,16,TJ Hopkins,Cincinnati Reds,Los Angeles Dodgers,1,4,0,0,0,0,2,4,0,0
38,17,Jose Barrero,Cincinnati Reds,Los Angeles Dodgers,1,3,0,1,0,0,2,3,1,0
39,18,Curt Casali,Cincinnati Reds,Los Angeles Dodgers,1,2,0,0,0,1,0,3,0,0
40,0,Willi Castro,Minnesota Twins,Tampa Bay Rays,0,4,0,1,0,0,0,4,1,0
41,1,Alex Kirilloff,Minnesota Twins,Tampa Bay Rays,0,4,0,2,0,0,0,4,3,0
42,2,Jorge Polanco,Minnesota Twins,Tampa Bay Rays,0,1,0,0,0,0,0,1,0,0
43,3,Donovan Solano,Minnesota Twins,Tampa Bay Rays,0,3,0,0,0,0,0,3,0,0
44,4,Carlos Correa,Minnesota Twins,Tampa Bay Rays,0,4,1,2,1,0,0,4,5,1
45,5,Trevor Larnach,Minnesota Twins,Tampa Bay Rays,0,2,0,0,0,0,1,2,0,0
46,6,Kyle Farmer,Minnesota Twins,Tampa Bay Rays,0,2,0,0,0,0,1,2,0,0
47,7,Royce Lewis,Minnesota Twins,Tampa Bay Rays,0,4,0,0,0,0,2,4,0,0
48,8,Max Kepler,Minnesota Twins,Tampa Bay Rays,0,2,0,0,0,0,1,2,0,0
49,9,Kyle Garlick,Minnesota Twins,Tampa Bay Rays,0,1,0,0,0,0,1,1,0,0
50,10,Christian Vázquez,Minnesota Twins,Tampa Bay Rays,0,3,0,0,0,0,0,3,0,0
51,11,Michael A. Taylor,Minnesota Twins,Tampa Bay Rays,0,3,1,1,1,0,1,3,0,1
52,12,Josh Lowe,Tampa Bay Rays,Minnesota Twins,1,4,0,2,0,0,0,4,2,0
53,13,Wander Franco,Tampa Bay Rays,Minnesota Twins,1,4,1,0,0,0,0,4,0,0
54,14,Randy Arozarena,Tampa Bay Rays,Minnesota Twins,1,1,1,0,0,2,0,3,0,0
55,15,Luke Raley,Tampa Bay Rays,Minnesota Twins,1,3,1,1,1,0,2,3,3,0
56,16,Harold Ramírez,Tampa Bay Rays,Minnesota Twins,1,3,1,1,2,0,2,3,0,0
57,17,Isaac Paredes,Tampa Bay Rays,Minnesota Twins,1,3,0,0,0,0,1,3,0,0
58,18,Taylor Walls,Tampa Bay Rays,Minnesota Twins,1,3,0,0,0,0,2,3,0,0
59,19,Christian Bethancourt,Tampa Bay Rays,Minnesota Twins,1,3,0,0,0,0,2,3,0,0
60,20,Manuel Margot,Tampa Bay Rays,Minnesota Twins,1,3,0,0,0,0,1,3,0,0
61,0,Adam Frazier,Baltimore Orioles,Milwaukee Brewers,0,5,0,1,2,0,2,5,2,0
62,1,Adley Rutschman,Baltimore Orioles,Milwaukee Brewers,0,5,1,2,0,0,1,5,2,0
63,2,Anthony Santander,Baltimore Orioles,Milwaukee Brewers,0,5,1,1,1,0,0,5,2,0
64,3,Ryan McKenna,Baltimore Orioles,Milwaukee Brewers,0,0,0,0,0,0,0,0,0,0
65,4,Austin Hays,Baltimore Orioles,Milwaukee Brewers,0,4,0,1,0,0,1,4,1,0
66,5,Gunnar Henderson,Baltimore Orioles,Milwaukee Brewers,0,3,1,1,2,1,1,4,4,0
67,6,Ryan Mountcastle,Baltimore Orioles,Milwaukee Brewers,0,4,0,0,0,0,3,4,0,0
68,7,Ryan O'Hearn,Baltimore Orioles,Milwaukee Brewers,0,3,0,0,0,0,2,3,0,0
69,8,Aaron Hicks,Baltimore Orioles,Milwaukee Brewers,0,0,1,0,0,1,0,1,0,0
70,9,Ramón Urías,Baltimore Orioles,Milwaukee Brewers,0,4,1,3,1,0,0,4,0,0
71,10,Jorge Mateo,Baltimore Orioles,Milwaukee Brewers,0,0,1,0,0,0,0,0,0,0
72,11,James McCann,Baltimore Orioles,Milwaukee Brewers,0,3,0,1,0,0,2,4,2,0
73,12,Christian Yelich,Milwaukee Brewers,Baltimore Orioles,1,3,1,1,0,1,1,4,2,0
74,13,Willy Adames,Milwaukee Brewers,Baltimore Orioles,1,4,1,1,0,0,3,4,1,0
75,14,Rowdy Tellez,Milwaukee Brewers,Baltimore Orioles,1,4,0,0,1,0,2,4,0,0
76,15,William Contreras,Milwaukee Brewers,Baltimore Orioles,1,4,1,2,0,0,0,4,3,0
77,16,Owen Miller,Milwaukee Brewers,Baltimore Orioles,1,4,0,1,1,0,0,4,1,0
78,17,Jon Singleton,Milwaukee Brewers,Baltimore Orioles,1,4,0,1,1,0,2,4,1,0
79,18,Brian Anderson,Milwaukee Brewers,Baltimore Orioles,1,4,0,1,0,0,1,4,1,0
80,19,Luis Urías,Milwaukee Brewers,Baltimore Orioles,1,4,0,0,0,0,2,4,0,0
81,20,Joey Wiemer,Milwaukee Brewers,Baltimore Orioles,1,4,0,1,0,0,3,4,1,0
82,0,LaMonte Wade Jr.,San Francisco Giants,Colorado Rockies,0,4,0,0,1,0,1,5,0,0
83,1,Thairo Estrada,San Francisco Giants,Colorado Rockies,0,4,1,1,1,1,2,5,4,0
84,2,Joc Pederson,San Francisco Giants,Colorado Rockies,0,5,0,1,1,0,1,5,1,0
85,3,J.D. Davis,San Francisco Giants,Colorado Rockies,0,5,1,2,0,0,1,5,4,0
86,4,Michael Conforto,San Francisco Giants,Colorado Rockies,0,3,1,2,2,1,1,4,5,0
87,5,Mitch Haniger,San Francisco Giants,Colorado Rockies,0,4,0,0,0,0,1,4,0,0
