,Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,TB,HRs
17,Matt Chapman,Toronto Blue Jays,Boston Red Sox,1,3,0,0,0,0,2,3,0,0
18,Cavan Biggio,Toronto Blue Jays,Boston Red Sox,1,1,1,1,0,1,0,2,0,0
19,Alejandro Kirk,Toronto Blue Jays,Boston Red Sox,1,4,0,1,0,1,0,5,0,0
20,Kevin Kiermaier,Toronto Blue Jays,Boston Red Sox,1,2,0,0,0,0,2,2,0,0
21,Ernie Clement,Toronto Blue Jays,Boston Red Sox,1,1,0,0,0,0,0,1,0,0
22,Daulton Varsho,Toronto Blue Jays,Boston Red Sox,1,2,1,1,1,0,1,2,1,0
0,Ha-Seong Kim,San Diego Padres,Oakland Athletics,0,4,1,1,0,1,2,5,0,0
1,Fernando Tatis Jr.,San Diego Padres,Oakland Athletics,0,4,1,1,0,1,1,5,0,0
2,Juan Soto,San Diego Padres,Oakland Athletics,0,3,0,1,2,1,0,5,1,0
3,Xander Bogaerts,San Diego Padres,Oakland Athletics,0,5,0,2,1,0,2,5,3,0
4,Luis Campusano,San Diego Padres,Oakland Athletics,0,4,1,0,0,0,2,5,0,0
5,Ji Man Choi,San Diego Padres,Oakland Athletics,0,2,0,0,0,1,1,3,0,0
6,Garrett Cooper,San Diego Padres,Oakland Athletics,0,1,0,0,0,1,0,2,0,0
7,Trent Grisham,San Diego Padres,Oakland Athletics,0,3,1,0,0,2,1,5,0,0
8,Matthew Batten,San Diego Padres,Oakland Athletics,0,4,0,0,0,0,3,4,0,0
9,Brett Sullivan,San Diego Padres,Oakland Athletics,0,3,1,1,0,1,0,4,1,0
10,Tony Kemp,Oakland Athletics,San Diego Padres,1,3,0,2,0,1,0,4,2,0
11,Shea Langeliers,Oakland Athletics,San Diego Padres,1,1,0,0,0,0,1,1,0,0
12,Ryan Noda,Oakland Athletics,San Diego Padres,1,2,0,0,1,1,2,4,0,0
13,Zack Gelof,Oakland Athletics,San Diego Padres,1,4,1,1,1,0,1,4,4,1
14,Seth Brown,Oakland Athletics,San Diego Padres,1,4,0,0,0,0,1,4,0,0
15,Aledmys Díaz,Oakland Athletics,San Diego Padres,1,4,0,1,0,0,1,4,0,0
16,Lawrence Butler,Oakland Athletics,San Diego Padres,1,3,0,2,0,1,1,4,2,0
17,Carlos Pérez,Oakland Athletics,San Diego Padres,1,4,0,1,0,0,0,4,0,0
18,Tyler Soderstrom,Oakland Athletics,San Diego Padres,1,3,0,1,0,0,1,3,0,0
19,Brent Rooker,Oakland Athletics,San Diego Padres,1,1,0,0,0,0,0,1,0,0
20,Nick Allen,Oakland Athletics,San Diego Padres,1,4,1,1,0,0,0,4,2,0
0,Michael Harris II,Atlanta Braves,Miami Marlins,0,5,2,3,1,0,0,5,0,1
1,Ozzie Albies,Atlanta Braves,Miami Marlins,0,5,1,1,2,0,0,5,1,1
2,Austin Riley,Atlanta Braves,Miami Marlins,0,5,1,2,1,0,1,5,0,1
3,Matt Olson,Atlanta Braves,Miami Marlins,0,3,1,2,1,1,0,4,1,1
4,Marcell Ozuna,Atlanta Braves,Miami Marlins,0,3,0,0,0,1,0,4,0,0
5,Eddie Rosario,Atlanta Braves,Miami Marlins,0,3,0,0,0,0,0,3,0,0
6,Travis d'Arnaud,Atlanta Braves,Miami Marlins,0,1,0,0,0,0,1,1,0,0
7,Forrest Wall,Atlanta Braves,Miami Marlins,0,0,0,0,0,0,0,0,0,0
8,Sean Murphy,Atlanta Braves,Miami Marlins,0,3,0,1,0,0,0,4,0,0
9,Orlando Arcia,Atlanta Braves,Miami Marlins,0,4,0,0,0,0,1,4,0,0
10,Kevin Pillar,Atlanta Braves,Miami Marlins,0,4,0,0,0,0,0,4,0,0
11,Luis Arraez,Miami Marlins,Atlanta Braves,1,5,1,3,1,0,0,5,6,1
12,Xavier Edwards,Miami Marlins,Atlanta Braves,1,0,0,0,0,0,0,0,0,0
13,Josh Bell,Miami Marlins,Atlanta Braves,1,4,1,2,0,1,1,5,1,0
14,Dane Myers,Miami Marlins,Atlanta Braves,1,0,1,0,0,0,0,0,0,0
15,Jake Burger,Miami Marlins,Atlanta Braves,1,4,3,3,2,1,0,5,7,1
16,Yuli Gurriel,Miami Marlins,Atlanta Braves,1,4,2,2,3,1,1,5,5,1
17,Jesús Sánchez,Miami Marlins,Atlanta Braves,1,4,1,0,0,1,1,5,0,0
18,Garrett Hampson,Miami Marlins,Atlanta Braves,1,3,1,1,1,2,2,5,0,0
19,Jazz Chisholm Jr.,Miami Marlins,Atlanta Braves,1,3,1,2,4,2,0,5,0,1
20,Jon Berti,Miami Marlins,Atlanta Braves,1,4,0,0,0,0,3,4,0,0
21,Joey Wendle,Miami Marlins,Atlanta Braves,1,1,0,0,0,0,0,1,0,0
22,Jacob Stallings,Miami Marlins,Atlanta Braves,1,4,0,0,0,0,2,4,0,0
0,Marcus Semien,Texas Rangers,Cleveland Guardians,0,4,0,1,1,0,1,4,2,0
1,Corey Seager,Texas Rangers,Cleveland Guardians,0,4,0,0,0,0,1,4,0,0
2,Nathaniel Lowe,Texas Rangers,Cleveland Guardians,0,4,0,2,0,0,0,4,3,0
3,Mitch Garver,Texas Rangers,Cleveland Guardians,0,4,0,0,0,0,1,4,0,0
4,Robbie Grossman,Texas Rangers,Cleveland Guardians,0,3,0,1,0,0,1,3,1,0
5,Travis Jankowski,Texas Rangers,Cleveland Guardians,0,1,0,0,0,0,1,1,0,0
6,Jonah Heim,Texas Rangers,Cleveland Guardians,0,3,0,0,0,0,2,3,0,0
7,Josh H. Smith,Texas Rangers,Cleveland Guardians,0,3,0,0,0,0,0,3,0,0
8,Leody Taveras,Texas Rangers,Cleveland Guardians,0,3,0,1,0,0,0,3,1,0
9,Evan Carter,Texas Rangers,Cleveland Guardians,0,3,1,1,0,0,0,3,1,0
10,Steven Kwan,Cleveland Guardians,Texas Rangers,1,4,0,2,1,1,0,5,2,0
11,José Ramírez,Cleveland Guardians,Texas Rangers,1,5,0,2,0,0,1,5,0,0
12,Josh Naylor,Cleveland Guardians,Texas Rangers,1,4,0,2,0,0,1,4,2,0
13,Kole Calhoun,Cleveland Guardians,Texas Rangers,1,3,0,1,0,1,1,4,1,0
14,Andrés Giménez,Cleveland Guardians,Texas Rangers,1,4,0,0,0,0,0,4,0,0
15,Will Brennan,Cleveland Guardians,Texas Rangers,1,1,0,1,0,1,0,2,1,0
16,Ramón Laureano,Cleveland Guardians,Texas Rangers,1,2,1,1,0,0,0,2,0,0
17,Bo Naylor,Cleveland Guardians,Texas Rangers,1,3,1,1,0,1,0,4,1,0
18,Myles Straw,Cleveland Guardians,Texas Rangers,1,3,0,0,0,0,0,4,0,0
19,José Tena,Cleveland Guardians,Texas Rangers,1,2,0,0,0,0,2,2,0,0
20,Tyler Freeman,Cleveland Guardians,Texas Rangers,1,2,0,1,1,0,0,2,1,0
0,DJ LeMahieu,New York Yankees,Pittsburgh Pirates,0,4,1,1,0,1,1,5,1,0
1,Aaron Judge,New York Yankees,Pittsburgh Pirates,0,2,1,0,0,3,1,5,0,0
2,Gleyber Torres,New York Yankees,Pittsburgh Pirates,0,4,1,2,0,1,1,5,3,0
3,Austin Wells,New York Yankees,Pittsburgh Pirates,0,5,1,1,1,0,1,5,2,0
4,Giancarlo Stanton,New York Yankees,Pittsburgh Pirates,0,4,1,1,1,1,2,5,4,1
5,Anthony Volpe,New York Yankees,Pittsburgh Pirates,0,5,0,1,0,0,0,5,1,0
6,Estevan Florial,New York Yankees,Pittsburgh Pirates,0,4,0,1,2,1,2,5,1,0
7,Oswald Peraza,New York Yankees,Pittsburgh Pirates,0,4,0,1,0,0,0,4,1,0
8,Oswaldo Cabrera,New York Yankees,Pittsburgh Pirates,0,4,1,1,1,0,0,4,4,1
9,Ji Hwan Bae,Pittsburgh Pirates,New York Yankees,1,3,1,0,0,1,1,4,0,0
10,Bryan Reynolds,Pittsburgh Pirates,New York Yankees,1,4,1,1,2,0,2,4,4,1
11,Ke'Bryan Hayes,Pittsburgh Pirates,New York Yankees,1,4,1,2,0,0,0,4,3,0
12,Jack Suwinski,Pittsburgh Pirates,New York Yankees,1,4,0,0,0,0,1,4,0,0
13,Endy Rodríguez,Pittsburgh Pirates,New York Yankees,1,2,0,0,1,1,0,4,0,0
14,Joshua Palacios,Pittsburgh Pirates,New York Yankees,1,4,0,0,0,0,3,4,0,0
15,Henry Davis,Pittsburgh Pirates,New York Yankees,1,3,0,0,0,0,3,3,0,0
16,Alfonso Rivas,Pittsburgh Pirates,New York Yankees,1,3,0,1,0,0,1,3,2,0
17,Liover Peguero,Pittsburgh Pirates,New York Yankees,1,3,0,0,0,0,1,3,0,0
0,Yandy Díaz,Tampa Bay Rays,Baltimore Orioles,0,3,0,1,0,0,1,3,0,0
1,Tristan Gray,Tampa Bay Rays,Baltimore Orioles,0,1,0,0,0,0,0,1,0,0
2,Brandon Lowe,Tampa Bay Rays,Baltimore Orioles,0,4,0,0,0,0,1,4,0,0
3,Randy Arozarena,Tampa Bay Rays,Baltimore Orioles,0,3,0,1,0,1,1,4,1,0
4,Josh Lowe,Tampa Bay Rays,Baltimore Orioles,0,4,0,1,0,0,1,4,1,0
5,Manuel Margot,Tampa Bay Rays,Baltimore Orioles,0,4,0,0,0,0,0,4,0,0
6,Curtis Mead,Tampa Bay Rays,Baltimore Orioles,0,4,0,1,0,0,2,4,1,0
7,Jonathan Aranda,Tampa Bay Rays,Baltimore Orioles,0,3,0,1,0,0,0,3,1,0
8,Osleivis Basabe,Tampa Bay Rays,Baltimore Orioles,0,3,0,0,0,0,1,3,0,0
9,René Pinto,Tampa Bay Rays,Baltimore Orioles,0,3,0,0,0,0,1,3,0,0
10,Gunnar Henderson,Baltimore Orioles,Tampa Bay Rays,1,5,2,3,3,0,1,5,6,1
11,Adley Rutschman,Baltimore Orioles,Tampa Bay Rays,1,3,0,1,1,1,1,4,1,0
12,Anthony Santander,Baltimore Orioles,Tampa Bay Rays,1,4,0,0,0,0,2,4,0,0
13,Ryan O'Hearn,Baltimore Orioles,Tampa Bay Rays,1,4,1,1,1,0,2,4,0,0
14,Austin Hays,Baltimore Orioles,Tampa Bay Rays,1,4,0,0,0,0,0,4,0,0
15,Aaron Hicks,Baltimore Orioles,Tampa Bay Rays,1,3,2,2,0,1,1,4,2,0
16,Cedric Mullins,Baltimore Orioles,Tampa Bay Rays,1,4,0,1,1,0,2,4,1,0
17,Ramón Urías,Baltimore Orioles,Tampa Bay Rays,1,4,1,2,1,0,0,4,0,0
18,Adam Frazier,Baltimore Orioles,Tampa Bay Rays,1,3,2,1,1,1,0,4,1,0
0,Edouard Julien,Minnesota Twins,Chicago White Sox,0,2,1,1,0,0,1,2,2,0
1,Donovan Solano,Minnesota Twins,Chicago White Sox,0,3,0,0,0,0,1,3,0,0
2,Jorge Polanco,Minnesota Twins,Chicago White Sox,0,4,2,2,0,1,1,5,2,0
3,Royce Lewis,Minnesota Twins,Chicago White Sox,0,4,1,3,1,1,1,5,3,0
4,Andrew Stevenson,Minnesota Twins,Chicago White Sox,0,0,0,0,0,0,0,0,0,0
5,Max Kepler,Minnesota Twins,Chicago White Sox,0,5,1,1,0,0,3,5,1,0
6,Carlos Correa,Minnesota Twins,Chicago White Sox,0,2,1,1,1,3,1,5,1,0
7,Alex Kirilloff,Minnesota Twins,Chicago White Sox,0,2,0,0,0,0,1,2,0,0
8,Kyle Farmer,Minnesota Twins,Chicago White Sox,0,2,0,0,2,1,1,3,0,0
9,Willi Castro,Minnesota Twins,Chicago White Sox,0,4,0,0,0,0,1,5,0,0
10,Matt Wallner,Minnesota Twins,Chicago White Sox,0,3,0,1,0,1,1,4,1,0
11,Christian Vázquez,Minnesota Twins,Chicago White Sox,0,4,0,0,0,0,1,4,0,0
12,Tim Anderson,Chicago White Sox,Minnesota Twins,1,4,2,3,1,0,0,4,4,0
13,Andrew Benintendi,Chicago White Sox,Minnesota Twins,1,4,0,1,1,0,2,4,0,0
14,Luis Robert Jr.,Chicago White Sox,Minnesota Twins,1,4,0,0,0,0,3,4,0,0
15,Eloy Jiménez,Chicago White Sox,Minnesota Twins,1,4,1,1,2,0,1,4,0,0
16,Yoán Moncada,Chicago White Sox,Minnesota Twins,1,4,1,1,0,0,2,4,0,0
17,Andrew Vaughn,Chicago White Sox,Minnesota Twins,1,4,1,1,0,0,1,4,0,0
18,Gavin Sheets,Chicago White Sox,Minnesota Twins,1,3,1,1,3,0,2,3,4,1
19,Trayce Thompson,Chicago White Sox,Minnesota Twins,1,0,0,0,0,0,0,0,0,0
20,Elvis Andrus,Chicago White Sox,Minnesota Twins,1,3,1,2,0,0,0,3,3,0
21,Carlos Pérez,Chicago White Sox,Minnesota Twins,1,3,0,1,0,0,0,3,0,0
0,Jose Altuve,Houston Astros,Kansas City Royals,0,5,2,2,3,0,1,5,5,1
1,Alex Bregman,Houston Astros,Kansas City Royals,0,4,2,3,1,1,0,5,3,0
2,Yordan Alvarez,Houston Astros,Kansas City Royals,0,5,0,2,2,0,1,5,3,0
3,Kyle Tucker,Houston Astros,Kansas City Royals,0,5,0,1,0,0,0,5,1,0
4,José Abreu,Houston Astros,Kansas City Royals,0,4,0,0,1,1,2,5,0,0
5,Chas McCormick,Houston Astros,Kansas City Royals,0,4,0,0,0,1,2,5,0,0
6,Yainer Diaz,Houston Astros,Kansas City Royals,0,5,1,1,1,0,1,5,4,1
7,Jeremy Peña,Houston Astros,Kansas City Royals,0,3,1,1,0,1,1,4,0,0
8,Mauricio Dubón,Houston Astros,Kansas City Royals,0,4,2,2,0,0,1,4,0,0
9,Maikel Garcia,Kansas City Royals,Houston Astros,1,3,2,0,0,2,0,5,0,0
10,Bobby Witt,Kansas City Royals,Houston Astros,1,3,2,2,1,1,0,5,2,0
11,Salvador Perez,Kansas City Royals,Houston Astros,1,2,1,1,2,0,0,2,2,0
12,Logan Porter,Kansas City Royals,Houston Astros,1,3,1,1,1,0,0,3,4,1
13,MJ Melendez,Kansas City Royals,Houston Astros,1,4,0,1,1,1,0,5,0,0
14,Nelson Velázquez,Kansas City Royals,Houston Astros,1,2,1,0,2,2,1,5,0,0
15,Michael Massey,Kansas City Royals,Houston Astros,1,4,1,2,0,0,0,4,2,0
16,Kyle Isbel,Kansas City Royals,Houston Astros,1,4,1,1,1,0,0,4,1,0
17,Dairon Blanco,Kansas City Royals,Houston Astros,1,4,0,0,0,0,0,4,0,0
18,Nick Pratto,Kansas City Royals,Houston Astros,1,3,1,1,1,0,0,4,2,0
0,CJ Abrams,Washington Nationals,Milwaukee Brewers,0,4,1,0,0,1,3,5,0,0
1,Lane Thomas,Washington Nationals,Milwaukee Brewers,0,5,0,0,0,0,3,5,0,0
2,Keibert Ruiz,Washington Nationals,Milwaukee Brewers,0,5,1,1,0,0,1,5,1,0
3,Joey Meneses,Washington Nationals,Milwaukee Brewers,0,4,1,3,1,0,1,4,3,0
4,Michael Chavis,Washington Nationals,Milwaukee Brewers,0,0,1,0,0,0,0,0,0,0
5,Dominic Smith,Washington Nationals,Milwaukee Brewers,0,3,0,0,0,1,2,4,0,0
6,Carter Kieboom,Washington Nationals,Milwaukee Brewers,0,4,0,1,1,0,0,4,1,0
7,Luis García,Washington Nationals,Milwaukee Brewers,0,3,1,2,2,1,1,4,0,0
8,Jake Alu,Washington Nationals,Milwaukee Brewers,0,4,0,1,1,0,0,4,1,0
9,Jacob Young,Washington Nationals,Milwaukee Brewers,0,4,0,1,0,0,1,4,1,0
10,Sal Frelick,Milwaukee Brewers,Washington Nationals,1,5,2,3,0,0,0,5,4,0
11,William Contreras,Milwaukee Brewers,Washington Nationals,1,4,1,2,0,1,1,5,2,0
12,Carlos Santana,Milwaukee Brewers,Washington Nationals,1,3,2,0,0,2,0,5,0,0
13,Mark Canha,Milwaukee Brewers,Washington Nationals,1,5,1,3,5,0,0,5,6,1
14,Joey Wiemer,Milwaukee Brewers,Washington Nationals,1,0,0,0,0,0,0,0,0,0
15,Willy Adames,Milwaukee Brewers,Washington Nationals,1,4,1,1,1,0,0,5,2,0
16,Rowdy Tellez,Milwaukee Brewers,Washington Nationals,1,2,0,2,1,1,0,3,2,0
17,Andruw Monasterio,Milwaukee Brewers,Washington Nationals,1,1,0,0,0,0,1,1,0,0
18,Josh Donaldson,Milwaukee Brewers,Washington Nationals,1,3,0,1,1,1,0,4,1,0
19,Brice Turang,Milwaukee Brewers,Washington Nationals,1,3,0,0,0,0,2,4,0,0
20,Tyrone Taylor,Milwaukee Brewers,Washington Nationals,1,4,2,2,1,0,0,4,6,1
0,Jake Fraley,Cincinnati Reds,New York Mets,0,3,0,1,0,0,0,3,1,0
1,Hunter Renfroe,Cincinnati Reds,New York Mets,0,2,0,0,0,0,1,2,0,0
2,Nick Martini,Cincinnati Reds,New York Mets,0,3,0,0,0,0,0,3,0,0
3,Nick Senzel,Cincinnati Reds,New York Mets,0,2,0,0,0,0,1,2,0,0
4,Jonathan India,Cincinnati Reds,New York Mets,0,4,0,1,0,1,2,5,1,0
5,TJ Friedl,Cincinnati Reds,New York Mets,0,4,1,2,0,0,0,4,1,0
6,Tyler Stephenson,Cincinnati Reds,New York Mets,0,4,0,0,0,0,0,4,0,0
7,Joey Votto,Cincinnati Reds,New York Mets,0,2,1,0,0,2,1,4,0,0
8,Harrison Bader,Cincinnati Reds,New York Mets,0,0,0,0,0,0,0,0,0,0
9,Christian Encarnacion-Strand,Cincinnati Reds,New York Mets,0,3,1,2,2,0,1,3,0,0
10,Spencer Steer,Cincinnati Reds,New York Mets,0,0,0,0,0,1,0,1,0,0
11,Elly De La Cruz,Cincinnati Reds,New York Mets,0,4,0,2,0,0,0,4,0,0
12,Will Benson,Cincinnati Reds,New York Mets,0,4,0,1,0,0,2,4,1,0
13,Brandon Nimmo,New York Mets,Cincinnati Reds,1,5,0,0,0,0,1,5,0,0
14,Francisco Alvarez,New York Mets,Cincinnati Reds,1,5,0,2,1,0,1,5,3,0
15,Pete Alonso,New York Mets,Cincinnati Reds,1,4,1,0,0,1,1,5,0,0
16,Francisco Lindor,New York Mets,Cincinnati Reds,1,2,0,1,0,2,0,4,1,0
17,Ronny Mauricio,New York Mets,Cincinnati Reds,1,4,0,2,1,0,1,4,2,0
18,Jeff McNeil,New York Mets,Cincinnati Reds,1,3,0,0,0,1,0,4,0,0
19,Mark Vientos,New York Mets,Cincinnati Reds,1,4,0,1,0,0,2,4,1,0
20,DJ Stewart,New York Mets,Cincinnati Reds,1,4,0,0,0,0,2,4,0,0
21,Tim Locastro,New York Mets,Cincinnati Reds,1,2,1,1,0,0,0,3,2,0
22,Daniel Vogelbach,New York Mets,Cincinnati Reds,1,1,0,1,0,0,0,1,1,0
23,Rafael Ortega,New York Mets,Cincinnati Reds,1,0,0,0,0,0,0,0,0,0
0,Kyle Schwarber,Philadelphia Phillies,St. Louis Cardinals,0,5,1,1,3,0,2,5,4,0
1,Trea Turner,Philadelphia Phillies,St. Louis Cardinals,0,4,1,1,0,0,0,4,2,0
2,Bryce Harper,Philadelphia Phillies,St. Louis Cardinals,0,4,0,0,0,0,1,4,0,0
3,Alec Bohm,Philadelphia Phillies,St. Louis Cardinals,0,4,0,2,1,0,0,4,2,0
4,Bryson Stott,Philadelphia Phillies,St. Louis Cardinals,0,4,1,1,0,0,0,4,1,0
5,J.T. Realmuto,Philadelphia Phillies,St. Louis Cardinals,0,4,0,0,0,0,1,4,0,0
6,Nick Castellanos,Philadelphia Phillies,St. Louis Cardinals,0,4,1,2,0,0,0,4,2,0
7,Brandon Marsh,Philadelphia Phillies,St. Louis Cardinals,0,3,1,2,1,0,0,4,2,0
8,Johan Rojas,Philadelphia Phillies,St. Louis Cardinals,0,3,1,2,1,0,0,4,3,0
9,Tommy Edman,St. Louis Cardinals,Philadelphia Phillies,1,5,0,0,0,0,1,5,0,0
10,Paul Goldschmidt,St. Louis Cardinals,Philadelphia Phillies,1,4,0,1,1,1,2,5,2,0
11,Tyler O'Neill,St. Louis Cardinals,Philadelphia Phillies,1,4,0,0,0,1,0,5,0,0
12,Nolan Arenado,St. Louis Cardinals,Philadelphia Phillies,1,4,0,0,0,1,1,5,0,0
13,Willson Contreras,St. Louis Cardinals,Philadelphia Phillies,1,2,0,1,0,3,0,5,2,0
14,Luken Baker,St. Louis Cardinals,Philadelphia Phillies,1,3,0,1,0,0,1,3,1,0
15,Alec Burleson,St. Louis Cardinals,Philadelphia Phillies,1,0,0,0,0,1,0,1,0,0
16,Jordan Walker,St. Louis Cardinals,Philadelphia Phillies,1,4,0,1,0,0,1,4,0,0
17,Juniel Querecuto,St. Louis Cardinals,Philadelphia Phillies,1,4,0,0,0,0,2,4,0,0
18,Masyn Winn,St. Louis Cardinals,Philadelphia Phillies,1,3,1,2,0,1,0,4,2,0
0,Ian Happ,Chicago Cubs,Arizona Diamondbacks,0,6,1,2,0,1,1,7,2,0
1,Nico Hoerner,Chicago Cubs,Arizona Diamondbacks,0,5,1,2,2,2,1,7,2,0
2,Christopher Morel,Chicago Cubs,Arizona Diamondbacks,0,7,0,2,0,0,1,7,2,0
3,Cody Bellinger,Chicago Cubs,Arizona Diamondbacks,0,5,0,1,1,0,1,6,1,0
4,Dansby Swanson,Chicago Cubs,Arizona Diamondbacks,0,6,0,0,0,0,3,6,0,0
5,Seiya Suzuki,Chicago Cubs,Arizona Diamondbacks,0,3,0,1,0,3,1,6,1,0
6,Mike Tauchman,Chicago Cubs,Arizona Diamondbacks,0,3,0,0,0,0,0,3,0,0
7,Pete Crow-Armstrong,Chicago Cubs,Arizona Diamondbacks,0,1,0,0,0,1,1,2,0,0
8,Miguel Amaya,Chicago Cubs,Arizona Diamondbacks,0,1,0,0,0,0,0,1,0,0
9,Drew Smyly,Chicago Cubs,Arizona Diamondbacks,0,0,0,0,0,0,0,0,0,0
10,Yan Gomes,Chicago Cubs,Arizona Diamondbacks,0,6,3,2,0,0,0,6,3,0
11,Nick Madrigal,Chicago Cubs,Arizona Diamondbacks,0,4,1,1,0,0,0,4,1,0
12,Miles Mastrobuoni,Chicago Cubs,Arizona Diamondbacks,0,0,0,0,0,0,0,0,0,0
13,Patrick Wisdom,Chicago Cubs,Arizona Diamondbacks,0,2,0,1,0,0,0,2,1,0
14,Corbin Carroll,Arizona Diamondbacks,Chicago Cubs,1,6,0,2,1,0,1,6,0,0
15,Ketel Marte,Arizona Diamondbacks,Chicago Cubs,1,5,0,0,0,1,2,6,0,0
16,Tommy Pham,Arizona Diamondbacks,Chicago Cubs,1,6,2,1,0,0,1,6,1,0
17,Christian Walker,Arizona Diamondbacks,Chicago Cubs,1,5,2,2,1,0,1,5,3,0
18,Jake McCarthy,Arizona Diamondbacks,Chicago Cubs,1,0,1,0,0,0,0,1,0,0
19,Alek Thomas,Arizona Diamondbacks,Chicago Cubs,1,4,0,1,0,0,0,5,0,0
20,Evan Longoria,Arizona Diamondbacks,Chicago Cubs,1,0,1,0,0,1,0,1,0,0
21,Lourdes Gurriel Jr.,Arizona Diamondbacks,Chicago Cubs,1,5,0,3,3,0,0,5,0,0
22,Jordan Lawlar,Arizona Diamondbacks,Chicago Cubs,1,1,0,0,0,0,0,1,0,0
23,Jace Peterson,Arizona Diamondbacks,Chicago Cubs,1,4,0,0,0,0,0,4,0,0
24,Emmanuel Rivera,Arizona Diamondbacks,Chicago Cubs,1,2,0,1,1,0,0,2,0,0
25,Gabriel Moreno,Arizona Diamondbacks,Chicago Cubs,1,4,0,2,1,2,1,6,1,0
26,Geraldo Perdomo,Arizona Diamondbacks,Chicago Cubs,1,5,1,0,0,0,1,5,0,0
0,Austin Slater,San Francisco Giants,Colorado Rockies,0,4,0,1,0,0,2,4,2,0
1,Blake Sabol,San Francisco Giants,Colorado Rockies,0,1,0,0,0,0,0,1,0,0
2,Thairo Estrada,San Francisco Giants,Colorado Rockies,0,4,1,1,0,0,0,4,0,0
