,Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,TB,HRs
0,Jose Altuve,Houston Astros,Texas Rangers,0,3,1,0,0,2,1,5,0,0
1,Mauricio Dubón,Houston Astros,Texas Rangers,0,5,1,1,0,0,1,5,0,0
2,Kyle Tucker,Houston Astros,Texas Rangers,0,4,3,4,4,0,0,5,8,1
3,Alex Bregman,Houston Astros,Texas Rangers,0,5,1,1,1,0,1,5,0,0
4,José Abreu,Houston Astros,Texas Rangers,0,5,2,2,4,0,2,5,0,0
5,Chas McCormick,Houston Astros,Texas Rangers,0,5,1,2,2,0,0,5,6,1
6,Yainer Diaz,Houston Astros,Texas Rangers,0,5,1,1,1,0,1,5,4,1
7,Corey Julks,Houston Astros,Texas Rangers,0,5,1,2,0,0,0,5,2,0
8,Martín Maldonado,Houston Astros,Texas Rangers,0,3,1,0,0,1,1,4,0,0
9,Marcus Semien,Texas Rangers,Houston Astros,1,5,0,0,0,0,1,5,0,0
10,Corey Seager,Texas Rangers,Houston Astros,1,4,1,1,1,0,1,5,2,0
11,Nathaniel Lowe,Texas Rangers,Houston Astros,1,5,0,0,0,0,0,5,0,0
12,Adolis García,Texas Rangers,Houston Astros,1,5,2,2,2,0,1,5,0,0
13,Josh Jung,Texas Rangers,Houston Astros,1,5,2,2,0,0,2,5,2,0
14,Jonah Heim,Texas Rangers,Houston Astros,1,4,2,1,0,1,1,5,1,0
15,Travis Jankowski,Texas Rangers,Houston Astros,1,4,2,3,5,0,0,4,6,1
16,Leody Taveras,Texas Rangers,Houston Astros,1,4,2,3,3,0,0,4,6,1
17,Josh H. Smith,Texas Rangers,Houston Astros,1,3,0,0,0,0,1,4,0,0
0,Mike Tauchman,Chicago Cubs,Milwaukee Brewers,0,4,0,0,0,1,1,5,0,0
1,Nico Hoerner,Chicago Cubs,Milwaukee Brewers,0,5,0,1,0,0,1,5,2,0
2,Jared Young,Chicago Cubs,Milwaukee Brewers,0,4,0,0,0,0,0,5,0,0
3,Ian Happ,Chicago Cubs,Milwaukee Brewers,0,4,0,1,0,1,1,5,0,0
4,Dansby Swanson,Chicago Cubs,Milwaukee Brewers,0,4,2,2,0,1,2,5,3,0
5,Cody Bellinger,Chicago Cubs,Milwaukee Brewers,0,4,1,1,1,0,1,4,1,0
6,Christopher Morel,Chicago Cubs,Milwaukee Brewers,0,4,2,2,1,0,0,4,3,0
7,Nick Madrigal,Chicago Cubs,Milwaukee Brewers,0,2,1,1,2,0,0,2,2,0
8,Michael Fulmer,Chicago Cubs,Milwaukee Brewers,0,1,0,0,0,0,1,1,0,0
9,Seiya Suzuki,Chicago Cubs,Milwaukee Brewers,0,1,0,0,0,0,1,1,0,0
10,Tucker Barnhart,Chicago Cubs,Milwaukee Brewers,0,4,0,2,2,0,1,4,2,0
11,William Contreras,Milwaukee Brewers,Chicago Cubs,1,5,2,2,1,0,1,5,3,0
12,Christian Yelich,Milwaukee Brewers,Chicago Cubs,1,4,3,3,1,1,0,5,5,0
13,Willy Adames,Milwaukee Brewers,Chicago Cubs,1,5,0,2,2,0,0,5,2,0
14,Owen Miller,Milwaukee Brewers,Chicago Cubs,1,3,1,0,1,1,2,5,0,0
15,Blake Perkins,Milwaukee Brewers,Chicago Cubs,1,2,0,0,0,1,1,3,0,0
16,Raimel Tapia,Milwaukee Brewers,Chicago Cubs,1,1,1,0,0,1,1,2,0,0
17,Andruw Monasterio,Milwaukee Brewers,Chicago Cubs,1,2,0,1,0,1,0,3,1,0
18,Jesse Winker,Milwaukee Brewers,Chicago Cubs,1,0,0,0,0,0,0,0,0,0
19,Jahmai Jones,Milwaukee Brewers,Chicago Cubs,1,1,0,1,3,0,0,1,2,0
20,Rowdy Tellez,Milwaukee Brewers,Chicago Cubs,1,1,0,0,0,0,0,1,0,0
21,Joey Wiemer,Milwaukee Brewers,Chicago Cubs,1,2,0,0,0,2,0,4,0,0
22,Victor Caratini,Milwaukee Brewers,Chicago Cubs,1,3,0,0,0,0,1,4,0,0
23,Brice Turang,Milwaukee Brewers,Chicago Cubs,1,3,1,0,0,1,1,4,0,0
0,TJ Friedl,Cincinnati Reds,Washington Nationals,0,3,0,1,0,1,0,5,1,0
1,Matt McLain,Cincinnati Reds,Washington Nationals,0,5,0,0,0,0,2,5,0,0
2,Jonathan India,Cincinnati Reds,Washington Nationals,0,4,0,0,0,0,1,4,0,0
3,Elly De La Cruz,Cincinnati Reds,Washington Nationals,0,4,1,1,0,0,3,4,0,0
4,Jake Fraley,Cincinnati Reds,Washington Nationals,0,3,1,1,0,0,0,3,1,0
5,Stuart Fairchild,Cincinnati Reds,Washington Nationals,0,0,0,0,0,0,0,1,0,0
6,Joey Votto,Cincinnati Reds,Washington Nationals,0,4,1,1,2,0,0,4,4,1
7,Spencer Steer,Cincinnati Reds,Washington Nationals,0,4,0,1,0,0,0,4,1,0
8,Tyler Stephenson,Cincinnati Reds,Washington Nationals,0,3,0,2,1,1,1,4,2,0
9,Nick Senzel,Cincinnati Reds,Washington Nationals,0,0,0,0,0,0,0,0,0,0
10,Will Benson,Cincinnati Reds,Washington Nationals,0,4,0,0,0,0,1,4,0,0
11,Luke Maile,Cincinnati Reds,Washington Nationals,0,0,0,0,0,0,0,0,0,0
12,Lane Thomas,Washington Nationals,Cincinnati Reds,1,4,0,2,0,0,1,4,3,0
13,Luis García,Washington Nationals,Cincinnati Reds,1,4,0,0,0,0,0,4,0,0
14,Jeimer Candelario,Washington Nationals,Cincinnati Reds,1,3,2,1,1,1,1,4,4,1
15,Dominic Smith,Washington Nationals,Cincinnati Reds,1,4,0,1,0,0,1,4,1,0
16,Joey Meneses,Washington Nationals,Cincinnati Reds,1,4,0,0,0,0,0,4,0,0
17,Keibert Ruiz,Washington Nationals,Cincinnati Reds,1,4,0,1,1,0,0,4,1,0
18,Corey Dickerson,Washington Nationals,Cincinnati Reds,1,4,0,2,0,0,1,4,2,0
19,Stone Garrett,Washington Nationals,Cincinnati Reds,1,0,0,0,0,0,0,0,0,0
20,CJ Abrams,Washington Nationals,Cincinnati Reds,1,4,0,0,0,0,0,4,0,0
21,Derek Hill,Washington Nationals,Cincinnati Reds,1,3,0,1,0,0,1,3,1,0
0,Tommy Edman,St. Louis Cardinals,Miami Marlins,0,5,0,0,0,0,2,5,0,0
1,Paul Goldschmidt,St. Louis Cardinals,Miami Marlins,0,5,0,2,0,0,1,5,2,0
2,Nolan Arenado,St. Louis Cardinals,Miami Marlins,0,4,0,1,1,0,2,5,2,0
3,Willson Contreras,St. Louis Cardinals,Miami Marlins,0,4,2,3,1,1,1,5,7,0
4,Jordan Walker,St. Louis Cardinals,Miami Marlins,0,4,0,0,0,0,2,4,0,0
5,Nolan Gorman,St. Louis Cardinals,Miami Marlins,0,1,0,0,0,0,0,1,0,0
6,Luken Baker,St. Louis Cardinals,Miami Marlins,0,4,1,1,0,0,2,4,1,0
