,Unnamed: 0,Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,TB,HRs
0,0,Nick Pratto,Kansas City Royals,Detroit Tigers,0,3,0,0,0,1,2,4,0,0
1,1,Bobby Witt,Kansas City Royals,Detroit Tigers,0,3,0,0,0,1,1,4,0,0
2,2,Salvador Perez,Kansas City Royals,Detroit Tigers,0,4,0,1,0,0,0,4,0,0
3,3,MJ Melendez,Kansas City Royals,Detroit Tigers,0,4,0,0,0,0,3,4,0,0
4,4,Maikel Garcia,Kansas City Royals,Detroit Tigers,0,4,1,3,0,0,0,4,3,0
5,5,Matt Beaty,Kansas City Royals,Detroit Tigers,0,3,0,1,1,1,0,4,2,0
6,6,Dairon Blanco,Kansas City Royals,Detroit Tigers,0,3,0,1,0,0,1,4,1,0
7,7,Nicky Lopez,Kansas City Royals,Detroit Tigers,0,3,0,0,0,1,1,4,0,0
8,8,Drew Waters,Kansas City Royals,Detroit Tigers,0,4,0,0,0,0,2,4,0,0
9,9,Zack Short,Detroit Tigers,Kansas City Royals,1,2,0,0,0,2,0,4,0,0
10,10,Spencer Torkelson,Detroit Tigers,Kansas City Royals,1,4,0,0,0,0,0,4,0,0
11,11,Andy Ibáñez,Detroit Tigers,Kansas City Royals,1,4,0,1,0,0,0,4,0,0
12,12,Javier Báez,Detroit Tigers,Kansas City Royals,1,4,0,1,0,0,0,4,0,0
13,13,Eric Haase,Detroit Tigers,Kansas City Royals,1,3,0,0,0,0,1,3,0,0
14,14,Kerry Carpenter,Detroit Tigers,Kansas City Royals,1,1,0,0,0,0,0,1,0,0
15,15,Jonathan Schoop,Detroit Tigers,Kansas City Royals,1,3,0,0,0,0,1,3,0,0
16,16,Zach McKinstry,Detroit Tigers,Kansas City Royals,1,1,0,0,0,0,1,1,0,0
17,17,Miguel Cabrera,Detroit Tigers,Kansas City Royals,1,2,0,0,0,1,0,3,0,0
18,18,Nick Maton,Detroit Tigers,Kansas City Royals,1,0,0,0,0,0,0,0,0,0
19,19,Jake Rogers,Detroit Tigers,Kansas City Royals,1,3,0,0,0,0,1,3,0,0
20,20,Jake Marisnick,Detroit Tigers,Kansas City Royals,1,1,0,0,0,1,0,2,0,0
21,21,Matt Vierling,Detroit Tigers,Kansas City Royals,1,0,0,0,0,1,0,1,0,0
22,0,George Springer,Toronto Blue Jays,Miami Marlins,0,4,0,1,1,0,1,4,1,0
23,1,Whit Merrifield,Toronto Blue Jays,Miami Marlins,0,4,0,0,0,0,3,4,0,0
24,2,Bo Bichette,Toronto Blue Jays,Miami Marlins,0,4,0,1,0,0,1,4,1,0
25,3,Vladimir Guerrero Jr.,Toronto Blue Jays,Miami Marlins,0,4,0,1,0,0,0,4,0,0
26,4,Daulton Varsho,Toronto Blue Jays,Miami Marlins,0,4,0,0,0,0,4,4,0,0
27,5,Matt Chapman,Toronto Blue Jays,Miami Marlins,0,3,0,2,0,1,1,4,3,0
28,6,Danny Jansen,Toronto Blue Jays,Miami Marlins,0,4,0,0,0,0,3,4,0,0
29,7,Spencer Horwitz,Toronto Blue Jays,Miami Marlins,0,2,0,0,0,0,1,2,0,0
30,8,Santiago Espinal,Toronto Blue Jays,Miami Marlins,0,1,1,1,0,0,0,1,2,0
31,9,Kevin Kiermaier,Toronto Blue Jays,Miami Marlins,0,2,0,0,0,0,1,2,0,0
32,10,Ernie Clement,Toronto Blue Jays,Miami Marlins,0,1,1,1,1,0,0,1,1,0
33,11,Luis Arraez,Miami Marlins,Toronto Blue Jays,1,4,0,1,0,0,0,4,0,0
34,12,Jorge Soler,Miami Marlins,Toronto Blue Jays,1,4,0,0,0,0,1,4,0,0
35,13,Bryan De La Cruz,Miami Marlins,Toronto Blue Jays,1,4,0,2,0,0,1,4,0,0
36,14,Yuli Gurriel,Miami Marlins,Toronto Blue Jays,1,4,0,0,0,0,0,4,0,0
37,15,Garrett Cooper,Miami Marlins,Toronto Blue Jays,1,3,0,0,0,0,1,3,0,0
38,16,Jon Berti,Miami Marlins,Toronto Blue Jays,1,3,0,0,0,0,2,3,0,0
39,17,Nick Fortes,Miami Marlins,Toronto Blue Jays,1,3,0,2,0,0,0,3,3,0
40,18,Garrett Hampson,Miami Marlins,Toronto Blue Jays,1,1,0,0,0,0,1,2,0,0
41,19,Joey Wendle,Miami Marlins,Toronto Blue Jays,1,1,0,1,0,0,0,1,0,0
42,20,Jacob Amaya,Miami Marlins,Toronto Blue Jays,1,2,0,0,0,0,1,2,0,0
43,21,Jesús Sánchez,Miami Marlins,Toronto Blue Jays,1,1,0,0,0,0,0,1,0,0
44,0,Ronald Acuna Jr.,Atlanta Braves,Philadelphia Phillies,0,5,0,2,1,0,0,5,0,0
45,1,Ozzie Albies,Atlanta Braves,Philadelphia Phillies,0,5,0,1,1,0,1,5,0,0
46,2,Austin Riley,Atlanta Braves,Philadelphia Phillies,0,5,1,1,1,0,0,5,4,0
47,3,Travis d'Arnaud,Atlanta Braves,Philadelphia Phillies,0,3,0,0,0,2,2,5,0,0
48,4,Matt Olson,Atlanta Braves,Philadelphia Phillies,0,4,1,1,1,0,1,4,4,0
49,5,Marcell Ozuna,Atlanta Braves,Philadelphia Phillies,0,4,0,1,0,0,1,4,1,0
50,6,Orlando Arcia,Atlanta Braves,Philadelphia Phillies,0,3,1,1,0,1,1,4,1,0
51,7,Kevin Pillar,Atlanta Braves,Philadelphia Phillies,0,2,0,0,0,0,2,2,0,0
52,8,Eddie Rosario,Atlanta Braves,Philadelphia Phillies,0,2,1,2,0,0,0,2,3,0
