,Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,TB,HRs
0,Ronald Acuna Jr.,Atlanta Braves,Cincinnati Reds,0,5,2,3,1,0,0,5,0,1
1,Ozzie Albies,Atlanta Braves,Cincinnati Reds,0,4,1,1,0,1,2,5,0,0
2,Austin Riley,Atlanta Braves,Cincinnati Reds,0,5,3,3,2,0,0,5,1,1
3,Matt Olson,Atlanta Braves,Cincinnati Reds,0,5,2,2,3,0,0,5,8,2
4,Marcell Ozuna,Atlanta Braves,Cincinnati Reds,0,5,0,1,0,0,2,5,1,0
5,Travis d'Arnaud,Atlanta Braves,Cincinnati Reds,0,5,1,2,3,0,0,5,0,1
6,Eddie Rosario,Atlanta Braves,Cincinnati Reds,0,3,1,2,0,2,1,5,1,0
7,Sam Hilliard,Atlanta Braves,Cincinnati Reds,0,0,0,0,0,0,0,0,0,0
8,Orlando Arcia,Atlanta Braves,Cincinnati Reds,0,5,0,1,1,0,2,5,0,0
9,Michael Harris II,Atlanta Braves,Cincinnati Reds,0,4,0,1,0,0,1,4,0,0
10,TJ Friedl,Cincinnati Reds,Atlanta Braves,1,3,2,0,0,2,1,5,0,0
11,Matt McLain,Cincinnati Reds,Atlanta Braves,1,3,1,0,0,1,2,5,0,0
12,Jonathan India,Cincinnati Reds,Atlanta Braves,1,4,2,1,1,0,1,5,0,0
13,Elly De La Cruz,Cincinnati Reds,Atlanta Braves,1,5,3,4,4,0,0,5,0,1
14,Jake Fraley,Cincinnati Reds,Atlanta Braves,1,4,1,1,2,1,2,5,1,1
15,Joey Votto,Cincinnati Reds,Atlanta Braves,1,4,2,2,4,0,1,4,0,2
16,Spencer Steer,Cincinnati Reds,Atlanta Braves,1,2,0,0,0,1,1,4,0,0
17,Tyler Stephenson,Cincinnati Reds,Atlanta Braves,1,3,0,0,0,1,1,4,0,0
18,Luke Maile,Cincinnati Reds,Atlanta Braves,1,4,0,1,0,0,1,4,0,0
0,Donovan Solano,Minnesota Twins,Detroit Tigers,0,1,0,0,0,2,0,3,0,0
1,Alex Kirilloff,Minnesota Twins,Detroit Tigers,0,2,0,0,0,0,2,2,0,0
2,Carlos Correa,Minnesota Twins,Detroit Tigers,0,5,0,1,0,0,0,5,0,0
3,Byron Buxton,Minnesota Twins,Detroit Tigers,0,5,0,0,0,0,3,5,0,0
4,Royce Lewis,Minnesota Twins,Detroit Tigers,0,4,1,1,1,0,1,4,4,0
5,Kyle Farmer,Minnesota Twins,Detroit Tigers,0,4,1,1,0,0,0,4,1,0
6,Willi Castro,Minnesota Twins,Detroit Tigers,0,2,1,0,0,2,1,4,0,0
7,Max Kepler,Minnesota Twins,Detroit Tigers,0,4,1,2,2,0,0,4,5,0
8,Christian Vázquez,Minnesota Twins,Detroit Tigers,0,4,0,1,0,0,1,4,0,0
9,Michael A. Taylor,Minnesota Twins,Detroit Tigers,0,3,0,0,0,0,2,3,0,0
10,Joey Gallo,Minnesota Twins,Detroit Tigers,0,1,0,0,0,0,0,1,0,0
11,Zach McKinstry,Detroit Tigers,Minnesota Twins,1,3,0,1,0,1,2,4,1,0
12,Spencer Torkelson,Detroit Tigers,Minnesota Twins,1,4,0,1,0,0,3,4,1,0
13,Kerry Carpenter,Detroit Tigers,Minnesota Twins,1,2,0,0,0,0,1,2,0,0
14,Andy Ibáñez,Detroit Tigers,Minnesota Twins,1,2,1,2,0,0,0,2,0,0
15,Javier Báez,Detroit Tigers,Minnesota Twins,1,3,0,0,0,1,0,4,0,0
16,Nick Maton,Detroit Tigers,Minnesota Twins,1,2,0,0,0,0,2,2,0,0
17,Jonathan Schoop,Detroit Tigers,Minnesota Twins,1,2,0,1,0,0,1,2,1,0
18,Matt Vierling,Detroit Tigers,Minnesota Twins,1,3,0,1,1,1,1,4,1,0
19,Miguel Cabrera,Detroit Tigers,Minnesota Twins,1,4,0,1,0,0,2,4,1,0
20,Zack Short,Detroit Tigers,Minnesota Twins,1,4,0,0,0,0,2,4,0,0
21,Jake Rogers,Detroit Tigers,Minnesota Twins,1,2,0,0,0,1,2,3,0,0
0,Ke'Bryan Hayes,Pittsburgh Pirates,Miami Marlins,0,4,0,0,0,0,2,4,0,0
1,Andrew McCutchen,Pittsburgh Pirates,Miami Marlins,0,4,1,1,0,0,1,4,1,0
2,Connor Joe,Pittsburgh Pirates,Miami Marlins,0,4,0,1,1,0,1,4,1,0
3,Carlos Santana,Pittsburgh Pirates,Miami Marlins,0,4,1,1,1,0,1,4,1,0
4,Henry Davis,Pittsburgh Pirates,Miami Marlins,0,3,0,2,0,1,1,4,2,0
5,Jason Delay,Pittsburgh Pirates,Miami Marlins,0,0,0,0,0,0,0,0,0,0
6,Rodolfo Castro,Pittsburgh Pirates,Miami Marlins,0,3,0,0,0,0,0,3,0,0
7,Tucupita Marcano,Pittsburgh Pirates,Miami Marlins,0,1,0,1,1,0,0,1,1,0
8,Nick Gonzales,Pittsburgh Pirates,Miami Marlins,0,3,0,0,0,0,2,3,0,0
9,Ji Hwan Bae,Pittsburgh Pirates,Miami Marlins,0,3,0,0,0,0,1,3,0,0
10,Austin Hedges,Pittsburgh Pirates,Miami Marlins,0,2,0,0,0,0,1,2,0,0
11,Josh Palacios,Pittsburgh Pirates,Miami Marlins,0,1,1,1,0,0,0,1,1,0
12,Luis Arraez,Miami Marlins,Pittsburgh Pirates,1,4,1,3,0,0,0,4,3,0
13,Jorge Soler,Miami Marlins,Pittsburgh Pirates,1,4,0,1,0,0,0,4,0,0
14,Bryan De La Cruz,Miami Marlins,Pittsburgh Pirates,1,3,0,1,0,1,1,4,0,0
15,Jesús Sánchez,Miami Marlins,Pittsburgh Pirates,1,4,0,1,1,0,0,4,0,0
16,Garrett Cooper,Miami Marlins,Pittsburgh Pirates,1,3,0,1,0,1,1,4,0,0
17,Jon Berti,Miami Marlins,Pittsburgh Pirates,1,3,0,0,0,0,0,4,0,0
18,Joey Wendle,Miami Marlins,Pittsburgh Pirates,1,4,0,0,0,0,2,4,0,0
19,Nick Fortes,Miami Marlins,Pittsburgh Pirates,1,4,0,0,0,0,1,4,0,0
20,Jonathan Davis,Miami Marlins,Pittsburgh Pirates,1,3,0,0,0,0,2,3,0,0
0,Nick Pratto,Kansas City Royals,Tampa Bay Rays,0,5,1,1,1,0,4,5,4,1
1,Bobby Witt,Kansas City Royals,Tampa Bay Rays,0,3,1,2,0,1,0,4,2,0
2,Nate Eaton,Kansas City Royals,Tampa Bay Rays,0,1,0,1,0,0,0,1,1,0
3,Salvador Perez,Kansas City Royals,Tampa Bay Rays,0,3,1,1,2,0,1,3,4,1
4,Freddy Fermin,Kansas City Royals,Tampa Bay Rays,0,2,0,0,0,0,0,2,0,0
5,MJ Melendez,Kansas City Royals,Tampa Bay Rays,0,4,0,0,0,0,1,4,0,0
6,Maikel Garcia,Kansas City Royals,Tampa Bay Rays,0,3,0,1,0,1,1,4,1,0
7,Nicky Lopez,Kansas City Royals,Tampa Bay Rays,0,3,0,0,0,0,1,3,0,0
8,Matt Duffy,Kansas City Royals,Tampa Bay Rays,0,1,0,1,0,0,0,1,2,0
9,Samad Taylor,Kansas City Royals,Tampa Bay Rays,0,4,0,1,0,0,2,4,1,0
10,Drew Waters,Kansas City Royals,Tampa Bay Rays,0,4,0,2,0,0,2,4,2,0
11,Dairon Blanco,Kansas City Royals,Tampa Bay Rays,0,3,0,1,0,1,0,4,1,0
12,Manuel Margot,Tampa Bay Rays,Kansas City Royals,1,5,2,2,1,0,0,5,3,0
13,Randy Arozarena,Tampa Bay Rays,Kansas City Royals,1,4,1,1,1,1,2,5,1,0
14,Josh Lowe,Tampa Bay Rays,Kansas City Royals,1,5,1,3,0,0,0,5,3,0
15,Harold Ramírez,Tampa Bay Rays,Kansas City Royals,1,5,1,2,2,0,1,5,0,0
16,Isaac Paredes,Tampa Bay Rays,Kansas City Royals,1,4,2,1,0,1,0,5,1,0
17,Taylor Walls,Tampa Bay Rays,Kansas City Royals,1,4,0,2,2,0,1,4,3,0
18,Christian Bethancourt,Tampa Bay Rays,Kansas City Royals,1,4,2,2,1,0,1,4,3,0
19,Jose Siri,Tampa Bay Rays,Kansas City Royals,1,4,2,3,4,0,1,4,6,1
20,Vidal Bruján,Tampa Bay Rays,Kansas City Royals,1,4,0,1,0,0,2,4,0,0
0,Jarred Kelenic,Seattle Mariners,Baltimore Orioles,0,5,1,1,1,1,3,6,1,0
1,Julio Rodríguez,Seattle Mariners,Baltimore Orioles,0,5,1,1,1,1,3,6,0,0
2,Ty France,Seattle Mariners,Baltimore Orioles,0,4,2,3,1,1,1,5,3,0
3,Mike Ford,Seattle Mariners,Baltimore Orioles,0,1,0,0,0,0,0,1,0,0
4,Teoscar Hernández,Seattle Mariners,Baltimore Orioles,0,5,3,3,2,0,1,5,0,0
5,Cal Raleigh,Seattle Mariners,Baltimore Orioles,0,5,2,2,1,0,0,5,2,0
6,Eugenio Suárez,Seattle Mariners,Baltimore Orioles,0,5,2,3,3,0,1,5,0,0
7,Kolten Wong,Seattle Mariners,Baltimore Orioles,0,4,0,1,1,0,0,5,1,0
8,Tom Murphy,Seattle Mariners,Baltimore Orioles,0,4,1,2,3,0,1,5,6,1
9,José Caballero,Seattle Mariners,Baltimore Orioles,0,3,1,1,0,2,0,5,0,0
10,Gunnar Henderson,Baltimore Orioles,Seattle Mariners,1,2,0,0,0,1,1,3,0,0
11,Adley Rutschman,Baltimore Orioles,Seattle Mariners,1,3,0,0,0,0,1,3,0,0
12,Anthony Bemboom,Baltimore Orioles,Seattle Mariners,1,1,0,0,0,0,1,1,0,0
13,Anthony Santander,Baltimore Orioles,Seattle Mariners,1,4,1,1,1,0,1,4,4,1
14,Ryan O'Hearn,Baltimore Orioles,Seattle Mariners,1,3,0,0,0,0,1,3,0,0
15,Austin Hays,Baltimore Orioles,Seattle Mariners,1,3,0,1,0,0,0,3,0,0
16,Aaron Hicks,Baltimore Orioles,Seattle Mariners,1,2,0,0,0,0,0,2,0,0
17,Ryan McKenna,Baltimore Orioles,Seattle Mariners,1,1,0,1,0,0,0,1,1,0
18,Adam Frazier,Baltimore Orioles,Seattle Mariners,1,2,0,0,0,0,0,2,0,0
19,Joey Ortiz,Baltimore Orioles,Seattle Mariners,1,1,0,0,0,0,0,1,0,0
20,Ramón Urías,Baltimore Orioles,Seattle Mariners,1,3,0,0,0,0,2,3,0,0
21,Jorge Mateo,Baltimore Orioles,Seattle Mariners,1,3,0,0,0,0,0,3,0,0
0,Marcus Semien,Texas Rangers,New York Yankees,0,5,0,0,0,0,0,5,0,0
1,Corey Seager,Texas Rangers,New York Yankees,0,4,0,1,0,1,0,5,2,0
2,Nathaniel Lowe,Texas Rangers,New York Yankees,0,3,1,1,0,1,1,5,0,0
3,Adolis García,Texas Rangers,New York Yankees,0,5,1,1,2,0,1,5,0,0
4,Josh Jung,Texas Rangers,New York Yankees,0,5,1,1,0,0,2,5,2,0
5,Robbie Grossman,Texas Rangers,New York Yankees,0,5,0,1,0,0,0,5,2,0
6,Mitch Garver,Texas Rangers,New York Yankees,0,5,0,2,1,0,1,5,2,0
7,Jonah Heim,Texas Rangers,New York Yankees,0,0,0,0,0,0,0,0,0,0
8,Ezequiel Duran,Texas Rangers,New York Yankees,0,4,1,2,0,0,1,4,2,0
9,Leody Taveras,Texas Rangers,New York Yankees,0,4,0,1,0,0,1,4,1,0
10,Jake Bauers,New York Yankees,Texas Rangers,1,2,0,0,0,1,0,3,0,0
11,Harrison Bader,New York Yankees,Texas Rangers,1,1,0,0,0,0,0,1,0,0
12,Gleyber Torres,New York Yankees,Texas Rangers,1,4,0,0,0,0,0,4,0,0
13,Giancarlo Stanton,New York Yankees,Texas Rangers,1,4,0,0,0,0,1,4,0,0
14,Anthony Rizzo,New York Yankees,Texas Rangers,1,3,1,2,0,0,0,4,1,0
15,DJ LeMahieu,New York Yankees,Texas Rangers,1,4,0,1,0,0,0,4,0,0
16,Isiah Kiner-Falefa,New York Yankees,Texas Rangers,1,4,1,2,0,0,0,4,0,0
17,Billy McKinney,New York Yankees,Texas Rangers,1,3,0,1,1,0,0,3,1,0
18,Josh Donaldson,New York Yankees,Texas Rangers,1,1,0,0,0,0,1,1,0,0
19,Jose Trevino,New York Yankees,Texas Rangers,1,2,0,0,0,0,0,2,0,0
20,Oswaldo Cabrera,New York Yankees,Texas Rangers,1,0,0,0,0,0,0,0,0,0
21,Kyle Higashioka,New York Yankees,Texas Rangers,1,1,0,0,1,0,0,2,0,0
