,Unnamed: 0,Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,TB,HRs
0,0,Cedric Mullins,Baltimore Orioles,Atlanta Braves,0,5,1,1,0,1,1,6,2,0
1,1,Anthony Santander,Baltimore Orioles,Atlanta Braves,0,4,0,2,1,0,0,5,2,0
2,2,Jorge Mateo,Baltimore Orioles,Atlanta Braves,0,0,0,0,0,0,0,0,0,0
3,3,Ryan Mountcastle,Baltimore Orioles,Atlanta Braves,0,5,0,0,0,0,2,5,0,0
4,4,Gunnar Henderson,Baltimore Orioles,Atlanta Braves,0,5,0,0,0,0,2,5,0,0
5,5,Austin Hays,Baltimore Orioles,Atlanta Braves,0,4,1,1,0,1,1,5,1,0
6,6,Adam Frazier,Baltimore Orioles,Atlanta Braves,0,4,0,1,0,1,0,5,2,0
7,7,Ramón Urías,Baltimore Orioles,Atlanta Braves,0,4,0,0,1,1,1,5,0,0
8,8,Ryan McKenna,Baltimore Orioles,Atlanta Braves,0,0,0,0,0,0,0,0,0,0
9,9,Kyle Stowers,Baltimore Orioles,Atlanta Braves,0,5,0,0,0,0,2,5,0,0
10,10,James McCann,Baltimore Orioles,Atlanta Braves,0,2,0,0,0,0,0,2,0,0
11,11,Adley Rutschman,Baltimore Orioles,Atlanta Braves,0,2,0,0,0,1,0,3,0,0
12,12,Ronald Acuna Jr.,Atlanta Braves,Baltimore Orioles,1,5,0,0,0,0,0,5,0,0
13,13,Matt Olson,Atlanta Braves,Baltimore Orioles,1,4,1,1,1,1,1,5,4,1
14,14,Austin Riley,Atlanta Braves,Baltimore Orioles,1,5,0,0,0,0,2,5,0,0
15,15,Ozzie Albies,Atlanta Braves,Baltimore Orioles,1,5,1,0,0,0,3,5,0,0
16,16,Eddie Rosario,Atlanta Braves,Baltimore Orioles,1,4,0,1,0,0,2,4,0,0
17,17,Sam Hilliard,Atlanta Braves,Baltimore Orioles,1,0,1,0,0,0,0,0,0,0
18,18,Kevin Pillar,Atlanta Braves,Baltimore Orioles,1,1,0,0,0,0,1,1,0,0
19,19,Marcell Ozuna,Atlanta Braves,Baltimore Orioles,1,3,0,0,0,2,0,5,0,0
20,20,Michael Harris II,Atlanta Braves,Baltimore Orioles,1,4,0,1,1,1,0,5,0,0
21,21,Orlando Arcia,Atlanta Braves,Baltimore Orioles,1,4,0,1,0,0,2,4,1,0
22,22,Chadwick Tromp,Atlanta Braves,Baltimore Orioles,1,2,0,0,0,0,1,2,0,0
23,23,Sean Murphy,Atlanta Braves,Baltimore Orioles,1,2,0,0,0,0,1,2,0,0
24,0,Alex Verdugo,Boston Red Sox,Philadelphia Phillies,0,4,0,0,0,0,2,4,0,0
25,1,Masataka Yoshida,Boston Red Sox,Philadelphia Phillies,0,4,0,2,0,0,0,4,2,0
26,2,Raimel Tapia,Boston Red Sox,Philadelphia Phillies,0,4,0,1,0,0,0,4,1,0
27,3,Rafael Devers,Boston Red Sox,Philadelphia Phillies,0,3,0,0,0,0,1,3,0,0
