,Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,TB,HRs
0,Kevin Newman,Cincinnati Reds,Baltimore Orioles,0,5,1,1,0,0,1,5,2,0
1,Matt McLain,Cincinnati Reds,Baltimore Orioles,0,4,0,0,0,0,2,5,0,0
2,Jonathan India,Cincinnati Reds,Baltimore Orioles,0,4,0,1,0,0,0,5,1,0
3,Elly De La Cruz,Cincinnati Reds,Baltimore Orioles,0,4,1,0,0,0,2,4,0,0
4,Spencer Steer,Cincinnati Reds,Baltimore Orioles,0,3,1,3,3,1,0,4,6,0
5,Nick Senzel,Cincinnati Reds,Baltimore Orioles,0,3,0,0,0,1,0,4,0,0
6,Tyler Stephenson,Cincinnati Reds,Baltimore Orioles,0,4,0,1,0,0,2,4,1,0
7,TJ Friedl,Cincinnati Reds,Baltimore Orioles,0,4,0,1,0,0,0,4,1,0
8,Curt Casali,Cincinnati Reds,Baltimore Orioles,0,3,0,0,0,1,1,4,0,0
9,Austin Hays,Baltimore Orioles,Cincinnati Reds,1,5,1,2,3,0,1,5,3,0
10,Adley Rutschman,Baltimore Orioles,Cincinnati Reds,1,4,0,2,2,1,0,5,2,0
11,Anthony Santander,Baltimore Orioles,Cincinnati Reds,1,5,2,2,0,0,0,5,2,0
12,Aaron Hicks,Baltimore Orioles,Cincinnati Reds,1,2,1,0,0,3,1,5,0,0
13,Ramón Urías,Baltimore Orioles,Cincinnati Reds,1,5,2,2,1,0,0,5,0,0
14,Cedric Mullins,Baltimore Orioles,Cincinnati Reds,1,3,0,2,1,1,1,5,2,0
15,Jordan Westburg,Baltimore Orioles,Cincinnati Reds,1,4,1,1,1,1,0,5,1,0
16,Ryan McKenna,Baltimore Orioles,Cincinnati Reds,1,2,2,1,0,1,1,4,0,0
17,Jorge Mateo,Baltimore Orioles,Cincinnati Reds,1,2,1,0,0,2,1,4,0,0
0,Christian Yelich,Milwaukee Brewers,New York Mets,0,4,0,2,0,1,1,5,2,0
1,William Contreras,Milwaukee Brewers,New York Mets,0,4,0,0,0,0,1,5,0,0
2,Rowdy Tellez,Milwaukee Brewers,New York Mets,0,4,0,1,0,1,1,5,2,0
3,Willy Adames,Milwaukee Brewers,New York Mets,0,4,0,0,0,1,2,5,0,0
4,Owen Miller,Milwaukee Brewers,New York Mets,0,3,0,0,0,1,2,4,0,0
5,Jesse Winker,Milwaukee Brewers,New York Mets,0,4,1,1,0,0,0,4,1,0
6,Luis Urías,Milwaukee Brewers,New York Mets,0,3,0,1,0,1,0,4,0,0
7,Blake Perkins,Milwaukee Brewers,New York Mets,0,4,0,1,0,0,2,4,1,0
8,Joey Wiemer,Milwaukee Brewers,New York Mets,0,4,1,1,2,0,0,4,4,0
9,Brandon Nimmo,New York Mets,Milwaukee Brewers,1,4,0,0,0,0,1,4,0,0
10,Starling Marte,New York Mets,Milwaukee Brewers,1,4,1,1,0,0,1,4,1,0
11,Francisco Lindor,New York Mets,Milwaukee Brewers,1,3,0,1,1,0,0,4,1,0
12,Pete Alonso,New York Mets,Milwaukee Brewers,1,4,0,0,0,0,0,4,0,0
13,Daniel Vogelbach,New York Mets,Milwaukee Brewers,1,4,0,0,0,0,1,4,0,0
14,Tommy Pham,New York Mets,Milwaukee Brewers,1,3,0,0,0,0,1,3,0,0
15,Jeff McNeil,New York Mets,Milwaukee Brewers,1,3,0,0,0,0,0,3,0,0
16,Francisco Alvarez,New York Mets,Milwaukee Brewers,1,3,0,0,0,0,1,3,0,0
17,Brett Baty,New York Mets,Milwaukee Brewers,1,1,0,1,0,1,0,2,1,0
18,Mark Canha,New York Mets,Milwaukee Brewers,1,1,0,0,0,0,0,1,0,0
19,Luis Guillorme,New York Mets,Milwaukee Brewers,1,0,0,0,0,0,0,0,0,0
0,Edouard Julien,Minnesota Twins,Atlanta Braves,0,4,0,2,0,0,2,4,2,0
1,Alex Kirilloff,Minnesota Twins,Atlanta Braves,0,4,0,2,0,0,2,4,2,0
2,Max Kepler,Minnesota Twins,Atlanta Braves,0,3,0,0,0,1,0,4,0,0
3,Carlos Correa,Minnesota Twins,Atlanta Braves,0,4,0,0,0,0,1,4,0,0
4,Willi Castro,Minnesota Twins,Atlanta Braves,0,4,0,0,0,0,0,4,0,0
5,Donovan Solano,Minnesota Twins,Atlanta Braves,0,4,0,1,0,0,2,4,1,0
6,Joey Gallo,Minnesota Twins,Atlanta Braves,0,3,1,1,1,1,2,4,4,1
7,Kyle Farmer,Minnesota Twins,Atlanta Braves,0,3,0,0,0,0,2,3,0,0
8,Byron Buxton,Minnesota Twins,Atlanta Braves,0,1,0,0,0,0,1,1,0,0
9,Ryan Jeffers,Minnesota Twins,Atlanta Braves,0,3,0,0,0,0,0,3,0,0
10,Ronald Acuna Jr.,Atlanta Braves,Minnesota Twins,1,3,1,1,2,1,0,4,0,1
11,Ozzie Albies,Atlanta Braves,Minnesota Twins,1,4,0,0,0,0,2,4,0,0
12,Austin Riley,Atlanta Braves,Minnesota Twins,1,4,1,1,0,0,0,4,0,0
13,Matt Olson,Atlanta Braves,Minnesota Twins,1,4,0,1,0,0,1,4,0,0
14,Travis d'Arnaud,Atlanta Braves,Minnesota Twins,1,3,0,1,1,1,1,4,0,0
15,Marcell Ozuna,Atlanta Braves,Minnesota Twins,1,4,1,1,1,0,1,4,1,1
16,Eddie Rosario,Atlanta Braves,Minnesota Twins,1,3,0,0,0,0,1,3,0,0
17,Orlando Arcia,Atlanta Braves,Minnesota Twins,1,3,0,0,0,0,1,3,0,0
18,Michael Harris II,Atlanta Braves,Minnesota Twins,1,3,1,3,0,0,0,3,0,0
0,Matt Vierling,Detroit Tigers,Texas Rangers,0,5,2,3,0,0,0,5,4,0
1,Spencer Torkelson,Detroit Tigers,Texas Rangers,0,4,1,0,0,1,2,5,0,0
2,Andy Ibáñez,Detroit Tigers,Texas Rangers,0,4,1,2,3,0,2,4,0,0
3,Jake Marisnick,Detroit Tigers,Texas Rangers,0,1,0,0,0,0,0,1,0,0
4,Javier Báez,Detroit Tigers,Texas Rangers,0,4,0,0,1,0,1,5,0,0
5,Eric Haase,Detroit Tigers,Texas Rangers,0,4,1,1,0,0,0,4,3,0
6,Jonathan Schoop,Detroit Tigers,Texas Rangers,0,2,0,0,1,0,1,3,0,0
7,Zach McKinstry,Detroit Tigers,Texas Rangers,0,1,0,0,0,0,1,1,0,0
8,Miguel Cabrera,Detroit Tigers,Texas Rangers,0,3,1,2,0,1,0,4,2,0
9,Jake Rogers,Detroit Tigers,Texas Rangers,0,3,1,2,2,1,1,4,5,1
10,Zack Short,Detroit Tigers,Texas Rangers,0,4,0,0,0,0,0,4,0,0
11,Marcus Semien,Texas Rangers,Detroit Tigers,1,4,1,2,1,1,1,5,5,1
12,Corey Seager,Texas Rangers,Detroit Tigers,1,3,0,0,0,1,1,5,0,0
13,Josh Jung,Texas Rangers,Detroit Tigers,1,4,0,0,0,0,4,4,0,0
14,Adolis García,Texas Rangers,Detroit Tigers,1,4,1,1,1,0,1,4,0,0
15,Nathaniel Lowe,Texas Rangers,Detroit Tigers,1,4,0,2,0,0,1,4,3,0
16,Jonah Heim,Texas Rangers,Detroit Tigers,1,4,0,1,0,0,1,4,1,0
17,Mitch Garver,Texas Rangers,Detroit Tigers,1,3,0,0,0,1,3,4,0,0
18,Ezequiel Duran,Texas Rangers,Detroit Tigers,1,4,0,2,0,0,1,4,3,0
19,Leody Taveras,Texas Rangers,Detroit Tigers,1,4,0,0,0,0,3,4,0,0
0,Andrew Benintendi,Chicago White Sox,Los Angeles Angels,0,4,0,0,0,0,1,4,0,0
1,Tim Anderson,Chicago White Sox,Los Angeles Angels,0,4,0,0,0,0,1,4,0,0
2,Luis Robert Jr.,Chicago White Sox,Los Angeles Angels,0,4,1,2,1,0,2,4,0,1
3,Eloy Jiménez,Chicago White Sox,Los Angeles Angels,0,4,0,0,0,0,1,4,0,0
4,Andrew Vaughn,Chicago White Sox,Los Angeles Angels,0,2,0,1,0,1,0,3,1,0
5,Jake Burger,Chicago White Sox,Los Angeles Angels,0,2,0,0,0,1,2,3,0,0
6,Clint Frazier,Chicago White Sox,Los Angeles Angels,0,3,0,0,0,0,1,3,0,0
7,Zach Remillard,Chicago White Sox,Los Angeles Angels,0,0,0,0,0,0,0,0,0,0
8,Elvis Andrus,Chicago White Sox,Los Angeles Angels,0,2,0,0,0,0,1,2,0,0
9,Gavin Sheets,Chicago White Sox,Los Angeles Angels,0,1,0,0,0,0,0,1,0,0
10,Seby Zavala,Chicago White Sox,Los Angeles Angels,0,2,0,0,0,0,2,2,0,0
11,Yasmani Grandal,Chicago White Sox,Los Angeles Angels,0,1,0,0,0,0,1,1,0,0
12,Mickey Moniak,Los Angeles Angels,Chicago White Sox,1,4,0,1,0,0,1,4,1,0
13,Hunter Renfroe,Los Angeles Angels,Chicago White Sox,1,0,0,0,0,0,0,0,0,0
14,Mike Trout,Los Angeles Angels,Chicago White Sox,1,3,1,0,0,1,3,4,0,0
15,Shohei Ohtani,Los Angeles Angels,Chicago White Sox,1,3,1,1,1,1,2,4,4,1
16,Brandon Drury,Los Angeles Angels,Chicago White Sox,1,4,0,1,0,0,2,4,1,0
17,Mike Moustakas,Los Angeles Angels,Chicago White Sox,1,3,0,1,0,0,2,3,1,0
18,Taylor Ward,Los Angeles Angels,Chicago White Sox,1,3,0,0,0,0,1,3,0,0
19,Matt Thaiss,Los Angeles Angels,Chicago White Sox,1,3,0,1,0,0,0,3,1,0
20,Luis Rengifo,Los Angeles Angels,Chicago White Sox,1,3,0,0,0,0,1,3,0,0
21,David Fletcher,Los Angeles Angels,Chicago White Sox,1,3,0,0,0,0,0,3,0,0
0,Lane Thomas,Washington Nationals,Seattle Mariners,0,5,1,2,2,0,3,5,6,1
1,Luis García,Washington Nationals,Seattle Mariners,0,3,0,2,1,2,0,5,0,0
2,Jeimer Candelario,Washington Nationals,Seattle Mariners,0,5,0,1,0,0,2,5,1,0
3,Joey Meneses,Washington Nationals,Seattle Mariners,0,4,0,1,0,0,2,4,2,0
4,Corey Dickerson,Washington Nationals,Seattle Mariners,0,4,0,0,0,0,1,4,0,0
5,Keibert Ruiz,Washington Nationals,Seattle Mariners,0,4,1,1,0,0,0,4,1,0
6,Dominic Smith,Washington Nationals,Seattle Mariners,0,3,1,2,1,1,0,4,5,1
7,Derek Hill,Washington Nationals,Seattle Mariners,0,4,0,0,0,0,2,4,0,0
8,CJ Abrams,Washington Nationals,Seattle Mariners,0,4,1,1,0,0,2,4,1,0
9,J.P. Crawford,Seattle Mariners,Washington Nationals,1,3,2,2,1,2,1,5,5,1
10,Julio Rodríguez,Seattle Mariners,Washington Nationals,1,4,1,3,1,1,1,5,0,0
11,Ty France,Seattle Mariners,Washington Nationals,1,5,0,1,1,0,0,5,1,0
12,Teoscar Hernández,Seattle Mariners,Washington Nationals,1,3,1,1,1,1,2,5,0,0
13,Cal Raleigh,Seattle Mariners,Washington Nationals,1,5,0,0,0,0,1,5,0,0
14,Eugenio Suárez,Seattle Mariners,Washington Nationals,1,3,1,1,2,0,1,4,0,0
15,Jarred Kelenic,Seattle Mariners,Washington Nationals,1,3,2,1,0,1,2,4,1,0
16,Mike Ford,Seattle Mariners,Washington Nationals,1,4,1,2,1,0,1,4,2,0
17,Kolten Wong,Seattle Mariners,Washington Nationals,1,4,0,1,1,0,0,4,2,0
