,Unnamed: 0,Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,TB,HRs
0,0,Charlie Blackmon,Colorado Rockies,Philadelphia Phillies,0,5,0,2,0,0,1,5,2,0
1,1,Jurickson Profar,Colorado Rockies,Philadelphia Phillies,0,4,1,1,0,1,1,5,1,0
2,2,Ryan McMahon,Colorado Rockies,Philadelphia Phillies,0,4,1,1,0,1,3,5,1,0
3,3,C.J. Cron,Colorado Rockies,Philadelphia Phillies,0,3,1,0,0,1,1,4,0,0
4,4,Mike Moustakas,Colorado Rockies,Philadelphia Phillies,0,4,0,1,0,0,2,4,1,0
5,5,Yonathan Daza,Colorado Rockies,Philadelphia Phillies,0,1,0,0,1,0,1,2,0,0
6,6,Alan Trejo,Colorado Rockies,Philadelphia Phillies,0,2,0,0,0,0,2,2,0,0
7,7,Harold Castro,Colorado Rockies,Philadelphia Phillies,0,3,0,0,1,0,1,4,0,0
8,8,Ezequiel Tovar,Colorado Rockies,Philadelphia Phillies,0,4,0,2,1,0,2,4,2,0
9,9,Brian Serven,Colorado Rockies,Philadelphia Phillies,0,4,0,0,0,0,1,4,0,0
10,10,Bryson Stott,Philadelphia Phillies,Colorado Rockies,1,4,1,1,2,0,0,4,4,1
11,11,Trea Turner,Philadelphia Phillies,Colorado Rockies,1,4,1,1,1,0,1,4,4,1
12,12,Kyle Schwarber,Philadelphia Phillies,Colorado Rockies,1,2,1,1,0,2,0,4,1,0
13,13,Cristian Pache,Philadelphia Phillies,Colorado Rockies,1,0,1,0,0,0,0,0,0,0
14,14,Nick Castellanos,Philadelphia Phillies,Colorado Rockies,1,4,1,1,0,0,0,4,1,0
15,15,Brandon Marsh,Philadelphia Phillies,Colorado Rockies,1,2,1,1,2,2,1,4,4,1
16,16,J.T. Realmuto,Philadelphia Phillies,Colorado Rockies,1,3,1,0,1,1,1,4,0,0
17,17,Alec Bohm,Philadelphia Phillies,Colorado Rockies,1,4,1,1,2,0,0,4,2,0
18,18,Kody Clemens,Philadelphia Phillies,Colorado Rockies,1,3,1,1,1,0,1,3,4,1
19,19,Edmundo Sosa,Philadelphia Phillies,Colorado Rockies,1,3,0,1,0,0,1,3,1,0
20,0,Mauricio Dubón,Houston Astros,Atlanta Braves,0,4,1,1,0,0,0,5,0,0
21,1,Alex Bregman,Houston Astros,Atlanta Braves,0,3,0,1,2,2,0,5,1,0
22,2,Yordan Alvarez,Houston Astros,Atlanta Braves,0,5,0,1,2,0,3,5,1,0
23,3,José Abreu,Houston Astros,Atlanta Braves,0,4,0,1,0,0,2,4,0,0
24,4,Kyle Tucker,Houston Astros,Atlanta Braves,0,3,1,2,0,1,0,4,2,0
25,5,Jeremy Peña,Houston Astros,Atlanta Braves,0,4,0,0,0,0,2,4,0,0
26,6,David Hensley,Houston Astros,Atlanta Braves,0,3,1,0,0,1,1,4,0,0
27,7,Jake Meyers,Houston Astros,Atlanta Braves,0,3,1,2,0,1,1,4,3,0
28,8,Martín Maldonado,Houston Astros,Atlanta Braves,0,3,0,0,0,0,2,3,0,0
29,9,Corey Julks,Houston Astros,Atlanta Braves,0,1,1,1,1,0,0,1,1,0
30,10,César Salazar,Houston Astros,Atlanta Braves,0,0,0,0,0,0,0,0,0,0
31,11,Ronald Acuna Jr.,Atlanta Braves,Houston Astros,1,3,1,1,0,1,1,4,0,0
32,12,Matt Olson,Atlanta Braves,Houston Astros,1,3,0,0,0,1,2,4,0,0
33,13,Austin Riley,Atlanta Braves,Houston Astros,1,3,0,0,0,1,1,4,0,0
34,14,Ozzie Albies,Atlanta Braves,Houston Astros,1,3,0,0,0,0,1,4,0,0
35,15,Eddie Rosario,Atlanta Braves,Houston Astros,1,4,0,0,0,0,1,4,0,0
36,16,Sam Hilliard,Atlanta Braves,Houston Astros,1,4,0,1,0,0,2,4,2,0
37,17,Vaughn Grissom,Atlanta Braves,Houston Astros,1,3,0,0,0,0,1,3,0,0
38,18,Kevin Pillar,Atlanta Braves,Houston Astros,1,3,1,1,1,0,2,3,4,1
39,19,Chadwick Tromp,Atlanta Braves,Houston Astros,1,3,0,0,0,0,2,3,0,0
40,0,Akil Baddoo,Detroit Tigers,Baltimore Orioles,0,5,0,1,0,0,3,5,1,0
41,1,Riley Greene,Detroit Tigers,Baltimore Orioles,0,5,0,1,0,0,3,5,1,0
42,2,Matt Vierling,Detroit Tigers,Baltimore Orioles,0,5,1,2,0,0,2,5,2,0
43,3,Kerry Carpenter,Detroit Tigers,Baltimore Orioles,0,3,0,0,0,0,1,3,0,0
44,4,Eric Haase,Detroit Tigers,Baltimore Orioles,0,1,0,1,0,1,0,2,1,0
45,5,Zach McKinstry,Detroit Tigers,Baltimore Orioles,0,3,0,1,0,1,2,5,2,0
46,6,Spencer Torkelson,Detroit Tigers,Baltimore Orioles,0,2,0,0,1,2,0,5,0,0
47,7,Tyler Nevin,Detroit Tigers,Baltimore Orioles,0,3,0,0,0,0,0,3,0,0
48,8,Nick Maton,Detroit Tigers,Baltimore Orioles,0,1,0,0,0,1,0,2,0,0
49,9,Jake Rogers,Detroit Tigers,Baltimore Orioles,0,2,0,0,0,2,1,4,0,0
50,10,Jonathan Schoop,Detroit Tigers,Baltimore Orioles,0,4,0,1,0,0,0,4,1,0
51,11,Austin Hays,Baltimore Orioles,Detroit Tigers,1,4,0,0,0,0,2,4,0,0
52,12,Adley Rutschman,Baltimore Orioles,Detroit Tigers,1,4,0,0,0,0,2,4,0,0
53,13,Ryan Mountcastle,Baltimore Orioles,Detroit Tigers,1,4,0,1,0,0,1,4,1,0
54,14,Ramón Urías,Baltimore Orioles,Detroit Tigers,1,4,0,0,0,0,0,4,0,0
55,15,Adam Frazier,Baltimore Orioles,Detroit Tigers,1,0,1,0,0,0,0,0,0,0
56,16,James McCann,Baltimore Orioles,Detroit Tigers,1,3,0,0,0,0,1,3,0,0
57,17,Terrin Vavra,Baltimore Orioles,Detroit Tigers,1,0,0,0,0,0,0,1,0,0
58,18,Jorge Mateo,Baltimore Orioles,Detroit Tigers,1,3,1,1,0,0,1,3,0,0
59,19,Gunnar Henderson,Baltimore Orioles,Detroit Tigers,1,3,0,0,0,0,1,3,0,0
60,20,Ryan McKenna,Baltimore Orioles,Detroit Tigers,1,2,0,0,0,0,1,2,0,0
61,21,Anthony Santander,Baltimore Orioles,Detroit Tigers,1,1,0,1,1,0,0,1,2,0
62,22,Cedric Mullins,Baltimore Orioles,Detroit Tigers,1,2,0,0,0,1,0,3,0,0
63,0,George Springer,Toronto Blue Jays,New York Yankees,0,5,0,0,0,0,2,5,0,0
64,1,Bo Bichette,Toronto Blue Jays,New York Yankees,0,4,1,0,0,0,2,4,0,0
65,2,Vladimir Guerrero Jr.,Toronto Blue Jays,New York Yankees,0,4,1,1,2,0,0,4,0,1
66,3,Daulton Varsho,Toronto Blue Jays,New York Yankees,0,4,1,1,1,0,2,4,4,1
67,4,Matt Chapman,Toronto Blue Jays,New York Yankees,0,4,1,2,0,0,2,4,1,0
68,5,Alejandro Kirk,Toronto Blue Jays,New York Yankees,0,3,0,0,0,1,1,4,0,0
69,6,Whit Merrifield,Toronto Blue Jays,New York Yankees,0,3,1,1,0,1,1,4,1,0
70,7,Danny Jansen,Toronto Blue Jays,New York Yankees,0,4,0,1,2,0,0,4,0,0
71,8,Kevin Kiermaier,Toronto Blue Jays,New York Yankees,0,3,0,0,0,1,1,4,0,0
72,9,Anthony Volpe,New York Yankees,Toronto Blue Jays,1,4,0,0,0,0,3,4,0,0
73,10,Aaron Judge,New York Yankees,Toronto Blue Jays,1,4,0,0,0,0,1,4,0,0
74,11,Anthony Rizzo,New York Yankees,Toronto Blue Jays,1,4,1,1,1,0,2,4,4,1
75,12,Gleyber Torres,New York Yankees,Toronto Blue Jays,1,4,0,1,0,0,1,4,1,0
76,13,DJ LeMahieu,New York Yankees,Toronto Blue Jays,1,4,0,3,0,0,0,4,4,0
77,14,Oswaldo Cabrera,New York Yankees,Toronto Blue Jays,1,4,0,0,0,0,1,4,0,0
78,15,Oswald Peraza,New York Yankees,Toronto Blue Jays,1,3,0,0,0,0,1,3,0,0
79,16,Kyle Higashioka,New York Yankees,Toronto Blue Jays,1,3,0,0,0,0,3,3,0,0
80,17,Isiah Kiner-Falefa,New York Yankees,Toronto Blue Jays,1,3,0,1,0,0,0,3,0,0
81,0,Jonathan India,Cincinnati Reds,Pittsburgh Pirates,0,4,0,0,0,0,1,4,0,0
82,1,TJ Friedl,Cincinnati Reds,Pittsburgh Pirates,0,4,0,1,0,0,1,4,1,0
83,2,Curt Casali,Cincinnati Reds,Pittsburgh Pirates,0,0,0,0,0,0,0,0,0,0
84,3,Spencer Steer,Cincinnati Reds,Pittsburgh Pirates,0,4,0,0,0,0,4,4,0,0
85,4,Jake Fraley,Cincinnati Reds,Pittsburgh Pirates,0,4,0,0,0,0,0,4,0,0
86,5,Wil Myers,Cincinnati Reds,Pittsburgh Pirates,0,4,0,2,0,0,2,4,2,0
87,6,Stuart Fairchild,Cincinnati Reds,Pittsburgh Pirates,0,4,0,0,0,0,1,4,0,0
88,7,Jason Vosler,Cincinnati Reds,Pittsburgh Pirates,0,3,0,0,0,0,2,3,0,0
89,8,Jose Barrero,Cincinnati Reds,Pittsburgh Pirates,0,2,0,0,0,1,1,3,0,0
90,9,Luke Maile,Cincinnati Reds,Pittsburgh Pirates,0,1,0,0,0,1,1,2,0,0
91,10,Tyler Stephenson,Cincinnati Reds,Pittsburgh Pirates,0,1,0,1,0,0,0,1,2,0
92,11,Nick Senzel,Cincinnati Reds,Pittsburgh Pirates,0,0,0,0,0,0,0,0,0,0
93,12,Ke'Bryan Hayes,Pittsburgh Pirates,Cincinnati Reds,1,4,1,1,0,0,2,4,2,0
94,13,Tucupita Marcano,Pittsburgh Pirates,Cincinnati Reds,1,4,0,1,0,0,2,4,1,0
95,14,Andrew McCutchen,Pittsburgh Pirates,Cincinnati Reds,1,4,0,1,0,0,1,4,1,0
96,15,Carlos Santana,Pittsburgh Pirates,Cincinnati Reds,1,4,1,1,0,0,1,4,1,0
97,16,Jack Suwinski,Pittsburgh Pirates,Cincinnati Reds,1,2,0,1,1,2,0,4,2,0
98,17,Rodolfo Castro,Pittsburgh Pirates,Cincinnati Reds,1,3,0,0,0,1,3,4,0,0
99,18,Canaan Smith-Njigba,Pittsburgh Pirates,Cincinnati Reds,1,2,0,0,0,0,1,2,0,0
100,19,Connor Joe,Pittsburgh Pirates,Cincinnati Reds,1,0,0,0,0,1,0,1,0,0
101,20,Ji Hwan Bae,Pittsburgh Pirates,Cincinnati Reds,1,3,0,0,0,0,1,3,0,0
102,21,Jason Delay,Pittsburgh Pirates,Cincinnati Reds,1,3,0,1,0,0,0,3,1,0
103,0,Jon Berti,Miami Marlins,Cleveland Guardians,0,4,1,1,1,0,1,4,4,1
104,1,Garrett Cooper,Miami Marlins,Cleveland Guardians,0,4,0,0,0,0,3,4,0,0
105,2,Jorge Soler,Miami Marlins,Cleveland Guardians,0,3,1,3,0,1,0,4,4,0
106,3,Bryan De La Cruz,Miami Marlins,Cleveland Guardians,0,3,1,0,0,1,1,4,0,0
107,4,Avisaíl García,Miami Marlins,Cleveland Guardians,0,4,1,1,3,0,2,4,0,0
108,5,Jazz Chisholm Jr.,Miami Marlins,Cleveland Guardians,0,4,0,1,0,0,1,4,0,0
109,6,Jean Segura,Miami Marlins,Cleveland Guardians,0,4,0,0,0,0,0,4,0,0
110,7,Nick Fortes,Miami Marlins,Cleveland Guardians,0,4,0,1,0,0,1,4,1,0
111,8,Garrett Hampson,Miami Marlins,Cleveland Guardians,0,4,0,1,0,0,2,4,1,0
112,9,Steven Kwan,Cleveland Guardians,Miami Marlins,1,5,1,1,0,0,0,5,0,0
113,10,Amed Rosario,Cleveland Guardians,Miami Marlins,1,5,4,4,0,0,0,5,7,0
114,11,José Ramírez,Cleveland Guardians,Miami Marlins,1,4,1,2,4,0,0,5,0,0
115,12,Josh Bell,Cleveland Guardians,Miami Marlins,1,4,1,3,2,1,0,5,7,1
116,13,Oscar Gonzalez,Cleveland Guardians,Miami Marlins,1,3,0,1,0,0,1,3,1,0
117,14,Will Brennan,Cleveland Guardians,Miami Marlins,1,1,0,0,0,0,0,1,0,0
