,Unnamed: 0,Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,TB,HRs
0,0,Tommy Edman,St. Louis Cardinals,Pittsburgh Pirates,0,3,0,2,0,1,0,4,3,0
1,1,Paul Goldschmidt,St. Louis Cardinals,Pittsburgh Pirates,0,4,0,0,0,0,1,4,0,0
2,2,Nolan Gorman,St. Louis Cardinals,Pittsburgh Pirates,0,4,0,0,0,0,3,4,0,0
3,3,Nolan Arenado,St. Louis Cardinals,Pittsburgh Pirates,0,3,0,0,0,0,0,4,0,0
4,4,Juan Yepez,St. Louis Cardinals,Pittsburgh Pirates,0,2,0,0,0,1,1,3,0,0
5,5,Brendan Donovan,St. Louis Cardinals,Pittsburgh Pirates,0,1,0,0,0,0,0,1,0,0
6,6,Paul DeJong,St. Louis Cardinals,Pittsburgh Pirates,0,3,0,0,0,1,0,4,0,0
7,7,Luken Baker,St. Louis Cardinals,Pittsburgh Pirates,0,4,0,2,0,0,1,4,2,0
8,8,Óscar Mercado,St. Louis Cardinals,Pittsburgh Pirates,0,0,0,0,0,0,0,0,0,0
9,9,Jordan Walker,St. Louis Cardinals,Pittsburgh Pirates,0,4,0,0,0,0,0,4,0,0
10,10,Andrew Knizner,St. Louis Cardinals,Pittsburgh Pirates,0,4,1,1,1,0,2,4,4,0
11,11,Tucupita Marcano,Pittsburgh Pirates,St. Louis Cardinals,1,4,0,0,0,0,1,4,0,0
12,12,Bryan Reynolds,Pittsburgh Pirates,St. Louis Cardinals,1,4,1,2,0,0,0,4,1,0
13,13,Jack Suwinski,Pittsburgh Pirates,St. Louis Cardinals,1,4,1,1,0,0,1,4,0,0
14,14,Carlos Santana,Pittsburgh Pirates,St. Louis Cardinals,1,3,0,0,0,1,0,4,0,0
15,15,Ke'Bryan Hayes,Pittsburgh Pirates,St. Louis Cardinals,1,4,0,3,0,0,1,4,3,0
16,16,Ji Hwan Bae,Pittsburgh Pirates,St. Louis Cardinals,1,4,0,2,2,0,0,4,0,0
17,17,Rodolfo Castro,Pittsburgh Pirates,St. Louis Cardinals,1,4,0,0,0,0,1,4,0,0
18,18,Josh Palacios,Pittsburgh Pirates,St. Louis Cardinals,1,2,0,0,0,0,0,2,0,0
19,19,Connor Joe,Pittsburgh Pirates,St. Louis Cardinals,1,2,0,0,0,0,1,2,0,0
20,20,Austin Hedges,Pittsburgh Pirates,St. Louis Cardinals,1,3,0,2,0,0,0,3,3,0
21,0,Yandy Díaz,Tampa Bay Rays,Boston Red Sox,0,5,1,2,1,0,2,5,0,0
22,1,Josh Lowe,Tampa Bay Rays,Boston Red Sox,0,3,1,2,1,1,0,5,3,0
23,2,Randy Arozarena,Tampa Bay Rays,Boston Red Sox,0,5,0,0,0,0,3,5,0,0
24,3,Harold Ramírez,Tampa Bay Rays,Boston Red Sox,0,3,0,0,0,1,1,4,0,0
25,4,Luke Raley,Tampa Bay Rays,Boston Red Sox,0,4,1,2,1,0,0,4,3,0
26,5,Isaac Paredes,Tampa Bay Rays,Boston Red Sox,0,3,1,0,0,1,1,4,0,0
27,6,Taylor Walls,Tampa Bay Rays,Boston Red Sox,0,4,0,0,0,0,0,4,0,0
28,7,Manuel Margot,Tampa Bay Rays,Boston Red Sox,0,3,1,1,1,1,2,4,1,0
29,8,Christian Bethancourt,Tampa Bay Rays,Boston Red Sox,0,3,1,0,0,1,1,4,0,0
30,9,Alex Verdugo,Boston Red Sox,Tampa Bay Rays,1,5,2,3,0,0,0,5,7,0
31,10,Rafael Devers,Boston Red Sox,Tampa Bay Rays,1,4,0,0,1,0,2,5,0,0
32,11,Justin Turner,Boston Red Sox,Tampa Bay Rays,1,4,0,0,0,0,1,4,0,0
33,12,Masataka Yoshida,Boston Red Sox,Tampa Bay Rays,1,4,0,2,1,0,0,4,2,0
34,13,Jarren Duran,Boston Red Sox,Tampa Bay Rays,1,3,0,1,0,1,1,4,1,0
35,14,Enrique Hernández,Boston Red Sox,Tampa Bay Rays,1,3,0,0,0,1,2,4,0,0
36,15,Triston Casas,Boston Red Sox,Tampa Bay Rays,1,2,0,0,0,2,0,4,0,0
37,16,Connor Wong,Boston Red Sox,Tampa Bay Rays,1,2,0,0,0,2,2,4,0,0
38,17,Enmanuel Valdez,Boston Red Sox,Tampa Bay Rays,1,4,0,0,0,0,2,4,0,0
39,0,Kyle Schwarber,Philadelphia Phillies,Washington Nationals,0,5,2,2,6,1,2,6,8,2
40,1,Dalton Guthrie,Philadelphia Phillies,Washington Nationals,0,0,0,0,0,0,0,0,0,0
41,2,Nick Castellanos,Philadelphia Phillies,Washington Nationals,0,5,0,3,0,1,1,6,3,0
42,3,Bryce Harper,Philadelphia Phillies,Washington Nationals,0,4,0,1,0,2,0,6,2,0
43,4,Trea Turner,Philadelphia Phillies,Washington Nationals,0,5,0,0,0,0,1,5,0,0
44,5,Edmundo Sosa,Philadelphia Phillies,Washington Nationals,0,0,0,0,0,0,0,0,0,0
45,6,Bryson Stott,Philadelphia Phillies,Washington Nationals,0,4,1,1,0,0,1,5,1,0
46,7,J.T. Realmuto,Philadelphia Phillies,Washington Nationals,0,5,1,2,1,0,1,5,5,1
47,8,Brandon Marsh,Philadelphia Phillies,Washington Nationals,0,3,1,0,1,1,2,5,0,0
48,9,Kody Clemens,Philadelphia Phillies,Washington Nationals,0,5,2,2,0,0,1,5,2,0
49,10,Drew Ellis,Philadelphia Phillies,Washington Nationals,0,3,4,3,3,2,0,5,9,2
50,11,Lane Thomas,Washington Nationals,Philadelphia Phillies,1,4,0,1,0,0,0,4,1,0
