,Unnamed: 0,Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,TB,HRs
0,0,LaMonte Wade Jr.,San Francisco Giants,New York Yankees,0,3,0,0,0,1,0,4,0,0
1,1,Michael Conforto,San Francisco Giants,New York Yankees,0,4,0,1,0,0,2,4,1,0
2,2,Wilmer Flores,San Francisco Giants,New York Yankees,0,3,0,0,0,1,1,4,0,0
3,3,Joc Pederson,San Francisco Giants,New York Yankees,0,3,0,0,0,1,3,4,0,0
4,4,Mike Yastrzemski,San Francisco Giants,New York Yankees,0,2,0,0,0,0,2,2,0,0
5,5,J.D. Davis,San Francisco Giants,New York Yankees,0,2,0,0,0,0,2,2,0,0
6,6,Thairo Estrada,San Francisco Giants,New York Yankees,0,4,0,2,0,0,1,4,2,0
7,7,Brandon Crawford,San Francisco Giants,New York Yankees,0,3,0,0,0,0,2,3,0,0
8,8,Blake Sabol,San Francisco Giants,New York Yankees,0,2,0,0,0,0,1,2,0,0
9,9,David Villar,San Francisco Giants,New York Yankees,0,1,0,0,0,0,0,1,0,0
10,10,Brett Wisely,San Francisco Giants,New York Yankees,0,0,0,0,0,0,0,0,0,0
11,11,Roberto Pérez,San Francisco Giants,New York Yankees,0,2,0,1,0,0,1,2,0,0
12,12,Matt Beaty,San Francisco Giants,New York Yankees,0,1,0,0,0,0,1,1,0,0
13,13,Joey Bart,San Francisco Giants,New York Yankees,0,0,0,0,0,0,0,0,0,0
14,14,DJ LeMahieu,New York Yankees,San Francisco Giants,1,4,0,1,1,0,3,4,1,0
15,15,Aaron Judge,New York Yankees,San Francisco Giants,1,4,1,2,2,0,2,4,5,1
16,16,Anthony Rizzo,New York Yankees,San Francisco Giants,1,4,0,1,0,0,1,4,1,0
17,17,Giancarlo Stanton,New York Yankees,San Francisco Giants,1,4,0,1,0,0,1,4,1,0
18,18,Estevan Florial,New York Yankees,San Francisco Giants,1,0,0,0,0,0,0,0,0,0
19,19,Josh Donaldson,New York Yankees,San Francisco Giants,1,4,1,1,0,0,2,4,1,0
20,20,Gleyber Torres,New York Yankees,San Francisco Giants,1,3,2,1,2,1,0,4,4,1
21,21,Oswaldo Cabrera,New York Yankees,San Francisco Giants,1,4,0,0,0,0,4,4,0,0
22,22,Jose Trevino,New York Yankees,San Francisco Giants,1,3,1,1,0,0,2,3,1,0
23,23,Anthony Volpe,New York Yankees,San Francisco Giants,1,2,0,0,0,1,1,3,0,0
24,0,Ronald Acuna Jr.,Atlanta Braves,Washington Nationals,0,6,0,2,0,0,0,6,0,0
25,1,Matt Olson,Atlanta Braves,Washington Nationals,0,5,1,2,0,0,2,5,3,0
26,2,Austin Riley,Atlanta Braves,Washington Nationals,0,2,0,0,1,3,1,5,0,0
27,3,Ozzie Albies,Atlanta Braves,Washington Nationals,0,5,0,2,1,0,0,5,1,0
28,4,Sean Murphy,Atlanta Braves,Washington Nationals,0,5,0,0,0,0,1,5,0,0
29,5,Marcell Ozuna,Atlanta Braves,Washington Nationals,0,4,0,0,0,0,0,4,0,0
30,6,Sam Hilliard,Atlanta Braves,Washington Nationals,0,0,1,0,0,1,0,1,0,0
31,7,Michael Harris II,Atlanta Braves,Washington Nationals,0,4,2,1,0,1,1,5,0,0
32,8,Travis d'Arnaud,Atlanta Braves,Washington Nationals,0,5,2,4,2,0,1,5,0,0
33,9,Orlando Arcia,Atlanta Braves,Washington Nationals,0,4,1,1,1,1,1,5,0,0
34,10,Lane Thomas,Washington Nationals,Atlanta Braves,1,5,0,1,0,0,1,5,1,0
35,11,Joey Meneses,Washington Nationals,Atlanta Braves,1,5,0,2,1,0,0,5,2,0
36,12,Jeimer Candelario,Washington Nationals,Atlanta Braves,1,3,0,0,0,1,1,4,0,0
37,13,Dominic Smith,Washington Nationals,Atlanta Braves,1,3,1,2,0,1,0,4,2,0
38,14,Keibert Ruiz,Washington Nationals,Atlanta Braves,1,4,0,2,0,0,0,4,3,0
39,15,Alex Call,Washington Nationals,Atlanta Braves,1,2,0,0,1,0,1,3,0,0
40,16,Corey Dickerson,Washington Nationals,Atlanta Braves,1,1,0,0,0,0,0,1,0,0
41,17,Luis García,Washington Nationals,Atlanta Braves,1,4,0,0,0,0,1,4,0,0
42,18,Victor Robles,Washington Nationals,Atlanta Braves,1,2,1,1,0,2,0,4,0,0
43,19,CJ Abrams,Washington Nationals,Atlanta Braves,1,4,0,0,0,0,1,4,0,0
44,0,Cedric Mullins,Baltimore Orioles,Boston Red Sox,0,4,2,1,1,2,1,6,1,0
45,1,Adley Rutschman,Baltimore Orioles,Boston Red Sox,0,5,1,5,4,1,0,6,8,0
46,2,Anthony Santander,Baltimore Orioles,Boston Red Sox,0,6,0,2,0,0,2,6,3,0
47,3,Ryan McKenna,Baltimore Orioles,Boston Red Sox,0,0,0,0,0,0,0,0,0,0
48,4,Ryan Mountcastle,Baltimore Orioles,Boston Red Sox,0,4,0,1,1,2,0,6,2,0
49,5,Gunnar Henderson,Baltimore Orioles,Boston Red Sox,0,3,1,0,0,2,2,5,0,0
50,6,Ramón Urías,Baltimore Orioles,Boston Red Sox,0,4,1,2,2,0,0,5,0,0
51,7,Austin Hays,Baltimore Orioles,Boston Red Sox,0,5,0,0,0,0,2,5,0,0
