,Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,TB,HRs
0,Dylan Carlson,St. Louis Cardinals,Chicago Cubs,0,3,0,0,0,0,2,3,0,0
1,Lars Nootbaar,St. Louis Cardinals,Chicago Cubs,0,2,0,0,0,0,1,2,0,0
2,Paul Goldschmidt,St. Louis Cardinals,Chicago Cubs,0,4,1,0,0,1,2,5,0,0
3,Nolan Arenado,St. Louis Cardinals,Chicago Cubs,0,5,0,1,2,0,0,5,1,0
4,Willson Contreras,St. Louis Cardinals,Chicago Cubs,0,4,0,2,0,0,2,5,2,0
5,Tyler O'Neill,St. Louis Cardinals,Chicago Cubs,0,4,1,1,0,1,1,5,0,0
6,Jordan Walker,St. Louis Cardinals,Chicago Cubs,0,2,0,1,0,1,1,4,1,0
7,Paul DeJong,St. Louis Cardinals,Chicago Cubs,0,4,0,1,0,0,1,4,1,0
8,Andrew Knizner,St. Louis Cardinals,Chicago Cubs,0,3,0,0,1,0,2,3,0,0
9,Brendan Donovan,St. Louis Cardinals,Chicago Cubs,0,0,0,0,0,1,0,1,0,0
10,Nolan Gorman,St. Louis Cardinals,Chicago Cubs,0,0,0,0,0,0,0,0,0,0
11,José Fermín,St. Louis Cardinals,Chicago Cubs,0,2,1,1,0,1,0,3,0,0
12,Alec Burleson,St. Louis Cardinals,Chicago Cubs,0,1,0,0,0,0,0,1,0,0
13,Iván Herrera,St. Louis Cardinals,Chicago Cubs,0,0,0,0,0,0,0,0,0,0
14,Mike Tauchman,Chicago Cubs,St. Louis Cardinals,1,4,1,1,1,0,0,4,2,0
15,Nico Hoerner,Chicago Cubs,St. Louis Cardinals,1,3,0,0,0,1,0,4,0,0
16,Ian Happ,Chicago Cubs,St. Louis Cardinals,1,4,0,1,0,0,1,4,1,0
17,Cody Bellinger,Chicago Cubs,St. Louis Cardinals,1,4,1,3,2,0,0,4,7,1
18,Seiya Suzuki,Chicago Cubs,St. Louis Cardinals,1,4,0,0,0,0,3,4,0,0
19,Christopher Morel,Chicago Cubs,St. Louis Cardinals,1,4,0,1,0,0,2,4,1,0
20,Yan Gomes,Chicago Cubs,St. Louis Cardinals,1,4,0,0,0,0,2,4,0,0
21,Miles Mastrobuoni,Chicago Cubs,St. Louis Cardinals,1,3,1,2,1,0,0,3,5,1
22,Miguel Amaya,Chicago Cubs,St. Louis Cardinals,1,3,1,1,0,0,0,3,1,0
0,Ha-Seong Kim,San Diego Padres,Detroit Tigers,0,5,0,1,0,0,0,5,0,0
1,Fernando Tatis Jr.,San Diego Padres,Detroit Tigers,0,5,1,1,0,0,1,5,0,0
2,Juan Soto,San Diego Padres,Detroit Tigers,0,3,2,2,3,1,1,4,8,2
3,Manny Machado,San Diego Padres,Detroit Tigers,0,3,1,1,0,1,0,4,1,0
4,Xander Bogaerts,San Diego Padres,Detroit Tigers,0,4,1,2,0,0,1,4,3,0
5,Jake Cronenworth,San Diego Padres,Detroit Tigers,0,4,0,1,2,0,0,4,3,0
6,Luis Campusano,San Diego Padres,Detroit Tigers,0,4,0,1,0,0,0,4,1,0
7,Taylor Kohlwey,San Diego Padres,Detroit Tigers,0,3,0,0,0,0,2,3,0,0
8,Gary Sánchez,San Diego Padres,Detroit Tigers,0,1,0,0,0,0,0,1,0,0
9,Trent Grisham,San Diego Padres,Detroit Tigers,0,4,0,0,0,0,2,4,0,0
10,Zach McKinstry,Detroit Tigers,San Diego Padres,1,4,1,2,1,0,0,4,5,1
11,Miguel Cabrera,Detroit Tigers,San Diego Padres,1,1,0,0,0,0,1,1,0,0
12,Riley Greene,Detroit Tigers,San Diego Padres,1,4,1,1,2,0,2,4,4,1
13,Spencer Torkelson,Detroit Tigers,San Diego Padres,1,3,0,0,0,1,1,4,0,0
14,Kerry Carpenter,Detroit Tigers,San Diego Padres,1,3,0,0,0,1,0,4,0,0
15,Matt Vierling,Detroit Tigers,San Diego Padres,1,4,0,1,0,0,0,4,1,0
16,Javier Báez,Detroit Tigers,San Diego Padres,1,4,1,2,0,0,0,4,0,0
17,Nick Maton,Detroit Tigers,San Diego Padres,1,2,0,1,1,1,0,4,1,0
