,Unnamed: 0,Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,TB,HRs
0,0,Zach McKinstry,Detroit Tigers,St. Louis Cardinals,0,2,0,0,1,0,0,3,0,0
1,1,Andy Ibáñez,Detroit Tigers,St. Louis Cardinals,0,2,0,1,0,0,0,2,0,0
2,2,Riley Greene,Detroit Tigers,St. Louis Cardinals,0,5,1,3,1,0,1,5,4,0
3,3,Javier Báez,Detroit Tigers,St. Louis Cardinals,0,4,0,1,0,1,0,5,0,0
4,4,Nick Maton,Detroit Tigers,St. Louis Cardinals,0,3,1,2,0,0,0,3,3,0
5,5,Jonathan Schoop,Detroit Tigers,St. Louis Cardinals,0,2,1,0,0,0,0,2,0,0
6,6,Spencer Torkelson,Detroit Tigers,St. Louis Cardinals,0,5,0,2,2,0,1,5,2,0
7,7,Akil Baddoo,Detroit Tigers,St. Louis Cardinals,0,5,1,2,1,0,1,5,3,0
8,8,Matt Vierling,Detroit Tigers,St. Louis Cardinals,0,5,0,0,0,0,1,5,0,0
9,9,Eric Haase,Detroit Tigers,St. Louis Cardinals,0,4,1,1,1,1,2,5,0,0
10,10,Zack Short,Detroit Tigers,St. Louis Cardinals,0,5,1,1,0,0,4,5,2,0
11,11,Lars Nootbaar,St. Louis Cardinals,Detroit Tigers,1,4,1,3,0,1,0,5,3,0
12,12,Paul Goldschmidt,St. Louis Cardinals,Detroit Tigers,1,4,0,0,0,1,3,5,0,0
13,13,Willson Contreras,St. Louis Cardinals,Detroit Tigers,1,5,0,1,0,0,2,5,1,0
14,14,Nolan Arenado,St. Louis Cardinals,Detroit Tigers,1,5,1,1,2,0,1,5,4,1
15,15,Alec Burleson,St. Louis Cardinals,Detroit Tigers,1,5,0,1,0,0,0,5,1,0
16,16,Paul DeJong,St. Louis Cardinals,Detroit Tigers,1,3,1,0,0,2,1,5,0,0
17,17,Brendan Donovan,St. Louis Cardinals,Detroit Tigers,1,3,1,1,0,0,0,3,1,0
18,18,Tommy Edman,St. Louis Cardinals,Detroit Tigers,1,0,0,0,0,1,0,1,0,0
19,19,Nolan Gorman,St. Louis Cardinals,Detroit Tigers,1,1,0,0,0,0,0,1,0,0
20,20,Dylan Carlson,St. Louis Cardinals,Detroit Tigers,1,4,1,1,3,0,0,4,4,1
21,21,Andrew Knizner,St. Louis Cardinals,Detroit Tigers,1,3,0,1,0,0,1,3,1,0
22,22,Juan Yepez,St. Louis Cardinals,Detroit Tigers,1,1,0,0,0,0,0,1,0,0
23,23,Tres Barrera,St. Louis Cardinals,Detroit Tigers,1,0,0,0,0,0,0,0,0,0
24,0,Jon Berti,Miami Marlins,Chicago Cubs,0,4,0,1,0,0,2,4,0,0
25,1,Jorge Soler,Miami Marlins,Chicago Cubs,0,3,2,2,1,1,1,4,5,0
26,2,Peyton Burdick,Miami Marlins,Chicago Cubs,0,0,0,0,0,0,0,0,0,0
27,3,Luis Arraez,Miami Marlins,Chicago Cubs,0,4,0,1,0,0,1,4,0,0
28,4,Yuli Gurriel,Miami Marlins,Chicago Cubs,0,3,0,0,0,1,1,4,0,0
29,5,Bryan De La Cruz,Miami Marlins,Chicago Cubs,0,4,0,2,1,0,0,4,0,0
30,6,Jazz Chisholm Jr.,Miami Marlins,Chicago Cubs,0,3,0,0,0,1,1,4,0,0
31,7,Jean Segura,Miami Marlins,Chicago Cubs,0,4,0,0,0,0,1,4,0,0
32,8,Nick Fortes,Miami Marlins,Chicago Cubs,0,3,0,0,0,0,0,3,0,0
33,9,Xavier Edwards,Miami Marlins,Chicago Cubs,0,3,0,0,0,0,1,3,0,0
34,10,Nico Hoerner,Chicago Cubs,Miami Marlins,1,4,0,2,0,1,0,5,2,0
35,11,Dansby Swanson,Chicago Cubs,Miami Marlins,1,3,0,1,0,2,1,5,1,0
36,12,Ian Happ,Chicago Cubs,Miami Marlins,1,4,0,1,0,1,1,5,1,0
37,13,Seiya Suzuki,Chicago Cubs,Miami Marlins,1,4,0,0,0,0,2,4,0,0
38,14,Cody Bellinger,Chicago Cubs,Miami Marlins,1,4,2,1,0,0,1,4,2,0
39,15,Trey Mancini,Chicago Cubs,Miami Marlins,1,4,0,1,0,0,2,4,2,0
40,16,Nelson Velázquez,Chicago Cubs,Miami Marlins,1,0,1,0,0,0,0,0,0,0
41,17,Matt Mervis,Chicago Cubs,Miami Marlins,1,4,0,1,1,0,3,4,1,0
42,18,Nick Madrigal,Chicago Cubs,Miami Marlins,1,4,1,1,2,0,1,4,1,0
43,19,Tucker Barnhart,Chicago Cubs,Miami Marlins,1,3,0,1,0,0,1,3,1,0
44,20,Miguel Amaya,Chicago Cubs,Miami Marlins,1,1,0,1,1,0,0,1,1,0
45,0,Charlie Blackmon,Colorado Rockies,New York Mets,0,3,1,0,1,1,1,5,0,0
46,1,Randal Grichuk,Colorado Rockies,New York Mets,0,4,1,1,0,1,0,5,1,0
47,2,Kris Bryant,Colorado Rockies,New York Mets,0,3,0,0,0,1,2,5,0,0
48,3,C.J. Cron,Colorado Rockies,New York Mets,0,5,0,1,0,0,2,5,1,0
