,Unnamed: 0,Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,TB,HRs
0,0,Marcus Semien,Texas Rangers,Detroit Tigers,0,4,0,1,0,1,0,5,2,0
1,1,Corey Seager,Texas Rangers,Detroit Tigers,0,5,0,2,0,0,1,5,2,0
2,2,Nathaniel Lowe,Texas Rangers,Detroit Tigers,0,5,0,2,1,0,2,5,2,0
3,3,Adolis García,Texas Rangers,Detroit Tigers,0,4,0,1,0,0,3,4,0,0
4,4,Josh Jung,Texas Rangers,Detroit Tigers,0,4,1,2,0,0,0,4,3,0
5,5,Jonah Heim,Texas Rangers,Detroit Tigers,0,4,0,1,1,0,0,4,1,0
6,6,Leody Taveras,Texas Rangers,Detroit Tigers,0,4,0,1,0,0,0,4,3,0
7,7,Josh H. Smith,Texas Rangers,Detroit Tigers,0,3,0,0,0,1,1,4,0,0
8,8,Bubba Thompson,Texas Rangers,Detroit Tigers,0,2,0,1,0,0,1,2,0,0
9,9,Robbie Grossman,Texas Rangers,Detroit Tigers,0,1,1,0,0,1,1,2,0,0
10,10,Zach McKinstry,Detroit Tigers,Texas Rangers,1,5,1,1,0,0,1,5,1,0
11,11,Akil Baddoo,Detroit Tigers,Texas Rangers,1,3,0,1,0,0,0,3,1,0
12,12,Eric Haase,Detroit Tigers,Texas Rangers,1,1,0,0,0,0,0,1,0,0
13,13,Javier Báez,Detroit Tigers,Texas Rangers,1,4,0,1,1,0,0,4,0,0
14,14,Spencer Torkelson,Detroit Tigers,Texas Rangers,1,4,0,2,0,0,1,4,2,0
15,15,Nick Maton,Detroit Tigers,Texas Rangers,1,2,1,1,0,1,1,3,1,0
16,16,Jonathan Schoop,Detroit Tigers,Texas Rangers,1,1,0,0,0,0,1,1,0,0
17,17,Tyler Nevin,Detroit Tigers,Texas Rangers,1,4,1,2,0,0,1,4,1,0
18,18,Zack Short,Detroit Tigers,Texas Rangers,1,4,0,1,0,0,1,4,1,0
19,19,Jake Rogers,Detroit Tigers,Texas Rangers,1,3,0,0,1,0,2,4,0,0
20,20,Jake Marisnick,Detroit Tigers,Texas Rangers,1,4,0,2,1,0,1,4,0,0
21,0,Mickey Moniak,Los Angeles Angels,Chicago White Sox,0,5,2,2,0,0,1,5,3,0
22,1,Mike Trout,Los Angeles Angels,Chicago White Sox,0,3,2,1,2,0,1,4,4,1
23,2,Luis Rengifo,Los Angeles Angels,Chicago White Sox,0,1,0,0,0,0,0,1,0,0
24,3,Shohei Ohtani,Los Angeles Angels,Chicago White Sox,0,3,3,2,4,1,0,4,8,2
25,4,Chad Wallach,Los Angeles Angels,Chicago White Sox,0,1,1,1,1,0,0,1,4,1
26,5,Taylor Ward,Los Angeles Angels,Chicago White Sox,0,4,2,2,2,0,1,5,5,1
27,6,Matt Thaiss,Los Angeles Angels,Chicago White Sox,0,4,1,1,0,1,0,5,0,0
28,7,Gio Urshela,Los Angeles Angels,Chicago White Sox,0,3,1,1,0,2,1,5,2,0
29,8,Jared Walsh,Los Angeles Angels,Chicago White Sox,0,5,0,2,3,0,0,5,4,0
30,9,Zach Neto,Los Angeles Angels,Chicago White Sox,0,5,0,0,0,0,1,5,0,0
31,10,Livan Soto,Los Angeles Angels,Chicago White Sox,0,4,0,1,0,0,1,4,1,0
32,11,Tim Anderson,Chicago White Sox,Los Angeles Angels,1,3,1,1,0,1,0,4,2,0
