,Unnamed: 0,Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,TB,HRs
0,0,Steven Kwan,Cleveland Guardians,Baltimore Orioles,0,5,1,2,1,0,1,5,3,0
1,1,Amed Rosario,Cleveland Guardians,Baltimore Orioles,0,4,0,0,0,0,0,4,0,0
2,2,José Ramírez,Cleveland Guardians,Baltimore Orioles,0,4,0,1,0,0,1,4,0,0
3,3,Josh Naylor,Cleveland Guardians,Baltimore Orioles,0,4,0,0,0,0,3,4,0,0
4,4,Gabriel Arias,Cleveland Guardians,Baltimore Orioles,0,3,0,0,0,1,0,4,0,0
5,5,Andrés Giménez,Cleveland Guardians,Baltimore Orioles,0,4,0,0,0,0,0,4,0,0
6,6,Myles Straw,Cleveland Guardians,Baltimore Orioles,0,4,1,1,0,0,2,4,1,0
7,7,Will Brennan,Cleveland Guardians,Baltimore Orioles,0,4,2,3,0,0,1,4,5,0
8,8,Cam Gallagher,Cleveland Guardians,Baltimore Orioles,0,3,1,2,2,0,1,4,2,0
9,9,Cedric Mullins,Baltimore Orioles,Cleveland Guardians,1,2,0,0,0,2,1,4,0,0
10,10,Terrin Vavra,Baltimore Orioles,Cleveland Guardians,1,0,0,0,0,0,0,0,0,0
11,11,Austin Hays,Baltimore Orioles,Cleveland Guardians,1,4,0,0,0,0,2,4,0,0
12,12,Anthony Santander,Baltimore Orioles,Cleveland Guardians,1,4,0,3,0,0,1,4,4,0
13,13,Ryan Mountcastle,Baltimore Orioles,Cleveland Guardians,1,4,0,1,0,0,0,4,1,0
14,14,Ramón Urías,Baltimore Orioles,Cleveland Guardians,1,4,0,0,0,0,1,4,0,0
15,15,James McCann,Baltimore Orioles,Cleveland Guardians,1,3,0,1,0,0,1,3,2,0
16,16,Gunnar Henderson,Baltimore Orioles,Cleveland Guardians,1,1,0,0,0,0,1,1,0,0
17,17,Adam Frazier,Baltimore Orioles,Cleveland Guardians,1,4,0,0,0,0,2,4,0,0
18,18,Ryan McKenna,Baltimore Orioles,Cleveland Guardians,1,3,0,0,0,0,2,3,0,0
19,19,Jorge Mateo,Baltimore Orioles,Cleveland Guardians,1,3,0,0,0,0,1,3,0,0
20,0,Marcus Semien,Texas Rangers,Detroit Tigers,0,3,1,1,1,1,1,5,1,0
21,1,Corey Seager,Texas Rangers,Detroit Tigers,0,5,1,2,4,0,0,5,5,0
22,2,Nathaniel Lowe,Texas Rangers,Detroit Tigers,0,5,0,1,0,0,1,5,1,0
23,3,Adolis García,Texas Rangers,Detroit Tigers,0,4,0,0,0,0,2,4,0,0
24,4,Josh Jung,Texas Rangers,Detroit Tigers,0,3,0,1,0,1,0,4,1,0
25,5,Jonah Heim,Texas Rangers,Detroit Tigers,0,4,0,1,0,0,1,4,1,0
26,6,Robbie Grossman,Texas Rangers,Detroit Tigers,0,2,2,0,0,2,0,4,0,0
27,7,Leody Taveras,Texas Rangers,Detroit Tigers,0,4,1,3,0,0,1,4,4,0
28,8,Bubba Thompson,Texas Rangers,Detroit Tigers,0,2,0,0,0,0,0,2,0,0
29,9,Travis Jankowski,Texas Rangers,Detroit Tigers,0,2,0,1,0,0,1,2,1,0
30,10,Zach McKinstry,Detroit Tigers,Texas Rangers,1,3,0,1,0,1,1,4,1,0
31,11,Javier Báez,Detroit Tigers,Texas Rangers,1,4,0,1,0,0,1,4,0,0
32,12,Riley Greene,Detroit Tigers,Texas Rangers,1,4,0,2,0,0,0,4,2,0
33,13,Spencer Torkelson,Detroit Tigers,Texas Rangers,1,3,0,0,0,1,1,4,0,0
34,14,Nick Maton,Detroit Tigers,Texas Rangers,1,1,0,0,0,1,0,2,0,0
35,15,Jonathan Schoop,Detroit Tigers,Texas Rangers,1,2,0,0,0,0,0,2,0,0
36,16,Akil Baddoo,Detroit Tigers,Texas Rangers,1,3,0,1,0,1,0,4,0,0
37,17,Eric Haase,Detroit Tigers,Texas Rangers,1,3,0,0,0,1,0,4,0,0
38,18,Andy Ibáñez,Detroit Tigers,Texas Rangers,1,4,0,0,0,0,1,4,0,0
39,19,Zack Short,Detroit Tigers,Texas Rangers,1,3,0,0,0,0,1,3,0,0
40,0,Nick Pratto,Kansas City Royals,St. Louis Cardinals,0,6,1,3,0,0,2,6,4,0
41,1,Vinnie Pasquantino,Kansas City Royals,St. Louis Cardinals,0,5,0,3,2,0,0,5,4,0
42,2,Jackie Bradley Jr.,Kansas City Royals,St. Louis Cardinals,0,1,0,0,0,0,1,1,0,0
43,3,Salvador Perez,Kansas City Royals,St. Louis Cardinals,0,5,1,1,0,0,1,5,0,0
44,4,Matt Duffy,Kansas City Royals,St. Louis Cardinals,0,1,0,0,0,0,0,1,0,0
45,5,Bobby Witt,Kansas City Royals,St. Louis Cardinals,0,4,1,1,1,0,1,5,4,0
46,6,MJ Melendez,Kansas City Royals,St. Louis Cardinals,0,3,2,1,1,2,1,5,3,0
47,7,Michael Massey,Kansas City Royals,St. Louis Cardinals,0,3,1,2,2,1,0,5,5,0
48,8,Freddy Fermin,Kansas City Royals,St. Louis Cardinals,0,4,0,0,1,0,2,5,0,0
49,9,Nicky Lopez,Kansas City Royals,St. Louis Cardinals,0,5,1,4,0,0,1,5,4,0
50,10,Drew Waters,Kansas City Royals,St. Louis Cardinals,0,5,0,1,0,0,3,5,1,0
