,Unnamed: 0,Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,TB,HRs
0,0,Ronald Acuna Jr.,Atlanta Braves,Detroit Tigers,0,5,0,1,3,0,0,5,0,0
1,1,Matt Olson,Atlanta Braves,Detroit Tigers,0,4,0,2,0,1,1,5,0,0
2,2,Austin Riley,Atlanta Braves,Detroit Tigers,0,4,0,0,0,1,0,5,0,0
3,3,Sean Murphy,Atlanta Braves,Detroit Tigers,0,4,0,0,0,1,0,5,0,0
4,4,Sam Hilliard,Atlanta Braves,Detroit Tigers,0,0,0,0,0,0,0,0,0,0
5,5,Marcell Ozuna,Atlanta Braves,Detroit Tigers,0,1,1,1,0,0,0,2,1,0
6,6,Travis d'Arnaud,Atlanta Braves,Detroit Tigers,0,3,0,0,0,0,1,3,0,0
7,7,Eddie Rosario,Atlanta Braves,Detroit Tigers,0,5,0,0,0,0,1,5,0,0
8,8,Ozzie Albies,Atlanta Braves,Detroit Tigers,0,2,1,0,1,1,1,4,0,0
9,9,Orlando Arcia,Atlanta Braves,Detroit Tigers,0,4,1,1,0,0,1,4,1,0
10,10,Michael Harris II,Atlanta Braves,Detroit Tigers,0,4,2,3,1,0,0,4,0,1
11,11,Zach McKinstry,Detroit Tigers,Atlanta Braves,1,3,0,0,0,0,2,3,0,0
12,12,Jonathan Schoop,Detroit Tigers,Atlanta Braves,1,3,1,1,0,0,1,3,0,0
13,13,Spencer Torkelson,Detroit Tigers,Atlanta Braves,1,6,1,3,3,0,1,6,6,1
14,14,Kerry Carpenter,Detroit Tigers,Atlanta Braves,1,5,0,1,0,0,2,5,0,0
15,15,Jake Marisnick,Detroit Tigers,Atlanta Braves,1,0,0,0,0,0,0,0,0,0
16,16,Javier Báez,Detroit Tigers,Atlanta Braves,1,5,1,2,0,0,2,5,0,0
17,17,Nick Maton,Detroit Tigers,Atlanta Braves,1,5,1,0,0,0,2,5,0,0
18,18,Matt Vierling,Detroit Tigers,Atlanta Braves,1,4,0,2,0,1,1,5,3,0
19,19,Zack Short,Detroit Tigers,Atlanta Braves,1,5,0,2,2,0,1,5,1,0
20,20,Andy Ibáñez,Detroit Tigers,Atlanta Braves,1,4,2,3,1,1,1,5,0,0
