,Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,TB,HRs
0,Mike Tauchman,Chicago Cubs,New York Yankees,0,4,1,1,2,0,1,4,4,1
1,Nico Hoerner,Chicago Cubs,New York Yankees,0,4,0,0,1,0,1,4,0,0
2,Ian Happ,Chicago Cubs,New York Yankees,0,4,0,0,0,0,0,4,0,0
3,Seiya Suzuki,Chicago Cubs,New York Yankees,0,4,0,1,0,0,1,4,0,0
4,Cody Bellinger,Chicago Cubs,New York Yankees,0,4,0,0,0,0,0,4,0,0
5,Christopher Morel,Chicago Cubs,New York Yankees,0,2,0,0,0,1,2,4,0,0
6,Yan Gomes,Chicago Cubs,New York Yankees,0,4,0,1,0,0,1,4,1,0
7,Trey Mancini,Chicago Cubs,New York Yankees,0,3,0,0,0,0,0,3,0,0
8,Miles Mastrobuoni,Chicago Cubs,New York Yankees,0,3,2,2,0,0,0,3,3,0
9,Anthony Volpe,New York Yankees,Chicago Cubs,1,3,0,0,0,1,1,4,0,0
10,Gleyber Torres,New York Yankees,Chicago Cubs,1,3,2,2,0,1,1,4,2,0
11,Giancarlo Stanton,New York Yankees,Chicago Cubs,1,3,3,2,3,1,0,4,8,2
12,Oswaldo Cabrera,New York Yankees,Chicago Cubs,1,0,0,0,0,0,0,0,0,0
13,Anthony Rizzo,New York Yankees,Chicago Cubs,1,4,0,1,0,0,0,4,1,0
14,Harrison Bader,New York Yankees,Chicago Cubs,1,4,0,1,2,0,1,4,2,0
15,Josh Donaldson,New York Yankees,Chicago Cubs,1,3,1,1,1,1,1,4,4,1
16,DJ LeMahieu,New York Yankees,Chicago Cubs,1,4,0,1,0,0,0,4,2,0
17,Isiah Kiner-Falefa,New York Yankees,Chicago Cubs,1,2,0,0,0,1,2,3,0,0
18,Jose Trevino,New York Yankees,Chicago Cubs,1,3,0,0,0,0,0,3,0,0
0,Bo Bichette,Toronto Blue Jays,Detroit Tigers,0,3,0,0,0,0,1,4,0,0
1,Brandon Belt,Toronto Blue Jays,Detroit Tigers,0,3,0,0,0,1,1,4,0,0
2,Vladimir Guerrero Jr.,Toronto Blue Jays,Detroit Tigers,0,4,0,0,0,0,0,4,0,0
3,Matt Chapman,Toronto Blue Jays,Detroit Tigers,0,3,0,0,0,0,1,3,0,0
4,Cavan Biggio,Toronto Blue Jays,Detroit Tigers,0,2,0,0,0,1,1,3,0,0
5,Whit Merrifield,Toronto Blue Jays,Detroit Tigers,0,2,0,0,0,1,1,3,0,0
6,Daulton Varsho,Toronto Blue Jays,Detroit Tigers,0,3,0,0,0,0,1,3,0,0
7,Alejandro Kirk,Toronto Blue Jays,Detroit Tigers,0,3,0,0,0,0,0,3,0,0
8,Kevin Kiermaier,Toronto Blue Jays,Detroit Tigers,0,3,0,0,0,0,1,3,0,0
9,Zach McKinstry,Detroit Tigers,Toronto Blue Jays,1,4,0,0,0,0,0,4,0,0
10,Riley Greene,Detroit Tigers,Toronto Blue Jays,1,2,1,2,0,2,0,4,2,0
11,Spencer Torkelson,Detroit Tigers,Toronto Blue Jays,1,4,1,1,1,0,3,4,2,0
12,Kerry Carpenter,Detroit Tigers,Toronto Blue Jays,1,4,0,1,1,0,1,4,3,0
13,Matt Vierling,Detroit Tigers,Toronto Blue Jays,1,2,0,0,0,1,1,3,0,0
14,Javier Báez,Detroit Tigers,Toronto Blue Jays,1,3,0,0,0,0,1,3,0,0
15,Eric Haase,Detroit Tigers,Toronto Blue Jays,1,3,0,0,0,0,2,3,0,0
16,Zack Short,Detroit Tigers,Toronto Blue Jays,1,3,0,0,0,0,1,3,0,0
17,Jake Marisnick,Detroit Tigers,Toronto Blue Jays,1,3,0,1,0,0,1,3,1,0
0,Brendan Donovan,St. Louis Cardinals,Chicago White Sox,0,5,0,0,1,0,3,5,0,0
1,Paul Goldschmidt,St. Louis Cardinals,Chicago White Sox,0,4,0,1,0,0,1,4,1,0
2,Lars Nootbaar,St. Louis Cardinals,Chicago White Sox,0,4,0,1,0,0,2,4,1,0
3,Nolan Arenado,St. Louis Cardinals,Chicago White Sox,0,4,0,2,0,0,0,4,2,0
4,Nolan Gorman,St. Louis Cardinals,Chicago White Sox,0,4,1,0,0,0,3,4,0,0
5,Jordan Walker,St. Louis Cardinals,Chicago White Sox,0,4,1,2,1,0,1,4,5,0
6,Paul DeJong,St. Louis Cardinals,Chicago White Sox,0,4,0,1,1,0,1,4,1,0
7,Iván Herrera,St. Louis Cardinals,Chicago White Sox,0,4,1,1,0,0,3,4,0,0
8,Dylan Carlson,St. Louis Cardinals,Chicago White Sox,0,1,0,0,0,3,0,4,0,0
9,Zach Remillard,Chicago White Sox,St. Louis Cardinals,1,4,0,0,0,0,2,4,0,0
