,Unnamed: 0,Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,TB,HRs
0,0,Mookie Betts,Los Angeles Dodgers,Chicago Cubs,0,3,0,0,0,1,0,4,0,0
1,1,Freddie Freeman,Los Angeles Dodgers,Chicago Cubs,0,2,0,0,0,0,0,2,0,0
2,2,Chris Taylor,Los Angeles Dodgers,Chicago Cubs,0,2,0,0,0,0,2,2,0,0
3,3,J.D. Martinez,Los Angeles Dodgers,Chicago Cubs,0,3,0,0,0,0,1,3,0,0
4,4,Jason Heyward,Los Angeles Dodgers,Chicago Cubs,0,1,0,0,0,0,0,1,0,0
5,5,Max Muncy,Los Angeles Dodgers,Chicago Cubs,0,2,0,0,0,0,2,2,0,0
6,6,David Peralta,Los Angeles Dodgers,Chicago Cubs,0,1,0,1,0,0,0,1,1,0
7,7,Miguel Vargas,Los Angeles Dodgers,Chicago Cubs,0,3,0,0,0,0,1,3,0,0
8,8,James Outman,Los Angeles Dodgers,Chicago Cubs,0,3,0,0,0,0,2,3,0,0
9,9,Trayce Thompson,Los Angeles Dodgers,Chicago Cubs,0,3,0,0,0,0,3,3,0,0
10,10,Luke Williams,Los Angeles Dodgers,Chicago Cubs,0,3,0,0,0,0,2,3,0,0
11,11,Austin Wynns,Los Angeles Dodgers,Chicago Cubs,0,2,0,0,0,1,0,3,0,0
12,12,Nico Hoerner,Chicago Cubs,Los Angeles Dodgers,1,5,1,4,4,0,0,5,7,1
13,13,Edwin Rios,Chicago Cubs,Los Angeles Dodgers,1,0,0,0,0,0,0,0,0,0
14,14,Dansby Swanson,Chicago Cubs,Los Angeles Dodgers,1,4,1,1,0,1,2,5,1,0
15,15,Ian Happ,Chicago Cubs,Los Angeles Dodgers,1,4,2,1,0,1,2,5,2,0
16,16,Luis Torrens,Chicago Cubs,Los Angeles Dodgers,1,0,0,0,0,0,0,0,0,0
17,17,Seiya Suzuki,Chicago Cubs,Los Angeles Dodgers,1,4,1,2,2,1,1,5,3,0
18,18,Patrick Wisdom,Chicago Cubs,Los Angeles Dodgers,1,5,2,2,3,0,3,5,6,1
19,19,Cody Bellinger,Chicago Cubs,Los Angeles Dodgers,1,4,2,2,1,1,0,5,6,1
20,20,Trey Mancini,Chicago Cubs,Los Angeles Dodgers,1,5,2,3,3,0,0,5,6,1
21,21,Yan Gomes,Chicago Cubs,Los Angeles Dodgers,1,5,1,1,0,0,0,5,0,0
22,22,Nick Madrigal,Chicago Cubs,Los Angeles Dodgers,1,4,1,1,0,0,0,4,3,0
23,0,Jonathan India,Cincinnati Reds,Pittsburgh Pirates,0,4,0,1,0,0,0,4,1,0
24,1,TJ Friedl,Cincinnati Reds,Pittsburgh Pirates,0,4,0,1,0,0,1,4,1,0
25,2,Spencer Steer,Cincinnati Reds,Pittsburgh Pirates,0,3,0,1,0,0,1,4,1,0
26,3,Jake Fraley,Cincinnati Reds,Pittsburgh Pirates,0,4,0,0,0,0,1,4,0,0
27,4,Tyler Stephenson,Cincinnati Reds,Pittsburgh Pirates,0,4,1,1,0,0,2,4,1,0
28,5,Wil Myers,Cincinnati Reds,Pittsburgh Pirates,0,4,0,0,0,0,1,4,0,0
29,6,Jason Vosler,Cincinnati Reds,Pittsburgh Pirates,0,3,1,0,0,1,2,4,0,0
30,7,Nick Senzel,Cincinnati Reds,Pittsburgh Pirates,0,4,0,1,1,0,0,4,1,0
31,8,Jose Barrero,Cincinnati Reds,Pittsburgh Pirates,0,2,0,0,1,0,0,3,0,0
32,9,Ke'Bryan Hayes,Pittsburgh Pirates,Cincinnati Reds,1,4,0,0,0,0,0,4,0,0
33,10,Bryan Reynolds,Pittsburgh Pirates,Cincinnati Reds,1,3,0,0,0,1,1,4,0,0
34,11,Andrew McCutchen,Pittsburgh Pirates,Cincinnati Reds,1,3,1,0,0,1,1,4,0,0
35,12,Carlos Santana,Pittsburgh Pirates,Cincinnati Reds,1,4,0,1,1,0,1,4,2,0
36,13,Connor Joe,Pittsburgh Pirates,Cincinnati Reds,1,3,2,3,0,1,0,4,4,0
37,14,Ji Hwan Bae,Pittsburgh Pirates,Cincinnati Reds,1,0,0,0,0,0,0,0,0,0
38,15,Jack Suwinski,Pittsburgh Pirates,Cincinnati Reds,1,3,1,0,0,1,2,4,0,0
39,16,Mark Mathias,Pittsburgh Pirates,Cincinnati Reds,1,4,0,1,2,0,0,4,1,0
40,17,Tucupita Marcano,Pittsburgh Pirates,Cincinnati Reds,1,0,0,0,0,0,0,0,0,0
41,18,Rodolfo Castro,Pittsburgh Pirates,Cincinnati Reds,1,2,0,0,0,2,1,4,0,0
42,19,Austin Hedges,Pittsburgh Pirates,Cincinnati Reds,1,3,0,1,0,0,1,4,0,0
43,0,Andrew Benintendi,Chicago White Sox,Tampa Bay Rays,0,4,0,2,1,2,0,6,2,0
44,1,Luis Robert Jr.,Chicago White Sox,Tampa Bay Rays,0,6,0,0,0,0,2,6,0,0
45,2,Andrew Vaughn,Chicago White Sox,Tampa Bay Rays,0,4,1,1,0,1,1,5,2,0
46,3,Eloy Jiménez,Chicago White Sox,Tampa Bay Rays,0,4,1,1,1,1,2,5,0,0
47,4,Yasmani Grandal,Chicago White Sox,Tampa Bay Rays,0,4,2,2,0,1,1,5,3,0
48,5,Jake Burger,Chicago White Sox,Tampa Bay Rays,0,4,1,1,0,0,2,5,2,0
49,6,Romy Gonzalez,Chicago White Sox,Tampa Bay Rays,0,0,0,0,0,0,0,0,0,0
50,7,Oscar Colás,Chicago White Sox,Tampa Bay Rays,0,4,2,1,1,1,1,5,0,0
51,8,Elvis Andrus,Chicago White Sox,Tampa Bay Rays,0,3,0,1,2,1,1,5,1,0
52,9,Lenyn Sosa,Chicago White Sox,Tampa Bay Rays,0,4,0,1,1,1,1,5,1,0
53,10,Yandy Díaz,Tampa Bay Rays,Chicago White Sox,1,5,0,2,1,0,2,5,0,0
54,11,Vidal Bruján,Tampa Bay Rays,Chicago White Sox,1,0,1,0,0,0,0,0,0,0
55,12,Brandon Lowe,Tampa Bay Rays,Chicago White Sox,1,4,2,1,2,1,2,5,4,1
56,13,Randy Arozarena,Tampa Bay Rays,Chicago White Sox,1,3,1,1,0,1,2,4,1,0
57,14,Wander Franco,Tampa Bay Rays,Chicago White Sox,1,3,0,0,0,1,1,4,0,0
58,15,Josh Lowe,Tampa Bay Rays,Chicago White Sox,1,4,1,2,2,0,1,4,3,0
59,16,Harold Ramírez,Tampa Bay Rays,Chicago White Sox,1,3,2,2,2,1,1,4,0,0
60,17,Isaac Paredes,Tampa Bay Rays,Chicago White Sox,1,4,0,0,0,0,0,4,0,0
61,18,Luke Raley,Tampa Bay Rays,Chicago White Sox,1,3,0,0,0,0,3,3,0,0
62,19,Manuel Margot,Tampa Bay Rays,Chicago White Sox,1,1,0,0,0,0,0,1,0,0
63,20,Christian Bethancourt,Tampa Bay Rays,Chicago White Sox,1,4,1,2,1,0,2,4,5,1
64,0,Nick Maton,Detroit Tigers,Baltimore Orioles,0,4,0,0,0,0,2,4,0,0
65,1,Riley Greene,Detroit Tigers,Baltimore Orioles,0,4,0,1,0,0,1,4,0,0
66,2,Javier Báez,Detroit Tigers,Baltimore Orioles,0,4,0,1,1,0,0,4,0,0
67,3,Kerry Carpenter,Detroit Tigers,Baltimore Orioles,0,4,0,0,0,0,1,4,0,0
68,4,Spencer Torkelson,Detroit Tigers,Baltimore Orioles,0,3,0,0,0,0,2,3,0,0
69,5,Matt Vierling,Detroit Tigers,Baltimore Orioles,0,2,0,0,0,1,1,3,0,0
70,6,Miguel Cabrera,Detroit Tigers,Baltimore Orioles,0,3,0,0,0,0,0,3,0,0
71,7,Jonathan Schoop,Detroit Tigers,Baltimore Orioles,0,2,0,0,0,0,0,2,0,0
72,8,Zach McKinstry,Detroit Tigers,Baltimore Orioles,0,1,0,0,0,0,1,1,0,0
73,9,Jake Rogers,Detroit Tigers,Baltimore Orioles,0,2,0,2,0,0,0,2,2,0
74,10,Akil Baddoo,Detroit Tigers,Baltimore Orioles,0,1,1,1,0,0,0,1,1,0
75,11,Eric Haase,Detroit Tigers,Baltimore Orioles,0,0,0,0,0,0,0,0,0,0
76,12,Cedric Mullins,Baltimore Orioles,Detroit Tigers,1,3,0,2,0,1,1,4,3,0
77,13,Adley Rutschman,Baltimore Orioles,Detroit Tigers,1,4,0,0,0,0,1,4,0,0
78,14,Ryan Mountcastle,Baltimore Orioles,Detroit Tigers,1,4,1,1,0,0,0,4,1,0
79,15,Anthony Santander,Baltimore Orioles,Detroit Tigers,1,4,0,1,0,0,0,4,1,0
80,16,Adam Frazier,Baltimore Orioles,Detroit Tigers,1,4,0,0,1,0,2,4,0,0
81,17,Austin Hays,Baltimore Orioles,Detroit Tigers,1,3,1,1,1,0,0,3,4,1
82,18,Gunnar Henderson,Baltimore Orioles,Detroit Tigers,1,3,0,1,0,0,1,3,2,0
83,19,Ramón Urías,Baltimore Orioles,Detroit Tigers,1,3,0,1,0,0,2,3,0,0
84,20,Terrin Vavra,Baltimore Orioles,Detroit Tigers,1,1,0,0,0,0,0,1,0,0
85,21,Ryan McKenna,Baltimore Orioles,Detroit Tigers,1,2,0,0,0,0,1,2,0,0
86,0,George Springer,Toronto Blue Jays,New York Yankees,0,5,1,1,0,0,1,5,1,0
87,1,Bo Bichette,Toronto Blue Jays,New York Yankees,0,4,1,1,0,1,0,5,0,0
88,2,Vladimir Guerrero Jr.,Toronto Blue Jays,New York Yankees,0,4,2,2,2,0,0,5,0,1
89,3,Matt Chapman,Toronto Blue Jays,New York Yankees,0,3,0,0,0,2,2,5,0,0
