,Unnamed: 0,Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,TB,HRs
0,0,Bryson Stott,Philadelphia Phillies,Cincinnati Reds,0,5,0,1,0,0,1,5,2,0
1,1,Trea Turner,Philadelphia Phillies,Cincinnati Reds,0,5,2,2,0,0,0,5,2,0
2,2,Kyle Schwarber,Philadelphia Phillies,Cincinnati Reds,0,3,2,2,1,2,0,5,3,0
3,3,Nick Castellanos,Philadelphia Phillies,Cincinnati Reds,0,4,1,2,1,1,1,5,3,0
4,4,Brandon Marsh,Philadelphia Phillies,Cincinnati Reds,0,5,1,1,1,0,2,5,3,0
5,5,J.T. Realmuto,Philadelphia Phillies,Cincinnati Reds,0,4,1,2,2,0,0,5,3,0
6,6,Alec Bohm,Philadelphia Phillies,Cincinnati Reds,0,3,0,1,2,1,0,5,1,0
7,7,Jake Cave,Philadelphia Phillies,Cincinnati Reds,0,5,0,1,0,0,0,5,0,0
8,8,Edmundo Sosa,Philadelphia Phillies,Cincinnati Reds,0,4,1,1,1,0,2,4,4,0
9,9,Jonathan India,Cincinnati Reds,Philadelphia Phillies,1,4,0,1,2,0,0,5,1,0
10,10,TJ Friedl,Cincinnati Reds,Philadelphia Phillies,1,5,0,1,0,0,0,5,2,0
11,11,Jake Fraley,Cincinnati Reds,Philadelphia Phillies,1,4,0,1,1,0,1,4,1,0
12,12,Tyler Stephenson,Cincinnati Reds,Philadelphia Phillies,1,3,0,0,0,1,1,4,0,0
13,13,Wil Myers,Cincinnati Reds,Philadelphia Phillies,1,3,0,1,0,1,0,4,1,0
14,14,Jason Vosler,Cincinnati Reds,Philadelphia Phillies,1,3,0,0,0,0,2,3,0,0
15,15,Stuart Fairchild,Cincinnati Reds,Philadelphia Phillies,1,1,0,0,0,0,1,1,0,0
16,16,Spencer Steer,Cincinnati Reds,Philadelphia Phillies,1,3,1,1,0,1,0,4,1,0
17,17,Nick Senzel,Cincinnati Reds,Philadelphia Phillies,1,4,1,0,0,0,1,4,0,0
