,Unnamed: 0,Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,TB,HRs
0,0,Brandon Nimmo,New York Mets,Milwaukee Brewers,0,2,0,0,0,2,1,4,0,0
1,1,Starling Marte,New York Mets,Milwaukee Brewers,0,4,0,0,0,0,1,4,0,0
2,2,Francisco Lindor,New York Mets,Milwaukee Brewers,0,1,0,0,0,2,1,3,0,0
3,3,Eduardo Escobar,New York Mets,Milwaukee Brewers,0,0,0,0,0,1,0,1,0,0
4,4,Pete Alonso,New York Mets,Milwaukee Brewers,0,4,0,0,0,0,1,4,0,0
5,5,Jeff McNeil,New York Mets,Milwaukee Brewers,0,4,0,0,0,0,1,4,0,0
6,6,Mark Canha,New York Mets,Milwaukee Brewers,0,4,0,0,0,0,2,4,0,0
7,7,Daniel Vogelbach,New York Mets,Milwaukee Brewers,0,3,0,1,0,0,1,3,1,0
8,8,Tim Locastro,New York Mets,Milwaukee Brewers,0,0,0,0,0,0,0,1,0,0
9,9,Omar Narváez,New York Mets,Milwaukee Brewers,0,3,0,0,0,1,1,4,0,0
10,10,Luis Guillorme,New York Mets,Milwaukee Brewers,0,4,0,2,0,0,0,4,2,0
11,11,Christian Yelich,Milwaukee Brewers,New York Mets,1,4,1,0,0,1,4,5,0,0
12,12,Jesse Winker,Milwaukee Brewers,New York Mets,1,3,1,1,1,2,0,5,1,0
13,13,Willy Adames,Milwaukee Brewers,New York Mets,1,5,1,1,1,0,1,5,1,0
14,14,Rowdy Tellez,Milwaukee Brewers,New York Mets,1,4,1,1,0,1,0,5,1,0
15,15,William Contreras,Milwaukee Brewers,New York Mets,1,5,0,1,1,0,0,5,1,0
16,16,Garrett Mitchell,Milwaukee Brewers,New York Mets,1,4,2,1,0,1,0,5,1,0
17,17,Brian Anderson,Milwaukee Brewers,New York Mets,1,3,2,2,3,0,1,3,5,1
18,18,Owen Miller,Milwaukee Brewers,New York Mets,1,0,0,0,0,1,0,1,0,0
19,19,Brice Turang,Milwaukee Brewers,New York Mets,1,3,2,2,4,1,0,4,5,1
20,20,Joey Wiemer,Milwaukee Brewers,New York Mets,1,3,0,1,0,1,0,4,1,0
21,0,LaMonte Wade Jr.,San Francisco Giants,Chicago White Sox,0,6,0,2,0,0,2,6,0,0
22,1,Michael Conforto,San Francisco Giants,Chicago White Sox,0,6,1,2,1,0,3,6,5,1
23,2,Thairo Estrada,San Francisco Giants,Chicago White Sox,0,4,2,2,1,1,1,5,5,1
24,3,J.D. Davis,San Francisco Giants,Chicago White Sox,0,1,1,0,0,0,0,1,0,0
