,Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,TB,HRs
2,Andrew McCutchen,Pittsburgh Pirates,New York Mets,0,3,0,0,0,1,1,4,0,0
3,Jack Suwinski,Pittsburgh Pirates,New York Mets,0,3,0,1,0,1,1,4,2,0
4,Connor Joe,Pittsburgh Pirates,New York Mets,0,3,1,1,0,1,0,4,1,0
5,Endy Rodríguez,Pittsburgh Pirates,New York Mets,0,4,0,1,0,0,0,4,0,0
6,Liover Peguero,Pittsburgh Pirates,New York Mets,0,3,0,0,0,1,0,4,0,0
7,Alfonso Rivas,Pittsburgh Pirates,New York Mets,0,3,0,0,0,0,3,4,0,0
8,Alika Williams,Pittsburgh Pirates,New York Mets,0,3,0,1,1,0,0,3,1,0
9,Henry Davis,Pittsburgh Pirates,New York Mets,0,0,0,0,0,1,0,1,0,0
10,Brandon Nimmo,New York Mets,Pittsburgh Pirates,1,3,0,1,1,2,0,5,1,0
11,Francisco Lindor,New York Mets,Pittsburgh Pirates,1,5,0,1,2,0,0,5,1,0
12,Pete Alonso,New York Mets,Pittsburgh Pirates,1,4,1,1,1,1,2,5,4,1
13,Jeff McNeil,New York Mets,Pittsburgh Pirates,1,4,1,1,0,1,0,5,1,0
14,Daniel Vogelbach,New York Mets,Pittsburgh Pirates,1,1,1,0,0,2,0,3,0,0
15,Francisco Alvarez,New York Mets,Pittsburgh Pirates,1,2,0,0,0,0,2,2,0,0
16,DJ Stewart,New York Mets,Pittsburgh Pirates,1,4,2,2,3,0,0,4,8,2
17,Tim Locastro,New York Mets,Pittsburgh Pirates,1,0,0,0,0,0,0,0,0,0
18,Omar Narváez,New York Mets,Pittsburgh Pirates,1,4,1,1,0,0,0,4,0,0
19,Rafael Ortega,New York Mets,Pittsburgh Pirates,1,3,2,2,1,1,0,4,3,0
20,Jonathan Araúz,New York Mets,Pittsburgh Pirates,1,3,0,0,0,1,3,4,0,0
0,Ketel Marte,Arizona Diamondbacks,Colorado Rockies,0,5,0,1,0,0,0,5,1,0
1,Kyle Lewis,Arizona Diamondbacks,Colorado Rockies,0,4,1,2,0,1,1,5,3,0
2,Tommy Pham,Arizona Diamondbacks,Colorado Rockies,0,3,2,1,1,1,0,5,1,0
3,Christian Walker,Arizona Diamondbacks,Colorado Rockies,0,3,3,3,4,2,0,5,9,2
4,Lourdes Gurriel Jr.,Arizona Diamondbacks,Colorado Rockies,0,2,0,0,0,0,0,2,0,0
5,Corbin Carroll,Arizona Diamondbacks,Colorado Rockies,0,3,1,2,0,0,0,3,2,0
6,Buddy Kennedy,Arizona Diamondbacks,Colorado Rockies,0,3,1,1,1,1,1,4,1,0
7,Geraldo Perdomo,Arizona Diamondbacks,Colorado Rockies,0,0,0,0,0,0,0,0,0,0
8,Nick Ahmed,Arizona Diamondbacks,Colorado Rockies,0,4,0,1,3,0,1,4,3,0
9,Alek Thomas,Arizona Diamondbacks,Colorado Rockies,0,3,1,0,0,0,0,4,0,0
10,Jose Herrera,Arizona Diamondbacks,Colorado Rockies,0,3,0,1,0,1,0,4,1,0
11,Ezequiel Tovar,Colorado Rockies,Arizona Diamondbacks,1,4,2,3,0,0,1,5,3,0
12,Jurickson Profar,Colorado Rockies,Arizona Diamondbacks,1,5,1,1,0,0,1,5,2,0
13,Michael Toglia,Colorado Rockies,Arizona Diamondbacks,1,0,0,0,0,0,0,0,0,0
14,Ryan McMahon,Colorado Rockies,Arizona Diamondbacks,1,5,1,3,2,0,1,5,6,1
15,Brendan Rodgers,Colorado Rockies,Arizona Diamondbacks,1,4,1,2,3,1,0,5,4,0
16,Nolan Jones,Colorado Rockies,Arizona Diamondbacks,1,4,1,1,2,1,1,5,4,1
17,Elehuris Montero,Colorado Rockies,Arizona Diamondbacks,1,3,0,0,0,1,3,4,0,0
18,Charlie Blackmon,Colorado Rockies,Arizona Diamondbacks,1,1,0,1,0,0,0,1,0,0
19,Alan Trejo,Colorado Rockies,Arizona Diamondbacks,1,3,0,0,0,2,1,5,0,0
20,Austin Wynns,Colorado Rockies,Arizona Diamondbacks,1,4,0,1,0,0,1,4,2,0
21,Elias Díaz,Colorado Rockies,Arizona Diamondbacks,1,1,0,0,0,0,0,1,0,0
22,Brenton Doyle,Colorado Rockies,Arizona Diamondbacks,1,4,1,1,0,0,1,4,1,0
23,Harold Castro,Colorado Rockies,Arizona Diamondbacks,1,1,0,0,0,0,1,1,0,0
0,Yandy Díaz,Tampa Bay Rays,San Francisco Giants,0,5,1,2,0,0,1,5,0,0
1,Brandon Lowe,Tampa Bay Rays,San Francisco Giants,0,4,2,1,2,1,1,5,4,0
2,Randy Arozarena,Tampa Bay Rays,San Francisco Giants,0,5,1,2,0,0,0,5,3,0
3,Isaac Paredes,Tampa Bay Rays,San Francisco Giants,0,5,0,3,1,0,0,5,3,0
4,Josh Lowe,Tampa Bay Rays,San Francisco Giants,0,5,1,2,1,0,2,5,5,0
5,Harold Ramírez,Tampa Bay Rays,San Francisco Giants,0,4,0,1,0,0,0,4,0,0
6,Osleivis Basabe,Tampa Bay Rays,San Francisco Giants,0,4,0,0,0,0,1,4,0,0
7,Jose Siri,Tampa Bay Rays,San Francisco Giants,0,2,0,1,0,0,0,2,1,0
8,Luke Raley,Tampa Bay Rays,San Francisco Giants,0,2,1,1,1,0,0,2,4,0
9,Christian Bethancourt,Tampa Bay Rays,San Francisco Giants,0,4,0,1,0,0,1,4,1,0
10,Wade Meckler,San Francisco Giants,Tampa Bay Rays,1,3,0,1,0,0,2,3,1,0
11,Austin Slater,San Francisco Giants,Tampa Bay Rays,1,1,0,0,0,0,0,1,0,0
12,Joc Pederson,San Francisco Giants,Tampa Bay Rays,1,3,0,2,0,1,0,4,3,0
13,Wilmer Flores,San Francisco Giants,Tampa Bay Rays,1,4,0,1,0,0,0,4,1,0
14,Michael Conforto,San Francisco Giants,Tampa Bay Rays,1,3,0,0,0,1,2,4,0,0
15,J.D. Davis,San Francisco Giants,Tampa Bay Rays,1,4,0,1,0,0,1,4,1,0
16,Blake Sabol,San Francisco Giants,Tampa Bay Rays,1,4,1,0,0,0,0,4,0,0
17,Thairo Estrada,San Francisco Giants,Tampa Bay Rays,1,4,0,1,0,0,1,4,1,0
18,Johan Camargo,San Francisco Giants,Tampa Bay Rays,1,3,0,2,0,0,0,3,2,0
19,Heliot Ramos,San Francisco Giants,Tampa Bay Rays,1,2,0,0,0,0,1,2,0,0
20,LaMonte Wade Jr.,San Francisco Giants,Tampa Bay Rays,1,0,0,0,1,1,0,1,0,0
0,Steven Kwan,Cleveland Guardians,Cincinnati Reds,0,4,0,0,0,0,1,4,0,0
1,José Ramírez,Cleveland Guardians,Cincinnati Reds,0,4,0,2,1,0,1,4,0,0
2,Ramón Laureano,Cleveland Guardians,Cincinnati Reds,0,4,0,1,0,0,1,4,0,0
3,Oscar Gonzalez,Cleveland Guardians,Cincinnati Reds,0,4,0,0,0,0,2,4,0,0
4,Brayan Rocchio,Cleveland Guardians,Cincinnati Reds,0,4,0,3,0,0,0,4,3,0
5,Tyler Freeman,Cleveland Guardians,Cincinnati Reds,0,4,0,0,0,0,1,4,0,0
6,Gabriel Arias,Cleveland Guardians,Cincinnati Reds,0,3,1,1,1,0,1,3,4,1
7,Myles Straw,Cleveland Guardians,Cincinnati Reds,0,3,1,2,0,0,0,3,2,0
8,Cam Gallagher,Cleveland Guardians,Cincinnati Reds,0,1,0,0,0,0,0,1,0,0
9,Bo Naylor,Cleveland Guardians,Cincinnati Reds,0,2,0,0,0,0,2,2,0,0
10,TJ Friedl,Cincinnati Reds,Cleveland Guardians,1,5,3,3,0,0,0,5,3,0
11,Matt McLain,Cincinnati Reds,Cleveland Guardians,1,5,1,3,3,0,0,5,7,1
12,Elly De La Cruz,Cincinnati Reds,Cleveland Guardians,1,4,0,0,0,1,1,5,0,0
13,Spencer Steer,Cincinnati Reds,Cleveland Guardians,1,4,0,0,0,0,0,5,0,0
14,Joey Votto,Cincinnati Reds,Cleveland Guardians,1,5,1,2,1,0,2,5,2,0
15,Christian Encarnacion-Strand,Cincinnati Reds,Cleveland Guardians,1,3,1,1,0,2,1,5,0,0
16,Stuart Fairchild,Cincinnati Reds,Cleveland Guardians,1,4,1,2,2,0,0,4,5,1
17,Will Benson,Cincinnati Reds,Cleveland Guardians,1,3,0,0,0,1,1,4,0,0
18,Luke Maile,Cincinnati Reds,Cleveland Guardians,1,4,0,0,0,0,1,4,0,0
0,Jose Altuve,Houston Astros,Miami Marlins,0,4,1,0,1,1,0,5,0,0
1,Jake Meyers,Houston Astros,Miami Marlins,0,1,0,0,0,0,1,1,0,0
2,Alex Bregman,Houston Astros,Miami Marlins,0,5,2,2,3,0,1,5,6,0
3,Kyle Tucker,Houston Astros,Miami Marlins,0,5,1,2,3,0,2,5,5,0
4,Yordan Alvarez,Houston Astros,Miami Marlins,0,5,2,2,0,0,0,5,4,0
5,Chas McCormick,Houston Astros,Miami Marlins,0,3,2,2,2,1,0,5,5,0
6,Jon Singleton,Houston Astros,Miami Marlins,0,3,2,1,0,2,1,5,0,0
7,Jeremy Peña,Houston Astros,Miami Marlins,0,4,1,1,1,1,1,5,0,0
8,Mauricio Dubón,Houston Astros,Miami Marlins,0,4,0,2,2,0,0,5,0,0
9,Martín Maldonado,Houston Astros,Miami Marlins,0,3,1,0,0,2,3,5,0,0
10,Jorge Soler,Miami Marlins,Houston Astros,1,3,0,0,0,2,1,5,0,0
11,Luis Arraez,Miami Marlins,Houston Astros,1,5,1,1,0,0,0,5,1,0
12,Josh Bell,Miami Marlins,Houston Astros,1,5,1,2,0,0,2,5,3,0
13,Jazz Chisholm Jr.,Miami Marlins,Houston Astros,1,4,0,0,0,0,1,4,0,0
14,Jake Burger,Miami Marlins,Houston Astros,1,4,2,3,2,0,0,4,4,0
15,Bryan De La Cruz,Miami Marlins,Houston Astros,1,4,0,1,1,0,0,4,0,0
16,Jesús Sánchez,Miami Marlins,Houston Astros,1,3,1,1,0,1,1,4,0,0
17,Nick Fortes,Miami Marlins,Houston Astros,1,4,0,1,0,0,0,4,1,0
18,Jon Berti,Miami Marlins,Houston Astros,1,4,0,0,1,0,0,4,0,0
0,Esteury Ruiz,Oakland Athletics,St. Louis Cardinals,0,4,2,1,0,1,2,5,2,0
1,Zack Gelof,Oakland Athletics,St. Louis Cardinals,0,5,1,4,2,0,0,5,6,0
2,Carlos Pérez,Oakland Athletics,St. Louis Cardinals,0,4,1,1,1,0,0,4,0,0
3,Tyler Soderstrom,Oakland Athletics,St. Louis Cardinals,0,1,1,1,1,0,0,1,4,0
4,Brent Rooker,Oakland Athletics,St. Louis Cardinals,0,4,1,1,0,0,2,4,0,0
5,Lawrence Butler,Oakland Athletics,St. Louis Cardinals,0,1,0,1,0,0,0,1,1,0
6,Aledmys Díaz,Oakland Athletics,St. Louis Cardinals,0,5,1,2,0,0,2,5,0,0
7,Jordan Diaz,Oakland Athletics,St. Louis Cardinals,0,3,1,1,2,2,0,5,1,0
8,Jonah Bride,Oakland Athletics,St. Louis Cardinals,0,1,0,0,0,1,0,2,0,0
9,Seth Brown,Oakland Athletics,St. Louis Cardinals,0,1,0,0,1,0,1,2,0,0
10,Shea Langeliers,Oakland Athletics,St. Louis Cardinals,0,4,0,1,1,0,1,4,0,0
11,Nick Allen,Oakland Athletics,St. Louis Cardinals,0,4,0,1,0,0,1,4,0,0
12,Lars Nootbaar,St. Louis Cardinals,Oakland Athletics,1,3,0,1,0,0,1,3,1,0
13,José Fermín,St. Louis Cardinals,Oakland Athletics,1,1,0,0,0,0,0,1,0,0
14,Paul Goldschmidt,St. Louis Cardinals,Oakland Athletics,1,4,0,1,0,0,1,4,1,0
15,Nolan Arenado,St. Louis Cardinals,Oakland Athletics,1,4,0,0,0,0,2,4,0,0
16,Alec Burleson,St. Louis Cardinals,Oakland Athletics,1,4,0,2,0,0,1,4,3,0
17,Jordan Walker,St. Louis Cardinals,Oakland Athletics,1,4,0,1,0,0,1,4,1,0
18,Luken Baker,St. Louis Cardinals,Oakland Athletics,1,4,0,1,0,0,2,4,1,0
19,Andrew Knizner,St. Louis Cardinals,Oakland Athletics,1,2,0,1,0,2,0,4,2,0
20,Taylor Motter,St. Louis Cardinals,Oakland Athletics,1,4,0,2,0,0,2,4,2,0
21,Tommy Edman,St. Louis Cardinals,Oakland Athletics,1,2,0,0,0,0,0,2,0,0
22,Tyler O'Neill,St. Louis Cardinals,Oakland Athletics,1,2,0,0,0,0,0,2,0,0
0,Rob Refsnyder,Boston Red Sox,Washington Nationals,0,4,0,0,0,0,2,4,0,0
1,Justin Turner,Boston Red Sox,Washington Nationals,0,3,0,1,0,1,1,4,1,0
2,Rafael Devers,Boston Red Sox,Washington Nationals,0,3,0,0,0,1,0,4,0,0
3,Trevor Story,Boston Red Sox,Washington Nationals,0,4,0,0,0,0,1,4,0,0
4,Adam Duvall,Boston Red Sox,Washington Nationals,0,2,0,0,0,0,1,2,0,0
5,Masataka Yoshida,Boston Red Sox,Washington Nationals,0,2,0,0,0,0,0,2,0,0
6,Alex Verdugo,Boston Red Sox,Washington Nationals,0,3,1,1,0,0,0,3,1,0
7,Pablo Reyes,Boston Red Sox,Washington Nationals,0,3,1,1,2,0,1,3,4,1
8,Triston Casas,Boston Red Sox,Washington Nationals,0,3,0,1,0,0,1,3,1,0
9,Connor Wong,Boston Red Sox,Washington Nationals,0,2,0,0,0,1,2,3,0,0
10,CJ Abrams,Washington Nationals,Boston Red Sox,1,4,0,0,0,0,1,4,0,0
11,Lane Thomas,Washington Nationals,Boston Red Sox,1,4,1,2,0,0,0,4,2,0
12,Joey Meneses,Washington Nationals,Boston Red Sox,1,3,1,2,0,0,0,4,3,0
13,Keibert Ruiz,Washington Nationals,Boston Red Sox,1,4,1,1,3,0,0,4,4,1
14,Stone Garrett,Washington Nationals,Boston Red Sox,1,4,2,2,2,0,1,4,8,2
15,Dominic Smith,Washington Nationals,Boston Red Sox,1,4,0,0,0,0,0,4,0,0
16,Ildemaro Vargas,Washington Nationals,Boston Red Sox,1,4,0,1,0,0,0,4,1,0
17,Michael Chavis,Washington Nationals,Boston Red Sox,1,4,1,1,1,0,2,4,4,1
18,Alex Call,Washington Nationals,Boston Red Sox,1,2,0,0,0,1,0,3,0,0
0,Kyle Schwarber,Philadelphia Phillies,Toronto Blue Jays,0,3,1,0,1,1,2,5,0,0
1,Alec Bohm,Philadelphia Phillies,Toronto Blue Jays,0,5,0,1,1,0,1,5,0,0
2,Bryce Harper,Philadelphia Phillies,Toronto Blue Jays,0,4,3,3,2,1,0,5,9,2
3,Nick Castellanos,Philadelphia Phillies,Toronto Blue Jays,0,5,2,2,1,0,1,5,4,0
4,Bryson Stott,Philadelphia Phillies,Toronto Blue Jays,0,5,0,1,0,0,0,5,2,0
5,Trea Turner,Philadelphia Phillies,Toronto Blue Jays,0,4,0,1,0,1,0,5,1,0
6,J.T. Realmuto,Philadelphia Phillies,Toronto Blue Jays,0,4,1,1,0,0,1,4,2,0
7,Jake Cave,Philadelphia Phillies,Toronto Blue Jays,0,3,2,2,2,0,1,4,5,1
8,Johan Rojas,Philadelphia Phillies,Toronto Blue Jays,0,3,0,0,0,0,0,4,0,0
9,Whit Merrifield,Toronto Blue Jays,Philadelphia Phillies,1,4,0,0,0,0,1,4,0,0
10,Brandon Belt,Toronto Blue Jays,Philadelphia Phillies,1,3,1,0,0,1,2,4,0,0
11,Vladimir Guerrero Jr.,Toronto Blue Jays,Philadelphia Phillies,1,2,0,1,0,2,1,4,0,0
12,George Springer,Toronto Blue Jays,Philadelphia Phillies,1,4,1,0,0,0,2,4,0,0
13,Cavan Biggio,Toronto Blue Jays,Philadelphia Phillies,1,4,1,2,2,0,1,4,2,0
14,Alejandro Kirk,Toronto Blue Jays,Philadelphia Phillies,1,4,0,1,0,0,0,4,1,0
15,Daulton Varsho,Toronto Blue Jays,Philadelphia Phillies,1,2,1,1,2,1,0,3,4,1
16,Davis Schneider,Toronto Blue Jays,Philadelphia Phillies,1,1,0,0,0,0,1,1,0,0
17,Santiago Espinal,Toronto Blue Jays,Philadelphia Phillies,1,4,0,0,0,0,1,4,0,0
18,Paul DeJong,Toronto Blue Jays,Philadelphia Phillies,1,3,0,0,0,0,2,3,0,0
0,DJ LeMahieu,New York Yankees,Atlanta Braves,0,4,0,1,0,0,0,4,1,0
1,Gleyber Torres,New York Yankees,Atlanta Braves,0,4,0,1,0,0,1,4,1,0
2,Aaron Judge,New York Yankees,Atlanta Braves,0,4,0,1,0,0,3,4,1,0
3,Giancarlo Stanton,New York Yankees,Atlanta Braves,0,3,0,0,0,1,1,4,0,0
4,Isiah Kiner-Falefa,New York Yankees,Atlanta Braves,0,4,0,0,0,0,3,4,0,0
5,Billy McKinney,New York Yankees,Atlanta Braves,0,3,0,0,0,0,3,3,0,0
6,Harrison Bader,New York Yankees,Atlanta Braves,0,3,0,0,0,0,1,3,0,0
7,Anthony Volpe,New York Yankees,Atlanta Braves,0,3,0,1,0,0,1,3,1,0
8,Kyle Higashioka,New York Yankees,Atlanta Braves,0,2,0,0,0,0,0,2,0,0
9,Jake Bauers,New York Yankees,Atlanta Braves,0,1,0,0,0,0,0,1,0,0
10,Ben Rortvedt,New York Yankees,Atlanta Braves,0,0,0,0,0,0,0,0,0,0
11,Ronald Acuna Jr.,Atlanta Braves,New York Yankees,1,3,0,0,0,1,1,4,0,0
12,Michael Harris II,Atlanta Braves,New York Yankees,1,4,0,0,0,0,2,4,0,0
13,Austin Riley,Atlanta Braves,New York Yankees,1,2,0,1,0,1,1,3,1,0
14,Matt Olson,Atlanta Braves,New York Yankees,1,3,0,0,0,0,1,3,0,0
15,Marcell Ozuna,Atlanta Braves,New York Yankees,1,2,1,1,0,1,0,3,2,0
16,Eddie Rosario,Atlanta Braves,New York Yankees,1,2,1,1,2,1,0,3,4,1
17,Travis d'Arnaud,Atlanta Braves,New York Yankees,1,3,0,0,0,0,1,3,0,0
18,Orlando Arcia,Atlanta Braves,New York Yankees,1,3,0,0,0,0,0,3,0,0
19,Nicky Lopez,Atlanta Braves,New York Yankees,1,3,0,0,0,0,2,3,0,0
0,Tim Anderson,Chicago White Sox,Chicago Cubs,0,3,0,0,0,1,1,4,0,0
1,Andrew Benintendi,Chicago White Sox,Chicago Cubs,0,3,1,2,0,1,0,4,3,0
2,Luis Robert Jr.,Chicago White Sox,Chicago Cubs,0,3,0,1,0,1,1,4,0,0
3,Yoán Moncada,Chicago White Sox,Chicago Cubs,0,4,0,0,0,0,1,4,0,0
4,Andrew Vaughn,Chicago White Sox,Chicago Cubs,0,3,1,0,0,1,2,4,0,0
5,Gavin Sheets,Chicago White Sox,Chicago Cubs,0,4,1,1,2,0,1,4,4,1
6,Yasmani Grandal,Chicago White Sox,Chicago Cubs,0,4,0,0,0,0,2,4,0,0
7,Elvis Andrus,Chicago White Sox,Chicago Cubs,0,4,0,1,0,0,1,4,1,0
8,Oscar Colás,Chicago White Sox,Chicago Cubs,0,3,0,1,0,0,1,3,0,0
9,Mike Tauchman,Chicago Cubs,Chicago White Sox,1,2,0,0,0,1,0,3,0,0
10,Yan Gomes,Chicago Cubs,Chicago White Sox,1,1,0,0,0,0,1,1,0,0
11,Nico Hoerner,Chicago Cubs,Chicago White Sox,1,2,0,0,0,1,1,4,0,0
12,Ian Happ,Chicago Cubs,Chicago White Sox,1,4,0,1,0,0,0,4,1,0
13,Cody Bellinger,Chicago Cubs,Chicago White Sox,1,4,1,2,0,0,1,4,3,0
14,Dansby Swanson,Chicago Cubs,Chicago White Sox,1,3,1,0,0,1,1,4,0,0
15,Christopher Morel,Chicago Cubs,Chicago White Sox,1,4,1,2,3,0,1,4,5,1
16,Jeimer Candelario,Chicago Cubs,Chicago White Sox,1,2,0,0,0,1,1,3,0,0
17,Seiya Suzuki,Chicago Cubs,Chicago White Sox,1,3,0,0,0,0,0,3,0,0
18,Tucker Barnhart,Chicago Cubs,Chicago White Sox,1,2,0,0,0,0,2,2,0,0
19,Nick Madrigal,Chicago Cubs,Chicago White Sox,1,1,1,1,1,0,0,1,4,1
0,Mickey Moniak,Los Angeles Angels,Texas Rangers,0,4,0,0,0,0,1,4,0,0
1,Shohei Ohtani,Los Angeles Angels,Texas Rangers,0,4,1,3,1,0,0,4,6,0
2,Brandon Drury,Los Angeles Angels,Texas Rangers,0,4,0,0,0,0,2,4,0,0
3,Mike Moustakas,Los Angeles Angels,Texas Rangers,0,4,0,2,0,0,0,4,2,0
4,Luis Rengifo,Los Angeles Angels,Texas Rangers,0,3,0,0,0,0,0,4,0,0
5,Matt Thaiss,Los Angeles Angels,Texas Rangers,0,3,1,1,1,1,1,4,4,0
6,Hunter Renfroe,Los Angeles Angels,Texas Rangers,0,4,0,1,0,0,0,4,1,0
7,Eduardo Escobar,Los Angeles Angels,Texas Rangers,0,3,0,1,0,1,1,4,0,0
8,Randal Grichuk,Los Angeles Angels,Texas Rangers,0,3,0,0,0,0,1,3,0,0
9,Marcus Semien,Texas Rangers,Los Angeles Angels,1,4,0,1,0,0,0,4,2,0
10,Corey Seager,Texas Rangers,Los Angeles Angels,1,2,0,0,0,2,0,4,0,0
11,Adolis García,Texas Rangers,Los Angeles Angels,1,4,0,0,0,0,2,4,0,0
12,Nathaniel Lowe,Texas Rangers,Los Angeles Angels,1,4,0,0,0,0,0,4,0,0
13,Mitch Garver,Texas Rangers,Los Angeles Angels,1,2,0,1,0,2,0,4,1,0
14,Josh H. Smith,Texas Rangers,Los Angeles Angels,1,0,0,0,0,0,0,0,0,0
15,Ezequiel Duran,Texas Rangers,Los Angeles Angels,1,3,0,0,0,0,1,3,0,0
16,J.P. Martínez,Texas Rangers,Los Angeles Angels,1,1,0,1,0,0,0,1,0,0
17,Robbie Grossman,Texas Rangers,Los Angeles Angels,1,2,0,0,0,1,1,3,0,0
18,Jonah Heim,Texas Rangers,Los Angeles Angels,1,1,0,0,0,0,1,1,0,0
19,Travis Jankowski,Texas Rangers,Los Angeles Angels,1,4,0,0,0,0,1,4,0,0
20,Leody Taveras,Texas Rangers,Los Angeles Angels,1,4,0,0,0,0,2,4,0,0
0,Julio Rodríguez,Seattle Mariners,Kansas City Royals,0,6,1,4,2,0,1,6,0,0
1,Eugenio Suárez,Seattle Mariners,Kansas City Royals,0,5,0,1,0,0,2,5,0,0
2,Ty France,Seattle Mariners,Kansas City Royals,0,1,1,1,1,3,0,5,1,0
3,Teoscar Hernández,Seattle Mariners,Kansas City Royals,0,3,0,0,1,1,2,5,0,0
4,Cal Raleigh,Seattle Mariners,Kansas City Royals,0,5,1,2,2,0,2,5,6,1
5,Cade Marlowe,Seattle Mariners,Kansas City Royals,0,4,0,0,0,1,1,5,0,0
6,Dominic Canzone,Seattle Mariners,Kansas City Royals,0,3,0,0,0,0,1,3,0,0
7,Sam Haggerty,Seattle Mariners,Kansas City Royals,0,1,1,1,0,0,0,2,1,0
8,José Caballero,Seattle Mariners,Kansas City Royals,0,5,1,3,0,0,0,5,0,0
9,Josh Rojas,Seattle Mariners,Kansas City Royals,0,2,0,0,0,1,2,3,0,0
10,Dylan Moore,Seattle Mariners,Kansas City Royals,0,2,1,0,0,0,0,2,0,0
11,Maikel Garcia,Kansas City Royals,Seattle Mariners,1,5,1,1,0,0,3,5,2,0
12,Bobby Witt,Kansas City Royals,Seattle Mariners,1,5,0,0,0,0,0,5,0,0
13,Michael Massey,Kansas City Royals,Seattle Mariners,1,3,0,0,1,0,0,4,0,0
14,Salvador Perez,Kansas City Royals,Seattle Mariners,1,4,1,2,0,0,0,4,2,0
15,MJ Melendez,Kansas City Royals,Seattle Mariners,1,4,1,3,1,0,1,4,4,0
16,Matt Beaty,Kansas City Royals,Seattle Mariners,1,3,0,1,0,0,0,3,1,0
17,Matt Duffy,Kansas City Royals,Seattle Mariners,1,0,0,0,0,1,0,1,0,0
18,Dairon Blanco,Kansas City Royals,Seattle Mariners,1,0,0,0,0,0,0,0,0,0
19,Drew Waters,Kansas City Royals,Seattle Mariners,1,3,1,1,0,1,0,4,3,0
20,Nelson Velázquez,Kansas City Royals,Seattle Mariners,1,4,1,2,1,0,0,4,0,0
21,Kyle Isbel,Kansas City Royals,Seattle Mariners,1,3,0,0,1,0,1,4,0,0
0,Adley Rutschman,Baltimore Orioles,San Diego Padres,0,4,1,2,0,0,0,4,3,0
1,Ryan Mountcastle,Baltimore Orioles,San Diego Padres,0,4,1,1,1,0,1,4,4,1
2,Anthony Santander,Baltimore Orioles,San Diego Padres,0,3,0,0,1,0,1,4,0,0
3,Gunnar Henderson,Baltimore Orioles,San Diego Padres,0,3,0,1,0,1,2,4,1,0
4,Jordan Westburg,Baltimore Orioles,San Diego Padres,0,4,0,0,0,0,1,4,0,0
5,Austin Hays,Baltimore Orioles,San Diego Padres,0,3,0,0,0,1,1,4,0,0
6,Cedric Mullins,Baltimore Orioles,San Diego Padres,0,3,0,0,0,0,1,3,0,0
7,James McCann,Baltimore Orioles,San Diego Padres,0,3,0,1,0,0,1,3,0,0
8,Jorge Mateo,Baltimore Orioles,San Diego Padres,0,2,0,0,0,0,0,2,0,0
9,Adam Frazier,Baltimore Orioles,San Diego Padres,0,1,0,0,0,0,0,1,0,0
10,Ha-Seong Kim,San Diego Padres,Baltimore Orioles,1,4,1,1,0,0,0,4,0,0
11,Fernando Tatis Jr.,San Diego Padres,Baltimore Orioles,1,4,2,3,1,0,1,4,0,0
12,Juan Soto,San Diego Padres,Baltimore Orioles,1,3,0,1,0,1,0,4,1,0
