,Unnamed: 0,Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,TB,HRs
0,0,Tim Anderson,Chicago White Sox,Cleveland Guardians,0,5,0,1,0,0,2,5,1,0
1,1,Jake Burger,Chicago White Sox,Cleveland Guardians,0,5,0,0,0,0,5,5,0,0
2,2,Luis Robert Jr.,Chicago White Sox,Cleveland Guardians,0,4,0,2,0,0,1,4,0,0
3,3,Hanser Alberto,Chicago White Sox,Cleveland Guardians,0,0,0,0,0,0,0,0,0,0
4,4,Yoán Moncada,Chicago White Sox,Cleveland Guardians,0,4,0,0,0,0,0,4,0,0
5,5,Andrew Vaughn,Chicago White Sox,Cleveland Guardians,0,4,1,1,0,0,2,4,1,0
6,6,Andrew Benintendi,Chicago White Sox,Cleveland Guardians,0,4,1,1,0,0,0,4,0,0
7,7,Yasmani Grandal,Chicago White Sox,Cleveland Guardians,0,3,1,1,2,0,0,3,4,1
8,8,Adam Haseley,Chicago White Sox,Cleveland Guardians,0,0,1,0,0,0,0,0,0,0
9,9,Seby Zavala,Chicago White Sox,Cleveland Guardians,0,1,0,0,0,0,0,1,0,0
10,10,Clint Frazier,Chicago White Sox,Cleveland Guardians,0,3,0,1,0,1,0,4,1,0
11,11,Romy Gonzalez,Chicago White Sox,Cleveland Guardians,0,3,0,1,2,1,0,4,1,0
12,12,Steven Kwan,Cleveland Guardians,Chicago White Sox,1,4,0,0,0,0,0,4,0,0
13,13,Amed Rosario,Cleveland Guardians,Chicago White Sox,1,3,1,0,0,1,0,4,0,0
14,14,José Ramírez,Cleveland Guardians,Chicago White Sox,1,4,0,1,0,0,0,4,0,0
15,15,Josh Naylor,Cleveland Guardians,Chicago White Sox,1,4,0,1,1,0,1,4,2,0
16,16,Josh Bell,Cleveland Guardians,Chicago White Sox,1,3,0,1,0,1,1,4,1,0
17,17,Gabriel Arias,Cleveland Guardians,Chicago White Sox,1,3,0,1,0,1,0,4,2,0
18,18,Andrés Giménez,Cleveland Guardians,Chicago White Sox,1,4,0,2,0,0,0,4,0,0
