,Unnamed: 0,Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,TB,HRs
0,0,Jazz Chisholm Jr.,Miami Marlins,Cleveland Guardians,0,3,0,0,0,0,2,3,0,0
1,1,Avisaíl García,Miami Marlins,Cleveland Guardians,0,2,0,0,0,0,0,2,0,0
2,2,Garrett Cooper,Miami Marlins,Cleveland Guardians,0,4,0,1,1,0,1,5,1,0
3,3,Luis Arraez,Miami Marlins,Cleveland Guardians,0,4,0,3,0,1,0,5,0,0
4,4,Jorge Soler,Miami Marlins,Cleveland Guardians,0,5,0,0,0,0,1,5,0,0
5,5,Bryan De La Cruz,Miami Marlins,Cleveland Guardians,0,5,0,3,0,0,0,5,0,0
6,6,Jesús Sánchez,Miami Marlins,Cleveland Guardians,0,4,0,0,0,1,1,5,0,0
7,7,Jon Berti,Miami Marlins,Cleveland Guardians,0,2,1,1,0,1,0,4,0,0
8,8,Nick Fortes,Miami Marlins,Cleveland Guardians,0,3,1,1,0,1,1,4,1,0
9,9,Garrett Hampson,Miami Marlins,Cleveland Guardians,0,4,1,2,2,0,0,4,1,0
10,10,Steven Kwan,Cleveland Guardians,Miami Marlins,1,5,0,2,1,0,2,5,2,0
11,11,Myles Straw,Cleveland Guardians,Miami Marlins,1,4,1,0,0,0,0,4,0,0
12,12,José Ramírez,Cleveland Guardians,Miami Marlins,1,4,0,1,0,0,0,4,0,0
13,13,Josh Bell,Cleveland Guardians,Miami Marlins,1,3,0,1,0,1,1,4,1,0
14,14,Oscar Gonzalez,Cleveland Guardians,Miami Marlins,1,4,0,2,1,0,0,4,3,0
15,15,Andrés Giménez,Cleveland Guardians,Miami Marlins,1,3,0,0,0,0,0,4,0,0
16,16,Gabriel Arias,Cleveland Guardians,Miami Marlins,1,3,0,1,0,1,1,4,1,0
17,17,Tyler Freeman,Cleveland Guardians,Miami Marlins,1,3,1,0,0,1,0,4,0,0
18,18,Cam Gallagher,Cleveland Guardians,Miami Marlins,1,2,0,0,0,1,1,3,0,0
19,19,Will Brennan,Cleveland Guardians,Miami Marlins,1,0,0,0,0,0,0,0,0,0
20,20,Meibrys Viloria,Cleveland Guardians,Miami Marlins,1,0,0,0,0,0,0,0,0,0
21,21,Amed Rosario,Cleveland Guardians,Miami Marlins,1,1,0,0,0,0,1,1,0,0
22,0,George Springer,Toronto Blue Jays,New York Yankees,0,4,0,1,0,1,1,5,0,0
23,1,Bo Bichette,Toronto Blue Jays,New York Yankees,0,4,0,1,0,0,0,4,1,0
24,2,Vladimir Guerrero Jr.,Toronto Blue Jays,New York Yankees,0,3,0,1,0,1,0,4,0,0
25,3,Matt Chapman,Toronto Blue Jays,New York Yankees,0,4,0,0,0,0,2,4,0,0
26,4,Daulton Varsho,Toronto Blue Jays,New York Yankees,0,4,0,1,0,0,1,4,0,0
27,5,Alejandro Kirk,Toronto Blue Jays,New York Yankees,0,2,1,1,0,2,0,4,2,0
28,6,Brandon Belt,Toronto Blue Jays,New York Yankees,0,3,0,0,0,0,2,3,0,0
