,Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,TB,HRs
0,Kyle Schwarber,Philadelphia Phillies,Miami Marlins,0,4,0,0,0,0,2,4,0,0
1,Alec Bohm,Philadelphia Phillies,Miami Marlins,0,4,0,0,0,0,1,4,0,0
2,Bryce Harper,Philadelphia Phillies,Miami Marlins,0,4,0,2,0,0,2,4,2,0
3,Nick Castellanos,Philadelphia Phillies,Miami Marlins,0,3,2,1,0,1,0,4,1,0
4,Bryson Stott,Philadelphia Phillies,Miami Marlins,0,3,1,0,0,1,2,4,0,0
5,J.T. Realmuto,Philadelphia Phillies,Miami Marlins,0,4,1,2,2,0,1,4,5,1
6,Brandon Marsh,Philadelphia Phillies,Miami Marlins,0,3,0,1,2,0,1,3,0,0
7,Trea Turner,Philadelphia Phillies,Miami Marlins,0,3,0,0,0,0,0,3,0,0
8,Jake Cave,Philadelphia Phillies,Miami Marlins,0,2,0,0,0,0,0,2,0,0
9,Rodolfo Castro,Philadelphia Phillies,Miami Marlins,0,1,0,0,0,0,1,1,0,0
10,Johan Rojas,Philadelphia Phillies,Miami Marlins,0,0,0,0,0,0,0,0,0,0
11,Luis Arraez,Miami Marlins,Philadelphia Phillies,1,4,0,1,0,0,1,4,0,0
12,Jorge Soler,Miami Marlins,Philadelphia Phillies,1,4,0,1,0,0,2,4,0,0
13,Josh Bell,Miami Marlins,Philadelphia Phillies,1,3,1,0,0,1,0,4,0,0
14,Jazz Chisholm Jr.,Miami Marlins,Philadelphia Phillies,1,4,0,2,1,0,0,4,0,0
15,Jake Burger,Miami Marlins,Philadelphia Phillies,1,4,0,0,0,0,1,4,0,0
16,Bryan De La Cruz,Miami Marlins,Philadelphia Phillies,1,4,1,2,1,0,1,4,0,1
17,Jesús Sánchez,Miami Marlins,Philadelphia Phillies,1,4,0,1,0,0,1,4,0,0
18,Joey Wendle,Miami Marlins,Philadelphia Phillies,1,3,0,0,0,0,0,3,0,0
19,Jacob Stallings,Miami Marlins,Philadelphia Phillies,1,2,0,0,0,0,0,2,0,0
20,Jon Berti,Miami Marlins,Philadelphia Phillies,1,1,0,0,0,0,0,1,0,0
21,Nick Fortes,Miami Marlins,Philadelphia Phillies,1,0,0,0,0,0,0,0,0,0
0,Tim Anderson,Chicago White Sox,Texas Rangers,0,5,1,2,0,0,2,5,2,0
1,Andrew Benintendi,Chicago White Sox,Texas Rangers,0,5,1,2,0,0,2,5,2,0
2,Andrew Vaughn,Chicago White Sox,Texas Rangers,0,4,0,1,0,0,1,4,1,0
3,Yoán Moncada,Chicago White Sox,Texas Rangers,0,3,1,1,0,1,1,4,0,0
4,Yasmani Grandal,Chicago White Sox,Texas Rangers,0,3,0,0,1,1,2,4,0,0
5,Trayce Thompson,Chicago White Sox,Texas Rangers,0,4,0,0,0,0,3,4,0,0
6,Gavin Sheets,Chicago White Sox,Texas Rangers,0,3,0,1,2,0,1,3,1,0
7,Eloy Jiménez,Chicago White Sox,Texas Rangers,0,1,0,0,0,0,0,1,0,0
8,Zach Remillard,Chicago White Sox,Texas Rangers,0,4,0,0,0,0,1,4,0,0
9,Oscar Colás,Chicago White Sox,Texas Rangers,0,4,0,2,0,0,1,4,0,0
10,Marcus Semien,Texas Rangers,Chicago White Sox,1,3,2,1,1,1,0,4,4,1
11,Corey Seager,Texas Rangers,Chicago White Sox,1,4,0,0,0,0,1,4,0,0
12,Nathaniel Lowe,Texas Rangers,Chicago White Sox,1,3,0,0,0,1,1,4,0,0
13,Adolis García,Texas Rangers,Chicago White Sox,1,4,0,1,1,0,2,4,0,0
14,Josh Jung,Texas Rangers,Chicago White Sox,1,4,2,2,0,0,2,4,2,0
15,Travis Jankowski,Texas Rangers,Chicago White Sox,1,2,0,0,0,2,0,4,0,0
16,Mitch Garver,Texas Rangers,Chicago White Sox,1,4,1,2,2,0,2,4,5,1
17,Josh H. Smith,Texas Rangers,Chicago White Sox,1,2,0,1,1,0,1,2,0,0
18,Ezequiel Duran,Texas Rangers,Chicago White Sox,1,2,0,1,0,0,0,2,0,0
19,Leody Taveras,Texas Rangers,Chicago White Sox,1,4,0,0,0,0,2,4,0,0
0,Jeff McNeil,New York Mets,Kansas City Royals,0,4,0,0,0,0,0,4,0,0
1,DJ Stewart,New York Mets,Kansas City Royals,0,4,1,1,0,0,0,4,1,0
2,Francisco Lindor,New York Mets,Kansas City Royals,0,4,1,1,2,0,1,4,4,1
3,Pete Alonso,New York Mets,Kansas City Royals,0,4,0,2,0,0,1,4,2,0
4,Brett Baty,New York Mets,Kansas City Royals,0,3,0,0,0,0,2,3,0,0
5,Mark Vientos,New York Mets,Kansas City Royals,0,3,0,1,0,0,0,3,0,0
6,Omar Narváez,New York Mets,Kansas City Royals,0,3,0,0,0,0,0,3,0,0
7,Rafael Ortega,New York Mets,Kansas City Royals,0,3,0,0,0,0,0,3,0,0
8,Jonathan Araúz,New York Mets,Kansas City Royals,0,3,0,0,0,0,0,3,0,0
9,Maikel Garcia,Kansas City Royals,New York Mets,1,3,0,2,1,0,0,4,2,0
10,Matt Duffy,Kansas City Royals,New York Mets,1,1,0,0,0,0,0,1,0,0
11,Bobby Witt,Kansas City Royals,New York Mets,1,4,2,3,2,1,0,5,6,1
12,MJ Melendez,Kansas City Royals,New York Mets,1,5,0,0,0,0,1,5,0,0
13,Salvador Perez,Kansas City Royals,New York Mets,1,4,0,1,1,0,1,4,2,0
14,Michael Massey,Kansas City Royals,New York Mets,1,3,1,1,0,1,0,4,1,0
15,Freddy Fermin,Kansas City Royals,New York Mets,1,4,2,2,0,0,0,4,2,0
16,Matt Beaty,Kansas City Royals,New York Mets,1,2,0,1,0,0,0,3,1,0
17,Dairon Blanco,Kansas City Royals,New York Mets,1,1,2,1,1,0,0,1,1,0
18,Drew Waters,Kansas City Royals,New York Mets,1,4,1,1,3,0,0,4,4,1
19,Samad Taylor,Kansas City Royals,New York Mets,1,4,1,1,1,0,1,4,1,0
0,Adley Rutschman,Baltimore Orioles,Toronto Blue Jays,0,5,0,2,1,0,1,5,2,0
1,Gunnar Henderson,Baltimore Orioles,Toronto Blue Jays,0,5,1,1,0,0,0,5,1,0
2,Anthony Santander,Baltimore Orioles,Toronto Blue Jays,0,5,0,0,0,0,4,5,0,0
3,Ryan O'Hearn,Baltimore Orioles,Toronto Blue Jays,0,4,0,1,0,0,2,4,0,0
4,Colton Cowser,Baltimore Orioles,Toronto Blue Jays,0,1,1,1,0,0,0,1,2,0
5,Ryan Mountcastle,Baltimore Orioles,Toronto Blue Jays,0,4,2,4,1,0,0,5,4,0
6,Adam Frazier,Baltimore Orioles,Toronto Blue Jays,0,4,1,2,1,0,1,5,2,0
7,Austin Hays,Baltimore Orioles,Toronto Blue Jays,0,5,1,4,2,0,0,5,5,0
8,Ramón Urías,Baltimore Orioles,Toronto Blue Jays,0,2,0,0,0,3,0,5,0,0
9,Ryan McKenna,Baltimore Orioles,Toronto Blue Jays,0,3,0,0,0,0,2,4,0,0
10,Whit Merrifield,Toronto Blue Jays,Baltimore Orioles,1,4,0,2,0,0,1,4,2,0
11,Brandon Belt,Toronto Blue Jays,Baltimore Orioles,1,3,0,0,0,1,0,4,0,0
12,Vladimir Guerrero Jr.,Toronto Blue Jays,Baltimore Orioles,1,4,0,1,1,0,1,4,0,0
13,George Springer,Toronto Blue Jays,Baltimore Orioles,1,3,0,0,0,1,1,4,0,0
