,Unnamed: 0,Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,TB,HRs
0,0,Brandon Nimmo,New York Mets,Washington Nationals,0,4,0,2,1,0,1,5,3,0
1,1,Jeff McNeil,New York Mets,Washington Nationals,0,4,0,0,1,0,1,5,0,0
2,2,Francisco Lindor,New York Mets,Washington Nationals,0,4,0,0,0,0,1,4,0,0
3,3,Pete Alonso,New York Mets,Washington Nationals,0,4,0,1,0,0,1,4,1,0
4,4,Brett Baty,New York Mets,Washington Nationals,0,4,0,2,0,0,1,4,2,0
5,5,Starling Marte,New York Mets,Washington Nationals,0,4,0,1,0,0,0,4,1,0
6,6,Daniel Vogelbach,New York Mets,Washington Nationals,0,4,1,1,0,0,1,4,1,0
7,7,Luis Guillorme,New York Mets,Washington Nationals,0,4,0,0,0,0,1,4,0,0
8,8,Michael Perez,New York Mets,Washington Nationals,0,4,1,4,0,0,0,4,5,0
9,9,Tommy Pham,New York Mets,Washington Nationals,0,0,0,0,0,0,0,0,0,0
10,10,Lane Thomas,Washington Nationals,New York Mets,1,4,1,2,0,0,0,4,2,0
11,11,Luis García,Washington Nationals,New York Mets,1,3,0,0,0,0,1,4,0,0
12,12,Joey Meneses,Washington Nationals,New York Mets,1,4,0,1,1,0,0,4,1,0
13,13,Keibert Ruiz,Washington Nationals,New York Mets,1,4,0,2,0,0,0,4,3,0
14,14,Alex Call,Washington Nationals,New York Mets,1,3,0,0,0,1,2,4,0,0
15,15,Dominic Smith,Washington Nationals,New York Mets,1,4,0,2,0,0,0,4,2,0
16,16,Jeimer Candelario,Washington Nationals,New York Mets,1,2,1,1,0,1,0,4,2,0
17,17,Stone Garrett,Washington Nationals,New York Mets,1,3,0,0,0,0,0,4,0,0
18,18,CJ Abrams,Washington Nationals,New York Mets,1,4,1,2,2,0,0,4,5,1
19,0,Yandy Díaz,Tampa Bay Rays,New York Yankees,0,4,2,2,4,0,1,5,0,0
20,1,Wander Franco,Tampa Bay Rays,New York Yankees,0,5,1,1,0,0,1,5,1,0
21,2,Harold Ramírez,Tampa Bay Rays,New York Yankees,0,3,0,0,0,0,0,3,0,0
22,3,Josh Lowe,Tampa Bay Rays,New York Yankees,0,1,0,0,0,0,1,1,0,0
23,4,Christian Bethancourt,Tampa Bay Rays,New York Yankees,0,1,0,0,0,0,1,1,0,0
24,5,Randy Arozarena,Tampa Bay Rays,New York Yankees,0,4,1,3,3,1,0,5,1,0
25,6,Isaac Paredes,Tampa Bay Rays,New York Yankees,0,3,0,1,0,0,0,3,0,0
26,7,Brandon Lowe,Tampa Bay Rays,New York Yankees,0,2,0,1,0,0,0,2,0,0
27,8,Taylor Walls,Tampa Bay Rays,New York Yankees,0,4,0,1,1,0,2,4,0,0
28,9,Manuel Margot,Tampa Bay Rays,New York Yankees,0,2,1,0,0,1,1,3,0,0
29,10,Luke Raley,Tampa Bay Rays,New York Yankees,0,1,0,1,0,0,0,1,0,0
30,11,Jose Siri,Tampa Bay Rays,New York Yankees,0,3,1,0,0,1,1,4,0,0
31,12,Francisco Mejía,Tampa Bay Rays,New York Yankees,0,4,2,2,0,0,1,4,0,0
32,13,Gleyber Torres,New York Yankees,Tampa Bay Rays,1,3,2,0,0,2,0,5,0,0
33,14,Aaron Judge,New York Yankees,Tampa Bay Rays,1,4,2,2,4,1,1,5,8,2
34,15,Anthony Rizzo,New York Yankees,Tampa Bay Rays,1,5,1,3,0,0,0,5,4,0
35,16,DJ LeMahieu,New York Yankees,Tampa Bay Rays,1,4,1,1,0,1,1,5,1,0
36,17,Harrison Bader,New York Yankees,Tampa Bay Rays,1,4,0,0,0,1,1,5,0,0
37,18,Isiah Kiner-Falefa,New York Yankees,Tampa Bay Rays,1,2,0,0,0,0,0,2,0,0
38,19,Oswaldo Cabrera,New York Yankees,Tampa Bay Rays,1,2,0,1,2,0,0,2,1,0
39,20,Anthony Volpe,New York Yankees,Tampa Bay Rays,1,4,1,1,0,0,3,4,1,0
40,21,Jake Bauers,New York Yankees,Tampa Bay Rays,1,3,1,1,0,1,1,4,1,0
41,22,Kyle Higashioka,New York Yankees,Tampa Bay Rays,1,1,1,1,2,1,0,2,4,1
42,23,Willie Calhoun,New York Yankees,Tampa Bay Rays,1,1,0,0,0,0,0,1,0,0
43,24,Jose Trevino,New York Yankees,Tampa Bay Rays,1,1,0,0,0,0,0,1,0,0
44,0,J.P. Crawford,Seattle Mariners,Detroit Tigers,0,4,1,1,0,0,1,4,0,0
45,1,Ty France,Seattle Mariners,Detroit Tigers,0,4,0,1,0,0,0,4,1,0
46,2,Jarred Kelenic,Seattle Mariners,Detroit Tigers,0,4,1,1,2,0,3,4,4,0
47,3,Julio Rodríguez,Seattle Mariners,Detroit Tigers,0,3,1,0,0,1,1,4,0,0
