,Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,TB,HRs
0,Luis Rengifo,Los Angeles Angels,Toronto Blue Jays,0,4,1,2,0,1,1,5,3,0
1,Shohei Ohtani,Los Angeles Angels,Toronto Blue Jays,0,2,0,1,0,2,1,5,2,0
2,Mickey Moniak,Los Angeles Angels,Toronto Blue Jays,0,4,0,0,0,1,3,5,0,0
3,Taylor Ward,Los Angeles Angels,Toronto Blue Jays,0,2,0,0,1,0,1,3,0,0
4,Andrew Velazquez,Los Angeles Angels,Toronto Blue Jays,0,1,0,0,0,0,1,1,0,0
5,Trey Cabbage,Los Angeles Angels,Toronto Blue Jays,0,1,0,0,0,0,1,1,0,0
6,Mike Moustakas,Los Angeles Angels,Toronto Blue Jays,0,4,0,1,0,0,2,4,1,0
7,Matt Thaiss,Los Angeles Angels,Toronto Blue Jays,0,4,0,0,0,0,1,4,0,0
8,Hunter Renfroe,Los Angeles Angels,Toronto Blue Jays,0,4,0,2,0,0,1,4,3,0
9,Eduardo Escobar,Los Angeles Angels,Toronto Blue Jays,0,4,0,0,0,0,3,4,0,0
10,Michael Stefanic,Los Angeles Angels,Toronto Blue Jays,0,3,0,0,0,1,0,4,0,0
11,Whit Merrifield,Toronto Blue Jays,Los Angeles Angels,1,5,0,2,1,0,0,5,3,0
12,Bo Bichette,Toronto Blue Jays,Los Angeles Angels,1,5,0,2,0,0,0,5,3,0
13,Vladimir Guerrero Jr.,Toronto Blue Jays,Los Angeles Angels,1,3,0,0,0,1,0,4,0,0
14,Matt Chapman,Toronto Blue Jays,Los Angeles Angels,1,2,0,0,0,2,1,4,0,0
15,George Springer,Toronto Blue Jays,Los Angeles Angels,1,4,0,0,0,0,3,4,0,0
16,Danny Jansen,Toronto Blue Jays,Los Angeles Angels,1,3,1,1,0,1,2,4,1,0
17,Alejandro Kirk,Toronto Blue Jays,Los Angeles Angels,1,4,3,3,3,0,1,4,9,2
18,Santiago Espinal,Toronto Blue Jays,Los Angeles Angels,1,3,1,1,2,0,1,3,4,1
19,Daulton Varsho,Toronto Blue Jays,Los Angeles Angels,1,1,0,0,0,0,1,1,0,0
20,Kevin Kiermaier,Toronto Blue Jays,Los Angeles Angels,1,4,1,1,0,0,0,4,0,0
0,Zach McKinstry,Detroit Tigers,Miami Marlins,0,3,0,0,0,1,0,4,0,0
1,Riley Greene,Detroit Tigers,Miami Marlins,0,4,1,1,1,0,0,4,4,0
2,Spencer Torkelson,Detroit Tigers,Miami Marlins,0,4,0,0,0,0,1,4,0,0
3,Kerry Carpenter,Detroit Tigers,Miami Marlins,0,4,0,0,0,0,1,4,0,0
4,Javier Báez,Detroit Tigers,Miami Marlins,0,3,1,0,0,1,2,4,0,0
5,Miguel Cabrera,Detroit Tigers,Miami Marlins,0,4,1,2,0,0,1,4,3,0
6,Jake Rogers,Detroit Tigers,Miami Marlins,0,0,1,0,0,0,0,0,0,0
7,Nick Maton,Detroit Tigers,Miami Marlins,0,2,0,1,0,0,1,2,1,0
8,Zack Short,Detroit Tigers,Miami Marlins,0,2,0,2,1,0,0,2,4,0
9,Akil Baddoo,Detroit Tigers,Miami Marlins,0,2,1,1,3,0,0,2,4,0
10,Matt Vierling,Detroit Tigers,Miami Marlins,0,2,0,1,0,0,0,2,0,0
11,Eric Haase,Detroit Tigers,Miami Marlins,0,3,0,0,0,0,2,3,0,0
12,Luis Arraez,Miami Marlins,Detroit Tigers,1,4,0,2,0,0,1,4,2,0
13,Jorge Soler,Miami Marlins,Detroit Tigers,1,4,0,1,0,0,2,4,1,0
14,Bryan De La Cruz,Miami Marlins,Detroit Tigers,1,3,0,0,0,1,1,4,0,0
15,Garrett Cooper,Miami Marlins,Detroit Tigers,1,4,0,1,0,0,2,4,1,0
16,Jon Berti,Miami Marlins,Detroit Tigers,1,4,0,0,0,0,2,4,0,0
17,Joey Wendle,Miami Marlins,Detroit Tigers,1,3,0,0,0,0,0,3,0,0
18,Yuli Gurriel,Miami Marlins,Detroit Tigers,1,1,0,0,0,0,1,1,0,0
19,Garrett Hampson,Miami Marlins,Detroit Tigers,1,0,0,0,0,0,0,0,0,0
20,Jean Segura,Miami Marlins,Detroit Tigers,1,4,0,1,0,0,0,4,1,0
21,Jacob Stallings,Miami Marlins,Detroit Tigers,1,2,0,1,0,1,1,3,1,0
22,Jesús Sánchez,Miami Marlins,Detroit Tigers,1,1,0,0,0,0,1,1,0,0
23,Dane Myers,Miami Marlins,Detroit Tigers,1,4,0,1,0,0,0,4,1,0
0,Kyle Schwarber,Philadelphia Phillies,Pittsburgh Pirates,0,2,0,0,1,3,2,5,0,0
1,Nick Castellanos,Philadelphia Phillies,Pittsburgh Pirates,0,5,0,0,0,0,3,5,0,0
2,Bryce Harper,Philadelphia Phillies,Pittsburgh Pirates,0,5,0,1,0,0,4,5,1,0
3,Alec Bohm,Philadelphia Phillies,Pittsburgh Pirates,0,3,1,0,0,2,1,5,0,0
4,Bryson Stott,Philadelphia Phillies,Pittsburgh Pirates,0,5,1,3,0,0,1,5,4,0
5,J.T. Realmuto,Philadelphia Phillies,Pittsburgh Pirates,0,3,2,0,0,2,0,5,0,0
6,Trea Turner,Philadelphia Phillies,Pittsburgh Pirates,0,3,1,1,0,1,1,4,1,0
7,Brandon Marsh,Philadelphia Phillies,Pittsburgh Pirates,0,2,1,1,3,1,0,4,2,0
8,Jake Cave,Philadelphia Phillies,Pittsburgh Pirates,0,2,0,1,1,0,0,2,2,0
9,Johan Rojas,Philadelphia Phillies,Pittsburgh Pirates,0,2,0,1,1,0,1,2,1,0
10,Jack Suwinski,Pittsburgh Pirates,Philadelphia Phillies,1,5,0,2,0,0,1,5,1,0
11,Bryan Reynolds,Pittsburgh Pirates,Philadelphia Phillies,1,5,1,1,0,0,2,5,0,0
12,Andrew McCutchen,Pittsburgh Pirates,Philadelphia Phillies,1,3,1,0,0,1,1,4,0,0
13,Ji Man Choi,Pittsburgh Pirates,Philadelphia Phillies,1,4,1,2,0,0,2,4,0,0
14,Henry Davis,Pittsburgh Pirates,Philadelphia Phillies,1,4,1,0,0,0,1,4,0,0
15,Endy Rodríguez,Pittsburgh Pirates,Philadelphia Phillies,1,4,2,2,4,0,1,4,0,0
16,Jared Triolo,Pittsburgh Pirates,Philadelphia Phillies,1,2,0,0,0,2,0,4,0,0
17,Alika Williams,Pittsburgh Pirates,Philadelphia Phillies,1,4,0,1,1,0,0,4,0,0
18,Liover Peguero,Pittsburgh Pirates,Philadelphia Phillies,1,4,1,3,2,0,0,4,6,1
0,Steven Kwan,Cleveland Guardians,Chicago White Sox,0,4,0,3,0,0,0,4,3,0
1,Andrés Giménez,Cleveland Guardians,Chicago White Sox,0,4,0,0,0,0,2,4,0,0
2,José Ramírez,Cleveland Guardians,Chicago White Sox,0,4,1,2,0,0,1,4,0,0
3,Josh Naylor,Cleveland Guardians,Chicago White Sox,0,4,0,1,0,0,0,4,1,0
4,Josh Bell,Cleveland Guardians,Chicago White Sox,0,4,1,1,0,0,0,4,1,0
5,Will Brennan,Cleveland Guardians,Chicago White Sox,0,4,0,1,0,0,0,4,1,0
6,Tyler Freeman,Cleveland Guardians,Chicago White Sox,0,3,0,1,1,0,1,3,1,0
7,Bo Naylor,Cleveland Guardians,Chicago White Sox,0,3,0,0,0,0,2,3,0,0
8,Myles Straw,Cleveland Guardians,Chicago White Sox,0,3,0,0,0,0,0,3,0,0
9,Tim Anderson,Chicago White Sox,Cleveland Guardians,1,5,1,3,1,0,1,5,6,1
10,Yoán Moncada,Chicago White Sox,Cleveland Guardians,1,4,0,1,2,1,0,5,0,0
11,Luis Robert Jr.,Chicago White Sox,Cleveland Guardians,1,4,1,2,1,0,1,4,0,0
12,Eloy Jiménez,Chicago White Sox,Cleveland Guardians,1,3,0,1,1,1,1,4,0,0
13,Jake Burger,Chicago White Sox,Cleveland Guardians,1,2,1,0,0,2,0,4,0,0
14,Andrew Vaughn,Chicago White Sox,Cleveland Guardians,1,3,1,2,2,1,0,4,5,1
15,Yasmani Grandal,Chicago White Sox,Cleveland Guardians,1,4,1,1,0,0,0,4,1,0
16,Oscar Colás,Chicago White Sox,Cleveland Guardians,1,4,0,1,0,0,1,4,0,0
17,Zach Remillard,Chicago White Sox,Cleveland Guardians,1,3,2,1,0,1,0,4,1,0
0,Carlos Correa,Minnesota Twins,Kansas City Royals,0,5,0,1,0,0,2,5,0,0
