,Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,TB,HRs
16,Liover Peguero,Pittsburgh Pirates,Philadelphia Phillies,1,2,0,0,0,0,1,3,0,0
17,Ji Man Choi,Pittsburgh Pirates,Philadelphia Phillies,1,1,0,0,0,0,0,1,0,0
18,Alika Williams,Pittsburgh Pirates,Philadelphia Phillies,1,0,0,0,0,0,0,0,0,0
19,Nick Gonzales,Pittsburgh Pirates,Philadelphia Phillies,1,2,0,0,1,0,0,4,0,0
20,Austin Hedges,Pittsburgh Pirates,Philadelphia Phillies,1,1,0,0,0,0,0,2,0,0
21,Endy Rodríguez,Pittsburgh Pirates,Philadelphia Phillies,1,2,0,0,0,0,2,2,0,0
0,Matt Vierling,Detroit Tigers,Miami Marlins,0,4,1,2,0,1,0,5,2,0
1,Andy Ibáñez,Detroit Tigers,Miami Marlins,0,3,0,2,0,0,0,3,0,0
2,Zach McKinstry,Detroit Tigers,Miami Marlins,0,2,0,0,0,0,0,2,0,0
3,Spencer Torkelson,Detroit Tigers,Miami Marlins,0,5,1,1,1,0,1,5,0,0
4,Riley Greene,Detroit Tigers,Miami Marlins,0,4,1,1,0,1,1,5,1,0
5,Javier Báez,Detroit Tigers,Miami Marlins,0,5,2,2,1,0,0,5,0,0
6,Jake Rogers,Detroit Tigers,Miami Marlins,0,5,1,1,0,0,1,5,1,0
7,Miguel Cabrera,Detroit Tigers,Miami Marlins,0,3,0,1,2,1,0,4,0,0
8,Akil Baddoo,Detroit Tigers,Miami Marlins,0,1,0,0,0,0,1,1,0,0
9,Kerry Carpenter,Detroit Tigers,Miami Marlins,0,3,0,1,2,1,2,4,0,0
10,Zack Short,Detroit Tigers,Miami Marlins,0,3,0,0,0,1,2,4,0,0
11,Luis Arraez,Miami Marlins,Detroit Tigers,1,4,0,0,0,1,0,5,0,0
12,Bryan De La Cruz,Miami Marlins,Detroit Tigers,1,5,0,0,0,0,4,5,0,0
13,Garrett Cooper,Miami Marlins,Detroit Tigers,1,4,1,1,2,0,1,4,4,1
14,Jon Berti,Miami Marlins,Detroit Tigers,1,4,1,2,0,0,1,4,2,0
15,Joey Wendle,Miami Marlins,Detroit Tigers,1,0,0,0,0,0,0,0,0,0
16,Avisaíl García,Miami Marlins,Detroit Tigers,1,4,1,2,1,0,0,4,0,0
17,Yuli Gurriel,Miami Marlins,Detroit Tigers,1,4,1,2,1,0,0,4,2,0
18,Jean Segura,Miami Marlins,Detroit Tigers,1,4,2,2,1,0,0,4,5,1
19,Nick Fortes,Miami Marlins,Detroit Tigers,1,4,1,1,1,0,0,4,2,0
20,Garrett Hampson,Miami Marlins,Detroit Tigers,1,4,1,3,2,0,0,4,4,0
0,CJ Abrams,Washington Nationals,New York Mets,0,3,1,2,0,0,0,4,2,0
1,Jeimer Candelario,Washington Nationals,New York Mets,0,3,0,1,0,1,1,4,1,0
2,Joey Meneses,Washington Nationals,New York Mets,0,4,0,0,0,0,3,4,0,0
3,Keibert Ruiz,Washington Nationals,New York Mets,0,4,0,1,0,0,0,4,1,0
4,Luis García,Washington Nationals,New York Mets,0,3,0,0,0,0,1,3,0,0
5,Lane Thomas,Washington Nationals,New York Mets,0,1,0,0,0,0,1,1,0,0
6,Dominic Smith,Washington Nationals,New York Mets,0,4,0,1,0,0,2,4,1,0
7,Corey Dickerson,Washington Nationals,New York Mets,0,2,0,0,0,0,0,2,0,0
8,Stone Garrett,Washington Nationals,New York Mets,0,1,1,0,0,1,0,2,0,0
9,Ildemaro Vargas,Washington Nationals,New York Mets,0,4,0,1,1,0,2,4,1,0
10,Alex Call,Washington Nationals,New York Mets,0,3,0,0,0,0,1,3,0,0
11,Brandon Nimmo,New York Mets,Washington Nationals,1,4,1,1,0,1,1,5,1,0
12,Francisco Lindor,New York Mets,Washington Nationals,1,4,2,3,1,1,0,5,7,1
13,Jeff McNeil,New York Mets,Washington Nationals,1,4,1,1,1,1,0,5,3,0
14,Pete Alonso,New York Mets,Washington Nationals,1,3,0,1,2,1,1,5,1,0
15,Daniel Vogelbach,New York Mets,Washington Nationals,1,5,1,1,0,0,1,5,1,0
16,Mark Canha,New York Mets,Washington Nationals,1,3,0,1,0,1,1,4,1,0
17,Brett Baty,New York Mets,Washington Nationals,1,3,0,1,0,1,0,4,1,0
18,Omar Narváez,New York Mets,Washington Nationals,1,3,0,0,1,0,2,4,0,0
19,Danny Mendick,New York Mets,Washington Nationals,1,3,0,2,0,0,0,3,3,0
20,Tommy Pham,New York Mets,Washington Nationals,1,1,0,0,0,0,1,1,0,0
0,Steven Kwan,Cleveland Guardians,Chicago White Sox,0,4,1,2,1,1,0,5,6,0
1,Andrés Giménez,Cleveland Guardians,Chicago White Sox,0,3,1,0,1,2,2,5,0,0
2,José Ramírez,Cleveland Guardians,Chicago White Sox,0,4,2,2,3,1,1,5,0,0
3,Josh Naylor,Cleveland Guardians,Chicago White Sox,0,4,0,1,0,0,0,4,1,0
4,Josh Bell,Cleveland Guardians,Chicago White Sox,0,4,0,0,0,0,0,4,0,0
5,David Fry,Cleveland Guardians,Chicago White Sox,0,0,0,0,0,0,0,0,0,0
6,Oscar Gonzalez,Cleveland Guardians,Chicago White Sox,0,2,1,0,0,1,0,3,0,0
7,Myles Straw,Cleveland Guardians,Chicago White Sox,0,1,0,0,0,0,0,1,0,0
8,Will Brennan,Cleveland Guardians,Chicago White Sox,0,4,0,1,0,0,0,4,1,0
9,Gabriel Arias,Cleveland Guardians,Chicago White Sox,0,4,0,1,0,0,0,4,1,0
10,Cam Gallagher,Cleveland Guardians,Chicago White Sox,0,3,0,0,0,1,1,4,0,0
11,Tim Anderson,Chicago White Sox,Cleveland Guardians,1,4,0,1,0,0,1,4,1,0
12,Yoán Moncada,Chicago White Sox,Cleveland Guardians,1,4,0,1,0,0,0,4,0,0
13,Luis Robert Jr.,Chicago White Sox,Cleveland Guardians,1,4,0,1,0,0,0,4,0,0
14,Andrew Vaughn,Chicago White Sox,Cleveland Guardians,1,4,0,1,0,0,1,4,1,0
15,Andrew Benintendi,Chicago White Sox,Cleveland Guardians,1,4,0,0,0,0,0,4,0,0
16,Jake Burger,Chicago White Sox,Cleveland Guardians,1,3,0,0,0,1,2,4,0,0
17,Oscar Colás,Chicago White Sox,Cleveland Guardians,1,2,0,0,0,1,0,3,0,0
18,Elvis Andrus,Chicago White Sox,Cleveland Guardians,1,3,0,0,0,0,1,3,0,0
19,Seby Zavala,Chicago White Sox,Cleveland Guardians,1,1,0,0,0,1,0,2,0,0
20,Gavin Sheets,Chicago White Sox,Cleveland Guardians,1,1,0,0,0,0,0,1,0,0
21,Yasmani Grandal,Chicago White Sox,Cleveland Guardians,1,0,0,0,0,0,0,0,0,0
0,Yandy Díaz,Tampa Bay Rays,Houston Astros,0,3,1,2,1,2,0,5,0,0
1,Wander Franco,Tampa Bay Rays,Houston Astros,0,4,2,1,0,1,0,5,1,0
2,Brandon Lowe,Tampa Bay Rays,Houston Astros,0,5,2,3,3,0,2,5,6,0
3,Isaac Paredes,Tampa Bay Rays,Houston Astros,0,4,0,0,0,1,2,5,0,0
4,Luke Raley,Tampa Bay Rays,Houston Astros,0,5,1,1,1,0,1,5,1,0
5,Harold Ramírez,Tampa Bay Rays,Houston Astros,0,5,0,2,0,0,1,5,0,0
6,Josh Lowe,Tampa Bay Rays,Houston Astros,0,4,0,2,3,1,0,5,1,0
7,Jose Siri,Tampa Bay Rays,Houston Astros,0,4,1,1,0,0,1,4,1,0
8,René Pinto,Tampa Bay Rays,Houston Astros,0,4,1,0,0,0,1,4,0,0
9,Jose Altuve,Houston Astros,Tampa Bay Rays,1,4,1,3,0,0,1,4,3,0
10,Grae Kessinger,Houston Astros,Tampa Bay Rays,1,1,0,0,0,0,0,1,0,0
11,Jeremy Peña,Houston Astros,Tampa Bay Rays,1,4,1,2,0,0,0,4,0,0
12,Kyle Tucker,Houston Astros,Tampa Bay Rays,1,3,0,1,1,0,0,3,2,0
13,Corey Julks,Houston Astros,Tampa Bay Rays,1,1,0,0,0,0,0,1,0,0
14,Alex Bregman,Houston Astros,Tampa Bay Rays,1,4,0,1,1,0,1,4,1,0
15,Yordan Alvarez,Houston Astros,Tampa Bay Rays,1,4,0,1,0,0,1,4,1,0
16,José Abreu,Houston Astros,Tampa Bay Rays,1,4,0,0,0,0,1,4,0,0
17,Chas McCormick,Houston Astros,Tampa Bay Rays,1,4,0,1,0,0,1,4,1,0
18,Mauricio Dubón,Houston Astros,Tampa Bay Rays,1,4,0,1,0,0,0,4,0,0
19,Martín Maldonado,Houston Astros,Tampa Bay Rays,1,4,0,0,0,0,2,4,0,0
0,Carlos Correa,Minnesota Twins,Kansas City Royals,0,4,0,1,0,0,1,4,1,0
1,Donovan Solano,Minnesota Twins,Kansas City Royals,0,3,0,1,0,0,1,3,1,0
2,Edouard Julien,Minnesota Twins,Kansas City Royals,0,1,0,0,0,0,0,1,0,0
3,Byron Buxton,Minnesota Twins,Kansas City Royals,0,4,0,1,0,0,2,4,2,0
4,Kyle Farmer,Minnesota Twins,Kansas City Royals,0,3,0,1,0,0,1,3,1,0
5,Max Kepler,Minnesota Twins,Kansas City Royals,0,1,0,0,0,0,1,1,0,0
6,Jorge Polanco,Minnesota Twins,Kansas City Royals,0,3,0,0,0,1,0,4,0,0
7,Willi Castro,Minnesota Twins,Kansas City Royals,0,4,0,2,0,0,0,4,2,0
8,Christian Vázquez,Minnesota Twins,Kansas City Royals,0,3,0,0,0,0,0,3,0,0
9,Joey Gallo,Minnesota Twins,Kansas City Royals,0,1,0,0,0,0,1,1,0,0
10,Michael A. Taylor,Minnesota Twins,Kansas City Royals,0,3,0,0,0,0,1,3,0,0
11,Matt Wallner,Minnesota Twins,Kansas City Royals,0,3,1,1,1,0,1,3,4,1
12,Maikel Garcia,Kansas City Royals,Minnesota Twins,1,4,0,1,1,0,0,4,2,0
13,Bobby Witt,Kansas City Royals,Minnesota Twins,1,4,0,1,0,0,2,4,1,0
14,MJ Melendez,Kansas City Royals,Minnesota Twins,1,4,0,1,0,0,2,4,1,0
15,Samad Taylor,Kansas City Royals,Minnesota Twins,1,0,0,0,0,0,0,0,0,0
16,Salvador Perez,Kansas City Royals,Minnesota Twins,1,3,0,0,0,0,1,4,0,0
17,Michael Massey,Kansas City Royals,Minnesota Twins,1,3,0,0,0,1,1,4,0,0
18,Freddy Fermin,Kansas City Royals,Minnesota Twins,1,3,1,1,1,0,1,3,4,1
19,Drew Waters,Kansas City Royals,Minnesota Twins,1,2,0,0,0,1,0,3,0,0
20,Dairon Blanco,Kansas City Royals,Minnesota Twins,1,3,0,1,0,0,0,3,1,0
21,Nicky Lopez,Kansas City Royals,Minnesota Twins,1,3,1,1,0,0,0,3,1,0
0,Nico Hoerner,Chicago Cubs,St. Louis Cardinals,0,4,0,0,0,0,0,4,0,0
1,Seiya Suzuki,Chicago Cubs,St. Louis Cardinals,0,4,0,0,0,0,1,4,0,0
2,Cody Bellinger,Chicago Cubs,St. Louis Cardinals,0,4,0,1,0,0,0,4,1,0
3,Yan Gomes,Chicago Cubs,St. Louis Cardinals,0,4,0,2,0,0,0,4,3,0
4,Dansby Swanson,Chicago Cubs,St. Louis Cardinals,0,4,0,0,0,0,3,4,0,0
5,Christopher Morel,Chicago Cubs,St. Louis Cardinals,0,3,0,1,0,0,2,3,1,0
6,Trey Mancini,Chicago Cubs,St. Louis Cardinals,0,2,0,0,0,0,0,2,0,0
7,Mike Tauchman,Chicago Cubs,St. Louis Cardinals,0,1,0,0,0,0,0,1,0,0
8,Miguel Amaya,Chicago Cubs,St. Louis Cardinals,0,3,0,1,0,0,0,3,1,0
9,Nick Madrigal,Chicago Cubs,St. Louis Cardinals,0,3,0,0,0,0,0,3,0,0
10,Lars Nootbaar,St. Louis Cardinals,Chicago Cubs,1,4,1,1,0,0,1,4,2,0
11,Paul Goldschmidt,St. Louis Cardinals,Chicago Cubs,1,4,0,1,1,0,0,4,1,0
12,Nolan Arenado,St. Louis Cardinals,Chicago Cubs,1,4,0,0,0,0,1,4,0,0
13,Tyler O'Neill,St. Louis Cardinals,Chicago Cubs,1,3,0,1,1,1,0,4,0,0
14,Alec Burleson,St. Louis Cardinals,Chicago Cubs,1,3,0,1,0,1,0,4,2,0
15,Jordan Walker,St. Louis Cardinals,Chicago Cubs,1,3,1,1,0,0,0,3,1,0
16,Dylan Carlson,St. Louis Cardinals,Chicago Cubs,1,0,0,0,0,0,0,0,0,0
17,Taylor Motter,St. Louis Cardinals,Chicago Cubs,1,3,1,1,0,0,0,3,1,0
18,Andrew Knizner,St. Louis Cardinals,Chicago Cubs,1,3,0,2,1,0,0,3,2,0
19,Paul DeJong,St. Louis Cardinals,Chicago Cubs,1,3,0,0,0,0,0,3,0,0
0,Tony Kemp,Oakland Athletics,Colorado Rockies,0,3,0,0,0,1,0,4,0,0
1,Zack Gelof,Oakland Athletics,Colorado Rockies,0,4,0,0,0,0,3,4,0,0
2,Brent Rooker,Oakland Athletics,Colorado Rockies,0,4,0,1,0,0,0,4,0,0
3,Jordan Diaz,Oakland Athletics,Colorado Rockies,0,3,0,0,0,0,1,3,0,0
4,Seth Brown,Oakland Athletics,Colorado Rockies,0,1,0,0,0,0,1,1,0,0
5,Ramón Laureano,Oakland Athletics,Colorado Rockies,0,3,0,2,0,0,0,3,0,0
6,JJ Bleday,Oakland Athletics,Colorado Rockies,0,1,0,0,0,0,1,1,0,0
7,Shea Langeliers,Oakland Athletics,Colorado Rockies,0,3,0,0,0,1,1,4,0,0
8,Tyler Soderstrom,Oakland Athletics,Colorado Rockies,0,3,0,1,0,0,0,3,0,0
9,Aledmys Díaz,Oakland Athletics,Colorado Rockies,0,2,0,1,0,1,0,3,0,0
10,Nick Allen,Oakland Athletics,Colorado Rockies,0,3,0,0,0,0,1,3,0,0
11,Ezequiel Tovar,Colorado Rockies,Oakland Athletics,1,4,1,1,0,0,0,4,2,0
12,Ryan McMahon,Colorado Rockies,Oakland Athletics,1,4,0,2,2,0,0,4,3,0
13,Randal Grichuk,Colorado Rockies,Oakland Athletics,1,3,0,0,0,1,1,4,0,0
14,C.J. Cron,Colorado Rockies,Oakland Athletics,1,3,0,1,0,1,1,4,2,0
15,Elehuris Montero,Colorado Rockies,Oakland Athletics,1,0,0,0,0,0,0,0,0,0
16,Nolan Jones,Colorado Rockies,Oakland Athletics,1,4,0,2,0,0,0,4,2,0
17,Jurickson Profar,Colorado Rockies,Oakland Athletics,1,0,0,0,0,0,0,0,0,0
18,Michael Toglia,Colorado Rockies,Oakland Athletics,1,4,0,0,0,0,3,4,0,0
19,Harold Castro,Colorado Rockies,Oakland Athletics,1,2,0,0,0,0,2,2,0,0
20,Alan Trejo,Colorado Rockies,Oakland Athletics,1,1,0,0,0,0,1,1,0,0
21,Brenton Doyle,Colorado Rockies,Oakland Athletics,1,3,0,0,0,0,1,3,0,0
22,Austin Wynns,Colorado Rockies,Oakland Athletics,1,2,1,0,0,0,0,3,0,0
0,Rob Refsnyder,Boston Red Sox,San Francisco Giants,0,5,0,1,0,0,1,5,1,0
1,Justin Turner,Boston Red Sox,San Francisco Giants,0,5,1,1,2,0,0,5,4,0
2,Rafael Devers,Boston Red Sox,San Francisco Giants,0,4,0,1,0,1,1,5,2,0
3,Adam Duvall,Boston Red Sox,San Francisco Giants,0,3,1,1,1,1,0,4,4,0
4,Yu Chang,Boston Red Sox,San Francisco Giants,0,1,0,0,0,0,1,1,0,0
5,Masataka Yoshida,Boston Red Sox,San Francisco Giants,0,5,0,0,0,0,3,5,0,0
6,Christian Arroyo,Boston Red Sox,San Francisco Giants,0,3,0,1,0,0,1,3,1,0
7,Connor Wong,Boston Red Sox,San Francisco Giants,0,2,0,0,0,0,2,2,0,0
8,Alex Verdugo,Boston Red Sox,San Francisco Giants,0,4,0,1,0,1,0,5,1,0
9,Pablo Reyes,Boston Red Sox,San Francisco Giants,0,1,0,0,0,0,0,1,0,0
10,Triston Casas,Boston Red Sox,San Francisco Giants,0,3,0,1,0,0,0,3,1,0
11,Jorge Alfaro,Boston Red Sox,San Francisco Giants,0,1,0,0,0,0,0,2,0,0
12,Jarren Duran,Boston Red Sox,San Francisco Giants,0,2,1,1,0,0,0,2,2,0
13,Austin Slater,San Francisco Giants,Boston Red Sox,1,1,0,0,0,0,1,1,0,0
14,Mike Yastrzemski,San Francisco Giants,Boston Red Sox,1,1,0,1,0,0,0,1,2,0
15,Joc Pederson,San Francisco Giants,Boston Red Sox,1,4,0,1,1,0,0,4,1,0
16,Wilmer Flores,San Francisco Giants,Boston Red Sox,1,5,0,2,1,0,1,5,2,0
17,Marco Luciano,San Francisco Giants,Boston Red Sox,1,2,0,0,0,1,1,3,0,0
18,LaMonte Wade Jr.,San Francisco Giants,Boston Red Sox,1,1,0,0,0,1,0,2,0,0
19,J.D. Davis,San Francisco Giants,Boston Red Sox,1,5,0,0,0,0,1,5,0,0
20,Michael Conforto,San Francisco Giants,Boston Red Sox,1,3,2,1,0,1,0,5,1,0
21,Luis Matos,San Francisco Giants,Boston Red Sox,1,4,0,2,0,0,0,5,3,0
22,Blake Sabol,San Francisco Giants,Boston Red Sox,1,2,0,1,0,0,1,2,1,0
23,Patrick Bailey,San Francisco Giants,Boston Red Sox,1,3,1,0,1,0,0,3,0,0
24,Casey Schmitt,San Francisco Giants,Boston Red Sox,1,4,1,1,1,0,1,5,1,0
25,Brandon Crawford,San Francisco Giants,Boston Red Sox,1,5,0,2,0,0,0,5,2,0
0,J.P. Crawford,Seattle Mariners,Arizona Diamondbacks,0,3,3,2,1,2,1,5,6,0
1,Julio Rodríguez,Seattle Mariners,Arizona Diamondbacks,0,5,1,1,0,0,1,5,0,0
2,Eugenio Suárez,Seattle Mariners,Arizona Diamondbacks,0,5,0,2,1,0,3,5,0,0
3,Cal Raleigh,Seattle Mariners,Arizona Diamondbacks,0,5,0,0,0,0,2,5,0,0
4,Teoscar Hernández,Seattle Mariners,Arizona Diamondbacks,0,5,0,1,0,0,2,5,0,0
5,Mike Ford,Seattle Mariners,Arizona Diamondbacks,0,3,0,1,1,1,2,4,1,0
6,Ty France,Seattle Mariners,Arizona Diamondbacks,0,4,0,3,1,0,0,4,3,0
7,Cade Marlowe,Seattle Mariners,Arizona Diamondbacks,0,3,0,0,0,1,1,4,0,0
8,Kolten Wong,Seattle Mariners,Arizona Diamondbacks,0,4,0,0,0,0,1,4,0,0
9,Geraldo Perdomo,Arizona Diamondbacks,Seattle Mariners,1,4,0,0,0,0,2,4,0,0
10,Ketel Marte,Arizona Diamondbacks,Seattle Mariners,1,4,0,1,0,0,2,4,1,0
11,Corbin Carroll,Arizona Diamondbacks,Seattle Mariners,1,4,0,0,0,0,2,4,0,0
12,Christian Walker,Arizona Diamondbacks,Seattle Mariners,1,3,0,0,0,0,2,4,0,0
13,Dominic Canzone,Arizona Diamondbacks,Seattle Mariners,1,3,0,0,0,0,0,3,0,0
14,Lourdes Gurriel Jr.,Arizona Diamondbacks,Seattle Mariners,1,3,0,1,0,0,0,3,0,0
15,Josh Rojas,Arizona Diamondbacks,Seattle Mariners,1,3,0,0,0,0,1,3,0,0
16,Emmanuel Rivera,Arizona Diamondbacks,Seattle Mariners,1,2,0,1,0,1,1,3,1,0
17,Jose Herrera,Arizona Diamondbacks,Seattle Mariners,1,2,0,0,0,0,1,2,0,0
18,Alek Thomas,Arizona Diamondbacks,Seattle Mariners,1,1,0,0,0,0,1,1,0,0
19,Carson Kelly,Arizona Diamondbacks,Seattle Mariners,1,0,0,0,0,0,0,0,0,0
0,Elly De La Cruz,Cincinnati Reds,Los Angeles Dodgers,0,5,2,4,1,0,1,5,0,0
1,TJ Friedl,Cincinnati Reds,Los Angeles Dodgers,0,5,1,2,2,0,1,5,1,0
2,Matt McLain,Cincinnati Reds,Los Angeles Dodgers,0,3,2,1,1,0,1,4,1,0
3,Kevin Newman,Cincinnati Reds,Los Angeles Dodgers,0,1,1,1,0,0,0,1,1,0
4,Jake Fraley,Cincinnati Reds,Los Angeles Dodgers,0,4,1,3,1,0,1,4,0,0
5,Stuart Fairchild,Cincinnati Reds,Los Angeles Dodgers,0,1,0,0,0,0,0,1,0,0
6,Spencer Steer,Cincinnati Reds,Los Angeles Dodgers,0,5,0,0,1,0,1,5,0,0
7,Joey Votto,Cincinnati Reds,Los Angeles Dodgers,0,5,1,2,3,0,2,5,0,0
8,Christian Encarnacion-Strand,Cincinnati Reds,Los Angeles Dodgers,0,4,0,0,0,0,3,5,0,0
9,Tyler Stephenson,Cincinnati Reds,Los Angeles Dodgers,0,4,0,0,0,1,2,5,0,0
10,Will Benson,Cincinnati Reds,Los Angeles Dodgers,0,4,1,1,0,0,1,4,0,0
11,David Peralta,Los Angeles Dodgers,Cincinnati Reds,1,4,0,0,0,0,2,4,0,0
12,Freddie Freeman,Los Angeles Dodgers,Cincinnati Reds,1,3,0,2,0,0,0,3,2,0
13,Amed Rosario,Los Angeles Dodgers,Cincinnati Reds,1,1,0,1,0,0,0,1,1,0
14,Will Smith,Los Angeles Dodgers,Cincinnati Reds,1,0,0,0,0,0,0,1,0,0
15,Austin Barnes,Los Angeles Dodgers,Cincinnati Reds,1,3,0,1,0,0,0,3,1,0
16,Max Muncy,Los Angeles Dodgers,Cincinnati Reds,1,4,0,0,0,0,1,4,0,0
17,J.D. Martinez,Los Angeles Dodgers,Cincinnati Reds,1,0,0,0,0,0,0,0,0,0
18,Chris Taylor,Los Angeles Dodgers,Cincinnati Reds,1,3,0,1,0,0,1,3,1,0
19,James Outman,Los Angeles Dodgers,Cincinnati Reds,1,3,0,1,0,0,0,3,1,0
20,Jason Heyward,Los Angeles Dodgers,Cincinnati Reds,1,3,0,0,0,0,1,3,0,0
21,Enrique Hernández,Los Angeles Dodgers,Cincinnati Reds,1,3,0,0,0,0,0,3,0,0
