,Unnamed: 0,Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,TB,HRs
0,0,George Springer,Toronto Blue Jays,Baltimore Orioles,0,4,1,2,0,0,0,4,3,0
1,1,Nathan Lukes,Toronto Blue Jays,Baltimore Orioles,0,0,0,0,0,1,0,1,0,0
2,2,Bo Bichette,Toronto Blue Jays,Baltimore Orioles,0,4,0,1,0,0,0,4,0,0
3,3,Ernie Clement,Toronto Blue Jays,Baltimore Orioles,0,1,1,0,0,0,0,1,0,0
4,4,Vladimir Guerrero Jr.,Toronto Blue Jays,Baltimore Orioles,0,3,0,1,1,0,1,3,0,0
5,5,Cavan Biggio,Toronto Blue Jays,Baltimore Orioles,0,2,2,2,1,0,0,2,5,1
6,6,Matt Chapman,Toronto Blue Jays,Baltimore Orioles,0,5,0,1,0,0,2,5,1,0
7,7,Whit Merrifield,Toronto Blue Jays,Baltimore Orioles,0,3,0,1,0,0,0,3,1,0
8,8,Santiago Espinal,Toronto Blue Jays,Baltimore Orioles,0,1,1,0,1,1,0,2,0,0
9,9,Daulton Varsho,Toronto Blue Jays,Baltimore Orioles,0,4,1,3,0,1,1,5,5,0
10,10,Alejandro Kirk,Toronto Blue Jays,Baltimore Orioles,0,5,0,3,3,0,0,5,3,0
11,11,Danny Jansen,Toronto Blue Jays,Baltimore Orioles,0,5,0,0,0,0,4,5,0,0
12,12,Kevin Kiermaier,Toronto Blue Jays,Baltimore Orioles,0,4,0,1,0,0,0,4,1,0
13,13,Gunnar Henderson,Baltimore Orioles,Toronto Blue Jays,1,5,1,3,4,0,1,5,6,1
14,14,Adley Rutschman,Baltimore Orioles,Toronto Blue Jays,1,5,0,2,0,0,0,5,4,0
15,15,Mark Kolozsvary,Baltimore Orioles,Toronto Blue Jays,1,0,0,0,0,0,0,0,0,0
16,16,Anthony Santander,Baltimore Orioles,Toronto Blue Jays,1,5,1,2,1,0,1,5,2,0
17,17,Ryan McKenna,Baltimore Orioles,Toronto Blue Jays,1,0,0,0,0,0,0,0,0,0
18,18,Ryan O'Hearn,Baltimore Orioles,Toronto Blue Jays,1,5,1,1,2,0,1,5,0,1
19,19,Austin Hays,Baltimore Orioles,Toronto Blue Jays,1,5,2,2,0,0,3,5,4,0
