,Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,TB,HRs
0,Maikel Garcia,Kansas City Royals,Chicago White Sox,0,5,2,3,1,1,1,6,3,0
1,Bobby Witt,Kansas City Royals,Chicago White Sox,0,3,1,0,1,2,0,6,0,0
2,Salvador Perez,Kansas City Royals,Chicago White Sox,0,4,2,2,2,0,2,6,2,0
3,Michael Massey,Kansas City Royals,Chicago White Sox,0,5,2,1,3,0,3,6,4,1
4,Edward Olivares,Kansas City Royals,Chicago White Sox,0,3,1,1,1,2,0,5,2,0
5,Drew Waters,Kansas City Royals,Chicago White Sox,0,0,0,0,0,0,0,0,0,0
6,Matt Duffy,Kansas City Royals,Chicago White Sox,0,4,0,0,1,0,2,5,0,0
7,Nick Pratto,Kansas City Royals,Chicago White Sox,0,0,0,0,0,0,0,0,0,0
8,Logan Porter,Kansas City Royals,Chicago White Sox,0,4,1,2,2,0,1,5,2,0
9,Kyle Isbel,Kansas City Royals,Chicago White Sox,0,5,1,2,0,0,1,5,3,0
10,Dairon Blanco,Kansas City Royals,Chicago White Sox,0,4,1,1,0,1,1,5,1,0
11,Yoán Moncada,Chicago White Sox,Kansas City Royals,1,5,1,1,1,0,3,5,0,0
12,Andrew Vaughn,Chicago White Sox,Kansas City Royals,1,5,1,2,1,0,1,5,3,0
13,Tim Anderson,Chicago White Sox,Kansas City Royals,1,0,0,0,0,0,0,0,0,0
14,Luis Robert Jr.,Chicago White Sox,Kansas City Royals,1,5,1,1,2,0,0,5,0,0
15,Eloy Jiménez,Chicago White Sox,Kansas City Royals,1,5,2,2,1,0,0,5,0,0
16,Yasmani Grandal,Chicago White Sox,Kansas City Royals,1,2,0,0,0,0,0,2,0,0
17,Carlos Pérez,Chicago White Sox,Kansas City Royals,1,1,1,0,0,1,0,2,0,0
18,Trayce Thompson,Chicago White Sox,Kansas City Royals,1,4,0,0,0,0,1,4,0,0
19,Gavin Sheets,Chicago White Sox,Kansas City Royals,1,3,1,1,3,0,0,3,2,0
20,Elvis Andrus,Chicago White Sox,Kansas City Royals,1,1,0,1,0,0,0,1,1,0
21,Lenyn Sosa,Chicago White Sox,Kansas City Royals,1,3,1,1,1,0,0,4,0,0
22,Zach Remillard,Chicago White Sox,Kansas City Royals,1,3,1,1,1,0,1,3,2,0
23,Andrew Benintendi,Chicago White Sox,Kansas City Royals,1,0,1,0,0,1,0,1,0,0
0,DJ LeMahieu,New York Yankees,Boston Red Sox,0,4,1,1,1,0,1,4,2,0
1,Aaron Judge,New York Yankees,Boston Red Sox,0,4,0,0,0,0,2,4,0,0
2,Gleyber Torres,New York Yankees,Boston Red Sox,0,4,0,1,2,0,2,4,1,0
3,Giancarlo Stanton,New York Yankees,Boston Red Sox,0,3,0,0,0,1,2,4,0,0
4,Anthony Volpe,New York Yankees,Boston Red Sox,0,3,0,0,0,1,1,4,0,0
5,Isiah Kiner-Falefa,New York Yankees,Boston Red Sox,0,3,0,0,0,1,1,4,0,0
6,Estevan Florial,New York Yankees,Boston Red Sox,0,4,0,0,0,0,2,4,0,0
7,Everson Pereira,New York Yankees,Boston Red Sox,0,3,1,0,0,0,2,4,0,0
8,Kyle Higashioka,New York Yankees,Boston Red Sox,0,4,1,3,0,0,1,4,3,0
9,Alex Verdugo,Boston Red Sox,New York Yankees,1,5,0,1,0,0,1,5,1,0
10,Rafael Devers,Boston Red Sox,New York Yankees,1,4,1,1,1,0,0,4,4,1
11,Justin Turner,Boston Red Sox,New York Yankees,1,4,0,0,0,0,1,4,0,0
12,Triston Casas,Boston Red Sox,New York Yankees,1,4,1,3,0,0,1,4,4,0
13,Masataka Yoshida,Boston Red Sox,New York Yankees,1,3,0,0,0,1,2,4,0,0
14,Wilyer Abreu,Boston Red Sox,New York Yankees,1,3,0,1,0,1,0,4,1,0
15,Ceddanne Rafaela,Boston Red Sox,New York Yankees,1,3,0,0,0,1,2,4,0,0
16,Enmanuel Valdez,Boston Red Sox,New York Yankees,1,3,0,0,0,1,0,4,0,0
17,Trevor Story,Boston Red Sox,New York Yankees,1,0,0,0,0,0,0,0,0,0
18,Reese McGuire,Boston Red Sox,New York Yankees,1,3,0,1,0,1,1,4,1,0
0,Maikel Garcia,Kansas City Royals,Chicago White Sox,0,4,0,0,0,0,1,4,0,0
1,Bobby Witt,Kansas City Royals,Chicago White Sox,0,3,2,3,0,1,0,4,3,0
2,Salvador Perez,Kansas City Royals,Chicago White Sox,0,4,0,1,0,0,1,4,0,0
3,MJ Melendez,Kansas City Royals,Chicago White Sox,0,3,0,0,0,1,2,4,0,0
4,Edward Olivares,Kansas City Royals,Chicago White Sox,0,4,0,2,2,0,0,4,3,0
5,Nelson Velázquez,Kansas City Royals,Chicago White Sox,0,4,0,1,0,0,2,4,0,0
6,Nick Loftin,Kansas City Royals,Chicago White Sox,0,4,0,0,0,0,1,4,0,0
7,Drew Waters,Kansas City Royals,Chicago White Sox,0,4,0,0,0,0,4,4,0,0
8,Nick Pratto,Kansas City Royals,Chicago White Sox,0,4,0,0,0,0,3,4,0,0
9,Tim Anderson,Chicago White Sox,Kansas City Royals,1,3,1,2,0,1,0,4,2,0
10,Andrew Benintendi,Chicago White Sox,Kansas City Royals,1,3,1,0,0,1,1,4,0,0
11,Luis Robert Jr.,Chicago White Sox,Kansas City Royals,1,3,1,1,0,1,0,4,0,0
12,Eloy Jiménez,Chicago White Sox,Kansas City Royals,1,4,1,1,1,0,1,4,0,0
13,Yoán Moncada,Chicago White Sox,Kansas City Royals,1,4,1,1,1,0,0,4,0,0
14,Andrew Vaughn,Chicago White Sox,Kansas City Royals,1,3,1,1,0,1,2,4,2,0
15,Zach Remillard,Chicago White Sox,Kansas City Royals,1,0,0,0,0,0,0,0,0,0
16,Trayce Thompson,Chicago White Sox,Kansas City Royals,1,0,0,0,0,0,0,0,0,0
17,Gavin Sheets,Chicago White Sox,Kansas City Royals,1,3,0,1,2,1,0,4,1,0
18,Elvis Andrus,Chicago White Sox,Kansas City Royals,1,4,0,2,2,0,0,4,2,0
19,Korey Lee,Chicago White Sox,Kansas City Royals,1,3,0,0,0,0,0,3,0,0
0,Lars Nootbaar,St. Louis Cardinals,Baltimore Orioles,0,5,0,1,1,0,1,5,1,0
1,Tommy Edman,St. Louis Cardinals,Baltimore Orioles,0,4,0,0,0,0,0,4,0,0
2,Paul Goldschmidt,St. Louis Cardinals,Baltimore Orioles,0,4,1,1,1,0,2,4,4,0
3,Nolan Arenado,St. Louis Cardinals,Baltimore Orioles,0,4,0,0,0,0,0,4,0,0
4,Willson Contreras,St. Louis Cardinals,Baltimore Orioles,0,2,1,1,0,0,0,2,1,0
5,Andrew Knizner,St. Louis Cardinals,Baltimore Orioles,0,2,0,0,0,0,0,2,0,0
6,Tyler O'Neill,St. Louis Cardinals,Baltimore Orioles,0,4,0,1,0,0,1,4,0,0
