,Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,TB,HRs
14,Spencer Steer,Cincinnati Reds,Chicago Cubs,1,4,0,0,0,0,1,4,0,0
15,Elly De La Cruz,Cincinnati Reds,Chicago Cubs,1,4,0,0,0,0,4,4,0,0
16,Nick Martini,Cincinnati Reds,Chicago Cubs,1,4,1,1,1,0,1,4,4,1
17,Christian Encarnacion-Strand,Cincinnati Reds,Chicago Cubs,1,4,0,2,0,0,1,4,0,0
18,Stuart Fairchild,Cincinnati Reds,Chicago Cubs,1,0,1,0,0,0,0,0,0,0
19,Will Benson,Cincinnati Reds,Chicago Cubs,1,2,0,0,0,2,2,4,0,0
20,Noelvi Marte,Cincinnati Reds,Chicago Cubs,1,4,0,1,1,0,1,4,0,0
21,Luke Maile,Cincinnati Reds,Chicago Cubs,1,2,0,0,0,0,2,2,0,0
22,Hunter Renfroe,Cincinnati Reds,Chicago Cubs,1,1,0,0,0,0,0,1,0,0
0,Luis Arraez,Miami Marlins,Washington Nationals,0,4,2,2,0,1,0,5,3,0
1,Josh Bell,Miami Marlins,Washington Nationals,0,4,0,0,1,1,0,5,0,0
2,Nick Fortes,Miami Marlins,Washington Nationals,0,0,0,0,0,0,0,0,0,0
3,Jake Burger,Miami Marlins,Washington Nationals,0,4,1,0,1,0,3,5,0,0
4,Jazz Chisholm Jr.,Miami Marlins,Washington Nationals,0,5,1,2,2,0,1,5,0,0
5,Bryan De La Cruz,Miami Marlins,Washington Nationals,0,5,0,1,1,0,0,5,0,0
6,Jesús Sánchez,Miami Marlins,Washington Nationals,0,3,0,1,0,1,0,4,0,0
7,Jon Berti,Miami Marlins,Washington Nationals,0,1,1,1,1,0,0,1,0,0
8,Garrett Hampson,Miami Marlins,Washington Nationals,0,5,1,2,2,0,2,5,5,1
9,Joey Wendle,Miami Marlins,Washington Nationals,0,4,0,0,0,1,1,5,0,0
10,Jacob Stallings,Miami Marlins,Washington Nationals,0,2,1,0,0,1,0,3,0,0
11,Xavier Edwards,Miami Marlins,Washington Nationals,0,1,1,0,0,0,0,1,0,0
12,Yuli Gurriel,Miami Marlins,Washington Nationals,0,1,0,0,0,0,0,1,0,0
13,CJ Abrams,Washington Nationals,Miami Marlins,1,5,2,1,1,0,1,5,4,1
14,Lane Thomas,Washington Nationals,Miami Marlins,1,5,1,3,2,0,1,5,6,1
15,Joey Meneses,Washington Nationals,Miami Marlins,1,4,0,0,0,1,1,5,0,0
16,Keibert Ruiz,Washington Nationals,Miami Marlins,1,4,1,0,0,1,2,5,0,0
17,Travis Blankenhorn,Washington Nationals,Miami Marlins,1,2,1,1,1,2,0,4,4,1
18,Alex Call,Washington Nationals,Miami Marlins,1,1,0,0,0,0,0,1,0,0
19,Carter Kieboom,Washington Nationals,Miami Marlins,1,5,0,1,1,0,3,5,1,0
20,Jake Alu,Washington Nationals,Miami Marlins,1,4,0,1,0,0,1,4,1,0
21,Riley Adams,Washington Nationals,Miami Marlins,1,1,0,0,0,0,0,1,0,0
22,Dominic Smith,Washington Nationals,Miami Marlins,1,4,0,0,0,1,1,5,0,0
23,Jacob Young,Washington Nationals,Miami Marlins,1,3,0,1,0,0,2,4,1,0
0,Yandy Díaz,Tampa Bay Rays,Cleveland Guardians,0,4,0,0,0,0,1,4,0,0
1,Brandon Lowe,Tampa Bay Rays,Cleveland Guardians,0,3,1,1,0,1,0,4,0,0
2,Randy Arozarena,Tampa Bay Rays,Cleveland Guardians,0,3,0,1,1,1,0,4,2,0
3,Josh Lowe,Tampa Bay Rays,Cleveland Guardians,0,3,0,0,0,1,2,4,0,0
4,Isaac Paredes,Tampa Bay Rays,Cleveland Guardians,0,4,0,0,0,0,0,4,0,0
5,Luke Raley,Tampa Bay Rays,Cleveland Guardians,0,4,0,0,0,0,1,4,0,0
6,Osleivis Basabe,Tampa Bay Rays,Cleveland Guardians,0,4,0,1,0,0,0,4,1,0
7,Jonathan Aranda,Tampa Bay Rays,Cleveland Guardians,0,3,1,0,0,1,1,4,0,0
8,René Pinto,Tampa Bay Rays,Cleveland Guardians,0,3,0,2,1,0,0,3,0,0
9,Steven Kwan,Cleveland Guardians,Tampa Bay Rays,1,4,0,1,0,0,2,4,1,0
10,José Ramírez,Cleveland Guardians,Tampa Bay Rays,1,4,0,1,0,0,0,4,0,0
11,Kole Calhoun,Cleveland Guardians,Tampa Bay Rays,1,3,0,0,1,0,2,4,0,0
12,David Fry,Cleveland Guardians,Tampa Bay Rays,1,0,0,0,0,0,0,0,0,0
13,Ramón Laureano,Cleveland Guardians,Tampa Bay Rays,1,4,0,0,0,0,2,4,0,0
14,Andrés Giménez,Cleveland Guardians,Tampa Bay Rays,1,4,1,1,0,0,1,4,0,0
15,Will Brennan,Cleveland Guardians,Tampa Bay Rays,1,3,0,1,0,0,0,3,1,0
16,Gabriel Arias,Cleveland Guardians,Tampa Bay Rays,1,3,1,2,1,0,0,3,2,0
17,Bo Naylor,Cleveland Guardians,Tampa Bay Rays,1,3,0,1,1,0,0,3,2,0
18,Myles Straw,Cleveland Guardians,Tampa Bay Rays,1,3,1,1,0,0,0,3,2,0
0,J.P. Crawford,Seattle Mariners,New York Mets,0,3,1,1,1,1,1,4,4,1
1,Julio Rodríguez,Seattle Mariners,New York Mets,0,4,0,2,0,0,1,4,0,0
2,Eugenio Suárez,Seattle Mariners,New York Mets,0,4,0,0,0,0,3,4,0,0
3,Cal Raleigh,Seattle Mariners,New York Mets,0,3,0,1,0,1,1,4,1,0
4,José Caballero,Seattle Mariners,New York Mets,0,0,0,0,0,0,0,0,0,0
5,Teoscar Hernández,Seattle Mariners,New York Mets,0,4,0,1,0,0,1,4,0,0
6,Dominic Canzone,Seattle Mariners,New York Mets,0,4,0,1,0,0,0,4,1,0
7,Cade Marlowe,Seattle Mariners,New York Mets,0,0,0,0,0,0,0,0,0,0
8,Ty France,Seattle Mariners,New York Mets,0,3,0,0,0,1,3,4,0,0
9,Mike Ford,Seattle Mariners,New York Mets,0,3,0,0,0,0,2,3,0,0
10,Josh Rojas,Seattle Mariners,New York Mets,0,3,0,1,0,0,1,3,1,0
11,Brandon Nimmo,New York Mets,Seattle Mariners,1,4,1,1,1,0,1,4,4,1
12,Francisco Lindor,New York Mets,Seattle Mariners,1,4,1,1,0,0,0,4,1,0
13,Jeff McNeil,New York Mets,Seattle Mariners,1,4,0,1,0,0,0,4,1,0
14,Pete Alonso,New York Mets,Seattle Mariners,1,4,0,1,0,0,2,4,2,0
15,Daniel Vogelbach,New York Mets,Seattle Mariners,1,4,0,1,1,0,1,4,1,0
16,Tim Locastro,New York Mets,Seattle Mariners,1,0,0,0,0,0,0,0,0,0
17,DJ Stewart,New York Mets,Seattle Mariners,1,3,0,0,0,1,2,4,0,0
18,Rafael Ortega,New York Mets,Seattle Mariners,1,0,0,0,0,0,0,0,0,0
19,Francisco Alvarez,New York Mets,Seattle Mariners,1,4,0,1,0,0,1,4,1,0
20,Brett Baty,New York Mets,Seattle Mariners,1,3,0,1,0,0,2,3,1,0
21,Ronny Mauricio,New York Mets,Seattle Mariners,1,3,0,2,0,0,1,3,3,0
0,Edouard Julien,Minnesota Twins,Texas Rangers,0,3,0,0,0,0,3,3,0,0
1,Ryan Jeffers,Minnesota Twins,Texas Rangers,0,2,1,1,0,0,0,2,0,0
2,Jorge Polanco,Minnesota Twins,Texas Rangers,0,4,1,1,2,0,2,4,1,1
3,Royce Lewis,Minnesota Twins,Texas Rangers,0,4,0,1,0,0,0,4,1,0
4,Max Kepler,Minnesota Twins,Texas Rangers,0,3,0,0,0,1,1,4,0,0
5,Carlos Correa,Minnesota Twins,Texas Rangers,0,4,1,1,0,0,0,4,1,0
6,Matt Wallner,Minnesota Twins,Texas Rangers,0,1,0,0,0,1,0,2,0,0
7,Jordan Luplow,Minnesota Twins,Texas Rangers,0,2,1,1,2,0,0,2,4,1
8,Michael A. Taylor,Minnesota Twins,Texas Rangers,0,0,0,0,0,0,0,0,0,0
9,Andrew Stevenson,Minnesota Twins,Texas Rangers,0,4,0,1,0,0,1,4,1,0
10,Christian Vázquez,Minnesota Twins,Texas Rangers,0,4,1,1,1,0,1,4,0,0
11,Joey Gallo,Minnesota Twins,Texas Rangers,0,3,0,0,0,1,2,4,0,0
12,Marcus Semien,Texas Rangers,Minnesota Twins,1,3,0,0,0,0,0,4,0,0
13,Corey Seager,Texas Rangers,Minnesota Twins,1,4,1,1,1,0,0,4,4,1
14,Nathaniel Lowe,Texas Rangers,Minnesota Twins,1,4,0,1,0,0,2,4,1,0
15,Adolis García,Texas Rangers,Minnesota Twins,1,3,0,0,0,0,1,3,0,0
16,Mitch Garver,Texas Rangers,Minnesota Twins,1,3,0,0,0,0,1,3,0,0
17,Jonah Heim,Texas Rangers,Minnesota Twins,1,3,0,0,0,0,2,3,0,0
18,Robbie Grossman,Texas Rangers,Minnesota Twins,1,3,0,1,0,0,0,3,2,0
19,Ezequiel Duran,Texas Rangers,Minnesota Twins,1,3,0,0,0,0,2,3,0,0
20,Leody Taveras,Texas Rangers,Minnesota Twins,1,3,0,0,0,0,1,3,0,0
0,Zach McKinstry,Detroit Tigers,Chicago White Sox,0,5,0,1,0,0,3,5,1,0
1,Riley Greene,Detroit Tigers,Chicago White Sox,0,3,0,2,2,0,0,3,2,0
2,Andre Lipcius,Detroit Tigers,Chicago White Sox,0,2,0,0,0,0,1,2,0,0
3,Matt Vierling,Detroit Tigers,Chicago White Sox,0,3,0,1,0,1,1,5,1,0
4,Spencer Torkelson,Detroit Tigers,Chicago White Sox,0,3,1,0,0,2,1,5,0,0
5,Kerry Carpenter,Detroit Tigers,Chicago White Sox,0,4,0,0,0,0,2,4,0,0
6,Miguel Cabrera,Detroit Tigers,Chicago White Sox,0,4,0,2,0,0,0,4,2,0
7,Akil Baddoo,Detroit Tigers,Chicago White Sox,0,0,1,0,0,0,0,0,0,0
8,Parker Meadows,Detroit Tigers,Chicago White Sox,0,4,1,1,0,0,1,4,1,0
9,Jake Rogers,Detroit Tigers,Chicago White Sox,0,4,1,3,1,0,1,4,3,0
10,Zack Short,Detroit Tigers,Chicago White Sox,0,3,0,1,0,0,0,4,1,0
11,Tim Anderson,Chicago White Sox,Detroit Tigers,1,3,2,1,0,1,0,4,0,0
12,Andrew Benintendi,Chicago White Sox,Detroit Tigers,1,3,0,2,1,1,1,4,3,0
13,Luis Robert Jr.,Chicago White Sox,Detroit Tigers,1,3,0,1,1,0,0,4,0,0
14,Eloy Jiménez,Chicago White Sox,Detroit Tigers,1,4,0,1,0,0,1,4,0,0
15,Yoán Moncada,Chicago White Sox,Detroit Tigers,1,4,0,1,0,0,2,4,0,0
16,Andrew Vaughn,Chicago White Sox,Detroit Tigers,1,4,0,2,0,0,0,4,2,0
17,Lenyn Sosa,Chicago White Sox,Detroit Tigers,1,4,0,1,0,0,1,4,1,0
18,Oscar Colás,Chicago White Sox,Detroit Tigers,1,4,0,0,0,0,3,4,0,0
19,Korey Lee,Chicago White Sox,Detroit Tigers,1,2,0,0,0,0,1,2,0,0
20,Yasmani Grandal,Chicago White Sox,Detroit Tigers,1,1,0,0,0,0,0,1,0,0
0,DJ LeMahieu,New York Yankees,Houston Astros,0,4,1,1,1,0,1,4,4,1
1,Aaron Judge,New York Yankees,Houston Astros,0,4,2,2,1,0,0,4,5,1
2,Anthony Volpe,New York Yankees,Houston Astros,0,4,0,0,0,0,0,4,0,0
3,Giancarlo Stanton,New York Yankees,Houston Astros,0,3,2,1,2,1,1,4,4,1
4,Jasson Domínguez,New York Yankees,Houston Astros,0,4,1,1,2,0,0,4,0,0
5,Isiah Kiner-Falefa,New York Yankees,Houston Astros,0,3,0,1,0,0,1,4,0,0
6,Austin Wells,New York Yankees,Houston Astros,0,4,0,1,0,0,0,4,0,0
7,Everson Pereira,New York Yankees,Houston Astros,0,4,0,1,0,0,0,4,2,0
8,Oswald Peraza,New York Yankees,Houston Astros,0,4,0,0,0,0,0,4,0,0
9,Jose Altuve,Houston Astros,New York Yankees,1,1,0,0,0,0,0,1,0,0
10,Mauricio Dubón,Houston Astros,New York Yankees,1,3,0,0,0,0,1,3,0,0
11,Alex Bregman,Houston Astros,New York Yankees,1,3,1,0,0,1,0,4,0,0
12,Yordan Alvarez,Houston Astros,New York Yankees,1,1,0,0,0,1,1,4,0,0
13,Kyle Tucker,Houston Astros,New York Yankees,1,4,0,1,1,0,2,4,2,0
14,José Abreu,Houston Astros,New York Yankees,1,4,1,1,1,0,0,4,0,0
15,Yainer Diaz,Houston Astros,New York Yankees,1,4,0,1,0,0,2,4,1,0
16,Jeremy Peña,Houston Astros,New York Yankees,1,4,0,1,0,0,0,4,0,0
17,Jake Meyers,Houston Astros,New York Yankees,1,3,0,0,0,0,0,3,0,0
18,Michael Brantley,Houston Astros,New York Yankees,1,1,0,0,0,0,0,1,0,0
19,Martín Maldonado,Houston Astros,New York Yankees,1,3,0,0,0,0,1,3,0,0
0,Alex Verdugo,Boston Red Sox,Kansas City Royals,0,4,1,1,2,0,0,4,4,1
1,Rafael Devers,Boston Red Sox,Kansas City Royals,0,3,0,1,0,0,2,3,1,0
2,Enmanuel Valdez,Boston Red Sox,Kansas City Royals,0,1,0,0,0,0,0,1,0,0
3,Justin Turner,Boston Red Sox,Kansas City Royals,0,4,0,0,0,0,1,4,0,0
4,Triston Casas,Boston Red Sox,Kansas City Royals,0,4,0,1,0,0,2,4,1,0
5,Adam Duvall,Boston Red Sox,Kansas City Royals,0,2,0,0,0,0,0,2,0,0
6,Ceddanne Rafaela,Boston Red Sox,Kansas City Royals,0,2,0,1,0,0,1,2,1,0
7,Masataka Yoshida,Boston Red Sox,Kansas City Royals,0,2,0,0,0,0,1,2,0,0
8,Wilyer Abreu,Boston Red Sox,Kansas City Royals,0,1,0,0,0,1,1,2,0,0
9,Trevor Story,Boston Red Sox,Kansas City Royals,0,4,0,0,0,0,1,4,0,0
10,Luis Urías,Boston Red Sox,Kansas City Royals,0,2,1,0,0,0,0,3,0,0
11,Connor Wong,Boston Red Sox,Kansas City Royals,0,3,0,1,0,0,0,3,1,0
12,Maikel Garcia,Kansas City Royals,Boston Red Sox,1,4,1,2,2,1,0,5,2,0
13,Bobby Witt,Kansas City Royals,Boston Red Sox,1,5,2,3,2,0,0,5,6,1
14,Samad Taylor,Kansas City Royals,Boston Red Sox,1,0,0,0,0,0,0,0,0,0
15,Salvador Perez,Kansas City Royals,Boston Red Sox,1,5,2,3,4,0,0,5,9,2
16,Michael Massey,Kansas City Royals,Boston Red Sox,1,5,0,1,0,0,1,5,0,0
17,Freddy Fermin,Kansas City Royals,Boston Red Sox,1,4,1,2,0,0,0,5,2,0
18,Nelson Velázquez,Kansas City Royals,Boston Red Sox,1,5,2,2,2,0,3,5,0,0
19,Drew Waters,Kansas City Royals,Boston Red Sox,1,4,2,1,0,1,1,5,1,0
20,Nick Loftin,Kansas City Royals,Boston Red Sox,1,3,1,2,1,1,0,4,3,0
21,Kyle Isbel,Kansas City Royals,Boston Red Sox,1,3,2,1,2,0,1,3,2,0
22,Dairon Blanco,Kansas City Royals,Boston Red Sox,1,1,0,0,0,0,1,1,0,0
0,Kyle Schwarber,Philadelphia Phillies,Milwaukee Brewers,0,4,1,1,1,0,1,4,4,1
1,Trea Turner,Philadelphia Phillies,Milwaukee Brewers,0,4,1,1,3,0,2,4,4,1
2,Bryce Harper,Philadelphia Phillies,Milwaukee Brewers,0,4,0,0,0,0,2,4,0,0
3,Nick Castellanos,Philadelphia Phillies,Milwaukee Brewers,0,4,0,0,0,0,3,4,0,0
4,Bryson Stott,Philadelphia Phillies,Milwaukee Brewers,0,4,0,0,0,0,2,4,0,0
5,Alec Bohm,Philadelphia Phillies,Milwaukee Brewers,0,3,1,0,0,1,0,4,0,0
6,J.T. Realmuto,Philadelphia Phillies,Milwaukee Brewers,0,3,1,1,0,0,0,3,1,0
7,Brandon Marsh,Philadelphia Phillies,Milwaukee Brewers,0,3,1,1,1,0,1,3,1,0
8,Jake Cave,Philadelphia Phillies,Milwaukee Brewers,0,3,0,1,0,0,2,3,1,0
9,Christian Yelich,Milwaukee Brewers,Philadelphia Phillies,1,4,1,0,0,0,2,4,0,0
10,William Contreras,Milwaukee Brewers,Philadelphia Phillies,1,4,2,2,0,0,2,4,2,0
11,Carlos Santana,Milwaukee Brewers,Philadelphia Phillies,1,3,2,2,0,1,1,4,2,0
12,Sal Frelick,Milwaukee Brewers,Philadelphia Phillies,1,3,0,0,0,0,1,3,0,0
13,Tyrone Taylor,Milwaukee Brewers,Philadelphia Phillies,1,0,1,0,1,1,0,1,0,0
14,Willy Adames,Milwaukee Brewers,Philadelphia Phillies,1,4,1,1,3,0,1,4,4,1
15,Rowdy Tellez,Milwaukee Brewers,Philadelphia Phillies,1,2,0,0,0,0,1,2,0,0
16,Owen Miller,Milwaukee Brewers,Philadelphia Phillies,1,2,0,0,0,0,0,2,0,0
17,Mark Canha,Milwaukee Brewers,Philadelphia Phillies,1,3,0,1,0,0,2,3,0,0
18,Joey Wiemer,Milwaukee Brewers,Philadelphia Phillies,1,0,0,0,0,1,0,1,0,0
19,Brice Turang,Milwaukee Brewers,Philadelphia Phillies,1,4,0,0,0,0,2,4,0,0
20,Andruw Monasterio,Milwaukee Brewers,Philadelphia Phillies,1,3,0,1,0,0,2,3,1,0
0,Ji Hwan Bae,Pittsburgh Pirates,St. Louis Cardinals,0,5,0,1,0,0,1,5,0,0
1,Bryan Reynolds,Pittsburgh Pirates,St. Louis Cardinals,0,4,0,1,1,0,0,5,1,0
2,Ke'Bryan Hayes,Pittsburgh Pirates,St. Louis Cardinals,0,5,0,1,0,0,1,5,1,0
3,Connor Joe,Pittsburgh Pirates,St. Louis Cardinals,0,3,0,0,0,1,0,4,0,0
4,Jack Suwinski,Pittsburgh Pirates,St. Louis Cardinals,0,3,0,0,0,0,0,3,0,0
5,Miguel Andujar,Pittsburgh Pirates,St. Louis Cardinals,0,1,0,0,0,0,0,1,0,0
6,Alika Williams,Pittsburgh Pirates,St. Louis Cardinals,0,0,0,0,0,0,0,0,0,0
7,Endy Rodríguez,Pittsburgh Pirates,St. Louis Cardinals,0,4,1,0,0,0,1,4,0,0
8,Liover Peguero,Pittsburgh Pirates,St. Louis Cardinals,0,3,2,2,0,1,0,4,2,0
9,Alfonso Rivas,Pittsburgh Pirates,St. Louis Cardinals,0,3,0,1,1,0,0,3,2,0
10,Andrew McCutchen,Pittsburgh Pirates,St. Louis Cardinals,0,1,1,1,1,0,0,1,1,0
11,Joshua Palacios,Pittsburgh Pirates,St. Louis Cardinals,0,0,0,0,0,0,0,0,0,0
12,Jason Delay,Pittsburgh Pirates,St. Louis Cardinals,0,3,0,0,0,1,1,4,0,0
13,Lars Nootbaar,St. Louis Cardinals,Pittsburgh Pirates,1,4,0,0,0,1,1,5,0,0
14,Paul Goldschmidt,St. Louis Cardinals,Pittsburgh Pirates,1,4,0,0,1,0,3,5,0,0
15,Nolan Gorman,St. Louis Cardinals,Pittsburgh Pirates,1,4,0,0,0,1,2,5,0,0
16,Nolan Arenado,St. Louis Cardinals,Pittsburgh Pirates,1,4,0,0,0,0,1,4,0,0
17,Willson Contreras,St. Louis Cardinals,Pittsburgh Pirates,1,4,1,2,1,0,1,4,5,1
18,Tyler O'Neill,St. Louis Cardinals,Pittsburgh Pirates,1,4,0,1,0,0,1,4,0,0
19,Tommy Edman,St. Louis Cardinals,Pittsburgh Pirates,1,3,0,1,0,1,0,4,1,0
20,Jordan Walker,St. Louis Cardinals,Pittsburgh Pirates,1,4,0,1,0,0,1,4,1,0
21,Masyn Winn,St. Louis Cardinals,Pittsburgh Pirates,1,3,1,1,0,1,1,4,1,0
0,George Springer,Toronto Blue Jays,Colorado Rockies,0,6,1,3,1,0,0,6,3,0
1,Davis Schneider,Toronto Blue Jays,Colorado Rockies,0,4,2,1,1,1,0,5,2,0
2,Santiago Espinal,Toronto Blue Jays,Colorado Rockies,0,1,0,0,0,0,1,1,0,0
3,Vladimir Guerrero Jr.,Toronto Blue Jays,Colorado Rockies,0,6,0,1,1,0,1,6,0,0
4,Brandon Belt,Toronto Blue Jays,Colorado Rockies,0,4,3,2,1,1,1,5,5,1
5,Danny Jansen,Toronto Blue Jays,Colorado Rockies,0,3,1,1,2,0,0,3,4,1
6,Alejandro Kirk,Toronto Blue Jays,Colorado Rockies,0,2,1,1,3,0,1,2,2,0
7,Whit Merrifield,Toronto Blue Jays,Colorado Rockies,0,5,1,3,1,0,0,5,4,0
8,Mason McCoy,Toronto Blue Jays,Colorado Rockies,0,0,0,0,0,0,0,0,0,0
9,Daulton Varsho,Toronto Blue Jays,Colorado Rockies,0,3,1,1,0,2,0,5,1,0
10,Ernie Clement,Toronto Blue Jays,Colorado Rockies,0,5,2,2,3,0,0,5,7,1
11,Kevin Kiermaier,Toronto Blue Jays,Colorado Rockies,0,4,1,2,0,1,0,5,3,0
12,Charlie Blackmon,Colorado Rockies,Toronto Blue Jays,1,3,0,0,0,1,0,4,0,0
13,Sean Bouchard,Colorado Rockies,Toronto Blue Jays,1,1,0,0,1,0,0,1,0,0
14,Ezequiel Tovar,Colorado Rockies,Toronto Blue Jays,1,5,0,2,0,0,1,5,4,0
15,Elias Díaz,Colorado Rockies,Toronto Blue Jays,1,5,2,1,1,0,1,5,0,0
16,Ryan McMahon,Colorado Rockies,Toronto Blue Jays,1,5,1,2,1,0,1,5,3,0
17,Brendan Rodgers,Colorado Rockies,Toronto Blue Jays,1,5,0,0,0,0,2,5,0,0
18,Hunter Goodman,Colorado Rockies,Toronto Blue Jays,1,4,0,1,0,0,2,4,1,0
19,Nolan Jones,Colorado Rockies,Toronto Blue Jays,1,3,3,3,3,1,0,4,8,1
20,Elehuris Montero,Colorado Rockies,Toronto Blue Jays,1,4,2,2,3,0,0,4,5,1
21,Brenton Doyle,Colorado Rockies,Toronto Blue Jays,1,4,1,1,0,0,0,4,2,0
0,Adley Rutschman,Baltimore Orioles,Arizona Diamondbacks,0,3,0,0,0,0,1,4,0,0
1,Gunnar Henderson,Baltimore Orioles,Arizona Diamondbacks,0,4,2,2,0,0,0,4,3,0
2,Anthony Santander,Baltimore Orioles,Arizona Diamondbacks,0,4,0,0,0,0,0,4,0,0
3,Ryan O'Hearn,Baltimore Orioles,Arizona Diamondbacks,0,4,0,2,2,0,0,4,0,0
4,Austin Hays,Baltimore Orioles,Arizona Diamondbacks,0,4,0,1,0,0,3,4,1,0
5,Cedric Mullins,Baltimore Orioles,Arizona Diamondbacks,0,4,0,1,0,0,0,4,1,0
6,Jordan Westburg,Baltimore Orioles,Arizona Diamondbacks,0,4,0,1,0,0,3,4,2,0
7,Adam Frazier,Baltimore Orioles,Arizona Diamondbacks,0,4,0,0,0,0,2,4,0,0
8,Ramón Urías,Baltimore Orioles,Arizona Diamondbacks,0,3,0,1,0,1,1,4,0,0
9,Ketel Marte,Arizona Diamondbacks,Baltimore Orioles,1,4,1,1,0,0,1,4,0,0
10,Lourdes Gurriel Jr.,Arizona Diamondbacks,Baltimore Orioles,1,3,1,1,2,1,1,4,0,1
11,Tommy Pham,Arizona Diamondbacks,Baltimore Orioles,1,4,1,1,0,0,0,4,1,0
12,Christian Walker,Arizona Diamondbacks,Baltimore Orioles,1,4,1,2,2,0,1,4,5,1
13,Evan Longoria,Arizona Diamondbacks,Baltimore Orioles,1,3,0,0,0,1,2,4,0,0
14,Geraldo Perdomo,Arizona Diamondbacks,Baltimore Orioles,1,0,0,0,0,0,0,0,0,0
15,Corbin Carroll,Arizona Diamondbacks,Baltimore Orioles,1,4,0,2,0,0,0,4,0,0
16,Gabriel Moreno,Arizona Diamondbacks,Baltimore Orioles,1,4,0,2,0,0,2,4,1,0
17,Nick Ahmed,Arizona Diamondbacks,Baltimore Orioles,1,3,0,0,0,0,1,3,0,0
18,Pavin Smith,Arizona Diamondbacks,Baltimore Orioles,1,0,0,0,0,0,0,0,0,0
