,Unnamed: 0,Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,TB,HRs
0,0,Nico Hoerner,Chicago Cubs,Washington Nationals,0,4,0,1,1,0,1,4,0,0
1,1,Dansby Swanson,Chicago Cubs,Washington Nationals,0,4,0,0,0,0,1,4,0,0
2,2,Ian Happ,Chicago Cubs,Washington Nationals,0,3,0,0,0,1,1,4,0,0
3,3,Seiya Suzuki,Chicago Cubs,Washington Nationals,0,4,0,1,0,0,1,4,2,0
4,4,Cody Bellinger,Chicago Cubs,Washington Nationals,0,4,1,2,0,0,1,4,2,0
5,5,Patrick Wisdom,Chicago Cubs,Washington Nationals,0,4,1,1,0,0,3,4,1,0
6,6,Trey Mancini,Chicago Cubs,Washington Nationals,0,4,1,1,1,0,0,4,2,0
7,7,Nelson Velázquez,Chicago Cubs,Washington Nationals,0,3,0,0,0,0,1,3,0,0
8,8,Miguel Amaya,Chicago Cubs,Washington Nationals,0,2,0,0,1,0,0,3,0,0
9,9,Alex Call,Washington Nationals,Chicago Cubs,1,4,1,1,1,0,0,4,4,1
10,10,Luis García,Washington Nationals,Chicago Cubs,1,3,0,0,0,0,0,3,0,0
11,11,Jeimer Candelario,Washington Nationals,Chicago Cubs,1,3,0,0,0,0,1,3,0,0
12,12,Joey Meneses,Washington Nationals,Chicago Cubs,1,3,1,1,0,0,0,3,1,0
13,13,Dominic Smith,Washington Nationals,Chicago Cubs,1,3,1,2,0,0,0,3,2,0
14,14,Lane Thomas,Washington Nationals,Chicago Cubs,1,3,1,1,3,0,0,3,4,1
15,15,CJ Abrams,Washington Nationals,Chicago Cubs,1,3,0,1,0,0,1,3,0,0
16,16,Stone Garrett,Washington Nationals,Chicago Cubs,1,3,0,0,0,0,1,3,0,0
17,17,Victor Robles,Washington Nationals,Chicago Cubs,1,0,0,0,0,0,0,0,0,0
18,18,Riley Adams,Washington Nationals,Chicago Cubs,1,3,0,0,0,0,2,3,0,0
19,0,Brandon Nimmo,New York Mets,Detroit Tigers,0,4,0,1,0,0,1,4,1,0
20,1,Starling Marte,New York Mets,Detroit Tigers,0,4,0,1,0,0,1,4,1,0
21,2,Francisco Lindor,New York Mets,Detroit Tigers,0,3,0,0,0,0,2,3,0,0
22,3,Pete Alonso,New York Mets,Detroit Tigers,0,3,0,0,0,0,2,3,0,0
23,4,Tommy Pham,New York Mets,Detroit Tigers,0,3,0,1,0,0,2,3,1,0
24,5,Jeff McNeil,New York Mets,Detroit Tigers,0,3,0,0,0,0,1,3,0,0
25,6,Mark Canha,New York Mets,Detroit Tigers,0,3,0,0,0,0,1,3,0,0
26,7,Eduardo Escobar,New York Mets,Detroit Tigers,0,2,0,0,0,1,0,3,0,0
27,8,Francisco Alvarez,New York Mets,Detroit Tigers,0,2,0,0,0,0,0,2,0,0
28,9,Daniel Vogelbach,New York Mets,Detroit Tigers,0,1,0,0,0,0,1,1,0,0
29,10,Zach McKinstry,Detroit Tigers,New York Mets,1,3,0,0,0,1,1,4,0,0
30,11,Riley Greene,Detroit Tigers,New York Mets,1,4,1,2,1,0,1,4,5,1
31,12,Javier Báez,Detroit Tigers,New York Mets,1,3,1,1,1,0,0,4,0,0
32,13,Nick Maton,Detroit Tigers,New York Mets,1,4,0,0,0,0,3,4,0,0
33,14,Spencer Torkelson,Detroit Tigers,New York Mets,1,2,0,0,0,0,0,3,0,0
34,15,Eric Haase,Detroit Tigers,New York Mets,1,3,0,1,0,0,0,3,0,0
35,16,Matt Vierling,Detroit Tigers,New York Mets,1,3,0,0,0,0,0,3,0,0
36,17,Andy Ibáñez,Detroit Tigers,New York Mets,1,3,0,1,0,0,0,3,0,0
37,18,Zack Short,Detroit Tigers,New York Mets,1,0,0,0,0,0,0,0,0,0
38,19,Jake Rogers,Detroit Tigers,New York Mets,1,3,0,0,0,0,3,3,0,0
39,0,Tucupita Marcano,Pittsburgh Pirates,Tampa Bay Rays,0,3,1,0,0,0,2,4,0,0
40,1,Bryan Reynolds,Pittsburgh Pirates,Tampa Bay Rays,0,4,1,1,0,0,1,4,1,0
41,2,Andrew McCutchen,Pittsburgh Pirates,Tampa Bay Rays,0,4,0,0,0,0,3,4,0,0
42,3,Carlos Santana,Pittsburgh Pirates,Tampa Bay Rays,0,4,0,2,2,0,0,4,4,0
43,4,Miguel Andujar,Pittsburgh Pirates,Tampa Bay Rays,0,0,0,0,0,0,0,0,0,0
44,5,Jack Suwinski,Pittsburgh Pirates,Tampa Bay Rays,0,3,0,0,0,1,2,4,0,0
45,6,Connor Joe,Pittsburgh Pirates,Tampa Bay Rays,0,4,0,0,0,0,3,4,0,0
46,7,Ke'Bryan Hayes,Pittsburgh Pirates,Tampa Bay Rays,0,3,0,1,0,0,0,3,0,0
47,8,Ji Hwan Bae,Pittsburgh Pirates,Tampa Bay Rays,0,3,0,0,0,0,0,3,0,0
48,9,Jason Delay,Pittsburgh Pirates,Tampa Bay Rays,0,2,0,0,0,0,1,2,0,0
49,10,Rodolfo Castro,Pittsburgh Pirates,Tampa Bay Rays,0,1,0,0,0,0,1,1,0,0
50,11,Yandy Díaz,Tampa Bay Rays,Pittsburgh Pirates,1,4,1,2,1,0,0,4,0,0
51,12,Wander Franco,Tampa Bay Rays,Pittsburgh Pirates,1,3,0,0,0,1,0,4,0,0
52,13,Randy Arozarena,Tampa Bay Rays,Pittsburgh Pirates,1,3,1,1,1,1,1,4,0,1
53,14,Josh Lowe,Tampa Bay Rays,Pittsburgh Pirates,1,2,0,0,0,1,1,3,0,0
54,15,Isaac Paredes,Tampa Bay Rays,Pittsburgh Pirates,1,3,0,1,0,0,0,3,1,0
55,16,Taylor Walls,Tampa Bay Rays,Pittsburgh Pirates,1,3,1,1,1,0,1,3,1,1
56,17,Luke Raley,Tampa Bay Rays,Pittsburgh Pirates,1,3,0,0,0,0,2,3,0,0
57,18,Christian Bethancourt,Tampa Bay Rays,Pittsburgh Pirates,1,3,0,0,0,0,2,3,0,0
58,19,Manuel Margot,Tampa Bay Rays,Pittsburgh Pirates,1,2,0,0,0,1,1,3,0,0
59,0,Zach Neto,Los Angeles Angels,St. Louis Cardinals,0,5,0,1,2,0,2,5,1,0
60,1,Shohei Ohtani,Los Angeles Angels,St. Louis Cardinals,0,3,1,1,0,2,1,5,1,0
61,2,Hunter Renfroe,Los Angeles Angels,St. Louis Cardinals,0,5,1,1,0,0,1,5,1,0
62,3,Anthony Rendon,Los Angeles Angels,St. Louis Cardinals,0,3,2,2,0,1,0,5,2,0
63,4,Jake Lamb,Los Angeles Angels,St. Louis Cardinals,0,4,2,1,1,0,2,4,1,0
64,5,Gio Urshela,Los Angeles Angels,St. Louis Cardinals,0,1,0,0,0,0,0,1,0,0
65,6,Taylor Ward,Los Angeles Angels,St. Louis Cardinals,0,4,1,3,1,0,0,5,4,0
66,7,Matt Thaiss,Los Angeles Angels,St. Louis Cardinals,0,5,2,3,2,0,0,5,3,0
67,8,Luis Rengifo,Los Angeles Angels,St. Louis Cardinals,0,4,2,3,4,0,1,5,7,1
68,9,Brett Phillips,Los Angeles Angels,St. Louis Cardinals,0,5,0,1,1,0,1,5,1,0
69,10,Lars Nootbaar,St. Louis Cardinals,Los Angeles Angels,1,5,1,4,0,0,0,5,4,0
70,11,Paul Goldschmidt,St. Louis Cardinals,Los Angeles Angels,1,5,0,2,2,0,1,5,3,0
71,12,Nolan Gorman,St. Louis Cardinals,Los Angeles Angels,1,3,1,0,0,0,0,3,0,0
72,13,Taylor Motter,St. Louis Cardinals,Los Angeles Angels,1,2,0,0,0,0,0,2,0,0
73,14,Nolan Arenado,St. Louis Cardinals,Los Angeles Angels,1,4,1,0,0,1,1,5,0,0
74,15,Willson Contreras,St. Louis Cardinals,Los Angeles Angels,1,4,1,2,2,1,0,5,4,0
75,16,Tyler O'Neill,St. Louis Cardinals,Los Angeles Angels,1,4,0,0,0,0,2,4,0,0
76,17,Brendan Donovan,St. Louis Cardinals,Los Angeles Angels,1,4,0,0,0,0,1,4,0,0
77,18,Dylan Carlson,St. Louis Cardinals,Los Angeles Angels,1,2,1,0,0,2,0,4,0,0
78,19,Tommy Edman,St. Louis Cardinals,Los Angeles Angels,1,4,2,2,3,0,0,4,5,1
79,0,Max Kepler,Minnesota Twins,Chicago White Sox,0,4,1,1,0,2,1,6,0,0
80,1,Carlos Correa,Minnesota Twins,Chicago White Sox,0,5,1,1,2,1,2,6,4,1
81,2,Byron Buxton,Minnesota Twins,Chicago White Sox,0,4,1,1,1,2,2,6,4,1
82,3,Jorge Polanco,Minnesota Twins,Chicago White Sox,0,6,0,1,2,0,1,6,1,0
83,4,Donovan Solano,Minnesota Twins,Chicago White Sox,0,3,0,0,0,0,2,3,0,0
84,5,Trevor Larnach,Minnesota Twins,Chicago White Sox,0,3,1,0,0,0,3,3,0,0
85,6,Jose Miranda,Minnesota Twins,Chicago White Sox,0,5,0,0,0,0,2,5,0,0
86,7,Joey Gallo,Minnesota Twins,Chicago White Sox,0,2,1,0,0,3,0,5,0,0
87,8,Christian Vázquez,Minnesota Twins,Chicago White Sox,0,4,0,0,0,0,1,4,0,0
88,9,Willi Castro,Minnesota Twins,Chicago White Sox,0,0,0,0,0,0,0,0,0,0
89,10,Ryan Jeffers,Minnesota Twins,Chicago White Sox,0,1,1,0,0,0,0,1,0,0
90,11,Michael A. Taylor,Minnesota Twins,Chicago White Sox,0,2,0,0,0,0,1,2,0,0
91,12,Nick Gordon,Minnesota Twins,Chicago White Sox,0,3,1,1,1,0,0,3,2,0
92,13,Andrew Benintendi,Chicago White Sox,Minnesota Twins,1,4,0,1,0,2,0,6,1,0
93,14,Andrew Vaughn,Chicago White Sox,Minnesota Twins,1,3,0,0,0,1,1,4,0,0
94,15,Billy Hamilton,Chicago White Sox,Minnesota Twins,1,2,1,0,0,0,1,2,0,0
