,Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,TB,HRs
0,Luis Rengifo,Los Angeles Angels,Detroit Tigers,0,5,2,2,1,0,0,5,4,0
1,Shohei Ohtani,Los Angeles Angels,Detroit Tigers,0,3,2,0,0,2,2,5,0,0
2,Taylor Ward,Los Angeles Angels,Detroit Tigers,0,4,0,1,2,0,2,5,1,0
3,Mike Moustakas,Los Angeles Angels,Detroit Tigers,0,5,1,2,2,0,0,5,3,0
4,Eduardo Escobar,Los Angeles Angels,Detroit Tigers,0,5,0,2,1,0,0,5,2,0
5,Mickey Moniak,Los Angeles Angels,Detroit Tigers,0,5,0,2,1,0,0,5,3,0
6,Hunter Renfroe,Los Angeles Angels,Detroit Tigers,0,4,0,0,0,1,1,5,0,0
7,Chad Wallach,Los Angeles Angels,Detroit Tigers,0,3,0,0,0,1,1,4,0,0
8,Matt Thaiss,Los Angeles Angels,Detroit Tigers,0,1,0,0,0,0,1,1,0,0
9,Andrew Velazquez,Los Angeles Angels,Detroit Tigers,0,4,2,3,0,0,0,4,4,0
10,Zach McKinstry,Detroit Tigers,Los Angeles Angels,1,5,0,1,0,0,4,5,0,0
11,Riley Greene,Detroit Tigers,Los Angeles Angels,1,5,1,3,1,0,2,5,4,0
12,Spencer Torkelson,Detroit Tigers,Los Angeles Angels,1,5,0,1,2,0,2,5,2,0
13,Kerry Carpenter,Detroit Tigers,Los Angeles Angels,1,4,0,0,0,1,2,5,0,0
14,Matt Vierling,Detroit Tigers,Los Angeles Angels,1,5,1,2,0,0,2,5,3,0
15,Javier Báez,Detroit Tigers,Los Angeles Angels,1,5,1,1,1,0,0,5,0,0
16,Akil Baddoo,Detroit Tigers,Los Angeles Angels,1,4,0,1,0,0,1,4,0,0
17,Andy Ibáñez,Detroit Tigers,Los Angeles Angels,1,1,0,0,0,0,1,1,0,0
18,Zack Short,Detroit Tigers,Los Angeles Angels,1,2,0,0,0,0,1,2,0,0
19,Nick Maton,Detroit Tigers,Los Angeles Angels,1,2,1,1,0,0,0,2,0,0
20,Eric Haase,Detroit Tigers,Los Angeles Angels,1,1,0,0,0,0,1,1,0,0
21,Jake Rogers,Detroit Tigers,Los Angeles Angels,1,4,2,2,2,0,2,4,5,1
0,Gunnar Henderson,Baltimore Orioles,Philadelphia Phillies,0,4,0,0,0,0,1,4,0,0
1,Jorge Mateo,Baltimore Orioles,Philadelphia Phillies,0,1,0,0,0,0,0,1,0,0
2,Adley Rutschman,Baltimore Orioles,Philadelphia Phillies,0,5,0,1,0,0,0,5,1,0
3,Anthony Santander,Baltimore Orioles,Philadelphia Phillies,0,5,0,1,0,0,1,5,2,0
4,Ryan McKenna,Baltimore Orioles,Philadelphia Phillies,0,0,0,0,0,0,0,0,0,0
5,Ryan O'Hearn,Baltimore Orioles,Philadelphia Phillies,0,4,1,1,1,0,0,4,0,1
6,Ryan Mountcastle,Baltimore Orioles,Philadelphia Phillies,0,2,2,2,0,2,0,4,2,0
7,Adam Frazier,Baltimore Orioles,Philadelphia Phillies,0,4,0,2,1,0,1,4,3,0
8,Austin Hays,Baltimore Orioles,Philadelphia Phillies,0,4,0,1,1,0,0,4,2,0
9,Colton Cowser,Baltimore Orioles,Philadelphia Phillies,0,2,0,0,0,2,2,4,0,0
10,Jordan Westburg,Baltimore Orioles,Philadelphia Phillies,0,3,0,0,0,1,2,4,0,0
11,Kyle Schwarber,Philadelphia Phillies,Baltimore Orioles,1,4,0,0,0,0,2,4,0,0
12,Trea Turner,Philadelphia Phillies,Baltimore Orioles,1,4,0,0,0,0,1,4,0,0
13,Bryce Harper,Philadelphia Phillies,Baltimore Orioles,1,4,2,2,1,0,0,4,5,1
14,Nick Castellanos,Philadelphia Phillies,Baltimore Orioles,1,4,0,0,0,0,1,4,0,0
15,Bryson Stott,Philadelphia Phillies,Baltimore Orioles,1,4,1,1,1,0,0,4,2,0
16,J.T. Realmuto,Philadelphia Phillies,Baltimore Orioles,1,4,0,1,0,0,3,4,1,0
17,Alec Bohm,Philadelphia Phillies,Baltimore Orioles,1,4,1,2,1,0,0,4,3,0
18,Brandon Marsh,Philadelphia Phillies,Baltimore Orioles,1,3,0,1,0,0,2,3,1,0
19,Johan Rojas,Philadelphia Phillies,Baltimore Orioles,1,3,0,1,1,0,0,3,1,0
0,Luis Arraez,Miami Marlins,Tampa Bay Rays,0,4,0,0,0,0,1,4,0,0
1,Jorge Soler,Miami Marlins,Tampa Bay Rays,0,3,0,0,0,1,2,4,0,0
2,Garrett Cooper,Miami Marlins,Tampa Bay Rays,0,4,0,0,0,0,3,4,0,0
3,Jesús Sánchez,Miami Marlins,Tampa Bay Rays,0,3,0,1,0,0,1,3,0,0
4,Bryan De La Cruz,Miami Marlins,Tampa Bay Rays,0,3,0,0,0,0,1,3,0,0
