,Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,TB,HRs
0,Jose Altuve,Houston Astros,Detroit Tigers,0,4,0,1,1,0,1,4,1,0
1,Alex Bregman,Houston Astros,Detroit Tigers,0,4,0,0,0,0,0,4,0,0
2,Kyle Tucker,Houston Astros,Detroit Tigers,0,3,0,0,0,0,1,4,0,0
3,Yordan Alvarez,Houston Astros,Detroit Tigers,0,3,0,0,0,1,0,4,0,0
4,Mauricio Dubón,Houston Astros,Detroit Tigers,0,0,0,0,0,0,0,0,0,0
5,Yainer Diaz,Houston Astros,Detroit Tigers,0,4,0,0,0,0,0,4,0,0
6,Chas McCormick,Houston Astros,Detroit Tigers,0,4,0,0,0,0,1,4,0,0
7,José Abreu,Houston Astros,Detroit Tigers,0,3,1,0,0,0,1,3,0,0
8,Jeremy Peña,Houston Astros,Detroit Tigers,0,1,0,0,0,1,0,3,0,0
9,Martín Maldonado,Houston Astros,Detroit Tigers,0,2,0,0,0,0,2,3,0,0
10,Matt Vierling,Detroit Tigers,Houston Astros,1,3,0,0,0,0,0,4,0,0
11,Andy Ibáñez,Detroit Tigers,Houston Astros,1,3,0,0,0,0,1,3,0,0
12,Kerry Carpenter,Detroit Tigers,Houston Astros,1,1,0,1,0,0,0,1,0,0
13,Spencer Torkelson,Detroit Tigers,Houston Astros,1,4,0,0,0,0,1,4,0,0
14,Jake Rogers,Detroit Tigers,Houston Astros,1,2,0,0,0,0,1,3,0,0
15,Akil Baddoo,Detroit Tigers,Houston Astros,1,1,0,0,0,0,1,1,0,0
16,Riley Greene,Detroit Tigers,Houston Astros,1,3,0,0,0,1,1,4,0,0
17,Miguel Cabrera,Detroit Tigers,Houston Astros,1,3,0,1,0,1,1,4,0,0
18,Carson Kelly,Detroit Tigers,Houston Astros,1,0,1,0,0,0,0,0,0,0
19,Zack Short,Detroit Tigers,Houston Astros,1,2,0,0,0,1,0,3,0,0
20,Zach McKinstry,Detroit Tigers,Houston Astros,1,1,1,1,0,0,0,1,0,0
21,Javier Báez,Detroit Tigers,Houston Astros,1,4,1,1,1,0,1,4,0,0
22,Parker Meadows,Detroit Tigers,Houston Astros,1,2,1,1,3,2,1,4,4,1
0,CJ Abrams,Washington Nationals,Miami Marlins,0,5,1,1,0,0,2,5,1,0
1,Lane Thomas,Washington Nationals,Miami Marlins,0,4,1,1,0,1,0,5,1,0
