,Unnamed: 0,Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,TB,HRs
0,0,Zach McKinstry,Detroit Tigers,Cleveland Guardians,0,4,0,1,0,1,0,5,1,0
1,1,Riley Greene,Detroit Tigers,Cleveland Guardians,0,3,0,1,0,2,1,5,1,0
2,2,Javier Báez,Detroit Tigers,Cleveland Guardians,0,5,0,0,0,0,3,5,0,0
3,3,Nick Maton,Detroit Tigers,Cleveland Guardians,0,3,0,0,0,0,3,3,0,0
4,4,Eric Haase,Detroit Tigers,Cleveland Guardians,0,1,0,0,0,0,1,1,0,0
5,5,Spencer Torkelson,Detroit Tigers,Cleveland Guardians,0,4,0,3,0,0,0,4,4,0
6,6,Akil Baddoo,Detroit Tigers,Cleveland Guardians,0,3,0,3,0,0,0,3,3,0
7,7,Jonathan Schoop,Detroit Tigers,Cleveland Guardians,0,1,0,0,0,0,0,1,0,0
8,8,Matt Vierling,Detroit Tigers,Cleveland Guardians,0,4,0,1,0,0,2,4,1,0
9,9,Andy Ibáñez,Detroit Tigers,Cleveland Guardians,0,4,0,0,0,0,0,4,0,0
10,10,Jake Rogers,Detroit Tigers,Cleveland Guardians,0,4,0,0,0,0,2,4,0,0
11,11,Steven Kwan,Cleveland Guardians,Detroit Tigers,1,4,1,1,0,0,1,4,2,0
12,12,Amed Rosario,Cleveland Guardians,Detroit Tigers,1,4,0,4,1,0,0,4,6,0
13,13,José Ramírez,Cleveland Guardians,Detroit Tigers,1,2,0,0,1,1,1,4,0,0
14,14,Josh Naylor,Cleveland Guardians,Detroit Tigers,1,4,0,0,0,0,0,4,0,0
15,15,Josh Bell,Cleveland Guardians,Detroit Tigers,1,3,0,0,0,0,1,3,0,0
16,16,Andrés Giménez,Cleveland Guardians,Detroit Tigers,1,3,0,0,0,0,1,3,0,0
17,17,Myles Straw,Cleveland Guardians,Detroit Tigers,1,3,0,0,0,0,0,3,0,0
18,18,Will Brennan,Cleveland Guardians,Detroit Tigers,1,3,1,2,0,0,0,3,2,0
19,19,Cam Gallagher,Cleveland Guardians,Detroit Tigers,1,3,0,0,0,0,0,3,0,0
20,0,Yandy Díaz,Tampa Bay Rays,Baltimore Orioles,0,5,0,1,0,0,1,5,0,0
21,1,Wander Franco,Tampa Bay Rays,Baltimore Orioles,0,5,1,2,1,0,0,5,5,1
22,2,Randy Arozarena,Tampa Bay Rays,Baltimore Orioles,0,3,0,0,0,1,3,4,0,0
23,3,Harold Ramírez,Tampa Bay Rays,Baltimore Orioles,0,4,0,0,0,0,1,4,0,0
24,4,Luke Raley,Tampa Bay Rays,Baltimore Orioles,0,3,0,2,0,1,1,4,2,0
25,5,Isaac Paredes,Tampa Bay Rays,Baltimore Orioles,0,3,0,1,0,0,0,3,1,0
26,6,Brandon Lowe,Tampa Bay Rays,Baltimore Orioles,0,0,0,0,0,1,0,1,0,0
27,7,Taylor Walls,Tampa Bay Rays,Baltimore Orioles,0,3,1,1,1,1,1,4,4,1
28,8,Christian Bethancourt,Tampa Bay Rays,Baltimore Orioles,0,3,0,0,0,0,0,3,0,0
29,9,Josh Lowe,Tampa Bay Rays,Baltimore Orioles,0,0,0,0,0,1,0,1,0,0
30,10,Manuel Margot,Tampa Bay Rays,Baltimore Orioles,0,2,0,1,0,2,0,4,0,0
31,11,Cedric Mullins,Baltimore Orioles,Tampa Bay Rays,1,4,1,1,0,0,0,4,2,0
32,12,Adley Rutschman,Baltimore Orioles,Tampa Bay Rays,1,3,1,1,2,1,1,4,4,1
33,13,Anthony Santander,Baltimore Orioles,Tampa Bay Rays,1,4,0,1,0,0,1,4,1,0
34,14,Ryan Mountcastle,Baltimore Orioles,Tampa Bay Rays,1,4,1,2,0,0,0,4,2,0
35,15,Adam Frazier,Baltimore Orioles,Tampa Bay Rays,1,3,0,0,0,1,0,4,0,0
36,16,Austin Hays,Baltimore Orioles,Tampa Bay Rays,1,4,0,1,1,0,1,4,0,0
37,17,Gunnar Henderson,Baltimore Orioles,Tampa Bay Rays,1,3,1,1,0,0,0,3,3,0
38,18,Jorge Mateo,Baltimore Orioles,Tampa Bay Rays,1,3,0,0,1,0,0,3,0,0
39,19,Kyle Stowers,Baltimore Orioles,Tampa Bay Rays,1,3,0,0,0,0,1,3,0,0
40,20,Ryan McKenna,Baltimore Orioles,Tampa Bay Rays,1,0,0,0,0,0,0,0,0,0
41,0,Charlie Blackmon,Colorado Rockies,Pittsburgh Pirates,0,4,1,2,1,1,1,5,2,0
42,1,Randal Grichuk,Colorado Rockies,Pittsburgh Pirates,0,5,0,1,1,0,1,5,1,0
43,2,Kris Bryant,Colorado Rockies,Pittsburgh Pirates,0,5,1,2,0,0,0,5,2,0
44,3,Brenton Doyle,Colorado Rockies,Pittsburgh Pirates,0,0,0,0,0,0,0,0,0,0
45,4,C.J. Cron,Colorado Rockies,Pittsburgh Pirates,0,4,1,1,1,0,0,5,0,0
46,5,Elias Díaz,Colorado Rockies,Pittsburgh Pirates,0,3,2,1,0,2,1,5,0,0
47,6,Ryan McMahon,Colorado Rockies,Pittsburgh Pirates,0,5,1,1,2,0,0,5,3,0
48,7,Alan Trejo,Colorado Rockies,Pittsburgh Pirates,0,0,0,0,0,0,0,0,0,0
49,8,Jurickson Profar,Colorado Rockies,Pittsburgh Pirates,0,4,3,2,3,0,1,4,8,0
50,9,Harold Castro,Colorado Rockies,Pittsburgh Pirates,0,3,0,1,0,1,0,4,2,0
51,10,Ezequiel Tovar,Colorado Rockies,Pittsburgh Pirates,0,4,1,0,1,0,0,4,0,0
52,11,Ke'Bryan Hayes,Pittsburgh Pirates,Colorado Rockies,1,3,1,1,0,1,1,4,2,0
