,Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,TB,HRs
15,Bryson Stott,Philadelphia Phillies,Miami Marlins,1,3,0,1,0,1,1,4,1,0
16,Alec Bohm,Philadelphia Phillies,Miami Marlins,1,3,0,0,0,1,0,4,0,0
17,J.T. Realmuto,Philadelphia Phillies,Miami Marlins,1,4,0,0,0,0,0,4,0,0
18,Brandon Marsh,Philadelphia Phillies,Miami Marlins,1,3,0,0,0,0,2,3,0,0
19,Cristian Pache,Philadelphia Phillies,Miami Marlins,1,1,0,0,0,0,0,1,0,0
20,Johan Rojas,Philadelphia Phillies,Miami Marlins,1,3,0,0,0,0,0,4,0,0
0,Chris Taylor,Los Angeles Dodgers,Washington Nationals,0,3,1,1,2,2,1,5,2,0
1,Freddie Freeman,Los Angeles Dodgers,Washington Nationals,0,4,2,3,0,1,0,5,4,0
2,Will Smith,Los Angeles Dodgers,Washington Nationals,0,2,0,0,0,3,2,5,0,0
3,J.D. Martinez,Los Angeles Dodgers,Washington Nationals,0,4,1,1,3,0,2,5,4,1
4,Max Muncy,Los Angeles Dodgers,Washington Nationals,0,5,1,2,2,0,1,5,5,1
5,Amed Rosario,Los Angeles Dodgers,Washington Nationals,0,4,0,1,0,0,1,4,1,0
6,Kolten Wong,Los Angeles Dodgers,Washington Nationals,0,0,0,0,0,1,0,1,0,0
7,Enrique Hernández,Los Angeles Dodgers,Washington Nationals,0,4,2,2,1,1,0,5,0,0
8,James Outman,Los Angeles Dodgers,Washington Nationals,0,2,1,0,0,1,0,4,0,0
9,Miguel Rojas,Los Angeles Dodgers,Washington Nationals,0,3,0,0,0,0,0,4,0,0
10,CJ Abrams,Washington Nationals,Los Angeles Dodgers,1,4,2,2,2,0,2,4,5,1
11,Joey Meneses,Washington Nationals,Los Angeles Dodgers,1,4,1,1,0,0,2,4,0,0
12,Dominic Smith,Washington Nationals,Los Angeles Dodgers,1,4,0,0,0,0,0,4,0,0
13,Keibert Ruiz,Washington Nationals,Los Angeles Dodgers,1,4,1,1,3,0,0,4,4,1
14,Travis Blankenhorn,Washington Nationals,Los Angeles Dodgers,1,3,0,1,0,1,0,4,1,0
15,Jake Alu,Washington Nationals,Los Angeles Dodgers,1,4,0,0,0,0,1,4,0,0
16,Carter Kieboom,Washington Nationals,Los Angeles Dodgers,1,4,0,0,0,0,4,4,0,0
17,Luis García,Washington Nationals,Los Angeles Dodgers,1,3,0,0,0,0,0,3,0,0
18,Jacob Young,Washington Nationals,Los Angeles Dodgers,1,3,1,1,0,0,0,3,2,0
0,Maikel Garcia,Kansas City Royals,Toronto Blue Jays,0,4,0,0,0,1,2,5,0,0
1,Bobby Witt,Kansas City Royals,Toronto Blue Jays,0,4,1,1,0,1,2,5,2,0
2,Salvador Perez,Kansas City Royals,Toronto Blue Jays,0,5,0,3,1,0,1,5,3,0
3,MJ Melendez,Kansas City Royals,Toronto Blue Jays,0,3,0,0,0,0,1,3,0,0
4,Edward Olivares,Kansas City Royals,Toronto Blue Jays,0,2,0,0,1,0,0,2,0,0
5,Nelson Velázquez,Kansas City Royals,Toronto Blue Jays,0,3,0,1,0,1,1,4,0,0
6,Drew Waters,Kansas City Royals,Toronto Blue Jays,0,0,0,0,0,0,0,0,0,0
7,Freddy Fermin,Kansas City Royals,Toronto Blue Jays,0,3,1,2,0,1,0,4,2,0
8,Nick Loftin,Kansas City Royals,Toronto Blue Jays,0,4,0,1,1,0,1,4,3,0
9,Kyle Isbel,Kansas City Royals,Toronto Blue Jays,0,2,1,0,0,2,2,4,0,0
10,Dairon Blanco,Kansas City Royals,Toronto Blue Jays,0,4,1,1,1,0,3,4,4,0
11,George Springer,Toronto Blue Jays,Kansas City Royals,1,3,1,0,0,1,1,5,0,0
12,Bo Bichette,Toronto Blue Jays,Kansas City Royals,1,5,1,2,2,0,0,5,3,0
13,Vladimir Guerrero Jr.,Toronto Blue Jays,Kansas City Royals,1,4,1,1,2,0,1,4,0,0
14,Davis Schneider,Toronto Blue Jays,Kansas City Royals,1,2,0,2,0,2,0,4,4,0
15,Cavan Biggio,Toronto Blue Jays,Kansas City Royals,1,1,0,0,0,2,1,3,0,0
16,Ernie Clement,Toronto Blue Jays,Kansas City Royals,1,1,0,1,1,0,0,1,1,0
17,Whit Merrifield,Toronto Blue Jays,Kansas City Royals,1,4,0,0,0,0,1,4,0,0
18,Daulton Varsho,Toronto Blue Jays,Kansas City Royals,1,2,0,0,0,0,2,2,0,0
19,Santiago Espinal,Toronto Blue Jays,Kansas City Royals,1,2,0,0,0,0,1,2,0,0
20,Alejandro Kirk,Toronto Blue Jays,Kansas City Royals,1,3,0,1,0,0,1,3,1,0
21,Tyler Heineman,Toronto Blue Jays,Kansas City Royals,1,1,1,0,0,0,1,1,0,0
22,Kevin Kiermaier,Toronto Blue Jays,Kansas City Royals,1,4,1,2,0,0,0,4,4,0
0,Adley Rutschman,Baltimore Orioles,Boston Red Sox,0,4,2,2,3,1,0,6,5,1
1,Gunnar Henderson,Baltimore Orioles,Boston Red Sox,0,6,2,3,1,0,1,6,6,0
2,Anthony Santander,Baltimore Orioles,Boston Red Sox,0,2,1,1,0,3,0,5,0,0
3,Ryan McKenna,Baltimore Orioles,Boston Red Sox,0,0,0,0,0,1,0,1,0,0
4,Ryan O'Hearn,Baltimore Orioles,Boston Red Sox,0,4,2,2,1,0,0,4,0,1
5,Aaron Hicks,Baltimore Orioles,Boston Red Sox,0,2,0,2,2,0,0,2,2,0
6,Ryan Mountcastle,Baltimore Orioles,Boston Red Sox,0,6,0,0,0,0,2,6,0,0
7,Cedric Mullins,Baltimore Orioles,Boston Red Sox,0,4,1,1,2,1,1,5,2,0
8,Austin Hays,Baltimore Orioles,Boston Red Sox,0,4,2,1,1,1,0,5,1,0
9,Adam Frazier,Baltimore Orioles,Boston Red Sox,0,2,0,0,0,0,1,2,0,0
10,Jordan Westburg,Baltimore Orioles,Boston Red Sox,0,1,0,0,0,2,0,3,0,0
11,Ramón Urías,Baltimore Orioles,Boston Red Sox,0,4,1,2,0,0,0,5,0,0
12,Alex Verdugo,Boston Red Sox,Baltimore Orioles,1,4,1,1,0,0,0,4,2,0
13,Rafael Devers,Boston Red Sox,Baltimore Orioles,1,4,0,0,0,0,1,4,0,0
14,Justin Turner,Boston Red Sox,Baltimore Orioles,1,3,0,1,1,0,2,3,2,0
15,Wilyer Abreu,Boston Red Sox,Baltimore Orioles,1,1,0,0,0,0,1,1,0,0
16,Triston Casas,Boston Red Sox,Baltimore Orioles,1,4,0,0,0,0,2,4,0,0
17,Adam Duvall,Boston Red Sox,Baltimore Orioles,1,4,0,0,0,0,3,4,0,0
18,Masataka Yoshida,Boston Red Sox,Baltimore Orioles,1,3,0,0,0,0,1,3,0,0
19,Trevor Story,Boston Red Sox,Baltimore Orioles,1,3,0,0,0,0,1,3,0,0
20,Enmanuel Valdez,Boston Red Sox,Baltimore Orioles,1,2,0,0,0,0,1,2,0,0
21,Ceddanne Rafaela,Boston Red Sox,Baltimore Orioles,1,1,0,0,0,0,1,1,0,0
22,Connor Wong,Boston Red Sox,Baltimore Orioles,1,2,1,2,1,1,0,3,5,1
0,Ji Hwan Bae,Pittsburgh Pirates,Atlanta Braves,0,4,0,1,0,0,0,4,0,0
1,Bryan Reynolds,Pittsburgh Pirates,Atlanta Braves,0,4,0,1,0,0,1,4,0,0
2,Ke'Bryan Hayes,Pittsburgh Pirates,Atlanta Braves,0,4,1,1,0,0,2,4,1,0
3,Jack Suwinski,Pittsburgh Pirates,Atlanta Braves,0,4,1,1,2,0,1,4,4,1
4,Endy Rodríguez,Pittsburgh Pirates,Atlanta Braves,0,4,0,0,0,0,0,4,0,0
5,Joshua Palacios,Pittsburgh Pirates,Atlanta Braves,0,4,0,0,0,0,2,4,0,0
6,Liover Peguero,Pittsburgh Pirates,Atlanta Braves,0,3,0,0,0,0,1,3,0,0
7,Alfonso Rivas,Pittsburgh Pirates,Atlanta Braves,0,2,0,1,0,1,0,3,0,0
8,Alika Williams,Pittsburgh Pirates,Atlanta Braves,0,3,0,1,0,0,2,3,0,0
9,Ronald Acuna Jr.,Atlanta Braves,Pittsburgh Pirates,1,4,2,3,2,1,0,5,0,1
10,Ozzie Albies,Atlanta Braves,Pittsburgh Pirates,1,5,0,0,0,0,3,5,0,0
11,Matt Olson,Atlanta Braves,Pittsburgh Pirates,1,3,2,2,0,1,0,5,1,0
12,Marcell Ozuna,Atlanta Braves,Pittsburgh Pirates,1,5,1,1,0,0,0,5,0,0
13,Eddie Rosario,Atlanta Braves,Pittsburgh Pirates,1,4,2,2,3,0,2,4,1,1
14,Travis d'Arnaud,Atlanta Braves,Pittsburgh Pirates,1,4,0,1,2,0,2,4,0,0
15,Michael Harris II,Atlanta Braves,Pittsburgh Pirates,1,4,0,0,0,0,1,4,0,0
16,Orlando Arcia,Atlanta Braves,Pittsburgh Pirates,1,4,1,3,1,0,1,4,0,0
17,Nicky Lopez,Atlanta Braves,Pittsburgh Pirates,1,4,0,0,0,0,0,4,0,0
0,Zack Gelof,Oakland Athletics,Texas Rangers,0,4,1,2,0,1,1,5,1,0
1,Brent Rooker,Oakland Athletics,Texas Rangers,0,4,1,1,0,1,1,5,0,0
2,Lawrence Butler,Oakland Athletics,Texas Rangers,0,0,0,0,0,0,0,0,0,0
3,Ryan Noda,Oakland Athletics,Texas Rangers,0,5,0,1,2,0,2,5,0,0
4,Aledmys Díaz,Oakland Athletics,Texas Rangers,0,3,0,2,0,0,1,3,0,0
5,Seth Brown,Oakland Athletics,Texas Rangers,0,1,0,0,0,1,1,2,0,0
6,Jordan Diaz,Oakland Athletics,Texas Rangers,0,3,0,0,0,0,0,3,0,0
7,Tony Kemp,Oakland Athletics,Texas Rangers,0,0,0,0,0,1,0,1,0,0
8,Kevin Smith,Oakland Athletics,Texas Rangers,0,4,1,1,0,0,2,4,1,0
9,Shea Langeliers,Oakland Athletics,Texas Rangers,0,4,1,1,2,0,1,4,4,1
10,Nick Allen,Oakland Athletics,Texas Rangers,0,3,1,0,0,1,0,4,0,0
11,Esteury Ruiz,Oakland Athletics,Texas Rangers,0,4,1,2,2,0,1,4,5,1
12,Marcus Semien,Texas Rangers,Oakland Athletics,1,5,2,2,0,0,0,5,3,0
13,Corey Seager,Texas Rangers,Oakland Athletics,1,4,1,1,2,0,2,5,4,1
14,Nathaniel Lowe,Texas Rangers,Oakland Athletics,1,3,0,1,1,2,0,5,1,0
15,Mitch Garver,Texas Rangers,Oakland Athletics,1,4,0,1,0,1,1,5,1,0
16,Jonah Heim,Texas Rangers,Oakland Athletics,1,4,0,0,0,1,1,5,0,0
17,Leody Taveras,Texas Rangers,Oakland Athletics,1,3,0,2,0,1,1,4,2,0
18,Ezequiel Duran,Texas Rangers,Oakland Athletics,1,4,0,1,0,0,2,4,1,0
19,Josh H. Smith,Texas Rangers,Oakland Athletics,1,4,0,0,0,0,1,4,0,0
20,Evan Carter,Texas Rangers,Oakland Athletics,1,3,0,1,0,1,2,4,1,0
0,Ha-Seong Kim,San Diego Padres,Houston Astros,0,4,2,2,2,1,0,5,0,0
1,Fernando Tatis Jr.,San Diego Padres,Houston Astros,0,5,0,0,0,0,3,5,0,0
2,Juan Soto,San Diego Padres,Houston Astros,0,4,1,1,1,1,1,5,1,0
3,José Azocar,San Diego Padres,Houston Astros,0,0,0,0,0,0,0,0,0,0
4,Manny Machado,San Diego Padres,Houston Astros,0,5,1,2,2,0,1,5,3,0
5,Xander Bogaerts,San Diego Padres,Houston Astros,0,5,1,1,1,0,0,5,4,0
6,Luis Campusano,San Diego Padres,Houston Astros,0,5,1,1,1,0,1,5,0,0
7,Matt Carpenter,San Diego Padres,Houston Astros,0,2,1,0,0,1,1,4,0,0
8,Matthew Batten,San Diego Padres,Houston Astros,0,3,2,1,0,1,1,4,0,0
9,Trent Grisham,San Diego Padres,Houston Astros,0,4,2,2,4,0,1,4,5,0
10,Jose Altuve,Houston Astros,San Diego Padres,1,4,0,1,0,0,1,4,1,0
11,Jeremy Peña,Houston Astros,San Diego Padres,1,4,1,1,0,0,2,4,0,0
12,Yordan Alvarez,Houston Astros,San Diego Padres,1,1,1,1,1,3,0,4,1,0
13,Jake Meyers,Houston Astros,San Diego Padres,1,0,0,0,0,0,0,0,0,0
14,Alex Bregman,Houston Astros,San Diego Padres,1,4,0,1,0,0,0,4,1,0
15,Grae Kessinger,Houston Astros,San Diego Padres,1,0,0,0,0,0,0,0,0,0
16,Kyle Tucker,Houston Astros,San Diego Padres,1,4,0,0,0,0,1,4,0,0
17,Mauricio Dubón,Houston Astros,San Diego Padres,1,0,0,0,0,0,0,0,0,0
18,José Abreu,Houston Astros,San Diego Padres,1,3,0,1,1,1,0,4,0,0
19,Chas McCormick,Houston Astros,San Diego Padres,1,4,0,0,0,0,2,4,0,0
20,Yainer Diaz,Houston Astros,San Diego Padres,1,4,0,1,0,0,2,4,2,0
21,Martín Maldonado,Houston Astros,San Diego Padres,1,4,0,0,0,0,1,4,0,0
0,Brandon Nimmo,New York Mets,Minnesota Twins,0,4,0,0,0,0,0,4,0,0
1,Francisco Alvarez,New York Mets,Minnesota Twins,0,3,1,0,0,1,0,4,0,0
2,Pete Alonso,New York Mets,Minnesota Twins,0,3,1,1,0,1,0,4,2,0
3,Francisco Lindor,New York Mets,Minnesota Twins,0,4,0,1,2,0,2,4,2,0
4,Mark Vientos,New York Mets,Minnesota Twins,0,4,0,0,0,0,3,4,0,0
5,Jeff McNeil,New York Mets,Minnesota Twins,0,3,0,1,0,1,1,4,1,0
6,Ronny Mauricio,New York Mets,Minnesota Twins,0,3,0,0,0,0,1,3,0,0
7,Brett Baty,New York Mets,Minnesota Twins,0,3,0,0,0,0,2,3,0,0
8,Tim Locastro,New York Mets,Minnesota Twins,0,2,0,1,0,0,1,2,0,0
9,Rafael Ortega,New York Mets,Minnesota Twins,0,1,0,0,0,0,1,1,0,0
10,Edouard Julien,Minnesota Twins,New York Mets,1,3,0,0,0,1,1,4,0,0
11,Jorge Polanco,Minnesota Twins,New York Mets,1,3,1,1,0,1,1,4,1,0
12,Royce Lewis,Minnesota Twins,New York Mets,1,4,1,2,2,0,0,4,4,0
13,Max Kepler,Minnesota Twins,New York Mets,1,4,0,1,1,0,1,4,1,0
14,Carlos Correa,Minnesota Twins,New York Mets,1,3,1,2,1,1,1,4,6,1
15,Alex Kirilloff,Minnesota Twins,New York Mets,1,4,0,1,0,0,1,4,1,0
16,Christian Vázquez,Minnesota Twins,New York Mets,1,4,0,0,0,0,1,4,0,0
17,Matt Wallner,Minnesota Twins,New York Mets,1,2,0,0,0,1,1,3,0,0
18,Andrew Stevenson,Minnesota Twins,New York Mets,1,1,1,0,0,0,0,1,0,0
19,Willi Castro,Minnesota Twins,New York Mets,1,3,1,1,0,1,1,4,1,0
0,Steven Kwan,Cleveland Guardians,Los Angeles Angels,0,3,2,2,1,1,0,5,3,0
1,José Ramírez,Cleveland Guardians,Los Angeles Angels,0,4,0,1,0,1,1,5,0,0
2,Josh Naylor,Cleveland Guardians,Los Angeles Angels,0,3,0,1,3,1,0,5,1,0
3,Ramón Laureano,Cleveland Guardians,Los Angeles Angels,0,3,0,1,1,1,1,5,0,0
4,Kole Calhoun,Cleveland Guardians,Los Angeles Angels,0,3,0,0,0,0,0,3,0,0
5,David Fry,Cleveland Guardians,Los Angeles Angels,0,1,0,0,0,1,0,2,0,0
6,Andrés Giménez,Cleveland Guardians,Los Angeles Angels,0,5,0,2,0,0,2,5,0,0
7,Gabriel Arias,Cleveland Guardians,Los Angeles Angels,0,5,2,2,0,0,0,5,3,0
8,Will Brennan,Cleveland Guardians,Los Angeles Angels,0,5,1,2,0,0,1,5,2,0
9,Myles Straw,Cleveland Guardians,Los Angeles Angels,0,0,0,0,0,0,0,0,0,0
