,Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,TB,HRs
0,Christian Yelich,Milwaukee Brewers,Pittsburgh Pirates,0,4,1,1,0,1,2,5,2,0
1,William Contreras,Milwaukee Brewers,Pittsburgh Pirates,0,4,1,1,0,1,1,5,1,0
2,Carlos Santana,Milwaukee Brewers,Pittsburgh Pirates,0,4,0,0,0,0,0,4,0,0
3,Sal Frelick,Milwaukee Brewers,Pittsburgh Pirates,0,4,1,1,0,0,2,4,1,0
4,Willy Adames,Milwaukee Brewers,Pittsburgh Pirates,0,4,1,2,3,0,1,4,5,1
5,Mark Canha,Milwaukee Brewers,Pittsburgh Pirates,0,3,0,2,1,1,1,4,2,0
6,Brice Turang,Milwaukee Brewers,Pittsburgh Pirates,0,2,0,0,0,1,1,3,0,0
7,Rowdy Tellez,Milwaukee Brewers,Pittsburgh Pirates,0,1,0,0,0,0,0,1,0,0
8,Owen Miller,Milwaukee Brewers,Pittsburgh Pirates,0,0,0,0,0,0,0,0,0,0
9,Andruw Monasterio,Milwaukee Brewers,Pittsburgh Pirates,0,4,0,1,0,0,0,4,1,0
10,Tyrone Taylor,Milwaukee Brewers,Pittsburgh Pirates,0,4,0,0,0,0,1,4,0,0
11,Ji Hwan Bae,Pittsburgh Pirates,Milwaukee Brewers,1,4,1,1,1,0,0,4,0,0
12,Bryan Reynolds,Pittsburgh Pirates,Milwaukee Brewers,1,3,1,1,0,1,1,4,0,0
13,Ke'Bryan Hayes,Pittsburgh Pirates,Milwaukee Brewers,1,3,2,1,1,1,1,4,4,1
14,Jack Suwinski,Pittsburgh Pirates,Milwaukee Brewers,1,3,0,1,1,0,0,3,1,0
15,Miguel Andujar,Pittsburgh Pirates,Milwaukee Brewers,1,1,0,1,1,0,0,1,0,0
16,Joshua Palacios,Pittsburgh Pirates,Milwaukee Brewers,1,4,0,1,1,0,1,4,0,0
17,Liover Peguero,Pittsburgh Pirates,Milwaukee Brewers,1,4,0,0,0,0,3,4,0,0
18,Alfonso Rivas,Pittsburgh Pirates,Milwaukee Brewers,1,4,0,0,0,0,2,4,0,0
19,Alika Williams,Pittsburgh Pirates,Milwaukee Brewers,1,2,0,1,0,0,1,2,0,0
20,Connor Joe,Pittsburgh Pirates,Milwaukee Brewers,1,2,0,0,0,0,1,2,0,0
21,Jason Delay,Pittsburgh Pirates,Milwaukee Brewers,1,3,1,1,0,0,1,3,0,0
0,Edouard Julien,Minnesota Twins,Cleveland Guardians,0,2,0,0,0,2,1,4,0,0
1,Jorge Polanco,Minnesota Twins,Cleveland Guardians,0,4,0,0,0,0,1,4,0,0
2,Royce Lewis,Minnesota Twins,Cleveland Guardians,0,4,0,1,0,0,1,4,1,0
3,Max Kepler,Minnesota Twins,Cleveland Guardians,0,4,0,0,0,0,2,4,0,0
4,Carlos Correa,Minnesota Twins,Cleveland Guardians,0,4,0,0,0,0,1,4,0,0
5,Matt Wallner,Minnesota Twins,Cleveland Guardians,0,3,0,0,0,1,3,4,0,0
6,Willi Castro,Minnesota Twins,Cleveland Guardians,0,2,1,0,0,1,1,3,0,0
