,Unnamed: 0,Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,TB,HRs
0,0,Luis Arraez,Miami Marlins,New York Mets,0,3,1,1,0,1,0,4,2,0
1,1,Jorge Soler,Miami Marlins,New York Mets,0,3,1,0,0,1,0,4,0,0
2,2,Garrett Cooper,Miami Marlins,New York Mets,0,4,1,2,3,0,0,4,5,1
3,3,Jazz Chisholm Jr.,Miami Marlins,New York Mets,0,4,0,1,0,0,2,4,0,0
4,4,Avisaíl García,Miami Marlins,New York Mets,0,4,0,0,0,0,0,4,0,0
5,5,Jean Segura,Miami Marlins,New York Mets,0,4,0,2,0,0,1,4,2,0
6,6,Jesús Sánchez,Miami Marlins,New York Mets,0,3,0,0,0,1,2,4,0,0
7,7,Nick Fortes,Miami Marlins,New York Mets,0,3,0,0,0,1,2,4,0,0
8,8,Jon Berti,Miami Marlins,New York Mets,0,3,0,0,0,0,0,3,0,0
9,9,Brandon Nimmo,New York Mets,Miami Marlins,1,1,2,0,0,4,1,5,0,0
10,10,Starling Marte,New York Mets,Miami Marlins,1,4,2,1,1,1,1,5,4,1
11,11,Francisco Lindor,New York Mets,Miami Marlins,1,3,1,1,2,2,1,5,4,1
12,12,Pete Alonso,New York Mets,Miami Marlins,1,5,1,2,2,0,1,5,5,1
13,13,Jeff McNeil,New York Mets,Miami Marlins,1,3,1,0,0,2,2,5,0,0
14,14,Mark Canha,New York Mets,Miami Marlins,1,2,1,0,1,2,2,5,0,0
15,15,Tim Locastro,New York Mets,Miami Marlins,1,0,0,0,0,0,0,0,0,0
16,16,Daniel Vogelbach,New York Mets,Miami Marlins,1,3,0,1,1,0,1,3,1,0
17,17,Tommy Pham,New York Mets,Miami Marlins,1,0,0,0,0,1,0,1,0,0
18,18,Eduardo Escobar,New York Mets,Miami Marlins,1,4,0,0,1,0,1,4,0,0
19,19,Tomás Nido,New York Mets,Miami Marlins,1,3,1,1,1,0,1,4,0,0
20,0,Marcus Semien,Texas Rangers,Chicago Cubs,0,4,0,0,0,0,2,4,0,0
21,1,Corey Seager,Texas Rangers,Chicago Cubs,0,2,0,1,0,2,0,4,2,0
22,2,Nathaniel Lowe,Texas Rangers,Chicago Cubs,0,4,0,1,0,0,2,4,0,0
23,3,Adolis García,Texas Rangers,Chicago Cubs,0,3,0,0,0,1,1,4,0,0
24,4,Josh Jung,Texas Rangers,Chicago Cubs,0,4,0,0,0,0,1,4,0,0
25,5,Robbie Grossman,Texas Rangers,Chicago Cubs,0,4,0,0,0,0,2,4,0,0
26,6,Mitch Garver,Texas Rangers,Chicago Cubs,0,3,0,0,0,0,2,3,0,0
27,7,Brad Miller,Texas Rangers,Chicago Cubs,0,3,0,0,0,0,0,3,0,0
28,8,Josh H. Smith,Texas Rangers,Chicago Cubs,0,2,0,1,0,0,1,3,0,0
