,Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,TB,HRs
0,TJ Friedl,Cincinnati Reds,Baltimore Orioles,0,4,2,2,1,0,1,4,5,0
1,Matt McLain,Cincinnati Reds,Baltimore Orioles,0,4,1,2,2,0,1,4,6,0
2,Jonathan India,Cincinnati Reds,Baltimore Orioles,0,4,0,0,0,0,1,4,0,0
3,Elly De La Cruz,Cincinnati Reds,Baltimore Orioles,0,4,0,0,0,0,2,4,0,0
4,Jake Fraley,Cincinnati Reds,Baltimore Orioles,0,3,0,0,0,0,0,3,0,0
5,Nick Senzel,Cincinnati Reds,Baltimore Orioles,0,1,0,0,0,0,1,1,0,0
6,Joey Votto,Cincinnati Reds,Baltimore Orioles,0,3,0,0,0,1,2,4,0,0
7,Spencer Steer,Cincinnati Reds,Baltimore Orioles,0,3,0,0,0,1,2,4,0,0
8,Will Benson,Cincinnati Reds,Baltimore Orioles,0,3,0,1,0,0,1,3,1,0
9,Luke Maile,Cincinnati Reds,Baltimore Orioles,0,3,0,0,0,0,1,3,0,0
10,Austin Hays,Baltimore Orioles,Cincinnati Reds,1,4,0,0,0,1,1,5,0,0
11,Adley Rutschman,Baltimore Orioles,Cincinnati Reds,1,3,0,0,0,1,1,4,0,0
12,Anthony Santander,Baltimore Orioles,Cincinnati Reds,1,4,0,0,0,0,1,4,0,0
13,Gunnar Henderson,Baltimore Orioles,Cincinnati Reds,1,4,0,1,0,0,3,4,2,0
14,Aaron Hicks,Baltimore Orioles,Cincinnati Reds,1,3,1,0,0,1,2,4,0,0
15,Ramón Urías,Baltimore Orioles,Cincinnati Reds,1,2,0,0,0,0,0,2,0,0
16,Cedric Mullins,Baltimore Orioles,Cincinnati Reds,1,1,0,0,0,1,1,2,0,0
17,Jordan Westburg,Baltimore Orioles,Cincinnati Reds,1,3,0,2,0,1,0,4,2,0
18,Ryan McKenna,Baltimore Orioles,Cincinnati Reds,1,1,0,0,1,0,1,2,0,0
19,Ryan O'Hearn,Baltimore Orioles,Cincinnati Reds,1,1,0,0,0,0,0,2,0,0
20,Jorge Mateo,Baltimore Orioles,Cincinnati Reds,1,2,0,0,0,0,0,2,0,0
21,Adam Frazier,Baltimore Orioles,Cincinnati Reds,1,0,0,0,0,1,0,2,0,0
0,Ha-Seong Kim,San Diego Padres,Pittsburgh Pirates,0,5,0,3,2,0,1,5,0,0
1,Fernando Tatis Jr.,San Diego Padres,Pittsburgh Pirates,0,5,0,0,0,0,1,5,0,0
2,Juan Soto,San Diego Padres,Pittsburgh Pirates,0,3,0,0,0,1,1,4,0,0
3,Manny Machado,San Diego Padres,Pittsburgh Pirates,0,4,1,1,0,0,1,4,1,0
4,Xander Bogaerts,San Diego Padres,Pittsburgh Pirates,0,4,1,1,0,0,1,4,0,0
5,Gary Sánchez,San Diego Padres,Pittsburgh Pirates,0,3,1,1,1,1,0,4,0,0
6,Nelson Cruz,San Diego Padres,Pittsburgh Pirates,0,4,0,2,1,0,0,4,0,0
7,Brandon Dixon,San Diego Padres,Pittsburgh Pirates,0,3,1,2,0,1,1,4,1,0
