,Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,TB,HRs
11,Jarren Duran,Boston Red Sox,Washington Nationals,0,1,0,1,0,0,0,1,2,0
12,Lane Thomas,Washington Nationals,Boston Red Sox,1,4,1,0,0,1,2,5,0,0
13,Joey Meneses,Washington Nationals,Boston Red Sox,1,5,2,2,5,0,0,5,4,0
14,Dominic Smith,Washington Nationals,Boston Red Sox,1,0,0,0,0,0,0,0,0,0
15,Keibert Ruiz,Washington Nationals,Boston Red Sox,1,3,1,3,0,1,0,5,4,0
16,Stone Garrett,Washington Nationals,Boston Red Sox,1,4,1,2,3,0,0,5,3,0
17,Riley Adams,Washington Nationals,Boston Red Sox,1,5,0,2,2,0,1,5,3,0
18,Michael Chavis,Washington Nationals,Boston Red Sox,1,4,0,0,0,0,2,4,0,0
19,Ildemaro Vargas,Washington Nationals,Boston Red Sox,1,4,0,0,0,0,0,4,0,0
20,Alex Call,Washington Nationals,Boston Red Sox,1,3,1,0,0,1,1,4,0,0
21,Jeter Downs,Washington Nationals,Boston Red Sox,1,1,3,1,0,2,0,3,1,0
22,CJ Abrams,Washington Nationals,Boston Red Sox,1,0,1,0,0,0,0,1,0,0
0,Brandon Nimmo,New York Mets,St. Louis Cardinals,0,4,0,2,0,1,0,5,3,0
1,Francisco Lindor,New York Mets,St. Louis Cardinals,0,4,0,1,1,0,2,4,2,0
2,Jeff McNeil,New York Mets,St. Louis Cardinals,0,4,1,1,0,0,1,4,2,0
3,Pete Alonso,New York Mets,St. Louis Cardinals,0,3,1,1,2,0,0,4,4,1
4,Daniel Vogelbach,New York Mets,St. Louis Cardinals,0,4,0,1,0,0,1,4,1,0
5,Francisco Alvarez,New York Mets,St. Louis Cardinals,0,3,0,0,0,1,0,4,0,0
6,DJ Stewart,New York Mets,St. Louis Cardinals,0,3,0,0,0,0,0,3,0,0
7,Tim Locastro,New York Mets,St. Louis Cardinals,0,1,1,1,1,0,0,1,4,1
8,Jonathan Araúz,New York Mets,St. Louis Cardinals,0,4,0,0,0,0,0,4,0,0
9,Rafael Ortega,New York Mets,St. Louis Cardinals,0,3,1,0,0,1,0,4,0,0
10,Tommy Edman,St. Louis Cardinals,New York Mets,1,5,0,1,0,0,1,5,1,0
11,Paul Goldschmidt,St. Louis Cardinals,New York Mets,1,5,0,1,0,0,1,5,0,0
12,Nolan Arenado,St. Louis Cardinals,New York Mets,1,4,0,0,0,0,1,4,0,0
13,Willson Contreras,St. Louis Cardinals,New York Mets,1,3,0,0,0,1,1,4,0,0
14,Tyler O'Neill,St. Louis Cardinals,New York Mets,1,3,1,1,1,1,0,4,0,1
15,Jordan Walker,St. Louis Cardinals,New York Mets,1,3,1,0,0,1,1,4,0,0
16,Andrew Knizner,St. Louis Cardinals,New York Mets,1,4,0,2,0,0,1,4,2,0
17,Taylor Motter,St. Louis Cardinals,New York Mets,1,1,0,0,0,1,1,2,0,0
18,Alec Burleson,St. Louis Cardinals,New York Mets,1,1,0,0,1,0,0,2,0,0
19,José Fermín,St. Louis Cardinals,New York Mets,1,2,0,0,0,1,0,3,0,0
20,Richie Palacios,St. Louis Cardinals,New York Mets,1,1,0,0,0,0,0,1,0,0
0,Kyle Lewis,Arizona Diamondbacks,San Diego Padres,0,4,0,0,0,0,2,4,0,0
1,Corbin Carroll,Arizona Diamondbacks,San Diego Padres,0,3,1,0,0,1,1,4,0,0
2,Tommy Pham,Arizona Diamondbacks,San Diego Padres,0,4,1,1,2,0,1,4,4,0
3,Christian Walker,Arizona Diamondbacks,San Diego Padres,0,4,0,0,0,0,1,4,0,0
4,Buddy Kennedy,Arizona Diamondbacks,San Diego Padres,0,2,0,0,0,1,0,3,0,0
5,Jace Peterson,Arizona Diamondbacks,San Diego Padres,0,0,0,0,0,0,0,1,0,0
6,Gabriel Moreno,Arizona Diamondbacks,San Diego Padres,0,4,1,1,1,0,0,4,4,0
7,Alek Thomas,Arizona Diamondbacks,San Diego Padres,0,3,0,0,0,0,1,3,0,0
8,Nick Ahmed,Arizona Diamondbacks,San Diego Padres,0,3,0,1,0,0,1,3,2,0
9,Geraldo Perdomo,Arizona Diamondbacks,San Diego Padres,0,2,0,0,0,0,0,3,0,0
10,Ha-Seong Kim,San Diego Padres,Arizona Diamondbacks,1,4,0,0,0,0,1,4,0,0
11,Fernando Tatis Jr.,San Diego Padres,Arizona Diamondbacks,1,2,0,0,0,2,0,4,0,0
12,Juan Soto,San Diego Padres,Arizona Diamondbacks,1,4,0,0,0,0,0,4,0,0
13,Manny Machado,San Diego Padres,Arizona Diamondbacks,1,4,0,0,0,0,2,4,0,0
14,Xander Bogaerts,San Diego Padres,Arizona Diamondbacks,1,3,0,0,0,1,0,4,0,0
15,Jake Cronenworth,San Diego Padres,Arizona Diamondbacks,1,4,1,1,0,0,2,4,2,0
16,Luis Campusano,San Diego Padres,Arizona Diamondbacks,1,3,0,0,0,0,0,3,0,0
17,Garrett Cooper,San Diego Padres,Arizona Diamondbacks,1,3,0,1,0,0,2,3,2,0
18,Trent Grisham,San Diego Padres,Arizona Diamondbacks,1,3,0,1,1,0,2,3,1,0
0,Christian Yelich,Milwaukee Brewers,Los Angeles Dodgers,0,4,0,1,0,0,0,4,1,0
1,William Contreras,Milwaukee Brewers,Los Angeles Dodgers,0,4,0,0,0,0,1,4,0,0
2,Carlos Santana,Milwaukee Brewers,Los Angeles Dodgers,0,4,0,0,0,0,0,4,0,0
3,Sal Frelick,Milwaukee Brewers,Los Angeles Dodgers,0,2,0,1,0,2,0,4,1,0
4,Willy Adames,Milwaukee Brewers,Los Angeles Dodgers,0,4,0,0,0,0,4,4,0,0
5,Andruw Monasterio,Milwaukee Brewers,Los Angeles Dodgers,0,3,0,0,0,0,0,3,0,0
6,Victor Caratini,Milwaukee Brewers,Los Angeles Dodgers,0,3,0,0,0,0,0,3,0,0
7,Brice Turang,Milwaukee Brewers,Los Angeles Dodgers,0,3,0,1,0,0,0,3,1,0
8,Tyrone Taylor,Milwaukee Brewers,Los Angeles Dodgers,0,3,0,2,0,0,0,3,2,0
9,Mookie Betts,Los Angeles Dodgers,Milwaukee Brewers,1,4,0,2,0,0,1,4,2,0
10,Freddie Freeman,Los Angeles Dodgers,Milwaukee Brewers,1,2,0,0,0,2,1,4,0,0
11,David Peralta,Los Angeles Dodgers,Milwaukee Brewers,1,4,0,0,0,0,3,4,0,0
12,Will Smith,Los Angeles Dodgers,Milwaukee Brewers,1,3,0,0,0,0,2,3,0,0
13,Max Muncy,Los Angeles Dodgers,Milwaukee Brewers,1,3,0,0,0,0,1,3,0,0
14,Jason Heyward,Los Angeles Dodgers,Milwaukee Brewers,1,3,0,0,0,0,1,3,0,0
15,James Outman,Los Angeles Dodgers,Milwaukee Brewers,1,3,0,0,0,0,1,3,0,0
16,Enrique Hernández,Los Angeles Dodgers,Milwaukee Brewers,1,3,0,0,0,0,0,3,0,0
17,Austin Barnes,Los Angeles Dodgers,Milwaukee Brewers,1,3,1,2,1,0,0,3,5,1
