,Unnamed: 0,Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,TB,HRs
0,0,Bobby Witt,Kansas City Royals,Chicago White Sox,0,4,0,1,0,0,1,4,1,0
1,1,Vinnie Pasquantino,Kansas City Royals,Chicago White Sox,0,4,0,0,0,0,1,4,0,0
2,2,Salvador Perez,Kansas City Royals,Chicago White Sox,0,4,1,3,1,0,0,4,7,0
3,3,MJ Melendez,Kansas City Royals,Chicago White Sox,0,4,0,1,0,0,1,4,0,0
4,4,Maikel Garcia,Kansas City Royals,Chicago White Sox,0,4,0,0,0,0,3,4,0,0
5,5,Nick Pratto,Kansas City Royals,Chicago White Sox,0,3,0,2,0,1,1,4,3,0
6,6,Freddy Fermin,Kansas City Royals,Chicago White Sox,0,3,0,0,0,1,1,4,0,0
7,7,Michael Massey,Kansas City Royals,Chicago White Sox,0,3,0,0,0,0,0,3,0,0
8,8,Nate Eaton,Kansas City Royals,Chicago White Sox,0,2,0,0,0,0,0,2,0,0
9,9,Edward Olivares,Kansas City Royals,Chicago White Sox,0,1,0,0,0,0,0,1,0,0
10,10,Tim Anderson,Chicago White Sox,Kansas City Royals,1,4,0,0,0,0,1,4,0,0
11,11,Andrew Benintendi,Chicago White Sox,Kansas City Royals,1,3,2,1,0,1,0,4,1,0
12,12,Luis Robert Jr.,Chicago White Sox,Kansas City Royals,1,3,2,1,0,0,1,4,0,0
13,13,Yoán Moncada,Chicago White Sox,Kansas City Royals,1,3,1,1,2,1,1,4,0,0
14,14,Andrew Vaughn,Chicago White Sox,Kansas City Royals,1,4,0,0,0,0,2,4,0,0
15,15,Jake Burger,Chicago White Sox,Kansas City Royals,1,3,0,2,3,0,1,3,3,0
16,16,Hanser Alberto,Chicago White Sox,Kansas City Royals,1,3,0,0,0,0,1,3,0,0
17,17,Adam Haseley,Chicago White Sox,Kansas City Royals,1,3,0,0,0,0,2,3,0,0
18,18,Seby Zavala,Chicago White Sox,Kansas City Royals,1,2,0,1,0,1,0,3,1,0
19,0,Cedric Mullins,Baltimore Orioles,Toronto Blue Jays,0,4,1,1,1,1,1,5,4,1
20,1,Adley Rutschman,Baltimore Orioles,Toronto Blue Jays,0,4,0,1,0,1,0,5,0,0
21,2,Anthony Santander,Baltimore Orioles,Toronto Blue Jays,0,4,0,1,0,1,1,5,1,0
22,3,Ryan McKenna,Baltimore Orioles,Toronto Blue Jays,0,0,0,0,0,0,0,0,0,0
23,4,Ryan Mountcastle,Baltimore Orioles,Toronto Blue Jays,0,4,2,0,0,0,1,5,0,0
24,5,Adam Frazier,Baltimore Orioles,Toronto Blue Jays,0,4,2,3,0,0,1,5,5,0
25,6,Gunnar Henderson,Baltimore Orioles,Toronto Blue Jays,0,2,0,0,0,0,1,2,0,0
26,7,Joey Ortiz,Baltimore Orioles,Toronto Blue Jays,0,1,0,0,0,0,0,1,0,0
27,8,Austin Hays,Baltimore Orioles,Toronto Blue Jays,0,2,0,0,1,0,1,2,0,0
28,9,Ryan O'Hearn,Baltimore Orioles,Toronto Blue Jays,0,5,1,3,4,0,1,5,0,1
29,10,Terrin Vavra,Baltimore Orioles,Toronto Blue Jays,0,5,0,2,0,0,0,5,2,0
30,11,Jorge Mateo,Baltimore Orioles,Toronto Blue Jays,0,4,0,0,0,0,2,4,0,0
31,12,George Springer,Toronto Blue Jays,Baltimore Orioles,1,4,2,2,3,1,1,5,5,1
32,13,Bo Bichette,Toronto Blue Jays,Baltimore Orioles,1,5,0,1,0,0,3,5,1,0
33,14,Vladimir Guerrero Jr.,Toronto Blue Jays,Baltimore Orioles,1,4,0,0,0,1,1,5,0,0
34,15,Brandon Belt,Toronto Blue Jays,Baltimore Orioles,1,2,0,0,0,1,2,3,0,0
35,16,Alejandro Kirk,Toronto Blue Jays,Baltimore Orioles,1,2,0,1,1,0,1,2,1,0
36,17,Cavan Biggio,Toronto Blue Jays,Baltimore Orioles,1,0,0,0,0,0,0,0,0,0
37,18,Matt Chapman,Toronto Blue Jays,Baltimore Orioles,1,5,0,1,0,0,2,5,2,0
38,19,Danny Jansen,Toronto Blue Jays,Baltimore Orioles,1,5,1,1,1,0,1,5,4,1
39,20,Daulton Varsho,Toronto Blue Jays,Baltimore Orioles,1,5,0,0,0,0,2,5,0,0
40,21,Santiago Espinal,Toronto Blue Jays,Baltimore Orioles,1,3,1,3,0,0,0,3,4,0
41,22,Whit Merrifield,Toronto Blue Jays,Baltimore Orioles,1,1,1,1,0,0,0,1,1,0
42,23,Kevin Kiermaier,Toronto Blue Jays,Baltimore Orioles,1,4,0,1,0,0,1,4,1,0
43,0,Nico Hoerner,Chicago Cubs,Philadelphia Phillies,0,3,0,0,0,0,1,3,0,0
44,1,Miles Mastrobuoni,Chicago Cubs,Philadelphia Phillies,0,1,0,0,0,0,1,1,0,0
45,2,Dansby Swanson,Chicago Cubs,Philadelphia Phillies,0,3,1,1,2,0,1,3,4,1
46,3,Mike Tauchman,Chicago Cubs,Philadelphia Phillies,0,1,0,1,0,0,0,1,1,0
47,4,Ian Happ,Chicago Cubs,Philadelphia Phillies,0,3,0,0,0,0,2,3,0,0
48,5,Nick Madrigal,Chicago Cubs,Philadelphia Phillies,0,1,0,0,0,0,0,1,0,0
49,6,Seiya Suzuki,Chicago Cubs,Philadelphia Phillies,0,3,0,0,0,0,2,3,0,0
50,7,Edwin Rios,Chicago Cubs,Philadelphia Phillies,0,1,0,0,0,0,1,1,0,0
51,8,Trey Mancini,Chicago Cubs,Philadelphia Phillies,0,3,0,0,0,1,0,4,0,0
52,9,Patrick Wisdom,Chicago Cubs,Philadelphia Phillies,0,4,0,0,0,0,3,4,0,0
53,10,Matt Mervis,Chicago Cubs,Philadelphia Phillies,0,3,0,1,0,0,0,3,1,0
54,11,Yan Gomes,Chicago Cubs,Philadelphia Phillies,0,3,0,1,0,0,1,3,1,0
55,12,Christopher Morel,Chicago Cubs,Philadelphia Phillies,0,3,2,2,1,0,1,3,6,1
56,13,Bryson Stott,Philadelphia Phillies,Chicago Cubs,1,4,1,2,2,0,0,5,2,0
57,14,Nick Castellanos,Philadelphia Phillies,Chicago Cubs,1,4,1,1,0,0,1,4,1,0
58,15,Josh Harrison,Philadelphia Phillies,Chicago Cubs,1,0,0,0,1,0,0,1,0,0
59,16,Bryce Harper,Philadelphia Phillies,Chicago Cubs,1,3,1,2,1,2,0,5,3,0
60,17,J.T. Realmuto,Philadelphia Phillies,Chicago Cubs,1,4,0,0,0,0,0,4,0,0
61,18,Garrett Stubbs,Philadelphia Phillies,Chicago Cubs,1,1,1,1,0,0,0,1,3,0
62,19,Kyle Schwarber,Philadelphia Phillies,Chicago Cubs,1,2,2,1,4,2,1,4,4,1
63,20,Dalton Guthrie,Philadelphia Phillies,Chicago Cubs,1,0,0,0,0,1,0,1,0,0
64,21,Alec Bohm,Philadelphia Phillies,Chicago Cubs,1,5,2,1,0,0,2,5,0,0
65,22,Brandon Marsh,Philadelphia Phillies,Chicago Cubs,1,4,0,0,0,1,2,5,0,0
66,23,Kody Clemens,Philadelphia Phillies,Chicago Cubs,1,4,2,2,2,1,2,5,5,1
67,24,Edmundo Sosa,Philadelphia Phillies,Chicago Cubs,1,4,2,3,1,0,0,4,4,0
68,0,Josh Rojas,Arizona Diamondbacks,Pittsburgh Pirates,0,2,1,0,0,0,2,3,0,0
69,1,Emmanuel Rivera,Arizona Diamondbacks,Pittsburgh Pirates,0,1,0,0,0,0,0,1,0,0
70,2,Ketel Marte,Arizona Diamondbacks,Pittsburgh Pirates,0,4,1,2,1,0,1,4,5,0
71,3,Corbin Carroll,Arizona Diamondbacks,Pittsburgh Pirates,0,4,0,2,1,0,1,4,2,0
72,4,Christian Walker,Arizona Diamondbacks,Pittsburgh Pirates,0,4,0,0,0,0,2,4,0,0
73,5,Lourdes Gurriel Jr.,Arizona Diamondbacks,Pittsburgh Pirates,0,4,1,1,0,0,0,4,0,0
74,6,Pavin Smith,Arizona Diamondbacks,Pittsburgh Pirates,0,4,1,1,2,0,2,4,4,0
75,7,Dominic Fletcher,Arizona Diamondbacks,Pittsburgh Pirates,0,4,0,1,0,0,1,4,1,0
76,8,Gabriel Moreno,Arizona Diamondbacks,Pittsburgh Pirates,0,4,0,1,0,0,1,4,1,0
77,9,Geraldo Perdomo,Arizona Diamondbacks,Pittsburgh Pirates,0,4,0,0,0,0,2,4,0,0
78,10,Andrew McCutchen,Pittsburgh Pirates,Arizona Diamondbacks,1,4,0,1,0,0,0,4,1,0
79,11,Bryan Reynolds,Pittsburgh Pirates,Arizona Diamondbacks,1,3,1,0,0,1,0,4,0,0
80,12,Jack Suwinski,Pittsburgh Pirates,Arizona Diamondbacks,1,4,0,1,0,0,1,4,2,0
81,13,Carlos Santana,Pittsburgh Pirates,Arizona Diamondbacks,1,3,1,1,0,1,0,4,1,0
82,14,Ke'Bryan Hayes,Pittsburgh Pirates,Arizona Diamondbacks,1,4,0,1,3,0,0,4,3,0
83,15,Tucupita Marcano,Pittsburgh Pirates,Arizona Diamondbacks,1,3,0,0,0,0,1,3,0,0
84,16,Rodolfo Castro,Pittsburgh Pirates,Arizona Diamondbacks,1,0,0,0,0,1,0,1,0,0
