,Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,TB,HRs
0,Nico Hoerner,Chicago Cubs,St. Louis Cardinals,0,4,1,1,1,0,0,5,2,0
1,Seiya Suzuki,Chicago Cubs,St. Louis Cardinals,0,5,0,0,0,0,1,5,0,0
2,Christopher Morel,Chicago Cubs,St. Louis Cardinals,0,3,0,1,0,1,2,4,1,0
3,Dansby Swanson,Chicago Cubs,St. Louis Cardinals,0,4,1,1,1,0,2,4,1,0
4,Ian Happ,Chicago Cubs,St. Louis Cardinals,0,1,1,0,0,3,1,4,0,0
5,Trey Mancini,Chicago Cubs,St. Louis Cardinals,0,1,1,1,2,0,0,1,2,0
6,Cody Bellinger,Chicago Cubs,St. Louis Cardinals,0,3,0,1,0,0,0,3,1,0
7,Miguel Amaya,Chicago Cubs,St. Louis Cardinals,0,1,0,1,1,0,0,1,2,0
8,Mike Tauchman,Chicago Cubs,St. Louis Cardinals,0,3,0,0,0,0,1,3,0,0
9,Nick Madrigal,Chicago Cubs,St. Louis Cardinals,0,4,1,1,0,0,0,4,2,0
10,Tucker Barnhart,Chicago Cubs,St. Louis Cardinals,0,2,0,0,0,0,1,2,0,0
11,Yan Gomes,Chicago Cubs,St. Louis Cardinals,0,2,0,0,0,0,2,2,0,0
12,Brendan Donovan,St. Louis Cardinals,Chicago Cubs,1,4,1,1,2,0,2,5,1,0
13,Paul Goldschmidt,St. Louis Cardinals,Chicago Cubs,1,5,0,1,1,0,1,5,1,0
14,Lars Nootbaar,St. Louis Cardinals,Chicago Cubs,1,4,1,1,1,0,1,5,1,0
15,Nolan Arenado,St. Louis Cardinals,Chicago Cubs,1,4,0,0,0,0,2,4,0,0
16,Willson Contreras,St. Louis Cardinals,Chicago Cubs,1,4,2,4,0,0,0,4,5,0
17,Nolan Gorman,St. Louis Cardinals,Chicago Cubs,1,3,1,2,1,1,0,4,2,0
18,Jordan Walker,St. Louis Cardinals,Chicago Cubs,1,3,1,1,1,1,1,4,1,0
19,Paul DeJong,St. Louis Cardinals,Chicago Cubs,1,4,0,1,0,0,2,4,1,0
20,Tommy Edman,St. Louis Cardinals,Chicago Cubs,1,3,1,1,0,0,0,4,1,0
0,Edouard Julien,Minnesota Twins,Detroit Tigers,0,4,0,2,0,1,1,5,3,0
1,Donovan Solano,Minnesota Twins,Detroit Tigers,0,4,1,2,2,1,0,5,5,0
2,Carlos Correa,Minnesota Twins,Detroit Tigers,0,5,1,0,0,0,2,5,0,0
3,Royce Lewis,Minnesota Twins,Detroit Tigers,0,4,2,3,1,1,0,5,3,0
4,Kyle Farmer,Minnesota Twins,Detroit Tigers,0,3,0,0,0,0,2,3,0,0
5,Max Kepler,Minnesota Twins,Detroit Tigers,0,0,0,0,0,0,0,0,0,0
6,Ryan Jeffers,Minnesota Twins,Detroit Tigers,0,1,0,1,0,0,0,2,0,0
7,Willi Castro,Minnesota Twins,Detroit Tigers,0,4,1,2,1,1,0,5,1,0
8,Joey Gallo,Minnesota Twins,Detroit Tigers,0,3,0,0,0,0,2,3,0,0
9,Byron Buxton,Minnesota Twins,Detroit Tigers,0,1,0,0,0,0,0,1,0,0
10,Alex Kirilloff,Minnesota Twins,Detroit Tigers,0,1,0,0,0,0,0,1,0,0
11,Christian Vázquez,Minnesota Twins,Detroit Tigers,0,5,1,2,1,0,1,5,0,0
12,Michael A. Taylor,Minnesota Twins,Detroit Tigers,0,4,0,0,0,0,0,4,0,0
13,Zach McKinstry,Detroit Tigers,Minnesota Twins,1,3,1,1,2,0,1,3,2,0
14,Zack Short,Detroit Tigers,Minnesota Twins,1,2,0,0,0,0,2,2,0,0
15,Spencer Torkelson,Detroit Tigers,Minnesota Twins,1,5,0,0,0,0,0,5,0,0
16,Kerry Carpenter,Detroit Tigers,Minnesota Twins,1,3,0,1,1,1,1,4,1,0
17,Javier Báez,Detroit Tigers,Minnesota Twins,1,4,0,0,0,0,3,4,0,0
18,Nick Maton,Detroit Tigers,Minnesota Twins,1,4,0,1,0,0,1,4,1,0
19,Andy Ibáñez,Detroit Tigers,Minnesota Twins,1,4,0,0,0,0,2,4,0,0
20,Matt Vierling,Detroit Tigers,Minnesota Twins,1,2,1,1,0,2,1,4,1,0
21,Jake Rogers,Detroit Tigers,Minnesota Twins,1,4,1,1,0,0,1,4,2,0
22,Jake Marisnick,Detroit Tigers,Minnesota Twins,1,3,0,1,0,0,2,3,1,0
23,Eric Haase,Detroit Tigers,Minnesota Twins,1,1,0,0,0,0,0,1,0,0
0,J.P. Crawford,Seattle Mariners,Baltimore Orioles,0,3,0,0,0,1,2,4,0,0
1,Julio Rodríguez,Seattle Mariners,Baltimore Orioles,0,4,0,0,0,0,2,4,0,0
2,Ty France,Seattle Mariners,Baltimore Orioles,0,4,0,1,0,0,2,4,1,0
3,Dylan Moore,Seattle Mariners,Baltimore Orioles,0,0,0,0,0,0,0,0,0,0
4,Teoscar Hernández,Seattle Mariners,Baltimore Orioles,0,4,0,0,0,0,2,4,0,0
5,Jarred Kelenic,Seattle Mariners,Baltimore Orioles,0,2,0,0,0,1,0,3,0,0
6,Eugenio Suárez,Seattle Mariners,Baltimore Orioles,0,3,1,1,0,0,1,3,0,0
7,Cal Raleigh,Seattle Mariners,Baltimore Orioles,0,3,1,1,2,0,0,3,4,1
8,Mike Ford,Seattle Mariners,Baltimore Orioles,0,2,0,0,0,0,1,2,0,0
9,AJ Pollock,Seattle Mariners,Baltimore Orioles,0,1,0,0,0,0,0,1,0,0
10,José Caballero,Seattle Mariners,Baltimore Orioles,0,3,0,0,0,0,1,3,0,0
11,Cedric Mullins,Baltimore Orioles,Seattle Mariners,1,4,0,1,0,0,0,4,1,0
12,Anthony Santander,Baltimore Orioles,Seattle Mariners,1,4,1,1,2,0,2,4,4,1
13,Ryan McKenna,Baltimore Orioles,Seattle Mariners,1,0,0,0,0,0,0,0,0,0
14,Gunnar Henderson,Baltimore Orioles,Seattle Mariners,1,4,0,1,0,0,0,4,2,0
15,Ryan O'Hearn,Baltimore Orioles,Seattle Mariners,1,3,0,0,0,0,0,3,0,0
16,Austin Hays,Baltimore Orioles,Seattle Mariners,1,3,0,1,0,0,1,3,1,0
17,Aaron Hicks,Baltimore Orioles,Seattle Mariners,1,3,0,0,0,0,2,3,0,0
18,Adam Frazier,Baltimore Orioles,Seattle Mariners,1,3,0,1,0,0,0,3,1,0
19,Jorge Mateo,Baltimore Orioles,Seattle Mariners,1,2,2,1,0,1,1,3,2,0
20,Anthony Bemboom,Baltimore Orioles,Seattle Mariners,1,3,0,1,0,0,0,3,1,0
0,Marcus Semien,Texas Rangers,New York Yankees,0,5,1,2,0,0,2,5,3,0
1,Corey Seager,Texas Rangers,New York Yankees,0,5,0,1,1,0,2,5,1,0
2,Nathaniel Lowe,Texas Rangers,New York Yankees,0,5,0,2,0,0,1,5,3,0
3,Adolis García,Texas Rangers,New York Yankees,0,5,0,0,0,0,3,5,0,0
4,Josh Jung,Texas Rangers,New York Yankees,0,3,0,1,0,1,1,4,0,0
5,Jonah Heim,Texas Rangers,New York Yankees,0,4,1,2,1,0,0,4,5,0
6,Robbie Grossman,Texas Rangers,New York Yankees,0,4,0,0,0,0,1,4,0,0
7,Ezequiel Duran,Texas Rangers,New York Yankees,0,4,1,2,0,0,0,4,4,0
8,Leody Taveras,Texas Rangers,New York Yankees,0,3,0,2,1,1,0,4,3,0
9,Gleyber Torres,New York Yankees,Texas Rangers,1,4,0,1,0,0,1,4,2,0
10,Harrison Bader,New York Yankees,Texas Rangers,1,4,1,2,2,0,0,4,4,0
11,Anthony Rizzo,New York Yankees,Texas Rangers,1,3,0,0,0,1,1,4,0,0
12,Giancarlo Stanton,New York Yankees,Texas Rangers,1,3,1,1,1,1,2,4,1,0
13,Jake Bauers,New York Yankees,Texas Rangers,1,3,1,1,0,1,1,4,2,0
14,Kyle Higashioka,New York Yankees,Texas Rangers,1,0,0,0,0,0,0,0,0,0
15,DJ LeMahieu,New York Yankees,Texas Rangers,1,3,0,1,2,0,0,3,2,0
16,Billy McKinney,New York Yankees,Texas Rangers,1,3,0,0,0,0,1,3,0,0
17,Anthony Volpe,New York Yankees,Texas Rangers,1,3,1,1,0,0,2,3,2,0
18,Jose Trevino,New York Yankees,Texas Rangers,1,3,0,1,0,0,0,3,0,0
19,Oswaldo Cabrera,New York Yankees,Texas Rangers,1,0,1,0,0,0,0,0,0,0
0,Brandon Nimmo,New York Mets,Philadelphia Phillies,0,5,0,2,1,0,1,5,2,0
1,Starling Marte,New York Mets,Philadelphia Phillies,0,4,0,1,1,0,1,5,1,0
2,Francisco Lindor,New York Mets,Philadelphia Phillies,0,5,1,1,1,0,3,5,4,1
3,Pete Alonso,New York Mets,Philadelphia Phillies,0,4,1,2,3,0,1,5,5,1
4,Daniel Vogelbach,New York Mets,Philadelphia Phillies,0,3,0,0,0,0,2,3,0,0
5,Mark Canha,New York Mets,Philadelphia Phillies,0,1,0,0,0,1,1,2,0,0
6,Tommy Pham,New York Mets,Philadelphia Phillies,0,5,0,2,0,0,2,5,2,0
7,Jeff McNeil,New York Mets,Philadelphia Phillies,0,4,0,0,0,0,2,5,0,0
8,Brett Baty,New York Mets,Philadelphia Phillies,0,4,2,2,0,0,1,4,2,0
9,Omar Narváez,New York Mets,Philadelphia Phillies,0,1,2,1,0,2,0,3,0,0
10,Francisco Alvarez,New York Mets,Philadelphia Phillies,0,1,0,0,0,0,1,1,0,0
11,Kyle Schwarber,Philadelphia Phillies,New York Mets,1,3,0,0,1,1,1,5,0,0
12,Cristian Pache,Philadelphia Phillies,New York Mets,1,0,0,0,0,0,0,0,0,0
13,Trea Turner,Philadelphia Phillies,New York Mets,1,3,2,2,3,1,0,5,5,1
14,Nick Castellanos,Philadelphia Phillies,New York Mets,1,4,0,0,0,1,3,5,0,0
15,Bryce Harper,Philadelphia Phillies,New York Mets,1,3,1,0,0,2,0,5,0,0
16,J.T. Realmuto,Philadelphia Phillies,New York Mets,1,4,1,1,0,0,2,4,1,0
17,Bryson Stott,Philadelphia Phillies,New York Mets,1,3,1,0,0,1,0,4,0,0
18,Alec Bohm,Philadelphia Phillies,New York Mets,1,4,1,3,1,0,0,4,4,0
19,Brandon Marsh,Philadelphia Phillies,New York Mets,1,3,0,0,1,1,0,4,0,0
20,Edmundo Sosa,Philadelphia Phillies,New York Mets,1,3,1,1,0,0,1,3,3,0
21,Kody Clemens,Philadelphia Phillies,New York Mets,1,1,0,0,0,0,1,1,0,0
0,Esteury Ruiz,Oakland Athletics,Toronto Blue Jays,0,4,0,0,0,0,1,4,0,0
1,Carlos Pérez,Oakland Athletics,Toronto Blue Jays,0,3,0,1,0,1,1,4,0,0
2,Brent Rooker,Oakland Athletics,Toronto Blue Jays,0,4,0,0,0,0,3,4,0,0
3,Aledmys Díaz,Oakland Athletics,Toronto Blue Jays,0,3,0,0,0,1,2,4,0,0
4,Jace Peterson,Oakland Athletics,Toronto Blue Jays,0,4,0,0,0,0,1,4,0,0
