,Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,TB,HRs
0,Kyle Schwarber,Philadelphia Phillies,Miami Marlins,0,3,1,0,0,2,1,5,0,0
1,Edmundo Sosa,Philadelphia Phillies,Miami Marlins,0,0,0,0,0,0,0,0,0,0
2,Alec Bohm,Philadelphia Phillies,Miami Marlins,0,3,0,2,1,2,0,5,3,0
3,Bryce Harper,Philadelphia Phillies,Miami Marlins,0,5,0,1,0,0,1,5,1,0
4,J.T. Realmuto,Philadelphia Phillies,Miami Marlins,0,3,0,1,0,2,2,5,1,0
5,Bryson Stott,Philadelphia Phillies,Miami Marlins,0,4,0,0,1,0,1,5,0,0
6,Trea Turner,Philadelphia Phillies,Miami Marlins,0,4,1,1,0,1,1,5,1,0
7,Brandon Marsh,Philadelphia Phillies,Miami Marlins,0,2,1,0,0,2,0,4,0,0
8,Jake Cave,Philadelphia Phillies,Miami Marlins,0,3,0,0,0,0,1,4,0,0
9,Johan Rojas,Philadelphia Phillies,Miami Marlins,0,3,1,1,2,1,2,4,2,0
10,Luis Arraez,Miami Marlins,Philadelphia Phillies,1,4,1,3,0,0,0,4,3,0
11,Jorge Soler,Miami Marlins,Philadelphia Phillies,1,4,1,2,2,0,0,4,5,1
12,Bryan De La Cruz,Miami Marlins,Philadelphia Phillies,1,3,0,0,0,1,0,4,0,0
13,Jazz Chisholm Jr.,Miami Marlins,Philadelphia Phillies,1,3,0,1,0,1,1,4,0,0
14,Garrett Cooper,Miami Marlins,Philadelphia Phillies,1,3,0,0,0,1,1,4,0,0
15,Jon Berti,Miami Marlins,Philadelphia Phillies,1,4,0,0,0,0,1,4,0,0
16,Joey Wendle,Miami Marlins,Philadelphia Phillies,1,4,0,0,0,0,1,4,0,0
17,Jean Segura,Miami Marlins,Philadelphia Phillies,1,4,0,0,0,0,0,4,0,0
18,Nick Fortes,Miami Marlins,Philadelphia Phillies,1,3,0,1,0,0,1,3,1,0
19,Jesús Sánchez,Miami Marlins,Philadelphia Phillies,1,1,0,0,0,0,0,1,0,0
0,Yandy Díaz,Tampa Bay Rays,New York Yankees,0,4,1,2,0,0,0,4,0,0
1,Wander Franco,Tampa Bay Rays,New York Yankees,0,4,1,1,1,0,0,4,4,1
2,Brandon Lowe,Tampa Bay Rays,New York Yankees,0,4,1,1,2,0,1,4,4,1
