,Unnamed: 0,Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,TB,HRs
0,0,Marcus Semien,Texas Rangers,Detroit Tigers,0,5,1,1,0,0,1,5,2,0
1,1,Corey Seager,Texas Rangers,Detroit Tigers,0,5,0,0,0,0,0,5,0,0
2,2,Nathaniel Lowe,Texas Rangers,Detroit Tigers,0,5,2,2,1,0,1,5,2,0
3,3,Adolis García,Texas Rangers,Detroit Tigers,0,5,3,4,0,0,1,5,0,0
4,4,Josh Jung,Texas Rangers,Detroit Tigers,0,5,3,3,2,0,1,5,7,1
5,5,Jonah Heim,Texas Rangers,Detroit Tigers,0,4,0,2,4,1,0,5,3,0
6,6,Robbie Grossman,Texas Rangers,Detroit Tigers,0,3,1,0,0,2,0,5,0,0
7,7,Travis Jankowski,Texas Rangers,Detroit Tigers,0,4,0,1,2,1,0,5,2,0
8,8,Leody Taveras,Texas Rangers,Detroit Tigers,0,5,0,0,0,0,2,5,0,0
9,9,Zack Short,Detroit Tigers,Texas Rangers,1,3,0,2,1,0,0,3,2,0
10,10,Akil Baddoo,Detroit Tigers,Texas Rangers,1,2,0,0,0,0,1,2,0,0
11,11,Javier Báez,Detroit Tigers,Texas Rangers,1,5,1,0,0,0,2,5,0,0
12,12,Riley Greene,Detroit Tigers,Texas Rangers,1,1,0,0,0,0,1,1,0,0
13,13,Andy Ibáñez,Detroit Tigers,Texas Rangers,1,2,1,1,1,0,0,2,0,0
14,14,Nick Maton,Detroit Tigers,Texas Rangers,1,2,0,0,0,0,1,2,0,0
15,15,Spencer Torkelson,Detroit Tigers,Texas Rangers,1,3,1,1,1,1,1,4,2,0
16,16,Eric Haase,Detroit Tigers,Texas Rangers,1,3,0,0,0,1,2,4,0,0
17,17,Jonathan Schoop,Detroit Tigers,Texas Rangers,1,3,1,0,0,1,1,4,0,0
18,18,Miguel Cabrera,Detroit Tigers,Texas Rangers,1,3,1,3,2,0,0,4,4,0
19,19,Tyler Nevin,Detroit Tigers,Texas Rangers,1,2,0,0,0,0,0,2,0,0
20,20,Zach McKinstry,Detroit Tigers,Texas Rangers,1,2,0,0,0,0,1,2,0,0
21,21,Jake Rogers,Detroit Tigers,Texas Rangers,1,3,1,1,1,1,2,4,4,1
22,0,Jake Cronenworth,San Diego Padres,Miami Marlins,0,6,0,0,0,0,3,6,0,0
23,1,Fernando Tatis Jr.,San Diego Padres,Miami Marlins,0,4,1,1,1,1,1,5,0,0
24,2,Juan Soto,San Diego Padres,Miami Marlins,0,3,1,2,2,2,0,5,2,0
25,3,Xander Bogaerts,San Diego Padres,Miami Marlins,0,5,1,2,1,0,1,5,2,0
26,4,Rougned Odor,San Diego Padres,Miami Marlins,0,4,2,0,0,1,1,5,0,0
27,5,Matt Carpenter,San Diego Padres,Miami Marlins,0,5,0,2,3,0,1,5,4,0
28,6,Brandon Dixon,San Diego Padres,Miami Marlins,0,0,1,0,0,0,0,0,0,0
29,7,Gary Sánchez,San Diego Padres,Miami Marlins,0,4,0,1,0,0,1,4,0,0
30,8,José Azocar,San Diego Padres,Miami Marlins,0,0,0,0,0,0,0,0,0,0
31,9,Austin Nola,San Diego Padres,Miami Marlins,0,1,0,0,0,0,0,1,0,0
32,10,Trent Grisham,San Diego Padres,Miami Marlins,0,3,1,2,0,2,0,5,2,0
33,11,Ha-Seong Kim,San Diego Padres,Miami Marlins,0,2,2,1,1,2,0,5,0,0
34,12,Bryan De La Cruz,Miami Marlins,San Diego Padres,1,4,2,3,3,1,1,5,0,1
35,13,Jorge Soler,Miami Marlins,San Diego Padres,1,3,0,0,0,2,2,5,0,0
36,14,Nick Fortes,Miami Marlins,San Diego Padres,1,0,0,0,0,0,0,0,0,0
37,15,Luis Arraez,Miami Marlins,San Diego Padres,1,5,0,2,0,0,0,5,0,0
38,16,Garrett Cooper,Miami Marlins,San Diego Padres,1,5,0,1,1,0,1,5,1,0
39,17,Yuli Gurriel,Miami Marlins,San Diego Padres,1,3,0,0,0,2,0,5,0,0
40,18,Jean Segura,Miami Marlins,San Diego Padres,1,5,0,1,0,0,1,5,1,0
41,19,Jon Berti,Miami Marlins,San Diego Padres,1,3,2,2,0,1,0,4,1,0
42,20,Jacob Stallings,Miami Marlins,San Diego Padres,1,2,0,0,0,1,1,3,0,0
43,21,Jesús Sánchez,Miami Marlins,San Diego Padres,1,1,0,1,0,0,0,1,0,0
44,22,Garrett Hampson,Miami Marlins,San Diego Padres,1,2,0,0,0,1,1,4,0,0
45,0,Steven Kwan,Cleveland Guardians,Baltimore Orioles,0,5,0,0,0,0,2,5,0,0
46,1,Amed Rosario,Cleveland Guardians,Baltimore Orioles,0,4,1,1,0,1,0,5,1,0
47,2,José Ramírez,Cleveland Guardians,Baltimore Orioles,0,5,1,1,0,0,0,5,0,0
48,3,Josh Naylor,Cleveland Guardians,Baltimore Orioles,0,3,1,2,2,1,0,4,3,0
49,4,Josh Bell,Cleveland Guardians,Baltimore Orioles,0,3,0,1,2,0,0,4,1,0
50,5,Andrés Giménez,Cleveland Guardians,Baltimore Orioles,0,4,0,2,1,0,1,4,0,0
